canonical_payload_id,extraction_result_id,extraction_artifact_pointers,extraction_modality,source_SHA_256,retained_source_ids,candidate_ids,search_wave_provenance,municipality_ids,municipality_names,states,expected_periods,side_hints,department_hints,source_family_hints,administrative_source_type,source_quality,extraction_priority,root_event_ids,mechanism_event_ids,existing_claim_ids,expected_claim_upgrade_tags,extraction_warnings,deterministic_processing_eligibility,proposed_extraction_families,primary_terminal_status,pages_available,sections_available,tables_available,structured_record_count,lineage_basis,lane_id
EXTPAYLOAD-2d20b314f9df242f8a83b9e3,EXTEXTRACT-7a83a3011db41e264582520a,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4a/EXTPAYLOAD-2d20b314f9df242f8a83b9e3.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4a/EXTPAYLOAD-2d20b314f9df242f8a83b9e3.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4a/EXTPAYLOAD-2d20b314f9df242f8a83b9e3.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4a/EXTPAYLOAD-2d20b314f9df242f8a83b9e3.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4a/EXTPAYLOAD-2d20b314f9df242f8a83b9e3.tables.jsonl.gz,html,4a5e99ade9b4817d96e04daf991776686ee6c996b743a04e7a94bbfc9aa2ec6d,EXTSOURCE-2d20b314f9df242f8a83b9e3,RESCAND-5bc7882b6ddba72ccc4ef51e,external_search_wave_002_exhaustive_residual,,Bloom,OH,2020,fire,fire,implementation_confirmation,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-86ca4482421f2b172f48794f,MECHEXP-0c9ed2d7000053a48e9020c0|MECHEXP-4d4862ccbaf06a96f32dda66|MECHEXP-53818d90fad3b404a3a91627|MECHEXP-b0c5ca462db1cade6f3ca3ad|MECHEXP-c880597c29a37a21530531ae,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,,deterministic_text_pattern_processing_ready,implementation_confirmation,extracted_text_ok,0,36,0,0,canonical_stage6_physical_extraction_result,field_span_lane_004
EXTPAYLOAD-2d46c29f7a752b85a3c94bf7,EXTEXTRACT-964a618728a247a036b9805a,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/e0/EXTPAYLOAD-2d46c29f7a752b85a3c94bf7.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/e0/EXTPAYLOAD-2d46c29f7a752b85a3c94bf7.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/e0/EXTPAYLOAD-2d46c29f7a752b85a3c94bf7.txt.gz,pdf,e092aacb552372c3a5fef322ad82336f2819f059df7fcc9cb3854ecd5c525f80,EXTSOURCE-2d46c29f7a752b85a3c94bf7,RESCAND-0a4e51104f4a2483e04c97f7,external_search_wave_002_exhaustive_residual,,Cassopolis,MI,2017,police,police,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-8076d5b345579b96e1ad52b8,MECHEXP-06f1113a36b5e0b452ffdd7e|MECHEXP-665bdbb3d09fd8a52aeda91c|MECHEXP-779d1a79422740d5b3b058f0|MECHEXP-7dbc9cfcff4251095b930523|MECHEXP-7eac0ea7bfb81cac6ca33adb|MECHEXP-9380d00a54c3dce81bd8d6fb|MECHEXP-d87ecdb4fe09d56612c89676,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,extracted_text_ok,48,0,0,0,canonical_stage6_physical_extraction_result,field_span_lane_004
EXTPAYLOAD-2d4eb5072a87bac4789bcf9c,EXTEXTRACT-c44977a67bf425ec3f08d16f,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/21/EXTPAYLOAD-2d4eb5072a87bac4789bcf9c.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/21/EXTPAYLOAD-2d4eb5072a87bac4789bcf9c.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/21/EXTPAYLOAD-2d4eb5072a87bac4789bcf9c.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/21/EXTPAYLOAD-2d4eb5072a87bac4789bcf9c.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/21/EXTPAYLOAD-2d4eb5072a87bac4789bcf9c.tables.jsonl.gz,html,211f34af054d56c4fee160f55f6232824f5ca404031f3dd58c038031f95e96aa,EXTSOURCE-2d4eb5072a87bac4789bcf9c,EXTCAND-2531f295d24da2137af334b0,external_search_wave_001_compacted,,Hiawatha,KS,2020,all_units,all_units,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-33146debd495afec096d8e81,MECHEXP-42da1c3d50ff8473d44ed1f1|MECHEXP-a480026e7664e645f5abfce0|MECHEXP-b90792823477d4bd44828270|MECHEXP-f8a8fd447920e8a91c48dda7,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,mixed_structured_and_text_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,extracted_text_and_structured_ok,0,57,2,2,canonical_stage6_physical_extraction_result,field_span_lane_004
EXTPAYLOAD-2d59f833fe3518caad87c7b5,EXTEXTRACT-200a68cad37f50de5e71f57f,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-2d59f833fe3518caad87c7b5.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-2d59f833fe3518caad87c7b5.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-2d59f833fe3518caad87c7b5.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-2d59f833fe3518caad87c7b5.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-2d59f833fe3518caad87c7b5.tables.jsonl.gz,html,441964ea511816405b89d480a10a48388dccbd21b48e0a9a4cb222ca16978c7c,EXTSOURCE-2d59f833fe3518caad87c7b5,EXTCAND-1898933e3da0a2e911a82a08,external_search_wave_001_compacted,,Bagley,MN,2023,all_units,all_units,benefits_and_total_compensation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-110405f4f84f424b160d00ff,MECHEXP-1aea0d9c2adaa45b4566ef1c|MECHEXP-2f97251a9ee2f64d8517133a|MECHEXP-6fef61676dfee36ea32ebe45|MECHEXP-c9156aa74daed04060f6a6fd|MECHEXP-fbddf3a49c5aa01c964fa4ff,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,extracted_text_ok,0,234,0,0,canonical_stage6_physical_extraction_result,field_span_lane_004
EXTPAYLOAD-2d5b416c92798101f955540a,EXTEXTRACT-af4012179966330c2bac0874,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b9/EXTPAYLOAD-2d5b416c92798101f955540a.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b9/EXTPAYLOAD-2d5b416c92798101f955540a.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b9/EXTPAYLOAD-2d5b416c92798101f955540a.txt.gz,pdf,b911932354b95513ceefad45f459c89e4f8a737ce13f1ed7d8acfc319adcfa16,EXTSOURCE-2d5b416c92798101f955540a,RESCAND-97dc7764a22b1cc0bf3b47b0,external_search_wave_002_exhaustive_residual,,Brimfield,MA,2023,unclear,unclear,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-469580b4763553e8fa04d6db,MECHEXP-1029d4c4bf352d442337ca1c|MECHEXP-61f2d4eeb4966fe61dc2268b|MECHEXP-702b0a872b120e8899b28912|MECHEXP-b37531bfb6674b9846544ea1|MECHEXP-f68e34ca2dcaaeec67d07de7,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,extracted_text_ok,231,0,0,0,canonical_stage6_physical_extraction_result,field_span_lane_004
EXTPAYLOAD-2d602426707143e8f34d1e10,EXTEXTRACT-837324269b774d3b7456707a,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0e/EXTPAYLOAD-2d602426707143e8f34d1e10.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0e/EXTPAYLOAD-2d602426707143e8f34d1e10.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0e/EXTPAYLOAD-2d602426707143e8f34d1e10.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0e/EXTPAYLOAD-2d602426707143e8f34d1e10.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0e/EXTPAYLOAD-2d602426707143e8f34d1e10.tables.jsonl.gz,html,0e75edb4086ec3b8977c9de310d492e8b96a5041c6305dbb3fa9c712e106072e,EXTSOURCE-2d602426707143e8f34d1e10,RESCAND-f0f007ae57fece3e6d94f8d3,external_search_wave_002_exhaustive_residual,,Au Train,MI,2024,unclear,unclear,implementation_confirmation|payroll_and_earnings,budget,official_administrative_summary,extraction_priority_high,ROOTCOMP-dda63f727f7eb2987daac9d7,MECHEXP-3daf624698b23f6699b06547|MECHEXP-41e34b557e4e9ef3cce832e8|MECHEXP-8509df5c1652ee257b0ca509|MECHEXP-c4c8935a26d4521f0838b34d,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,,mixed_structured_and_text_processing_ready,payroll_and_earnings,extracted_text_and_structured_ok,0,339,1,2,canonical_stage6_physical_extraction_result,field_span_lane_004
EXTPAYLOAD-2d68d241ccbd4bb1a6989768,EXTEXTRACT-666330b0a0ec757122a814cb,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/82/EXTPAYLOAD-2d68d241ccbd4bb1a6989768.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/82/EXTPAYLOAD-2d68d241ccbd4bb1a6989768.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/82/EXTPAYLOAD-2d68d241ccbd4bb1a6989768.txt.gz,pdf,82bb712997cfb8d9fbf595eb44135c5fa0b9a21e18e5229053ed1f9b1e8ab670,EXTSOURCE-2d68d241ccbd4bb1a6989768,EXTCAND-f6a53cc21a18d92a46992c2b,external_search_wave_001_compacted,,Antigo,WI,undated,side_independent,side_independent,benefits_and_total_compensation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-ffa5630e793c05a937fef9aa,MECHEXP-31fe79a32d4326a56d60d487|MECHEXP-7331e1ef1f63f84422083ebf|MECHEXP-9d64db4d71fd01e03d5697f3|MECHEXP-af7c19c7ffcabd33ce9a9152,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,extracted_text_ok,15,0,0,0,canonical_stage6_physical_extraction_result,field_span_lane_004
EXTPAYLOAD-2db7c290c16b7fda429757e6,EXTEXTRACT-703d48edf195a9c492e8eef1,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/8a/EXTPAYLOAD-2db7c290c16b7fda429757e6.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/8a/EXTPAYLOAD-2db7c290c16b7fda429757e6.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/8a/EXTPAYLOAD-2db7c290c16b7fda429757e6.txt.gz,pdf,8a3e42ce4a25c86d639f4dbba2b97a40bb1c0a4987f2621b6ffa94561bbf38e0,EXTSOURCE-2db7c290c16b7fda429757e6,RESCAND-b50fc6ba739c9dbfb81c560e,external_search_wave_002_exhaustive_residual,,Chuathbaluk,AK,undated-source-B4X2500LIVE-20260729-004780,unclear,unclear,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-1270a740fa570d096bb60983|ROOTCOMP-31925e7a7b94d67d6bba46c3|ROOTCOMP-66773447e6a05796c9613a66,MECHEXP-11bc678fccdfd3c029869852|MECHEXP-33162c8161292340bd895cd7|MECHEXP-3b30897255b1f9b64c76a966|MECHEXP-52f7f1b7743c4c1a4e21560d|MECHEXP-5b07257bb2b86260ad522462|MECHEXP-6507d9dd2c3e7c8bbb0871eb|MECHEXP-65be90245a8a4e734a461957|MECHEXP-67856a733785676ffeda03b3|MECHEXP-76dc7c73949a5eb2efb74ff8|MECHEXP-889364e73dc1ca117e3e50eb|MECHEXP-8933896c04c74c3f3dc51745|MECHEXP-caaee7e01596c697c83fcec2|MECHEXP-da7f2f68c8a3d62614ae74b5|MECHEXP-dbdb2dec35acc76c517beab3,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,extracted_text_ok,284,0,0,0,canonical_stage6_physical_extraction_result,field_span_lane_004
EXTPAYLOAD-2ddcc7a7d1a452e633da0bdd,EXTEXTRACT-0e24b089dc114b444a219e26,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/63/EXTPAYLOAD-2ddcc7a7d1a452e633da0bdd.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/63/EXTPAYLOAD-2ddcc7a7d1a452e633da0bdd.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/63/EXTPAYLOAD-2ddcc7a7d1a452e633da0bdd.txt.gz,pdf,637ffaac224ddcaf219e2b4aef68c7d5119214166a4126c44c4b08f788582cff,EXTSOURCE-2ddcc7a7d1a452e633da0bdd,EXTCAND-b3d0cc45feb7e43f481d5536,external_search_wave_001_compacted,,Sandusky,OH,2019,side_independent,side_independent,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-9c87230e08a05e41a543fcd5,MECHEXP-19f0dcf0f289e86eab5015ed|MECHEXP-5c871d9c7b651ec345206d0d|MECHEXP-cd28307aea840e7b756f09d9|MECHEXP-f32cb2cd18245bf779d0cd31,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,extracted_text_ok,5,0,0,0,canonical_stage6_physical_extraction_result,field_span_lane_004
EXTPAYLOAD-2e03f334549152b60c3dd314,EXTEXTRACT-c73c7412dfeddd8d58f1be36,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/55/EXTPAYLOAD-2e03f334549152b60c3dd314.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/55/EXTPAYLOAD-2e03f334549152b60c3dd314.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/55/EXTPAYLOAD-2e03f334549152b60c3dd314.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/55/EXTPAYLOAD-2e03f334549152b60c3dd314.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/55/EXTPAYLOAD-2e03f334549152b60c3dd314.tables.jsonl.gz,html,555f454f5b6e2c7ae6839855f2198936d8dc8dc55dd2377fe477bc7558b0d932,EXTSOURCE-2e03f334549152b60c3dd314,RESCAND-62465673d25cebd141029488,external_search_wave_002_exhaustive_residual,,Butler,WI,2023,unclear,unclear,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-2711bda1675974b47791e063|ROOTCOMP-2e127a1b05ec5065b479cc04|ROOTCOMP-6613b197d5559ecc9aca9d52|ROOTCOMP-c760518e85d2dfed3f5fb38c,MECHEXP-1713b8166b684d501b1d77ca|MECHEXP-1897b61ecc65ee98d7d11208|MECHEXP-20410f06e577c5ba3ccf5b56|MECHEXP-3bfacfa67226c4650c0c5f54|MECHEXP-4fab7e4be39eb9fe9162001d|MECHEXP-5144f38be3f31cebb87aaa11|MECHEXP-70949c7b8a5eb72c4c3a6bbf|MECHEXP-98069d60c3c8c887483e51a7|MECHEXP-9d904302326f904be2f8a7d4|MECHEXP-bedc0ef8873f554eb26b661e|MECHEXP-c74e2d811315aa774a33a9f7|MECHEXP-d31fd69de5fee5ff08bf082a|MECHEXP-e58131d8c0cc594bf0d6bb96|MECHEXP-e7347b1bb8f503a448a67dc5|MECHEXP-fd51ec460b9d219156abf552,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,,mixed_structured_and_text_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,extracted_text_and_structured_ok,0,224,3,1,canonical_stage6_physical_extraction_result,field_span_lane_004
EXTPAYLOAD-2e43e9a665fb451b08de4280,EXTEXTRACT-249c1b77a1f84b4585916754,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e9/EXTPAYLOAD-2e43e9a665fb451b08de4280.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e9/EXTPAYLOAD-2e43e9a665fb451b08de4280.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e9/EXTPAYLOAD-2e43e9a665fb451b08de4280.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e9/EXTPAYLOAD-2e43e9a665fb451b08de4280.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e9/EXTPAYLOAD-2e43e9a665fb451b08de4280.tables.jsonl.gz,html,e986a4583efb3467299fb72e5e3fbd1b0d14db2c22460d801d6863745afb0d32,EXTSOURCE-2e43e9a665fb451b08de4280,RESCAND-f763fdda31c6bbad808c333c,external_search_wave_002_exhaustive_residual,,Center Line,MI,undated-source-CBSRD-20260728-866a717685765606272b,unclear,unclear,implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|staffing_and_headcount,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-cc9bdbd431a0d6bba6d20b28,MECHEXP-3e8d3af2bcc46442aa99f66c|MECHEXP-889ed8025b4eba3ce6e66efe|MECHEXP-b24706279b1a06173fed18c0|MECHEXP-c46c8035169ebd297c559984,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,,deterministic_text_pattern_processing_ready,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,extracted_text_ok,0,188,0,0,canonical_stage6_physical_extraction_result,field_span_lane_004
EXTPAYLOAD-2e5e968534b8c6bb3c7bc94b,EXTEXTRACT-07f9151bf06c9a5850aefb01,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1c/EXTPAYLOAD-2e5e968534b8c6bb3c7bc94b.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1c/EXTPAYLOAD-2e5e968534b8c6bb3c7bc94b.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1c/EXTPAYLOAD-2e5e968534b8c6bb3c7bc94b.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1c/EXTPAYLOAD-2e5e968534b8c6bb3c7bc94b.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1c/EXTPAYLOAD-2e5e968534b8c6bb3c7bc94b.tables.jsonl.gz,html,1ca27e48402a676262c35bca6a2098dbc71fd83af7c9f23f00d154eb10cf31ce,EXTSOURCE-2e5e968534b8c6bb3c7bc94b,EXTCAND-cb7a3e6813758d9df0072a91,external_search_wave_001_compacted,,Eufaula,OK,2025,police,police,implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-02c294b80d15adae8dc8260a,MECHEXP-0eb7026f04c2896a0c560385|MECHEXP-1371393dffb983cfbaf09348|MECHEXP-1cceca6793db0d4e88203192|MECHEXP-3315fda4840856e2443affe5|MECHEXP-aafbbb290271c0fd168fdf16|MECHEXP-da6645327dad9291d81cb289,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,,mixed_structured_and_text_processing_ready,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,extracted_text_and_structured_ok,0,233,4,0,canonical_stage6_physical_extraction_result,field_span_lane_004
EXTPAYLOAD-2e88931afec7f0cc600366a0,EXTEXTRACT-2d724eed74322e021c3e3aee,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/5c/EXTPAYLOAD-2e88931afec7f0cc600366a0.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/5c/EXTPAYLOAD-2e88931afec7f0cc600366a0.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/5c/EXTPAYLOAD-2e88931afec7f0cc600366a0.txt.gz,pdf,5cf9ffc8a7265993e5f7f30b3fc2d098a1286ddd0712d7e278397d4fc27f53f2,EXTSOURCE-2e88931afec7f0cc600366a0,EXTCAND-7dd105590d9ae8c4a97ab8e3,external_search_wave_001_compacted,,Gibson City,IL,2015,police,police,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-1c4ef251aa26fa627df647f6|ROOTCOMP-1d79cb9767c670002b9012f0,MECHEXP-0942a5f0d37884362f1044b0|MECHEXP-19ea3303aa5f75b3e688e22d|MECHEXP-49f6d7293b7ab3e9c34a9294|MECHEXP-4acec9818727c40b5c97eda2|MECHEXP-50e87e513bd9e8e4a6d22b9a|MECHEXP-5f1b20afddc2e9c6421e0131|MECHEXP-738b8824aedb1fb662e0c968|MECHEXP-8507200a17d839392ad55f93|MECHEXP-8a6a222db7e648832acf6c31|MECHEXP-b98adef2da59acbfbee18610|MECHEXP-e6fb5f68cbb9436cf4e26194,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,extracted_text_ok,9,0,0,0,canonical_stage6_physical_extraction_result,field_span_lane_004
EXTPAYLOAD-2eb6d59a0eeca98046a3c8fd,EXTEXTRACT-6ee4d887629b1d4be4b23e3a,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b9/EXTPAYLOAD-2eb6d59a0eeca98046a3c8fd.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b9/EXTPAYLOAD-2eb6d59a0eeca98046a3c8fd.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b9/EXTPAYLOAD-2eb6d59a0eeca98046a3c8fd.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b9/EXTPAYLOAD-2eb6d59a0eeca98046a3c8fd.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b9/EXTPAYLOAD-2eb6d59a0eeca98046a3c8fd.tables.jsonl.gz,html,b9a8eba1c0cca531122f390c787dbc37b920efe662da4f607f7bf3b5fd619fe2,EXTSOURCE-2eb6d59a0eeca98046a3c8fd,RESCAND-1202cdc445926c2c9fab8977,external_search_wave_002_exhaustive_residual,,Blue Earth,MN,undated-source-B4X2500LIVE-20260729-000495,police,police,implementation_confirmation|payroll_and_earnings,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-2ef7ff39ba65194e936304b9|ROOTCOMP-875ae6e85577d9d214b72fac,MECHEXP-0b5515332ad753245588f083|MECHEXP-1b3a0703b2337b483732bbe0|MECHEXP-223da80af40eac4d9c1da9f6|MECHEXP-2983699076b4ea7a0502ec0a|MECHEXP-4eef3e8867c427e9b48e2eb6|MECHEXP-ba1b4b8d28e6e2112f75b9d2|MECHEXP-d3eb52b3af48ee0d01f4d520|MECHEXP-e46daea881eea3563d897f0b,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,,mixed_structured_and_text_processing_ready,payroll_and_earnings,extracted_text_and_structured_ok,0,187,1,0,canonical_stage6_physical_extraction_result,field_span_lane_004
