canonical_payload_id,extraction_result_id,extraction_artifact_pointers,extraction_modality,source_SHA_256,retained_source_ids,candidate_ids,search_wave_provenance,municipality_ids,municipality_names,states,expected_periods,side_hints,department_hints,source_family_hints,administrative_source_type,source_quality,extraction_priority,root_event_ids,mechanism_event_ids,existing_claim_ids,expected_claim_upgrade_tags,extraction_warnings,deterministic_processing_eligibility,proposed_extraction_families,primary_terminal_status,pages_available,sections_available,tables_available,structured_record_count,lineage_basis,lane_id
EXTPAYLOAD-11af82251593dd27e37a3e81,EXTEXTRACT-efe1d9392a8b0c3a9e21fdc3,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-11af82251593dd27e37a3e81.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-11af82251593dd27e37a3e81.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1/EXTPAYLOAD-11af82251593dd27e37a3e81.txt.gz,pdf,d1a18af4c5e95a80b3b3748466991e74a81cbe043b78660c7202f6db6393b247,EXTSOURCE-11af82251593dd27e37a3e81,RESCAND-00f8567f2cc160fff410ea6f,external_search_wave_002_exhaustive_residual,,Avon-by-the-Sea,NJ,2025,unclear,unclear,payroll_and_earnings,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-8a227fa9c99cdf904ae2a840,MECHEXP-4bc1bc5f6d5a87b78b46267d|MECHEXP-5437edc2e23f2d2edf4787b2|MECHEXP-6fefc18e1fdff584066e3f40|MECHEXP-9345b283411da31fed150b57|MECHEXP-eb7c0a08cac8b93c002a1654,,upgrades_growth_analysis|upgrades_local_wage_comparison,,deterministic_text_pattern_processing_ready,payroll_and_earnings,extracted_text_ok,9,0,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-11d26e4eed10ddd881dab6fd,EXTEXTRACT-82201a9be54f9acad7d18d1e,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bd/EXTPAYLOAD-11d26e4eed10ddd881dab6fd.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bd/EXTPAYLOAD-11d26e4eed10ddd881dab6fd.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bd/EXTPAYLOAD-11d26e4eed10ddd881dab6fd.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bd/EXTPAYLOAD-11d26e4eed10ddd881dab6fd.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bd/EXTPAYLOAD-11d26e4eed10ddd881dab6fd.tables.jsonl.gz,html,bdbad30465c50c73d06ff76795315b85d7fceedbb26fc704a1ce200d3a25c74c,EXTSOURCE-11d26e4eed10ddd881dab6fd,EXTCAND-f7e1bab7301c91110ac087fa,external_search_wave_001_compacted,,Berlin,OH,2024,side_independent,side_independent,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,ordinance_or_resolution,official_administrative_summary,extraction_priority_high,ROOTCOMP-3b3eeabefbced42f49568135|ROOTCOMP-72541f4066b67b72d7110771,MECHEXP-116a3bd59851a3e63baaa25f|MECHEXP-5977572afad0f04f913737dc|MECHEXP-64ddaedaf734422e311f5f08|MECHEXP-6cf4bd170c153868d2f6d129|MECHEXP-78c5542e253c010253f28dde|MECHEXP-86106f754322406b2f853ff6|MECHEXP-c3a3572a041cdefb90afbe2a|MECHEXP-d8c3e5942b499e3166aed3b2|MECHEXP-db5273a521aaa8a4d062740a|MECHEXP-e254018b0b157c0e89d2206d|MECHEXP-eefa78e238c8c902b8ef4c21,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,,mixed_structured_and_text_processing_ready,implementation_confirmation,extracted_text_and_structured_ok,0,46,0,1,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-11f976b3eb7e2562d409faad,EXTEXTRACT-b1fdf1af16cb093499bd890a,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/69/EXTPAYLOAD-11f976b3eb7e2562d409faad.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/69/EXTPAYLOAD-11f976b3eb7e2562d409faad.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/69/EXTPAYLOAD-11f976b3eb7e2562d409faad.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/69/EXTPAYLOAD-11f976b3eb7e2562d409faad.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/69/EXTPAYLOAD-11f976b3eb7e2562d409faad.tables.jsonl.gz,html,6927776426d6c008685e92f61c7cba72b9e1384feeff049f89ff9ba018364e1a,EXTSOURCE-11f976b3eb7e2562d409faad,EXTCAND-8f421e092eebbd3c2eb15674,external_search_wave_001_compacted,,Fountain Green,UT,2023,all_units,all_units,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-5bc335dd0721bf59b9b7fcd3,MECHEXP-a9f84915416a035fc1343002|MECHEXP-b63fd9c64e77d49bd4e6f97d|MECHEXP-cc26eb43990eb1a6f2daa396|MECHEXP-ea446c83f7557b970ce3daaf|MECHEXP-fe79b6ab8a07bccfeaade13c,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,extracted_text_ok,0,1,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-121b856294fe5474c0e2ebaa,EXTEXTRACT-48a77b21747ea628340cafa4,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/6e/EXTPAYLOAD-121b856294fe5474c0e2ebaa.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/6e/EXTPAYLOAD-121b856294fe5474c0e2ebaa.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/6e/EXTPAYLOAD-121b856294fe5474c0e2ebaa.txt.gz,pdf,6e0191c9568a1fba93a12c99e0fa7d47261f5c913c5f1e1189ae58f6cd3639b0,EXTSOURCE-121b856294fe5474c0e2ebaa,RESCAND-f600ebf803b8b00687d678dc,external_search_wave_002_exhaustive_residual,,Bay,MI,2026,fire,fire,staffing_and_headcount,staffing_table,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-41248b9b54edf00765a42d9d|ROOTCOMP-d29d8f074816861301e78f68,MECHEXP-2431f4aa3546da2821795037|MECHEXP-575f0091bd7736e2d1127e4f|MECHEXP-63050b09e2f2a561be312908|MECHEXP-8f6a2ea708c3b87390ab9cc9|MECHEXP-cc3497a498f040f5e86aa4ae|MECHEXP-d1b54b5110e5ace1968c689b|MECHEXP-e38d37cc516ae81c41a858d7,,upgrades_staffing_hypothesis,,deterministic_text_pattern_processing_ready,staffing_and_headcount,extracted_text_ok,103,0,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-1231c367abf0fb24632246af,EXTEXTRACT-015da4b61457844aa07cec32,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/77/EXTPAYLOAD-1231c367abf0fb24632246af.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/77/EXTPAYLOAD-1231c367abf0fb24632246af.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/77/EXTPAYLOAD-1231c367abf0fb24632246af.txt.gz,pdf,774cc4b4df631ca8e0981d1a612e2f823a0a1caddbdfc00dcb89c9eb32484082,EXTSOURCE-1231c367abf0fb24632246af,EXTCAND-664c56c2ab141cae9c09904b,external_search_wave_001_compacted,,Alexandria,NJ,2026,non_safety,non_safety,implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-41f218dfe6c2d8fdbbeb3412|ROOTCOMP-5fd17f62ee678c75a868c917,MECHEXP-08748cd2b4fc74d7eb6f89e1|MECHEXP-1d3a81a86a31a6e1c85ca5cd|MECHEXP-1f86cbad0e5bbcdc6c4aea4c|MECHEXP-20e9b431dc088d696bdf1fd5|MECHEXP-3dbfd45e7a733a973e4f49a9|MECHEXP-54cdc01fb45329ed5c4d8b8b|MECHEXP-ae975c048762abbdb3c36298|MECHEXP-ec9d93886d421a464f3e8105|MECHEXP-f8dde320182cc5747a998d22|MECHEXP-fed3ad2e4c4c959c64afbe71,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,,deterministic_text_pattern_processing_ready,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,extracted_text_ok,541,0,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-1232e61cd136ea8e36110f30,EXTEXTRACT-0a1c8e71caddafc241d9fc5d,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3a/EXTPAYLOAD-1232e61cd136ea8e36110f30.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3a/EXTPAYLOAD-1232e61cd136ea8e36110f30.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3a/EXTPAYLOAD-1232e61cd136ea8e36110f30.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3a/EXTPAYLOAD-1232e61cd136ea8e36110f30.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3a/EXTPAYLOAD-1232e61cd136ea8e36110f30.tables.jsonl.gz,html,3adfe4b9e79f2b0742d54e3b1316a7d98c3fec79ebb4f4474b7b65ff4167fdb1,EXTSOURCE-1232e61cd136ea8e36110f30,EXTCAND-ffc3d4cbefb35ba865e61ff7,external_search_wave_001_compacted,,Sauk Centre,MN,undated,non_safety,non_safety,payroll_and_earnings,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-66e3ceef1eef7b1ef4534f6d,MECHEXP-12f92e21ffdaa6e17625b466|MECHEXP-1d8e600df25bf326b6d86568|MECHEXP-46c24abd4a5de29f18b7ff27|MECHEXP-cb1fdb778ce76863e8a72770,,upgrades_growth_analysis|upgrades_local_wage_comparison,,deterministic_text_pattern_processing_ready,payroll_and_earnings,extracted_text_ok,0,161,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-123c8ba2b49822d88187a31a,EXTEXTRACT-afc44818a442aa553e043094,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4f/EXTPAYLOAD-123c8ba2b49822d88187a31a.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4f/EXTPAYLOAD-123c8ba2b49822d88187a31a.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4f/EXTPAYLOAD-123c8ba2b49822d88187a31a.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4f/EXTPAYLOAD-123c8ba2b49822d88187a31a.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4f/EXTPAYLOAD-123c8ba2b49822d88187a31a.tables.jsonl.gz,html,4f46d84b1ad8386977bbda518649f0d48ff1eff54b7f367e99db51f975fb2a4a,EXTSOURCE-123c8ba2b49822d88187a31a,EXTCAND-53e4a56109f5a66da3f27644,external_search_wave_001_compacted,,New Buffalo,MI,2023,all_units,all_units,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-b80b31a62f8f740029b8f1ef,MECHEXP-28765de35afe8e42907a66ea|MECHEXP-91c4be2f84f763928b039266|MECHEXP-9a3031c5b041d3e2a14d9619|MECHEXP-c1885a1897db8cbe09b71e1a|MECHEXP-cf4288dbcab51f22da9e439b,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,mixed_structured_and_text_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,extracted_text_and_structured_ok,0,97,1,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-126aa413bb1b3aa257e2a9bb,EXTEXTRACT-b70a87beb42171d09e51bd80,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/93/EXTPAYLOAD-126aa413bb1b3aa257e2a9bb.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/93/EXTPAYLOAD-126aa413bb1b3aa257e2a9bb.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/93/EXTPAYLOAD-126aa413bb1b3aa257e2a9bb.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/93/EXTPAYLOAD-126aa413bb1b3aa257e2a9bb.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/93/EXTPAYLOAD-126aa413bb1b3aa257e2a9bb.tables.jsonl.gz,html,936cbab999cd95e6f6d817ba61ac1cffd3eb3362d0f23d6faa147224e4d95af3,EXTSOURCE-126aa413bb1b3aa257e2a9bb,EXTCAND-7995b800d27b59cfcda0fcb9,external_search_wave_001_compacted,,Orange,MA,2022,all_units,all_units,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-e6dfd39f5e8d0cd6584a47ee,MECHEXP-10b3f667333c7443a50308cc|MECHEXP-3569c535f57770bb0f7e5683|MECHEXP-67410e438e5de7fbe17bcd76|MECHEXP-8d76014906259676a852a333|MECHEXP-b5c395169409ac3856203c63|MECHEXP-ddbadc1b5eac7f9c1c584b31,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,extracted_text_ok,0,30,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-12afda87d3d597aabe678c34,EXTEXTRACT-9940377eca4c96f0ebebbfbd,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9c/EXTPAYLOAD-12afda87d3d597aabe678c34.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9c/EXTPAYLOAD-12afda87d3d597aabe678c34.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9c/EXTPAYLOAD-12afda87d3d597aabe678c34.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9c/EXTPAYLOAD-12afda87d3d597aabe678c34.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9c/EXTPAYLOAD-12afda87d3d597aabe678c34.tables.jsonl.gz,html,9cfb205e01af7282b1791b753e85b4be1519a3eb5cc22877bfc870cc0ed86746,EXTSOURCE-12afda87d3d597aabe678c34,RESCAND-f3bc0ffa756147b144d9c03a,external_search_wave_002_exhaustive_residual,,Au Train,MI,2022,unclear,unclear,contextual_controls|implementation_confirmation|payroll_and_earnings|staffing_and_headcount,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-2cf90a24e74c3bab8bf04b16,MECHEXP-1fb634122dca75b7af997735|MECHEXP-2b39207f598cc6ae3dd94c09|MECHEXP-b227cc16adbab6779c065e11|MECHEXP-c6193b9c18d586ca2baa1a41,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,,deterministic_text_pattern_processing_ready,contextual_controls,extracted_text_ok,0,41,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-12b0642f5b505f2a9beeb6ab,EXTEXTRACT-77f4793807ff9ca39d176979,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f0/EXTPAYLOAD-12b0642f5b505f2a9beeb6ab.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f0/EXTPAYLOAD-12b0642f5b505f2a9beeb6ab.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f0/EXTPAYLOAD-12b0642f5b505f2a9beeb6ab.txt.gz,pdf,f0851fd5032b7fe2d196462d898bee53c8c2e48567eec246ac3492693f5222e0,EXTSOURCE-12b0642f5b505f2a9beeb6ab,EXTCAND-291fb0052febbb79ab0367dd,external_search_wave_001_compacted,,Kiel,WI,undated,all_units,all_units,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-069899fe8682e161d63e0cef|ROOTCOMP-d196fd9fe0d8331614f58171,MECHEXP-265a567d178247888c15eec9|MECHEXP-3d66970d0aaee51bfc5527e3|MECHEXP-639820565277cec3a32eaf7c|MECHEXP-63e90f9fb85a70a68f74c525|MECHEXP-cb37649436895e33b14c5d42|MECHEXP-cdd596261876a54fb2801357,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,extracted_text_ok,2,0,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-12b11b68bb6aff8395f9d856,EXTEXTRACT-a8b032e3bb2b1f4e9f1c8362,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bb/EXTPAYLOAD-12b11b68bb6aff8395f9d856.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bb/EXTPAYLOAD-12b11b68bb6aff8395f9d856.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bb/EXTPAYLOAD-12b11b68bb6aff8395f9d856.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bb/EXTPAYLOAD-12b11b68bb6aff8395f9d856.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bb/EXTPAYLOAD-12b11b68bb6aff8395f9d856.tables.jsonl.gz,html,bb7560ee924ed2d15e11f1f9e3dfa94fb2a8258f7c3b14f6e8700ef1e7baaadf,EXTSOURCE-12b11b68bb6aff8395f9d856,EXTCAND-c4c67f73057f3797808eb7d8,external_search_wave_001_compacted,,Augusta charter,MI,2021,fire,fire,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-1272a44aaacc528568f4a60f,MECHEXP-1f5236dfe8327fd58f68e52b|MECHEXP-5595eb3b1041f86ff62f1978|MECHEXP-9d48a9f9f30c2b890c8400a6|MECHEXP-ae1ce07aaa125b24071eaad4|MECHEXP-f57e4580255e2dffe9b79ce5,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,extracted_text_ok,0,172,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-12cfe07bb76226b39e067a95,EXTEXTRACT-874db07c32b2a6a1d18d3fea,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/0b/EXTPAYLOAD-12cfe07bb76226b39e067a95.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/0b/EXTPAYLOAD-12cfe07bb76226b39e067a95.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/0b/EXTPAYLOAD-12cfe07bb76226b39e067a95.txt.gz,pdf,0b30a83052736efcb72cc76d360f2964c7e74da80efbb44635c7a098411b06d5,EXTSOURCE-12cfe07bb76226b39e067a95,EXTCAND-a5e0a6185816f0452f33a2b0,external_search_wave_001_compacted,,Vass,NC,2025,all_units,all_units,implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|staffing_and_headcount,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-b41bc6e5872355d4ba28af0b|ROOTCOMP-bcf7ed311cd7ef90ad3cfeea,MECHEXP-12071f115f547087f10f6dbd|MECHEXP-2bf94f5dd05a2cbca2426807|MECHEXP-4d21dae9acaa2b1ec95ff063|MECHEXP-74eb33a8fa7df865902d5c05|MECHEXP-89e1e01d91304d34a242380a|MECHEXP-8e114cd0a4d4923d1dc59035|MECHEXP-bea373c3125d6ea6a6c1c9f4,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,,deterministic_text_pattern_processing_ready,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,extracted_text_ok,29,0,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-12d253ae866d94b7aea5a465,EXTEXTRACT-1234d27800ae6ad90aa3f23c,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d7/EXTPAYLOAD-12d253ae866d94b7aea5a465.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d7/EXTPAYLOAD-12d253ae866d94b7aea5a465.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d7/EXTPAYLOAD-12d253ae866d94b7aea5a465.txt.gz,pdf,d73d1b4533ca4cead40aa981d7bd23678a88e82ca88b8e46ac16235f85907b36,EXTSOURCE-12d253ae866d94b7aea5a465,EXTCAND-8bf1d5f76aa4570f49ab2b85,external_search_wave_001_compacted,,Butler,WI,2014,police,police,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|staffing_and_headcount,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-3e82acd747154967e644ba9a,MECHEXP-53d5fb7eb4a2821383a75aba|MECHEXP-a0d0b32f49ab17b2e8fe35dc|MECHEXP-a4eb03488af672663f3464ae|MECHEXP-ab129bc1e7502dca5d57fb28|MECHEXP-cc2b30ce84374e6b949cc682,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|staffing_and_headcount,extracted_text_ok,138,0,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-12eb2f3e2acf6c739311ea03,EXTEXTRACT-2aa33751e3e4b9905911ecd8,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4c/EXTPAYLOAD-12eb2f3e2acf6c739311ea03.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4c/EXTPAYLOAD-12eb2f3e2acf6c739311ea03.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4c/EXTPAYLOAD-12eb2f3e2acf6c739311ea03.txt.gz,pdf,4c43f63455000b51f2ac32f2078c06e62c32638c07b0ebfe8b02c3c5b47f7c23,EXTSOURCE-12eb2f3e2acf6c739311ea03,RESCAND-8962056c8fd43c29193a38e1,external_search_wave_002_exhaustive_residual,,Casey,IL,2024,police,police,implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|tenure_and_progression,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-77b88e5b29a88a6ee39e9637,MECHEXP-069da9114ae7d5b6d266d62a|MECHEXP-52965e678ff2222a3d145a8a|MECHEXP-837d37ea6b1d83aed0ca52ef|MECHEXP-b190da1df256937d3adf5c5e|MECHEXP-fdfe015ff7820731dd279c0c,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,,deterministic_text_pattern_processing_ready,implementation_confirmation|payroll_and_earnings|tenure_and_progression,extracted_text_ok,70,0,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
