canonical_payload_id,extraction_result_id,lane_id,field_record_count,evidence_span_count,ambiguity_count,conflict_count,field_record_ledger,evidence_span_ledger,field_families,terminal_outcome,classification_status,claim_linkage_status
EXTPAYLOAD-45295245aeebe1ef0e4dc214,EXTEXTRACT-1b8c3c3659bf94b11aaca0d3,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-4d1387f9b6e56f376f93a116,EXTEXTRACT-141271f086462ab677c3d00e,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-4e7a85786cc05f0052ecf4ce,EXTEXTRACT-29b9c7c915119832570d73a7,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-56a77d2fd285f6654d9aa4a6,EXTEXTRACT-cc5d68c4ad519ab52cea5624,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-6b3ac381155e604426edfdef,EXTEXTRACT-0a70add1e9002fd80bd39b26,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-72c525d7f2db9d3a9718267e,EXTEXTRACT-80384ff988e3f370492528c3,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-7ac2d044f70f1c388e7bc8a6,EXTEXTRACT-c1f8509f0b92e67ea5e28f5f,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-8423ac1242b95af7657e2641,EXTEXTRACT-74c872d7e936d6b65ded1c9f,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-875afc26edb532ff1929db5c,EXTEXTRACT-b946238008a9b5f221812b08,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-88639e058f2367ee3eecb6f2,EXTEXTRACT-4921786835bc11b53fbb3925,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-8c92a383cc4c4aaad2d400a4,EXTEXTRACT-ed2513f573575b13af263ff7,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-930822f08b4d3eeae918b840,EXTEXTRACT-a545a809813f4a5ef700e239,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-990812349fa81282a88f2acc,EXTEXTRACT-5424fd193e77973dd70a8a6a,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-a1730f51bc49e371ed28aabc,EXTEXTRACT-28f6927e7263954f5c72bd46,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-a467ecb2ff7ecfc1131bb893,EXTEXTRACT-3ac74d8236f4515100b3a686,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-a4b1ff2442b442db06815136,EXTEXTRACT-e3420a5b46ae192c7fb6e2b6,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-a71ca14ef2c8ede7b1071172,EXTEXTRACT-f7774685255353742dfef957,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-a9b2b2d816d8c3756a6f499e,EXTEXTRACT-3184281f1b3cebc655f40533,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-b96834fc299b43c76d343f5c,EXTEXTRACT-32256e59f525a62f3074062c,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-be6c808d3f560d942b57aa92,EXTEXTRACT-803f82203b4b881b7b14496a,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-c040ded2b81c705d0a068574,EXTEXTRACT-d81f47ff52fc88f7623f33de,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-c2f68952fe58a7b2726cb085,EXTEXTRACT-a7c55496aa7a68d89db35ae7,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-d19e066a6be3f08076151550,EXTEXTRACT-1138bc2c80f1299506aea270,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-d2ad05c37432460bb58a5073,EXTEXTRACT-4e324bc3ebbccc38385169b5,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-da1298c99f6d29ef4f5ceb9d,EXTEXTRACT-6fa38e2a51bd0d5a84cf84fa,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-dbf88971dff6def30d080414,EXTEXTRACT-74ab3d4aa1f962ccb27b5f74,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-e1894e8df018307c0f86a9d4,EXTEXTRACT-bd3df5e841be241c8af642c6,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-ff6ca926e8decc7175ef571d,EXTEXTRACT-96dab112d03d5592fea64392,field_span_lane_001,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-000842740a46817d53deae4c,EXTEXTRACT-025aab17950d39443fb83572,field_span_lane_002,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-020e68f72165f2a469e4e522,EXTEXTRACT-6952420999a81ae0fe253901,field_span_lane_002,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-0e54e7af6d2a9cad068b52ab,EXTEXTRACT-7966a293a438d3bf903b372c,field_span_lane_002,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-1167634cbb9b90f3f51b1e4b,EXTEXTRACT-9578ff042da3f1127ad3eac0,field_span_lane_002,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-228f93bfe03eeccdb9ec361b,EXTEXTRACT-51db3399afff4ca386be63ca,field_span_lane_002,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-25233a3ff10c23ff564b67e4,EXTEXTRACT-2ff583fc23f9e8e1289454a1,field_span_lane_002,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-2fb722116ff5a1b948a8f2b7,EXTEXTRACT-8b040001ceb44be40c34dd72,field_span_lane_002,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-35b32d08c162ada8adb52713,EXTEXTRACT-76c714393dcd58627bef66a4,field_span_lane_002,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-3aa4a4f879a4caa5a3ae1a62,EXTEXTRACT-171b14acdde0059f2ed936a7,field_span_lane_002,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-467b25cbd2a27e3196335f90,EXTEXTRACT-ad9dd98b24d5f9d66358bef4,field_span_lane_002,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-4dd639f1b0a87b9ca6b36063,EXTEXTRACT-2adb9d444ec81d367db30870,field_span_lane_002,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
EXTPAYLOAD-4f00ed75824e6c70764bcccb,EXTEXTRACT-480116de72ff59e5165fba4f,field_span_lane_002,0,0,0,0,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz,,no_relevant_field_or_span,deterministic_external_evidence_classification_ready,claim_linkage_pending_reconstruction
