object_id,size_bytes,path,is_retained_source,is_source_binary,over_100mb
63aa8eaf3e63528282d11b4710e5bcd5e7373e9f,47204227,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-268060d6d21985825053.pdf,true,true,false
349412d6905e0ad154ecf7ec7797c8cd64a6fa46,46935454,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-ae96548632e14cb7967b.pdf,true,true,false
471f1b7d2d84d3ba3ae6e0b2f9301a38a3862442,46884072,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-ab9b7e87c5219960c12f.pdf,true,true,false
882559044feece4698cf02139795cadcd648f8af,46188023,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-96c67653e6e65494007a.pdf,true,true,false
8ed8b8583c9518b5c6e78be38aa6cf740d4db9c5,45872993,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-7bf56dcfc2879d4f3074.pdf,true,true,false
50402e1556e8545311bd4d000298084508da2cb1,44954073,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-be46e32fea1ea9ace461.pdf,true,true,false
40324f3e749efc04408efc7a572755d6d0dc7946,44634296,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-4657527d986927d444e4.pdf,true,true,false
aea961876aef232a79f1206133622bc080f4ed05,44484095,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-465239c61a83a37e63ee.pdf,true,true,false
f4a2ce9893565ab7227d61869fa094be78f56ead,44073721,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-34884edc4f4cb681cfae.pdf,true,true,false
91a3213233e5c765a6ef8e291da3e6f46d6ba481,43981266,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-54c3482d3f43c1967fa7.pdf,true,true,false
ce8e7891864c9e51cb81ab612159ec12a376d5b4,43871462,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-1c17920e13effdf169d2.pdf,true,true,false
cbb0cdab4f90a021cb1f2143f5ae359d3df359b0,43454033,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-f7ff39b379370d90acdf.pdf,true,true,false
afa027ee4599b34388df699abd0e1bd7e4584138,43164644,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-27b7c1462d85e1df7424.pdf,true,true,false
7bee6f1d3b6a67b829a1dbb56b780386db588f5f,42674682,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-3f88246ec3e92ee4cdbe.pdf,true,true,false
35fcb6326cf3f6134e85b4bc20eb577a032c8789,42510514,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-6f47322667230580a15c.pdf,true,true,false
2a11d73eaa8b2e63e054fbe3ce9a6454fcf1138d,42443711,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-a332d02a73c50b95e14d.pdf,true,true,false
0d7697913d6a95e03ba979828cc20747b27a0df8,42405869,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-3f71152fb634f9099801.pdf,true,true,false
0f5a5970323167763ddf4ee0747d153b596cd2bb,42360210,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-00ddc35f9d2d4c6130d6.pdf,true,true,false
60956285c68996b48b600a38e02ebb042102a6cf,41554287,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-f57396d03c9107c9d0fe.pdf,true,true,false
4c4504a37e8011766982b4ce5eecbe00b952e717,40379937,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-300699fb0de5a2542fdf.pdf,true,true,false
9dfacf1935c4d784b48d0b7072d7f335035fc7c4,39650468,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-2526ba7e5ad4483ad056.pdf,true,true,false
11c30acc3224a88db7d1262017c51fbb9a51b7f7,39406930,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-141081c2ad3b50c7da92.pdf,true,true,false
7d72f62b329a361a9a2d995dfaaa8f0a45060467,38394199,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-d33a5992a4af574c1e3a.pdf,true,true,false
d4bde1425a18ddb923f2c24e0b75afcf868fb133,37615827,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-84137989ab9590c4062a.pdf,true,true,false
20df242ae57d52bf9a53d598988096d0caf80a54,37606827,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-821b35b112d0b3f73dca.pdf,true,true,false
4f7ee899bd93b09af1668c36afc63e1a64e48533,37523646,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-814fd0cc29da787ba8f4.pdf,true,true,false
662b637585d3c4fdd0b911fb818cccd2f59f9a28,37505978,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-3facd7c4146c5495d32e.pdf,true,true,false
90f37429251d22742cfcaca21fd721357e10df24,36797839,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-09412aa438858eb82612.pdf,true,true,false
0ece8aa0d5d5add685ce1559f853bef86ddea546,36294866,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-800616a968c69bf2e495.pdf,true,true,false
024d795d3d0484cf23f23f47f74aeaa2812d17a3,36101970,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-e9de493c09609c062cc0.pdf,true,true,false
c429153c04239db644c78777dd1719954704af4a,35934420,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-122bee73fe85fbcf0a91.pdf,true,true,false
ddfb8efea2de3a536a97e1d384fe9fe85b3485a8,35520254,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-33686d2295dd6ae82909.pdf,true,true,false
64b0a9dc63dd2a86c4bc15ea7769649dde6c6b22,34866065,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-a2c45b7e34a90703a617.pdf,true,true,false
a4b7694be6c8d5d340b04c16e63fa4ca951b27e3,34722313,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-095ccd964d79bbb40644.pdf,true,true,false
9ec0daf9c7142c2f2cf6937961858612d26201de,34695688,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-430003cba753e74135ec.pdf,true,true,false
6e998307a91ec7d962f99a60201758e99cd0e4d2,34681087,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-a1afea15e754cb8bc58a.pdf,true,true,false
3f5b841f3e1bc78586036ab368a1913356c00f3f,34662413,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-57cec9242d8ac24d17e5.pdf,true,true,false
19f3f0aba936ae5a037a9170d52be6b1c182b21a,34524425,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-0a1e03032182aecfa51b.pdf,true,true,false
e0f3205a9ad8061fa3ad12d353973424719c9466,34314104,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-4c3461d0ac2690a33c2b.pdf,true,true,false
0e5a2ffa1ada1bf3391a42b42e2d91fe19449cb8,34160388,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-0df8fc6c636beea95a26.pdf,true,true,false
36b4b769c8b82027611891df84bca4e04d183b35,33925823,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-82b642956fb998b3d010.pdf,true,true,false
d0d676a708519a6b57aa8de4356f62cac111562c,33925643,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-adc3227cccc86a166635.pdf,true,true,false
58a60f7811d1af75fc5dcaec764761e016104e97,33728003,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-36ee5521f311c2a03687.pdf,true,true,false
27cf1445347ffe0f1e58ce33d766ce29311d7033,33084713,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-49ea5a61e1d8cec8da13.pdf,true,true,false
07b3e29d31752dd95f93735610ed1a9fe5bbf152,32366555,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-eb13298675158f944bf9.pdf,true,true,false
bc59af67bb8d3e9f1c32af2b25915561f0798633,31904137,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-e2249c9b7422a2440e2b.pdf,true,true,false
dadd1c4d2bc3a9e497b2358af006e59ad322345f,31103766,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-b95a2720414ceb592413.pdf,true,true,false
528634eb90ff4c198d4c63bf60dc7d32a8127cd5,31051935,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-dc04fd618ece690aa5d2.pdf,true,true,false
6c99c8a4be49d263959cffa7e64bead856055240,30907099,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-7088ec993dd328a386a3.pdf,true,true,false
e96e7eb4a35293717bde955246459f75397973db,30429875,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-ab045d62911f6baaf6fc.pdf,true,true,false
3ec4780dfb56a51879eca9f34b84cb70be5eb2bc,30393551,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-c29b87133544d5e21856.pdf,true,true,false
8d3a2adaa9ebf58092b775ed0e5d95257690960e,30374616,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-534efb371a39897edb88.pdf,true,true,false
e9c72b0d11b27fa6e25cf39a3a973c626365d7b3,30308232,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-f23162721cec06af9fc6.pdf,true,true,false
5af0a6d779ed81ad9c2bd7211f8c6f835f7dcd23,30277675,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-8006ab31be9126c33e96.pdf,true,true,false
edab4b89b23f45b916cd953bf7f70d2dc220fa4a,30036580,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-de1c5dcea40245b29188.pdf,true,true,false
7de3d8590c51517af8505f128950f90cd4ce2b50,29994682,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-646f0ad2ac2d281af561.pdf,true,true,false
8ff8c1154a65c5b237e0fbce85f53b5852d93212,29765337,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-a5ec0669e6363f59f1f8.pdf,true,true,false
ad16ecc21ab8f570f44b364e6ec5f2f67d6e53b0,29533180,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-a020ac2478e58a553cff.pdf,true,true,false
c36b3e9038c85a8c8e7307f7df47b6ca5d1f4d58,29331764,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-3992bdfed45966d5ccbb.pdf,true,true,false
cbca8c27e8c8a5ac9620d31efcbc438ff039ce35,29304302,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-0f3ca440b5f881e9012f.pdf,true,true,false
51c459120447bb2f85df5fbf37aa3ebc0d16edb3,28868313,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-3d8301b5ab208a14c5dc.pdf,true,true,false
15a1b42b2eb33b55875bfe491ba65e1ad51f8a12,28689079,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-9bdeb10aa669434de908.pdf,true,true,false
8f03180831a695760abfe25103baddddc667f2ba,28073948,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-09c695bc1a6c320033b9.pdf,true,true,false
cd30a50778fcf22b3770454a8352dd8dc33f8ef7,27348477,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-51db458189992fa468fd.pdf,true,true,false
490c80b70eb0547f209510880921fa2618834721,27184283,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-c6972fb9f8354c215ee9.pdf,true,true,false
011d469db91d575cbad9c797dc23d88a46374262,26886536,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-6371994e173ed92f6729.pdf,true,true,false
4497812b568fcdf43217c23b31fd4c22109d5d7c,26610162,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-a72f3ad208ae1f24550e.pdf,true,true,false
d803972d561d5609bef8bb473a97e102baf49009,26390791,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-480d83947994708f21a0.pdf,true,true,false
2f55d6dae6e382c274367411814af84685915fbd,26344066,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-5437b157ed63cf249aa8.pdf,true,true,false
3391a978d065ac5c5ba366edb0beba7ca1b77f56,26316498,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-1079761209aace4b4087.pdf,true,true,false
561d074815f572d0425d1d01599de4106276dcbb,26146759,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-fcc524fa3c67e992e883.pdf,true,true,false
0251433755392cee9bf32f0827beb21bbb6e4277,26019159,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-e85d727be18dc99b1045.pdf,true,true,false
dbbfe0f3d1bb6c34ed5895a52cd1e6c911bd0d68,26002341,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-5d93271c5c402938a30f.pdf,true,true,false
a5e7c24cadeaccab92e8e99edb941c1f2d10184c,25938215,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-30360624ac51cfba8629.pdf,true,true,false
4b90f0afe7beb97ad663772ded429e3971650820,25655369,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-02c8d505a5592bd6485d.pdf,true,true,false
99925de50fc400c81e85972cf62a5264f1f13518,25193263,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-d60dbacd08ad1704d580.pdf,true,true,false
6f271c80f1e639196259a2b4233b174b6d9a5af6,25065723,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-e4ad2ae04c5e96469a77.pdf,true,true,false
ff1cc4647cd83b54494f64fb1fa58962dd4852ff,24676322,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-be3632a7b2d861b5728a.pdf,true,true,false
57b80d72a69b048007d4f5e1e614d67957967bc7,24554596,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-bada82dcb47e0ced4b39.pdf,true,true,false
378f88f4360e977afac57fea0bc9de1ef93bef1c,24371393,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-78b360b7c841636b24ac.pdf,true,true,false
826df6f24f72e5533fc794a7682184c8f92b0e77,24108276,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-6b8fb9b4fe1cc730864c.pdf,true,true,false
605f513afa9ca72ab8058df23cfbcadabd4412de,23895933,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-820d74afd9c3c4208d4e.pdf,true,true,false
b84459374cd5f1e9d1ce4e3f68f3813b8a03bf87,23753567,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-b902ed0c6eff12b9b83c.pdf,true,true,false
ed928c9bfff71fb45d34bb5c5e5e95d93f7e67e4,23716990,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-29265e708636f67827c7.pdf,true,true,false
