path,category,size_bytes,sha256,tracked
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_hash_reconciliation.json,readiness_artifact,240,5d22c3073b67ac93bf3056f2b9bbd7ea297e7684273f8fac4b9bd2e1633884c2,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_html_results.csv,readiness_artifact,1079802,f48c385f30b446b562f0c3e9c8d4c13ae7335f9130f63a690580108a8be39d55,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_html_results_summary.json,readiness_artifact,281,d78147afe2fe798c1ab78f0c8b1dacf3e68547ad7f58b4d97517dc43c0273d50,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_html_text_later.csv,readiness_artifact,953702,84107faba6dce275ac1d18d440a54b22b99b0cc2a6e2aefb5a1b95b3ce880c2d,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_html_text_later_summary.json,readiness_artifact,148,9203723bc9c2967465f8d1a6fcf947159e66a5029d354dfa24e6286bb14dd9a8,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_invariant_checks.json,readiness_artifact,567,deb602db1dbc76190f900d252b2b1d66f4ee1f86f52eb8abd1081bde692a4f75,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_lane_status_matrix.csv,readiness_artifact,586,b44d6581833e36ccf55bfb97058e74d232aed0f235bea04ca78c4fe0e0472b00,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_lock.json,readiness_artifact,712,c1a4dd233233dfdd9f3831939a1035ae23675d3503a50035c5ce311359bf32c8,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_locked_queue.csv,readiness_artifact,5365788,f4ea59bf71ff0b3f5385120a25b2019f0d93dd9fb490f6c70a56c963695f91a4,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_locked_queue_summary.json,readiness_artifact,400,dcd20864e9f746099908d999498e108778a3d5373e6e3d58172bc32c1cf1b983,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_municipality_summary.csv,readiness_artifact,121092,2fcc1913703c2dd1b80255e203668f39a1a78d86cd9b45c60311a00115f54aab,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_municipality_summary.json,readiness_artifact,1543922,faea81e1f8a1696a9ec8a64877078acfe26db6f5adf4dfdf55668e20468816c1,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_needs_review.csv,readiness_artifact,103295,422b11377f25f0165dea5afa8259812c4d16c63216ab766861b8bf6429c2ad0c,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_needs_review_summary.json,readiness_artifact,145,ba5568cf0c12a7aab3280d3fe3b8ffb837fa0a094de8eb6c2e54dd05a5f217f4,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_next_queue_recommendation.md,readiness_artifact,313,dc1d367fa83248d8427b6cb10aef6039522b4674d294852e94e35c328f7cf232,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_non_cba_text_ready_summary.json,readiness_artifact,256,7beab5c3c31515e23bf464019edfab6169ca0673ac95402080835cfefbee7bee,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_ocr_future_pass_note.md,readiness_artifact,356,f70c2af0702feaf66169a7140ba977e9083dbefff55c4d77a81e5881ffbf6140,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_ocr_later_or_defer.csv,readiness_artifact,758215,130b03602282e16d0e26b2dd419ad67ae88879b4976c70b3712a026ee5507a76,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_ocr_later_or_defer_summary.json,readiness_artifact,152,0f88641905855695d0392e7f93de5f9ae2b77f9cbc28d3c4097d8ec475ddbf22,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_other_document_results.csv,readiness_artifact,49710,18a0392d4e748345e20fb82e4f40e4399967bd50d8a5516bb023a740e840cec6,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_other_document_results_summary.json,readiness_artifact,206,0e1c32a776ca21c542e39f9d7b3661fc16be374a77487188d1816fd153323bf0,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_other_document_text_later.csv,readiness_artifact,49710,18a0392d4e748345e20fb82e4f40e4399967bd50d8a5516bb023a740e840cec6,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_other_document_text_later_summary.json,readiness_artifact,157,94443646dd1a1d10cc563513dbcd242dd9221cdd1f548a225e563222606199a4,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_oversized_for_text_pass.csv,readiness_artifact,174168,f4e7531e6b86fbf657fc79ee65a5c7cbe79f32eb26fe8b10cb31ccbd7c9ff05b,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_oversized_for_text_pass_summary.json,readiness_artifact,157,8a8c6a588ec2b58d837fb62325c92f05aceb5b5081c684b3281ac48f4627943f,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_parallel_execution_report.md,readiness_artifact,446,15d147360abedf2c3f0e7010f6892b52bce2a8f6f24fcf67141187b2bcf66dd4,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_parse_text_layer_later.csv,readiness_artifact,3946777,dfe990ffd9bbb0131cc1e3db3e1b32348fef8081910836856fd1b3be10c62886,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_parse_text_layer_later_summary.json,readiness_artifact,156,6ad41d8e1b17318d219c48693c4ad40ae2c59f597be10132092781a8a6ee966e,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_pdf_results.csv,readiness_artifact,4924838,f9c8b7e4e6eb059f4e1f33463992334f394868a06f81ba71bd024ef4773c1333,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_pdf_results_summary.json,readiness_artifact,296,ee53d6bc0e05e5c77745f97c66c72bdd1255cfe0ff5183233004e413e19aa6ff,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_preflight_checks.json,readiness_artifact,1233,033309cb5e756f3efa86294e4b0da4bd8764f4c08e2519f854d7894a6094e5f1,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_preflight_report.md,readiness_artifact,931,a7bb8bac79274394c1b01750133c15bff4890e4caa946dd73d1ed070252ceeb5,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_readiness_errors.csv,readiness_artifact,749,eaeccb324336b0d6a3d7f64017ed12a3b842e5c3b08bc477b347af5a0b95ed07,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_readiness_errors_summary.json,readiness_artifact,147,efcb308429c95da2b054f41d1831fe7b7266771af08fd23af3daf71438c6719e,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_region_summary.csv,readiness_artifact,539,88694245f80d07778183d96546b841042bb95252c87791bd03c6c765519bb92b,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_region_summary.json,readiness_artifact,2364,811d0816bea6d55e08bcbc42791c8a9e88e54c306118a6797ceaad310d3d8d03,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_regression_test_inventory.json,readiness_artifact,614,46d6ab08c3fb17249f5c02c8f6268d214c57fceec607f704cb9a5c5bb9dc72ca,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_results.csv,readiness_artifact,6052852,2f7ba6f37b4ad37e78f23fbf13c7792bce220aeee915e60902d2eebfd03cffbf,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_results_summary.json,readiness_artifact,1336,66c7c7b8f5758082509f3497ff1c3b21c0349089cc24810577d9dcf6d496a558,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_resumability_report.md,readiness_artifact,345,a2d3ad61cdd0105389aee4bd46384daca975a1e0b41ca99ff1ee134ac9ae4ec4,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_shell_or_navigation_only.csv,readiness_artifact,21978,7d030bfec8811c06e2cc400b1465f1578e912cc168ef43b6901b9edf904e9ebf,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_shell_or_navigation_only_summary.json,readiness_artifact,157,a0af97d8bb0d78d408c1d615eb90e018446378bd1a58e86b7124cef44c9e3ed4,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_source_family_summary.csv,readiness_artifact,2414,1b2174c8213069b06cd8e8f27ccf5a66135195062c921cd9eed2eeef809b4254,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_source_family_summary.json,readiness_artifact,15082,a2a1b96cd2808e667fb0040984b398f41bb0e5ee49b5a369174167fed3c1bb43,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_state_summary.csv,readiness_artifact,2019,f95f1973161150a683d0dda0379b648237378d27eb177f9331143fd062bae423,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_state_summary.json,readiness_artifact,26386,f8bd33ea11fcf50e1f75258bd0a73f582f227d0787e6693c4016503eae3cf88a,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_stress_test_report.md,readiness_artifact,403,a5979a354607cadf5e948ff48f85b710f36ea81b436d287b876e3cf763252ed5,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_summary.md,readiness_artifact,736,0079b3936f24365fc23331a251b7348f6a7af2edcb7cb9115562610a3af71483,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_text_extraction_planning_note.md,readiness_artifact,411,8c32b7321def29ee95f273bfccea06711580a0792dc0cc02eb1160eb49d27047,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_unsupported_for_text_extraction.csv,readiness_artifact,749,eaeccb324336b0d6a3d7f64017ed12a3b842e5c3b08bc477b347af5a0b95ed07,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_unsupported_for_text_extraction_summary.json,readiness_artifact,163,809af3727b4119313b35751c8794a68d6922f209f2f4b3118ad73c11253ed52e,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_validation_2026-07-28.md,readiness_artifact,1789,6eabe77c09e3af569377927b49560b00e8fac387881bfcc4176cebcfa7003beb,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_lane_001_lock.json,readiness_artifact,650,b1f68f633399682e6fb1f89a25db30aec9423c71cd16efdea5772105a90fbbfb,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_lane_001_locked_queue.csv,readiness_artifact,1324098,ef2c6809dcda8d07a77c4e017fae15614b5d47b7bfa5b57f87268c08d320c4cb,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_lane_001_locked_queue_summary.json,readiness_artifact,273,3bcd09798de9e2114e3637cf985204a8e5ea4f52af8554855e9c1c98f45303ba,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_lane_002_lock.json,readiness_artifact,650,3771d76b18da162cbf2422b4649e254a11cd21e3188b3329c83bd45053d461e7,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_lane_002_locked_queue.csv,readiness_artifact,1325514,6b58a0b207339c64cde8e9ff4cfbafb144fc9797bf6358a6ff5dea284ee2c919,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_lane_002_locked_queue_summary.json,readiness_artifact,288,9a6b6191e70481a436804d50b95439bfd9629d4246180e23f08c64bb0174989f,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_lane_003_lock.json,readiness_artifact,651,5c758b18d497f610d8727b7a6fbcb0ed035e31a287af916544d69808a1a41268,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_lane_003_locked_queue.csv,readiness_artifact,1360919,8acdb6a8737f3f4a997d29f76e2259e4e4f51a90215abbb4cdeeb0103f6f123c,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_lane_003_locked_queue_summary.json,readiness_artifact,272,cbfa1ca871093bc02a152a984457ff6a1c88751acc3ed5a28a31fcadd09d8ce0,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_lane_004_lock.json,readiness_artifact,651,7a51a3b4b46902e3615ced890239e8fb76df355eaf402340587734b6a4afe477,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_lane_004_locked_queue.csv,readiness_artifact,1356979,35d04c735261f53813b50b0904da9ec099610001687d3acd39d18602508e31fa,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_lane_004_locked_queue_summary.json,readiness_artifact,301,cd892fb936a16fa035873290d281b8750240df32a917a0a3fe1ae5ca044cc617,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/dashboard_overview_metric_sync_after_pdf_text_readiness.json,readiness_artifact,440,77de91aebfcb653b50d8a58d1c00c5fb59b1719364b601986498f30a77af7c8a,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/dashboard_overview_metric_sync_after_pdf_text_readiness.md,readiness_artifact,199,f34d2f20c52a339c1e00e06609650f2cbbcb6a3d6972219f54d862a710f5c9d4,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/dashboard_stale_overview_guard_after_pdf_text_readiness.json,readiness_artifact,204,f7c35fcf76b4e61057e982a38f7309705de3670e4cd1dc209c24ab558af7e401,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/dashboard_stale_overview_guard_after_pdf_text_readiness.md,readiness_artifact,239,1fa5c5a16c5ae68f6bb38f7471a3fbe4ba4fd04c7aae2b2a4e1e93e4f1003e58,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/future_pdf_text_layer_readiness_parallel_lane_execution_standard.json,readiness_artifact,393,b48f1605115880f7e0cfa392fcdc63321e377f65fead28716bf20e74cfa6e41c,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/future_pdf_text_layer_readiness_parallel_lane_execution_standard.md,readiness_artifact,416,d08120daecee7103cab806f40da464fdcd265263361c90b48c229b566b274e90,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/lanes/readiness_lane_001/lane_001_checkpoint.json,readiness_artifact,298,7c1c9bbe2eae0e74711f46609d6a638e45321dd3dcbead9cfeefc353dd445bde,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/lanes/readiness_lane_001/lane_001_errors.csv,readiness_artifact,749,eaeccb324336b0d6a3d7f64017ed12a3b842e5c3b08bc477b347af5a0b95ed07,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/lanes/readiness_lane_001/lane_001_html_results.csv,readiness_artifact,206591,2055692f1df5334f4ba85b4389fdac77822ccf8dca9ef7af70d5eaa6d68cdab9,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/lanes/readiness_lane_001/lane_001_other_document_results.csv,readiness_artifact,7856,694b54e36315cb45553655c6e45687e285928651b0ef401aa6c769a2ce72f784,true
docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/lanes/readiness_lane_001/lane_001_pdf_results.csv,readiness_artifact,1282751,3f3377699fec661acbed56433da86afe7599bb938ba2255964b95aa63e161c18,true
