canonical_external_ingestion_id,external_administrative_observation_id,source_excerpt_or_table_row,source_SHA_256,source_page,source_table_id,source_row,source_character_start,source_character_end,proposed_analytical_role,linked_claim_ids,reason_for_cross_examination,conflict_flags,ambiguity_flags,expected_consequence_if_upheld,expected_consequence_if_rejected,recommended_review_type,adjudication_performed
EXTINGEST-ae9383ee57ecc8fe55d7c34b,EXTOBS-faa4415a76b2cee92bb2be7e,51522,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_1170,5,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-eac31410a8e3f6663f1e28d5,EXTOBS-8415be73e840f6cbe40d49d9,3140,e49fe879c9b99ab72c762be975203a954512c10837c0beb04664a509eb72317b,,html_table_86,11,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-c830f6f81985f5bd897fb9eb,EXTOBS-b790339e3e3f1aaf341ce8b9,Margin of Error!!Native!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,cc8ca7811b179c0033a38bfe9fee10feff631b0d1dfb8df85e146d3f4d156319,,html_table_1,707,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-df93a2cba172a32c5a4eedbc,EXTOBS-f714c4c9b6493d54d780776c,159268,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_1318,15,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-d6cbb0f6133e2eb4b640d17b,EXTOBS-1b0eda0925a89e52847d745f,166351,095ccb2c80fe4c3c9bcfd92258e82d9f1334da2a7cc1c548093e97d29c7fece0,,html_table_758,8,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-37de64595ca5f9db73474f1e,EXTOBS-bf6c325d2988c39fa65099bc,72166,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,html_table_1350,8,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-7afce3e932a539ce31a3366d,EXTOBS-69004c0e5c90e94ab163bd21,52071,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,html_table_1254,6,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-e983a96f1e4e534561347700,EXTOBS-37eabef49ddf27b3e1d3bb40,96613,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,html_table_1350,7,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-83771d8efd1376f80eeb4549,EXTOBS-d1ab58e586aee7f845a3edaa,147042,2a8c521043e1ef0ddd185cee4a4943f0d302daa9e13a63c0232328a2f323495a,,html_table_490,10,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-5a5b0caf90c857f03992f2dd,EXTOBS-fde13ad7e627643116bf9cfc,91600,adc616adb509afbc931cf0b2f4f11a5112ceab0c74fa78698f941983779fefd4,,html_table_614,6,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-4ace87610177dd5e2c43d908,EXTOBS-1c28a17ee1f892f07f33f330,"HARRISBURG-LEBANON, PA LOCALITY PAY AREA",2a8c521043e1ef0ddd185cee4a4943f0d302daa9e13a63c0232328a2f323495a,,html_table_132,20,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-37e51500988b7127266ee1fa,EXTOBS-5010e0598c50e519c4590569,113296,095ccb2c80fe4c3c9bcfd92258e82d9f1334da2a7cc1c548093e97d29c7fece0,,html_table_626,10,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-c5b63291a4e90eac3c9f92fd,EXTOBS-22bff7c325496aa556d6b6e3,82302,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,html_table_1574,4,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-f37c91a62188bcc795daf6ec,EXTOBS-76156588bd8b4772abcf630a,76002,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_962,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-e57e4f3a486848370c217334,EXTOBS-a173f7d24045c5d2457f6726,Trainer Borough,6a8897a2b91312b799761615c94b492a538518fea8f9493ea7b67c0ff0edcd67,,html_table_23,4,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-40290bd4f38467cf8e23da19,EXTOBS-0d105c9429c2016417882a46,77913,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,html_table_1050,11,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-fb3821c059336c17bfc7ba59,EXTOBS-40e0a6c2d52e6fad07212fd1,32106,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,html_table_1470,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-78c8a0b7a8a956afc9a9480b,EXTOBS-d1d633b941cff81dd6f5fc71,53669,095ccb2c80fe4c3c9bcfd92258e82d9f1334da2a7cc1c548093e97d29c7fece0,,html_table_1290,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-804ba63b6fc9234cc673efb5,EXTOBS-6da2cfdbd33f84ea718afc52,57928,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,html_table_514,3,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-8807b12de8dc3f4a9ab12162,EXTOBS-167801e10b3ae4bb2f927a67,South Middleton Township,6a8897a2b91312b799761615c94b492a538518fea8f9493ea7b67c0ff0edcd67,,html_table_21,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-9ff16b0a634726037e948fa9,EXTOBS-2495d01b452b7b4702b98434,61115,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,html_table_1066,3,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-4a7b2b3d32a01539499a0ae7,EXTOBS-14527a99e9af73e4b1fe7c8d,X,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,html_table_1464,33,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-78a2e6a26c2e4d6bc8475ea8,EXTOBS-b472d432b5acd265a93627df,58035,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,html_table_1682,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-bf9e4db2f0a43303e8167f37,EXTOBS-26e5baab81da3b88b1f08594,21.       Tanner O'Brien,053fd3b511af8dcaaa376a23ad2bf73ccb50f2e234b74ca2fa68e0a680817bdf,,html_table_1,10,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-4ddee3f4681368638d554abd,EXTOBS-c0b4a278d74f8df69602b3a2,31.51,a80f95d0a19afdf19b3c83bea9b26b119d1c5f9dfc49fc70d30cb24b4e9fcfa0,,html_table_1,14,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-a75055298cdca6375f9abd24,EXTOBS-faab25a8ed7671661a2bc21f,80847,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,html_table_1006,4,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-429cee1840a8964b770f0ef4,EXTOBS-e7b2e6ad7b8a6d3363566851,48719,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_138,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-f16e022f7250292ca9bd8ed2,EXTOBS-c9752618cc49ec4abfa32dff,"RALEIGH-DURHAM-CHAPEL HILL, NC LOCALITY PAY AREA",adc616adb509afbc931cf0b2f4f11a5112ceab0c74fa78698f941983779fefd4,,html_table_404,42,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-655e5e71950f44661535048e,EXTOBS-2f48a37f6ad699179902840c,122344,72255ec1374c2a024194683497c8487eda2ee3cffe8b6a1b7f60d1c81742b8f2,,html_table_1230,4,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-42c7a317b3a4adee2c001be8,EXTOBS-a53890d15c509f061e3ae2b7,73594,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_1850,6,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-5e1e89535a1743fedbf02ff3,EXTOBS-1b0e075d6b542124292bafbe,"FRESNO-MADERA-HANFORD, CA LOCALITY PAY AREA",eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_340,24,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-e66b51bb06c98c4e8c31d239,EXTOBS-33f3bc76311ffdfd66ebbc6c,45233,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_1254,4,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-e98d8d1ab48b1b51f46a0b51,EXTOBS-662bc220a78129893f2bccd1,52746,2d76c6635af4bf882d7ed9df93094660b17895f717b5d78a009bdaeac0635be5,,html_table_282,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-a386a07bf48a77be1959414f,EXTOBS-c0dcfdeef5c19087531f3873,76896,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,html_table_318,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-5f6d44ab7d9afe4aab94c0e2,EXTOBS-50b68423a830f74a358bc9a8,108736,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_1458,12,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-c349cb4ab53473b262cd532f,EXTOBS-cc718a2060032cb088eff98b,45246,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_1118,4,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-c41cedf5176d7d6f9d7dae61,EXTOBS-1b20f6e27d65c0a04c4e1beb,87363,df20c3d13fe568917eafe7d59b70f2d7ceaf0e2c3ae3a2e90f63343fab551b58,,html_table_1150,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-0071df5d200312e7d7ed6628,EXTOBS-8d7db2232d12ba7a46c266fc,64515,2d76c6635af4bf882d7ed9df93094660b17895f717b5d78a009bdaeac0635be5,,html_table_138,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-d77afa7158058a73a17bcb06,EXTOBS-7b6651fda57ec040f33c16b8,146865,72255ec1374c2a024194683497c8487eda2ee3cffe8b6a1b7f60d1c81742b8f2,,html_table_938,5,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-67919b65094b04fd0a32a54e,EXTOBS-0849b3ad53e6a165f6c18daa,183858,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_1542,7,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-dbec7fad017c8dad9e4bd47c,EXTOBS-fa5d66d9aa960cb693dd766d,130754,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_534,9,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-19939d3a0096364a83c5dabe,EXTOBS-65595b0959bb82bd0dce7614,84133,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,html_table_1158,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-4fdfad388a1bfd7e64f66e91,EXTOBS-368ba74831341746797e7c46,87586,2a8c521043e1ef0ddd185cee4a4943f0d302daa9e13a63c0232328a2f323495a,,html_table_1310,4,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-32656dd596f6da0488ab6735,EXTOBS-1162b13eda571c7f634c9422,66139,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,html_table_806,3,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-dd70c5717128c2b5a681fc42,EXTOBS-7e9e104a09b384fd3209a57f,123064,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_1922,6,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-a1efaadd8d66089f648cdea4,EXTOBS-d1dd3af7f173cefd4df554b0,91114,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,html_table_706,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-aade66d430d47dfeb2005c08,EXTOBS-265082ec28b0a5065819640e,55108,2a8c521043e1ef0ddd185cee4a4943f0d302daa9e13a63c0232328a2f323495a,,html_table_322,2,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-01c4eee373aa5a5509014304,EXTOBS-8eb8bd93154afe31b7dadde3,X,adc616adb509afbc931cf0b2f4f11a5112ceab0c74fa78698f941983779fefd4,,html_table_88,35,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-cc9dc353cdde6dfc5f011860,EXTOBS-1107e96380cfab9791be24e8,60307,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,html_table_1394,8,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-ef7307fecb058559deffe493,EXTOBS-07b04309509e20cc2020e116,86828,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,html_table_1882,4,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-5281376284e39c3ea3affc8d,EXTOBS-4099319988edae43c3fe6697,46177,adc616adb509afbc931cf0b2f4f11a5112ceab0c74fa78698f941983779fefd4,,html_table_250,3,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-99ed2246bd95441cac6c2f0e,EXTOBS-4e3b85ab46c9800f96d614f1,164525,72255ec1374c2a024194683497c8487eda2ee3cffe8b6a1b7f60d1c81742b8f2,,html_table_570,12,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-a70dd8ef7b75c5700bd4cc80,EXTOBS-9a08ee5ace23f48afda45c4a,35133,adc616adb509afbc931cf0b2f4f11a5112ceab0c74fa78698f941983779fefd4,,html_table_334,3,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-e026648dc9ae6565c3a50fcb,EXTOBS-c9ff94a262a3be5797bca533,49382,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,html_table_1166,4,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-5cd09fcc7b8bd50538b55c6b,EXTOBS-657ca7f9eedb8477b14ce423,2023-84,db70d2e9b59040247f7b5af45708f68cfd8265e1099b56b05b2953b1c16905f2,,html_table_1,85,,,pending_reconciliation,,conflicting_value_or_identity|lifecycle_sequence_relevance,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-f8566a2e62f8ff5e979a1e71,EXTOBS-b9566809cbca85d20b3b5113,99204,1b36fb777f4df7c29e23449873f3a7c382c83cb9bb0da2806e4360f248298ccf,,html_table_1286,12,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-23e959eaab37fc2438914296,EXTOBS-3d27616e8177badabcde60f6,X,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,html_table_1176,16,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-8215750072dcdc2add4925db,EXTOBS-5eb5a713e5b06675a4277040,168040,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,html_table_1198,15,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-8ef5f901f429b9c2645a0b14,EXTOBS-5fff1cb5415d19d1f0968a49,108263,2a8c521043e1ef0ddd185cee4a4943f0d302daa9e13a63c0232328a2f323495a,,html_table_22,5,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-8daff30da0bfdcb865225630,EXTOBS-429a63e254ec6dc83badaefa,168514,eaca51651c344c70804db30f9dbe07cd69f99ba19412b24c6e25722abac608fe,,html_table_1726,6,,,pending_reconciliation,,conflicting_value_or_identity,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
EXTINGEST-e1dc122e66325f9d0b816762,EXTOBS-dddff6294c65e27c7c28ea62,Mowing Assessment,db70d2e9b59040247f7b5af45708f68cfd8265e1099b56b05b2953b1c16905f2,,html_table_1,95,,,pending_reconciliation,,conflicting_value_or_identity|lifecycle_sequence_relevance,source_local_incompatible_literal_values,,retains candidate for later claim comparison,removes candidate from later analytical support,conflict adjudication,False
