verification_id,candidate_queue_row_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,candidate_title,candidate_source_type,candidate_priority,candidate_status_before_verification,verification_status,verification_status_detail,url_reachable,http_status_code,final_url,redirect_detected,redirect_chain_length,content_type,content_length_header,bytes_read,fetch_elapsed_seconds,source_officialness_prelim,employer_match_prelim,source_document_type_prelim,wage_data_signal_prelim,mechanism_language_signal_prelim,duplicate_source_group_id,duplicate_fetch_reused_from_verification_id,artifact_path,error_type,error_message_sanitized,verified_at,verification_round_id,verification_merge_id,verification_merged_at,verification_lane_id,verification_stage
VER-0812b74e8f89d2a0a594,NSCQ-IN-20260720-0039,cog_2025_163546,163546,IN,Plainfield,TOWN OF PLAINFIELD,https://www.townofplainfield.com/DocumentCenter/View/5959/Ordinance-39-2023-Salary-Ordinance-2024,Ordinance 39-2023 Salary Ordinance 2024,wage_schedule_or_compensation_plan,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://www.townofplainfield.com/DocumentCenter/View/5959/Ordinance-39-2023-Salary-Ordinance-2024,no,0,application/pdf,305010,305010,0.274230,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-76e9274b23cf02085860,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24/lane_1_live_attempt1/candidate_artifacts/VER-0812b74e8f89d2a0a594_response_metadata.json,,,2026-07-24T16:04:38Z,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-MERGE-2026-07-24,2026-07-24T16:30:26Z,lane_1,url_reachability_metadata_verified
VER-5e9fddca703b56ff326d,NSCQ-IN-20260720-0040,cog_2025_163546,163546,IN,Plainfield,TOWN OF PLAINFIELD,https://www.townofplainfield.com/DocumentCenter/View/5959/Ordinance-39-2023-Salary-Ordinance-2024,Ordinance 39-2023 Salary Ordinance 2024,wage_schedule_or_compensation_plan,held,duplicate_hold,duplicate_of_verified_source,Exact normalized URL reused from in-lane representative; representative status=reachable_pdf_or_document,yes,200,https://www.townofplainfield.com/DocumentCenter/View/5959/Ordinance-39-2023-Salary-Ordinance-2024,no,0,application/pdf,305010,0,0.000000,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-76e9274b23cf02085860,VER-0812b74e8f89d2a0a594,tmp/verification_rounds/VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24/lane_1_live_attempt1/candidate_artifacts/VER-0812b74e8f89d2a0a594_response_metadata.json,,,2026-07-24T16:04:38Z,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-MERGE-2026-07-24,2026-07-24T16:30:26Z,lane_1,url_reachability_metadata_verified
VER-7aa8e9c359e06cc02666,NSCQ-IN-20260720-0041,cog_2025_163546,163546,IN,Plainfield,TOWN OF PLAINFIELD,https://www.townofplainfield.com/DocumentCenter/View/5959/Ordinance-39-2023-Salary-Ordinance-2024,Ordinance 39-2023 Salary Ordinance 2024,wage_schedule_or_compensation_plan,held,duplicate_hold,duplicate_of_verified_source,Exact normalized URL reused from in-lane representative; representative status=reachable_pdf_or_document,yes,200,https://www.townofplainfield.com/DocumentCenter/View/5959/Ordinance-39-2023-Salary-Ordinance-2024,no,0,application/pdf,305010,0,0.000000,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-76e9274b23cf02085860,VER-0812b74e8f89d2a0a594,tmp/verification_rounds/VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24/lane_1_live_attempt1/candidate_artifacts/VER-0812b74e8f89d2a0a594_response_metadata.json,,,2026-07-24T16:04:38Z,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-MERGE-2026-07-24,2026-07-24T16:30:26Z,lane_1,url_reachability_metadata_verified
VER-927b41cb953410367d8f,NSCQ-FL-20260720-0001,cog_2025_101942,101942,FL,Jacksonville,CITY OF JACKSONVILLE,https://www.jacksonville.gov/getattachment/Departments/Employee-Services/Labor-Relations/2024-2027-Police-Officers-through-Sergeant.pdf?lang=en-US,"F.O.P. POLICE OFFICERS THROUGH SERGEANTS (Collective Bargaining Agreement), October 1, 2024 - September 30, 2027",cba,high,scheduled,not_found,bounded request completed with terminal HTTP classification,no,404,https://www.jacksonville.gov/getattachment/Departments/Employee-Services/Labor-Relations/2024-2027-Police-Officers-through-Sergeant.pdf?lang=en-US,no,0,text/html; charset=utf-8,,0,0.490078,unknown,needs_content_review,unknown,unknown,unknown,URL-6413656ef58f9aa7f053,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24/lane_1_live_attempt1/candidate_artifacts/VER-927b41cb953410367d8f_response_metadata.json,,,2026-07-24T16:04:38Z,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-MERGE-2026-07-24,2026-07-24T16:30:26Z,lane_1,url_reachability_metadata_verified
VER-0a9663abcdd4b487d9b3,NSCQ-FL-20260720-0003,cog_2025_101942,101942,FL,Jacksonville,CITY OF JACKSONVILLE,https://www.jacksonville.gov/getattachment/Departments/Employee-Services/Labor-Relations/IAFF-Rank-File-2024-2027.pdf?lang=en-US,"IAFF FIREFIGHTERS - CAPTAINS (Collective Bargaining Agreement), October 1, 2024 - September 30, 2027",cba,high,scheduled,not_found,bounded request completed with terminal HTTP classification,no,404,https://www.jacksonville.gov/getattachment/Departments/Employee-Services/Labor-Relations/IAFF-Rank-File-2024-2027.pdf?lang=en-US,no,0,text/html; charset=utf-8,52601,0,0.375697,unknown,needs_content_review,unknown,unknown,unknown,URL-3db39fff882ec3a37357,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24/lane_1_live_attempt1/candidate_artifacts/VER-0a9663abcdd4b487d9b3_response_metadata.json,,,2026-07-24T16:04:38Z,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-MERGE-2026-07-24,2026-07-24T16:30:26Z,lane_1,url_reachability_metadata_verified
VER-8ebd918c2bd92b5e8401,NSCQ-FL-20260720-0006,cog_2025_194757,194757,FL,Miami,CITY OF MIAMI,https://archive.miamigov.com/employeerel/pages/labor/union_contracts/FOP%20LODGE%20NO%2020%20-%20OCT%201%2C%202021%20-%20SEP%2030%2C%202023.pdf,"AGREEMENT BETWEEN CITY OF MIAMI, MIAMI, FLORIDA AND FRATERNAL ORDER OF POLICE, WALTER E. HEADLEY, JR., MIAMI LODGE NO. 20",cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://archive.miamigov.com/employeerel/pages/labor/union_contracts/FOP%20LODGE%20NO%2020%20-%20OCT%201%2C%202021%20-%20SEP%2030%2C%202023.pdf,no,0,application/pdf,2920206,2920206,0.758200,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-f85cb57a9610ae383f3d,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24/lane_1_live_attempt1/candidate_artifacts/VER-8ebd918c2bd92b5e8401_response_metadata.json,,,2026-07-24T16:04:39Z,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-MERGE-2026-07-24,2026-07-24T16:30:26Z,lane_1,url_reachability_metadata_verified
VER-c009461d258f6cc53ced,NSCQ-FL-20260720-0009,cog_2025_161665,161665,FL,Orlando,CITY OF ORLANDO,https://www.orlando.gov/files/sharedassets/public/opd/fop25-2019-2022.pdf,"AGREEMENT (September 30, 2022 Through October 01, 2019) — City of Orlando & FOP Lodge 25",cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://www.orlando.gov/files/sharedassets/public/v/1/opd/fop25-2019-2022.pdf,yes,1,application/pdf,717243,717243,2.658290,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-1f2bf620859fba07b88d,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24/lane_1_live_attempt1/candidate_artifacts/VER-c009461d258f6cc53ced_response_metadata.json,,,2026-07-24T16:04:41Z,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-MERGE-2026-07-24,2026-07-24T16:30:26Z,lane_1,url_reachability_metadata_verified
VER-1c9bfe7826c769b1579c,NSCQ-FL-20260720-0012,cog_2025_161693,161693,FL,St. Petersburg,CITY OF ST PETERSBURG,https://cms5.revize.com/revize/stpete/Government/Government/Jobs/docs/PBA%20R-F%20Contract%20FY%2023-25%20Final.pdf,"AGREEMENT BETWEEN THE CITY OF ST. PETERSBURG AND SUN COAST POLICE BENEVOLENT ASSOCIATION, INC. FOR POLICE OFFICERS AND TECHNICIANS",cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://cms5.revize.com/revize/stpete/Government/Government/Jobs/docs/PBA%20R-F%20Contract%20FY%2023-25%20Final.pdf,no,0,application/pdf,703546,703546,0.355798,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-4abf0db8e827b44691c6,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24/lane_1_live_attempt1/candidate_artifacts/VER-1c9bfe7826c769b1579c_response_metadata.json,,,2026-07-24T16:04:38Z,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-MERGE-2026-07-24,2026-07-24T16:30:26Z,lane_1,url_reachability_metadata_verified
VER-2c93c1653197aefb660b,NSCQ-FL-20260720-0015,cog_2025_161710,161710,FL,Port St. Lucie,CITY OF PORT ST LUCIE,https://www.cityofpsl.com/files/assets/public/v/3/departments/human-resources/documents/collective-bargaining-agreement-police-officers.pdf,"COLLECTIVE BARGAINING AGREEMENT - Police Officers (IUPA Local 6015) (Effective October 1, 2024 through September 30, 2027)",cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://www.cityofpsl.com/files/assets/public/v/3/departments/human-resources/documents/collective-bargaining-agreement-police-officers.pdf,no,0,application/pdf,2225960,2225960,0.521182,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-6e1c8a6543f126d43ed7,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24/lane_1_live_attempt1/candidate_artifacts/VER-2c93c1653197aefb660b_response_metadata.json,,,2026-07-24T16:04:39Z,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-MERGE-2026-07-24,2026-07-24T16:30:26Z,lane_1,url_reachability_metadata_verified
VER-88541bbc172218d7ff27,NSCQ-FL-20260720-0023,cog_2025_161585,161585,FL,Fort Lauderdale,CITY OF FORT LAUDERDALE,https://fortlauderdale.legistar.com/View.ashx?GUID=92D933DB-6E5B-483D-8540-1DC8AD500DFB&ID=12295159&M=F,"Agreement Between City of Fort Lauderdale and FOP, Lodge 31—Police Officers & Sergeants (CAM #23-0738, Exhibit 2)",cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://fortlauderdale.legistar.com/View.ashx?GUID=92D933DB-6E5B-483D-8540-1DC8AD500DFB&ID=12295159&M=F,no,0,application/pdf,1836075,1836075,1.142782,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-2d387f018dc8dec4fc75,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24/lane_1_live_attempt1/candidate_artifacts/VER-88541bbc172218d7ff27_response_metadata.json,,,2026-07-24T16:04:39Z,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-MERGE-2026-07-24,2026-07-24T16:30:26Z,lane_1,url_reachability_metadata_verified
VER-245a371bb3cb405f9712,NSCQ-FL-20260720-0026,cog_2025_161593,161593,FL,Pembroke Pines,CITY OF PEMBROKE PINES,https://ppines.legistar.com/View.ashx?GUID=547E0B2A-A1CB-4055-A333-B7706E0DB206&ID=8695165&M=F,"Collective Bargaining Agreement between the City of Pembroke Pines and the Police Benevolent Association (PBA) — Term October 1, 2019 through September 30, 2022",cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://ppines.legistar.com/View.ashx?GUID=547E0B2A-A1CB-4055-A333-B7706E0DB206&ID=8695165&M=F,no,0,application/pdf,4292699,4292699,2.644691,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-3e677ef93b9516d521e1,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24/lane_1_live_attempt1/candidate_artifacts/VER-245a371bb3cb405f9712_response_metadata.json,,,2026-07-24T16:04:41Z,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-MERGE-2026-07-24,2026-07-24T16:30:26Z,lane_1,url_reachability_metadata_verified
VER-89696abc6e564bd6a8c1,NSCQ-FL-20260720-0029,cog_2025_161586,161586,FL,Hollywood,CITY OF HOLLYWOOD,https://hollywoodfl.legistar.com/View.ashx?GUID=1A7F5C43-AED7-45D1-B564-9B6128A33837&ID=11809762&M=F,"Collective Bargaining Agreement (CBA) (CITY OF HOLLYWOOD and Fraternal Order of Police (FOP), Lodge # 24) — FINAL 2022-2025 Police CBA",cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://hollywoodfl.legistar.com/View.ashx?GUID=1A7F5C43-AED7-45D1-B564-9B6128A33837&ID=11809762&M=F,no,0,application/pdf,914330,914330,0.899150,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-46613ac2b8d59cbf6bb9,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24/lane_1_live_attempt1/candidate_artifacts/VER-89696abc6e564bd6a8c1_response_metadata.json,,,2026-07-24T16:04:40Z,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-MERGE-2026-07-24,2026-07-24T16:30:26Z,lane_1,url_reachability_metadata_verified
VER-e6da0c1804441640235b,NSCQ-FL-20260720-0032,cog_2025_161572,161572,FL,Gainesville,CITY OF GAINESVILLE,https://www.gainesvillefl.gov/files/assets/public/v/1/human-resources/documents/fraternal-order-of-police-2022-2024.pdf,"Fraternal Order of Police (FOP) Agreement (Gator Lodge 67, Inc.)",cba,high,scheduled,reachable_pdf_or_document,bounded response metadata captured; content review not performed,yes,200,https://www.gainesvillefl.gov/files/assets/public/v/1/human-resources/documents/fraternal-order-of-police-2022-2024.pdf,no,0,application/pdf,1062256,1062256,0.775018,unknown,needs_content_review,pdf_or_document_needs_content_review,unknown,unknown,URL-4ed70c89c6d695120ccb,,tmp/verification_rounds/VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24/lane_1_live_attempt1/candidate_artifacts/VER-e6da0c1804441640235b_response_metadata.json,,,2026-07-24T16:04:40Z,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-MERGE-2026-07-24,2026-07-24T16:30:26Z,lane_1,url_reachability_metadata_verified
