request_phase,extraction_case_id,started_at,finished_at,local_packet_seconds,gabriel_elapsed_seconds,request_status
live_1000,cex1000_7b9d3972a0a3ef7bc1c17327,,2026-07-25T22:58:09Z,0.000000,12.465264,schema_invalid
live_1000,cex1000_c9936a8b0375adae050e6d6a,,2026-07-25T22:58:09Z,0.000000,6.845403,success
live_1000,cex1000_112f0dde9973512693b27c40,,2026-07-25T22:58:09Z,0.000000,16.153920,success
live_1000,cex1000_2139099a94743615c84f3e5e,,2026-07-25T22:58:09Z,0.000000,28.726352,success
live_1000,cex1000_e1473f459a201cc031effd1b,,2026-07-25T22:58:09Z,0.000000,25.883263,success
live_1000,cex1000_c22b1afeb74298f967b7d048,,2026-07-25T22:58:09Z,0.000000,32.843057,success
live_1000,cex1000_7a8a6ea7762114be04f550f8,,2026-07-25T22:58:09Z,0.000000,38.186000,success
live_1000,cex1000_5e1722f1b3525390fac093e2,,2026-07-25T22:58:09Z,0.000000,40.652520,success
live_1000,cex1000_6769bc0ac381397f00fcf33c,,2026-07-25T22:58:09Z,0.000000,42.828943,success
live_1000,cex1000_1f246119680dcc27599bec04,,2026-07-25T22:58:09Z,0.000000,50.176816,success
live_1000,cex1000_4c4974544ece48d95021df22,,2026-07-25T22:58:09Z,0.000000,48.558589,success
live_1000,cex1000_f3ec845e3ae93109a5e7df4d,,2026-07-25T22:58:09Z,0.000000,52.322985,success
live_1000,cex1000_81d32ddd9323d4b94b8ed2a2,,2026-07-25T22:58:09Z,0.000000,60.429886,success
live_1000,cex1000_fca5d19d4cc50bf5951e9f6c,,2026-07-25T22:58:09Z,0.000000,60.476845,success
live_1000,cex1000_9fe447b67cb5179ad7f046e2,,2026-07-25T22:58:09Z,0.000000,68.233234,success
live_1000,cex1000_3a5823a606b4490d894e2541,,2026-07-25T22:58:09Z,0.000000,67.291797,success
live_1000,cex1000_9ab984c44270682b5b30e983,,2026-07-25T22:58:09Z,0.000000,70.495618,success
live_1000,cex1000_a042153bd5db1b40e5bdfb1c,,2026-07-25T22:58:09Z,0.000000,74.856800,success
live_1000,cex1000_875fd219232b9380546d3864,,2026-07-25T22:58:09Z,0.000000,77.005984,success
live_1000,cex1000_60a9d5f772fa1c9d45404148,,2026-07-25T22:58:09Z,0.000000,80.179127,success
live_1000,cex1000_cdabe33085b4f593e7d61536,,2026-07-25T22:58:09Z,0.000000,81.284583,success
live_1000,cex1000_d1ceb67b1c8248a697f854bd,,2026-07-25T22:58:09Z,0.000000,88.488195,success
live_1000,cex1000_4dcf958b0456ad7f5ae10773,,2026-07-25T22:58:09Z,0.000000,90.885076,success
live_1000,cex1000_a57bc302f654f4003cfa9a71,,2026-07-25T22:58:09Z,0.000000,95.090147,success
live_1000,cex1000_40be950fa0a1abee96242ee5,,2026-07-25T22:58:09Z,0.000000,96.863995,success
live_1000,cex1000_c65e3b38c4a2023cae8b4014,,2026-07-25T22:59:53Z,0.000000,5.989096,success
live_1000,cex1000_c08611b9899fd8bdf1445155,,2026-07-25T22:59:53Z,0.000000,10.481911,success
live_1000,cex1000_45d6824814a56c7b9dc97156,,2026-07-25T22:59:53Z,0.000000,11.858699,success
live_1000,cex1000_dd524ad9b09144b0e4c8be68,,2026-07-25T22:59:53Z,0.000000,19.208660,success
live_1000,cex1000_a2a4a753588b930fb86f0d3d,,2026-07-25T22:59:53Z,0.000000,20.192521,success
live_1000,cex1000_3c327aedcc29116db0a07b78,,2026-07-25T22:59:53Z,0.000000,21.429374,success
live_1000,cex1000_a3c108d5e02c16f9793fddce,,2026-07-25T22:59:53Z,0.000000,30.898027,success
live_1000,cex1000_0cfa6cc91f45047fc5a9b455,,2026-07-25T22:59:53Z,0.000000,37.881580,success
live_1000,cex1000_80f7088677adaed28ca7a13a,,2026-07-25T22:59:53Z,0.000000,36.560554,success
live_1000,cex1000_47db2b550289f2bd87650407,,2026-07-25T22:59:53Z,0.000000,45.459829,success
live_1000,cex1000_3632ab7349599391e241afe0,,2026-07-25T22:59:53Z,0.000000,53.347176,success
live_1000,cex1000_3265fd6ee9ccf1980201ce71,,2026-07-25T22:59:53Z,0.000000,53.347448,success
live_1000,cex1000_a6f9af37d31a931b56a8df01,,2026-07-25T22:59:53Z,0.000000,65.811986,schema_invalid
live_1000,cex1000_0af6ed576404a08a3034353d,,2026-07-25T22:59:53Z,0.000000,58.846380,success
live_1000,cex1000_ee3e89940cfffa03bbe9ba93,,2026-07-25T22:59:53Z,0.000000,60.946493,success
live_1000,cex1000_2678ed894bfe9de827f3d4c5,,2026-07-25T22:59:53Z,0.000000,70.620589,success
live_1000,cex1000_b68a399da444327a5fb0ef90,,2026-07-25T22:59:53Z,0.000000,78.040669,schema_invalid
live_1000,cex1000_65467fdab17e1f872cd319c4,,2026-07-25T22:59:53Z,0.000000,76.215402,success
live_1000,cex1000_ed6732cc2669769098067823,,2026-07-25T22:59:53Z,0.000000,86.010487,success
live_1000,cex1000_b8a4b434ebb21047c621ab15,,2026-07-25T22:59:53Z,0.000000,90.617740,schema_invalid
live_1000,cex1000_80b9c29b4c01af5520ced380,,2026-07-25T22:59:53Z,0.000000,88.159555,success
live_1000,cex1000_586fe01e95355c02ec340650,,2026-07-25T22:59:53Z,0.000000,99.513440,success
live_1000,cex1000_884d893a38b6a30303ca4b2f,,2026-07-25T22:59:53Z,0.000000,94.509525,success
live_1000,cex1000_018344cb97668b4a1f4452ef,,2026-07-25T22:59:53Z,0.000000,102.598448,success
live_1000,cex1000_18bfe856c1d951e50a4ee28e,,2026-07-25T22:59:53Z,0.000000,104.338018,success
live_1000,cex1000_b7e945972c1300b7d6a82dbf,,2026-07-25T23:01:34Z,0.000000,8.583872,success
live_1000,cex1000_3ef9354398b68f3357464f83,,2026-07-25T23:01:34Z,0.000000,12.070026,success
live_1000,cex1000_c02d3d55907137bd5b6e88e4,,2026-07-25T23:01:34Z,0.000000,15.936034,success
live_1000,cex1000_90ec28e42912d096177dc976,,2026-07-25T23:01:34Z,0.000000,18.640022,success
live_1000,cex1000_3ac892a2245b9c16ee308e27,,2026-07-25T23:01:34Z,0.000000,21.247989,success
live_1000,cex1000_c2fd75f0f2204f109d4ee4f5,,2026-07-25T23:01:34Z,0.000000,20.568142,success
live_1000,cex1000_858af4be49b36702431c7397,,2026-07-25T23:01:34Z,0.000000,39.533638,success
live_1000,cex1000_de26705b4e10e4e7b4a8ce04,,2026-07-25T23:01:34Z,0.000000,33.468418,success
live_1000,cex1000_da6f79c76ede48952afd143c,,2026-07-25T23:01:34Z,0.000000,49.330902,success
live_1000,cex1000_1c3c07ca4ea42976d8a3f8d1,,2026-07-25T23:01:34Z,0.000000,46.014230,success
live_1000,cex1000_a593a760964d763af79f069a,,2026-07-25T23:01:34Z,0.000000,54.390832,success
live_1000,cex1000_5eca97238ebee1e0d8681537,,2026-07-25T23:01:34Z,0.000000,58.191761,success
live_1000,cex1000_576d8c5135019523e7d2836a,,2026-07-25T23:01:34Z,0.000000,58.933914,success
live_1000,cex1000_1be90b97899d2fe24bc79aed,,2026-07-25T23:01:34Z,0.000000,63.195548,success
live_1000,cex1000_72002fc31f049f41981822fc,,2026-07-25T23:01:34Z,0.000000,61.057757,success
live_1000,cex1000_cfb6f3f1f4448bf0e589fbe9,,2026-07-25T23:01:34Z,0.000000,63.386306,success
live_1000,cex1000_1dff282b0f409dd01ef712a1,,2026-07-25T23:01:34Z,0.000000,79.376956,success
live_1000,cex1000_6f1e2b821d43a8384c29960c,,2026-07-25T23:01:34Z,0.000000,73.085579,success
live_1000,cex1000_742ce1f1ed24120554c67b60,,2026-07-25T23:01:34Z,0.000000,77.983029,success
live_1000,cex1000_12d733cc963ef165a90b8805,,2026-07-25T23:01:34Z,0.000000,80.033597,success
live_1000,cex1000_e945b2f18bbb0f0fe60bf252,,2026-07-25T23:01:34Z,0.000000,83.844773,success
live_1000,cex1000_f6edada3b0ea56df285c634d,,2026-07-25T23:01:34Z,0.000000,82.311425,success
live_1000,cex1000_ee242d92aa07a3d8a861e5ac,,2026-07-25T23:01:34Z,0.000000,95.231390,success
live_1000,cex1000_ec8ee465571b9638c407b4fe,,2026-07-25T23:01:34Z,0.000000,88.013316,success
live_1000,cex1000_b3efde13525d606c6d5c9d52,,2026-07-25T23:01:34Z,0.000000,101.144487,schema_invalid
live_1000,cex1000_3b65f2ea0448e08db17495bb,,2026-07-25T23:03:26Z,0.000000,12.988469,schema_invalid
live_1000,cex1000_37ab65610bc709c08d69df13,,2026-07-25T23:03:26Z,0.000000,6.521779,success
live_1000,cex1000_d124f9e8f3f53e36c18b678d,,2026-07-25T23:03:26Z,0.000000,13.499320,success
live_1000,cex1000_7c3259ef3057b571b735fc58,,2026-07-25T23:03:26Z,0.000000,23.853011,success
live_1000,cex1000_fd61a30fac31fd72c8c064c0,,2026-07-25T23:03:26Z,0.000000,22.772975,success
live_1000,cex1000_85e57cdd83878b472e9df698,,2026-07-25T23:03:26Z,0.000000,36.525703,success
live_1000,cex1000_d558db3d8b95fe8e73599e74,,2026-07-25T23:03:26Z,0.000000,32.792674,success
live_1000,cex1000_71a3a5e5f81d471812359d10,,2026-07-25T23:03:26Z,0.000000,40.420729,success
live_1000,cex1000_880c7f4cf13b8c7b3372a8c4,,2026-07-25T23:03:26Z,0.000000,44.272923,success
live_1000,cex1000_fac4f8da02d1a2a7babd080a,,2026-07-25T23:03:26Z,0.000000,51.254958,success
live_1000,cex1000_bf44e41547d491ae0992724f,,2026-07-25T23:03:26Z,0.000000,52.658662,success
live_1000,cex1000_7e4a70be6c94a7989fd04113,,2026-07-25T23:03:26Z,0.000000,53.238232,success
live_1000,cex1000_18f772b38f614c40b1651055,,2026-07-25T23:03:26Z,0.000000,64.498427,success
live_1000,cex1000_bbf146f92b7714cb30e692d7,,2026-07-25T23:03:26Z,0.000000,60.610138,success
live_1000,cex1000_3a65b234d73ff2f2dc7c4451,,2026-07-25T23:03:26Z,0.000000,66.546790,success
live_1000,cex1000_d9790782a93e7845da6c7e8c,,2026-07-25T23:03:26Z,0.000000,70.547198,success
live_1000,cex1000_f0834bff8aeb908fd96c702c,,2026-07-25T23:03:26Z,0.000000,70.055115,success
live_1000,cex1000_1e664cd0f1769f439d000dea,,2026-07-25T23:03:26Z,0.000000,80.269902,success
live_1000,cex1000_aaa602b591498585b2d9be52,,2026-07-25T23:03:26Z,0.000000,77.865178,success
live_1000,cex1000_1dbb306b8c44e3aec229284a,,2026-07-25T23:03:26Z,0.000000,82.544708,success
live_1000,cex1000_8fa8f1fd4cc2d5742d015f6f,,2026-07-25T23:03:26Z,0.000000,91.118442,success
live_1000,cex1000_f5c2a6e13d58a1a50690addf,,2026-07-25T23:03:26Z,0.000000,86.219303,success
live_1000,cex1000_5f6d8c9a0d7cd2d007df7590,,2026-07-25T23:03:26Z,0.000000,88.312675,success
live_1000,cex1000_72661546b2205e3a52bad0cb,,2026-07-25T23:03:26Z,0.000000,95.286182,success
live_1000,cex1000_e9f58ed6e793b20a6afd7086,,2026-07-25T23:03:26Z,0.000000,111.603733,schema_invalid
live_1000,cex1000_25f374955e93bc9a4aee20b8,,2026-07-25T23:06:21Z,0.000000,2.542278,success
live_1000,cex1000_189bc31b663950d72eecdb94,,2026-07-25T23:06:21Z,0.000000,1.892939,success
live_1000,cex1000_5ea7bdf628f135f5215fa440,,2026-07-25T23:06:21Z,0.000000,8.423282,success
live_1000,cex1000_e8238269767fed135c5a6edf,,2026-07-25T23:06:21Z,0.000000,9.201404,success
live_1000,cex1000_c82a8b33cbcc161d390c6be7,,2026-07-25T23:06:21Z,0.000000,19.154567,success
live_1000,cex1000_a433284429fdbc3027ca08a8,,2026-07-25T23:06:21Z,0.000000,24.397827,schema_invalid
live_1000,cex1000_0eb6696f9e512f4beaeb7b15,,2026-07-25T23:06:21Z,0.000000,30.597392,success
live_1000,cex1000_83ba5d0f8d6142d37080a5d8,,2026-07-25T23:06:21Z,0.000000,32.791455,success
live_1000,cex1000_7414c48ac2a492de38161ec0,,2026-07-25T23:06:21Z,0.000000,34.421468,success
live_1000,cex1000_21c1e1de0f087ae5ff71301e,,2026-07-25T23:06:21Z,0.000000,34.954953,success
live_1000,cex1000_277d9bc879e32676f50a9c02,,2026-07-25T23:06:21Z,0.000000,42.631804,success
live_1000,cex1000_b8d147ec704bed73aa0bf13e,,2026-07-25T23:06:21Z,0.000000,47.019041,success
live_1000,cex1000_ec7a1aceb42a04736f3abbac,,2026-07-25T23:06:21Z,0.000000,54.545150,success
live_1000,cex1000_d9e72da42a240be6dbdffe39,,2026-07-25T23:06:21Z,0.000000,55.331927,success
live_1000,cex1000_d8d725e9d67b0b5efb34d025,,2026-07-25T23:06:21Z,0.000000,59.000660,success
live_1000,cex1000_b30ea5e9692679ff00419225,,2026-07-25T23:06:21Z,0.000000,58.043059,success
live_1000,cex1000_4976617f4777ef3cd9a96475,,2026-07-25T23:06:21Z,0.000000,70.097169,success
live_1000,cex1000_dde35efed27f053be59dfb7a,,2026-07-25T23:06:21Z,0.000000,68.079295,success
live_1000,cex1000_6fbeefd4849bc03b4193c544,,2026-07-25T23:06:21Z,0.000000,75.305713,success
live_1000,cex1000_5230c717551718b251131828,,2026-07-25T23:06:21Z,0.000000,78.276915,success
live_1000,cex1000_51fef63b90532e9804215bf8,,2026-07-25T23:06:21Z,0.000000,85.738218,success
live_1000,cex1000_76ea8a540d28da3502c160d5,,2026-07-25T23:06:21Z,0.000000,80.826462,success
live_1000,cex1000_2c8b93e452a5ca3d3d120e0c,,2026-07-25T23:06:21Z,0.000000,85.392416,success
live_1000,cex1000_5b8284810aa8f41792da5ed8,,2026-07-25T23:06:21Z,0.000000,92.685463,success
live_1000,cex1000_0270cce4bbee05939f32d5db,,2026-07-25T23:06:21Z,0.000000,175.741419,request_failed
live_1000,cex1000_5fcf4a8ae0455d5c37d392b1,,2026-07-25T23:07:50Z,0.000000,4.048185,success
live_1000,cex1000_cce4a3b83b51140a95d90347,,2026-07-25T23:07:50Z,0.000000,5.580765,success
live_1000,cex1000_735bcdd5a34cd593fd7e365d,,2026-07-25T23:07:50Z,0.000000,11.343929,success
live_1000,cex1000_515c2f6e9a5b1fd266ac372e,,2026-07-25T23:07:50Z,0.000000,16.939296,success
live_1000,cex1000_bf9274d05e763aca7bef5340,,2026-07-25T23:07:50Z,0.000000,18.609478,success
live_1000,cex1000_5b85c18ac244b3f39e1f8b2d,,2026-07-25T23:07:50Z,0.000000,20.493498,success
live_1000,cex1000_c6b6ad205ff88f2438b3c97d,,2026-07-25T23:07:50Z,0.000000,29.189298,success
live_1000,cex1000_a1d9a51edbd3611bbd6db0fa,,2026-07-25T23:07:50Z,0.000000,32.497656,success
live_1000,cex1000_c5da56425991f4316e0d2d62,,2026-07-25T23:07:50Z,0.000000,31.734543,success
live_1000,cex1000_a098483d4d8fd43b46903074,,2026-07-25T23:07:50Z,0.000000,47.654272,success
live_1000,cex1000_4849bd96f9a0001488c0649d,,2026-07-25T23:07:50Z,0.000000,34.777927,success
live_1000,cex1000_f241f225451de812680983dd,,2026-07-25T23:07:50Z,0.000000,42.404028,schema_invalid
live_1000,cex1000_9f7154acb763322b0db19d6c,,2026-07-25T23:07:50Z,0.000000,47.663217,success
live_1000,cex1000_9f8ae509fef81f5136d99878,,2026-07-25T23:07:50Z,0.000000,58.579621,success
live_1000,cex1000_775d3d42f8ba99f7a4b7a408,,2026-07-25T23:07:50Z,0.000000,55.728107,success
live_1000,cex1000_1bb7e78b2586bda521086250,,2026-07-25T23:07:50Z,0.000000,61.631839,success
live_1000,cex1000_5d234118344c3b2e7e1498bf,,2026-07-25T23:07:50Z,0.000000,63.072096,success
live_1000,cex1000_934e3b6c647f3ffd6081d62b,,2026-07-25T23:07:50Z,0.000000,70.488362,success
live_1000,cex1000_f158c740c4e0071b17d1d7b2,,2026-07-25T23:07:50Z,0.000000,69.549029,success
live_1000,cex1000_6cbd34e4cbf3d137bb69bd30,,2026-07-25T23:07:50Z,0.000000,72.228152,success
live_1000,cex1000_a781f7c4e68131aec9d17720,,2026-07-25T23:07:50Z,0.000000,78.278348,success
live_1000,cex1000_f6735823d5bfb128eb36a560,,2026-07-25T23:07:50Z,0.000000,78.331510,success
live_1000,cex1000_53e048c29859e76538235a1c,,2026-07-25T23:07:50Z,0.000000,81.240960,success
live_1000,cex1000_5918311f168b588e43932852,,2026-07-25T23:07:50Z,0.000000,84.565052,success
live_1000,cex1000_e730fe2a33fca9494910047f,,2026-07-25T23:07:50Z,0.000000,88.063222,success
live_1000,cex1000_5f91233c132ded755e169d25,,2026-07-25T23:09:09Z,0.000000,3.295105,success
live_1000,cex1000_5b6d161f0b61ac989baa63a8,,2026-07-25T23:09:09Z,0.000000,3.919786,success
live_1000,cex1000_dcf6b25ac5a18c5909aff127,,2026-07-25T23:09:09Z,0.000000,19.148987,success
live_1000,cex1000_e951016a7a2ab214c7c398a7,,2026-07-25T23:09:09Z,0.000000,8.827908,success
live_1000,cex1000_1d40ad6fff7b16d46687819b,,2026-07-25T23:09:09Z,0.000000,13.062550,success
live_1000,cex1000_837a6409d75caadf340959e9,,2026-07-25T23:09:09Z,0.000000,19.023673,schema_invalid
live_1000,cex1000_b5180f7be1c2191675849676,,2026-07-25T23:09:09Z,0.000000,24.111689,success
live_1000,cex1000_3e706a12d7edd7381f8102c5,,2026-07-25T23:09:09Z,0.000000,27.655611,success
live_1000,cex1000_5acc38eb58b1d356d8f701b9,,2026-07-25T23:09:09Z,0.000000,30.222715,success
live_1000,cex1000_ef0a4c1234c60d5c9c1bfae2,,2026-07-25T23:09:09Z,0.000000,32.473358,success
live_1000,cex1000_5271961aa18ab210446a9b92,,2026-07-25T23:09:09Z,0.000000,38.557033,success
live_1000,cex1000_1b0d154ba330c963e9afa54a,,2026-07-25T23:09:09Z,0.000000,42.203809,schema_invalid
live_1000,cex1000_87a8f6ccee28357aa1096e55,,2026-07-25T23:09:09Z,0.000000,45.601836,success
live_1000,cex1000_342ab531be538e339cd57fe8,,2026-07-25T23:09:09Z,0.000000,50.180171,success
live_1000,cex1000_e39931c187a4b00ebac7b54a,,2026-07-25T23:09:09Z,0.000000,48.799047,success
live_1000,cex1000_a7be9d0b29264dac7bb98f79,,2026-07-25T23:09:09Z,0.000000,51.048410,success
live_1000,cex1000_bd267fe7d4196aa75a2b7ae8,,2026-07-25T23:09:09Z,0.000000,54.868582,success
live_1000,cex1000_babaf35a971f41b13b228b19,,2026-07-25T23:09:09Z,0.000000,55.849108,success
live_1000,cex1000_d7cfa0f57a60a90ddb178361,,2026-07-25T23:09:09Z,0.000000,62.795758,success
live_1000,cex1000_5b620ddea68a17914f1a69b4,,2026-07-25T23:09:09Z,0.000000,63.602385,success
live_1000,cex1000_b2d9c0f63ce6e88a7d74be14,,2026-07-25T23:09:09Z,0.000000,72.062019,success
live_1000,cex1000_428982a7c7d52e7ad7b9ed4c,,2026-07-25T23:09:09Z,0.000000,66.225495,success
live_1000,cex1000_332d52ec37c0cee3a42cdfa7,,2026-07-25T23:09:09Z,0.000000,71.597376,success
live_1000,cex1000_102e6345ebd70d5e759e2a3e,,2026-07-25T23:09:09Z,0.000000,78.807553,success
live_1000,cex1000_f689ce3732fcb65499903e12,,2026-07-25T23:09:09Z,0.000000,79.681515,success
live_1000,cex1000_a76d428266067b726243dbca,,2026-07-25T23:10:43Z,0.000000,7.245727,success
live_1000,cex1000_c0724ba4dee667d44b600ec3,,2026-07-25T23:10:43Z,0.000000,9.326276,success
live_1000,cex1000_6e23e5fec9ebdb6877083504,,2026-07-25T23:10:43Z,0.000000,14.702268,success
live_1000,cex1000_39f21ca8894390e637a128e8,,2026-07-25T23:10:43Z,0.000000,14.619761,success
live_1000,cex1000_1f3d9402d619588752c77e46,,2026-07-25T23:10:43Z,0.000000,30.094348,success
live_1000,cex1000_3d0f06e2cf539f724d80f59d,,2026-07-25T23:10:43Z,0.000000,19.874869,success
live_1000,cex1000_894a9226bcf94e822f1e18ce,,2026-07-25T23:10:43Z,0.000000,28.689226,success
live_1000,cex1000_c38d9d3e07017557e85e01ec,,2026-07-25T23:10:43Z,0.000000,34.933087,success
live_1000,cex1000_b9d96cf87b1f0b7cf5c35375,,2026-07-25T23:10:43Z,0.000000,38.684032,success
live_1000,cex1000_963e649fed5dee94248d8b30,,2026-07-25T23:10:43Z,0.000000,43.127031,success
live_1000,cex1000_b193bbff84f7e530cc1be034,,2026-07-25T23:10:43Z,0.000000,42.882382,success
live_1000,cex1000_9f552e401585399cfd191e6a,,2026-07-25T23:10:43Z,0.000000,50.834611,success
live_1000,cex1000_96c39c50fdee03efe699009d,,2026-07-25T23:10:43Z,0.000000,46.851491,success
live_1000,cex1000_efcdb4a462a4a104fe8584f4,,2026-07-25T23:10:43Z,0.000000,60.096295,success
live_1000,cex1000_4643100ed834934f8b8f3910,,2026-07-25T23:10:43Z,0.000000,59.062352,schema_invalid
live_1000,cex1000_31eee646889ec1f5f9c0f659,,2026-07-25T23:10:43Z,0.000000,61.204666,success
live_1000,cex1000_ceefc883e568ebde3b64cd8b,,2026-07-25T23:10:43Z,0.000000,62.220013,success
live_1000,cex1000_0d01a7f1aef92314163ac432,,2026-07-25T23:10:43Z,0.000000,66.769205,success
live_1000,cex1000_f066e73443b4052bca5a8171,,2026-07-25T23:10:43Z,0.000000,76.157901,success
live_1000,cex1000_88147a234156cef7868211b7,,2026-07-25T23:10:43Z,0.000000,80.939299,success
live_1000,cex1000_42eeb6e420342219930c10ea,,2026-07-25T23:10:43Z,0.000000,80.779157,success
live_1000,cex1000_8ca030649ac8813242b34908,,2026-07-25T23:10:43Z,0.000000,85.087464,success
live_1000,cex1000_f38e4a1480dc5394d05e505b,,2026-07-25T23:10:43Z,0.000000,84.672260,success
live_1000,cex1000_0384c50ef8303832e3320ec6,,2026-07-25T23:10:43Z,0.000000,93.984792,success
live_1000,cex1000_44496fe5642c832a34ab4784,,2026-07-25T23:10:43Z,0.000000,93.140238,success
live_1000,cex1000_abd2e7d20e6821eb8dcaeadc,,2026-07-25T23:12:29Z,0.000000,15.294262,success
live_1000,cex1000_05141b9ad9c78b9478ae3142,,2026-07-25T23:12:29Z,0.000000,16.846975,success
live_1000,cex1000_4317ce3f9130ce0b2b591ebe,,2026-07-25T23:12:29Z,0.000000,29.340752,success
live_1000,cex1000_7c914e7bbf7cbfc9714cdefc,,2026-07-25T23:12:29Z,0.000000,26.973247,success
live_1000,cex1000_6a7da92b12677a3d10e21623,,2026-07-25T23:12:29Z,0.000000,35.933757,success
live_1000,cex1000_150f3ac41a7919533b202cc2,,2026-07-25T23:12:29Z,0.000000,40.936165,schema_invalid
live_1000,cex1000_0637d097d78d15ba0db586e9,,2026-07-25T23:12:29Z,0.000000,38.329493,success
live_1000,cex1000_1ad10445c20bf0f488546915,,2026-07-25T23:12:29Z,0.000000,44.120279,success
live_1000,cex1000_c0120d13fd85e9999927dc33,,2026-07-25T23:12:29Z,0.000000,51.963475,success
live_1000,cex1000_abd5e2af5033533c22dc23ce,,2026-07-25T23:12:29Z,0.000000,53.112294,success
live_1000,cex1000_384dd3aecd1c5da1a06ae004,,2026-07-25T23:12:29Z,0.000000,54.662778,success
live_1000,cex1000_828b842fe27fb9a84e7709cc,,2026-07-25T23:12:29Z,0.000000,55.370624,success
live_1000,cex1000_c259f1f221385ce4143ac4c6,,2026-07-25T23:12:29Z,0.000000,60.937637,success
live_1000,cex1000_2b28d14be2449d9cb5e2fb1a,,2026-07-25T23:12:29Z,0.000000,57.830797,success
live_1000,cex1000_73fbed3bae47c7a82eb4fc4b,,2026-07-25T23:12:29Z,0.000000,64.467557,success
live_1000,cex1000_047909d5373a490873cd497a,,2026-07-25T23:12:29Z,0.000000,70.938124,success
live_1000,cex1000_7ebd77dcf438bf1126fb5baa,,2026-07-25T23:12:29Z,0.000000,71.147228,success
live_1000,cex1000_687f3ef34e8772b77484a538,,2026-07-25T23:12:29Z,0.000000,73.196753,success
live_1000,cex1000_e342f6ea7e47b681536fc541,,2026-07-25T23:12:29Z,0.000000,76.527769,success
live_1000,cex1000_872b70ac60c4942376e6b237,,2026-07-25T23:12:29Z,0.000000,78.513968,success
