scout_candidate_id,scout_target_id,state,region,municipality,county,unit_type,occupation_group,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_non_safety_opportunity_flag,duplicate_locator_flag,prior_seen_locator_flag,candidate_quality_tier,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
BSSC-20260727-00018,BSSS-20260727-0007,AK,West,Seward,,unclear,unclear,Alaska Public Employees Association / Seward Public Employees Association (SPEA) Local 6585,"January 1, 2026 – December 31, 2028","Bargaining Agreement (SPEA Collective Bargaining Agreement) — City of Seward & Alaska Public Employees Association (SPEA Local 6585), 2026–2028",https://www.apea-aft.org/_files/ugd/324ba7_d9808bc8cd7a406885d6cad91349166e.pdf,apea-aft.org,budget_or_pay_plan,cba,high,strike_or_no_strike_constraint;non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00019,BSSS-20260727-0007,AK,West,Seward,,unclear,unclear,,2026 pay plan (operative year referenced; attached pay plan text not retrievable from this source during scouting),Resolution 2025-117: Adopting the 2026 City of Seward Pay Plan (City Council packet / meeting attachment entry),https://www.cityofseward.us/home/showpublisheddocument/5524/639010735206830000,cityofseward.us,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00022,BSSS-20260727-0008,AK,West,Unalaska,,fire,fire,Unalaska Career Firefighters / IAFF Local 5315,"Jan 1, 2025 – June 30, 2026",Agreement between Unalaska Career Firefighters/International Association of Firefighters Local 5315 and City of Unalaska (Fire & Emergency Medical Services non-temporary employees),https://www.unalaska.gov/sites/default/files/fileattachments/Mayor%20and%20City%20Council/page/10360/28_cba_with_iaff.pdf,unalaska.gov,arbitration_award,cba,high,strike_or_no_strike_constraint;non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,high_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00023,BSSS-20260727-0008,AK,West,Unalaska,,non_safety,non_safety,International Union of Operating Engineers (IUOE) Local 302,"July 1, 2025 - June 30, 2028",Collective Bargaining Agreement City of Unalaska & IUOE Local 302 for Public Works and Public Utilities Employees,https://www.unalaska.gov/sites/default/files/fileattachments/mayor_and_city_council/meeting/10436/14bviii_resolution_2025-48_iuoe_302_dpw-dpu.pdf,unalaska.gov,arbitration_award,cba,high,strike_or_no_strike_constraint;non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,high_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00024,BSSS-20260727-0008,AK,West,Unalaska,,unclear,unclear,,unclear,CITY OF UNALASKA ORDINANCE 2024-04: Amending UCO § 3.40.040 to adopt a new pay range matrix (and amending § 3.40.050 basis of pay rates),https://www.unalaska.gov/sites/default/files/fileattachments/Mayor%20and%20City%20Council/page/10238/2024-04_implementing_new_pay_range_matrix.pdf,unalaska.gov,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00025,BSSS-20260727-0008,AK,West,Unalaska,,unclear,unclear,,unclear,CHAPTER 3.40: PAY (Unalaska City Code) and § 3.40.040 PAY RANGE MATRIX,https://codelibrary.amlegal.com/codes/unalaska/latest/unalaska_ak/0-0-0-34770,codelibrary.amlegal.com,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00030,BSSS-20260727-0011,AL,South,Alabaster,,non_safety,non_safety,,unclear,"City of Alabaster, Alabama — Employee Handbook and General Policies and Procedures Manual",https://mccmeetingspublic.blob.core.usgovcloudapi.net/alabastal-meet-6e32e6864f3742a8a20bc302cbe19064/ITEM-Attachment-001-1ade28ff865e4fe2ab422d19fdeadbab.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00031,BSSS-20260727-0012,AL,South,Athens,,non_safety,non_safety,,unclear,"Chapter 62 - PERSONNEL (City of Athens, AL)",https://library.municode.com/al/athens/codes/code_of_ordinances?nodeId=COOR_CH62PE_ARTIINGE,library.municode.com,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00032,BSSS-20260727-0012,AL,South,Athens,,non_safety,non_safety,,unclear,City of Athens Personnel Policies and Procedures Handbook (Document Center),https://athensalabama.us/DocumentCenter/View/2857/City-of-Athens-Personnel-Policies-and-Procedures-Handbook-12224,athensalabama.us,wage_schedule,wage_schedule_or_compensation_plan,medium,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00034,BSSS-20260727-0013,AL,South,Bessemer,,non_safety,non_safety,,unclear,CITY OF BESSEMER SALARY SCHEDULE (Regular Rates) — Effective 11/1/2025 (Acknowledged by Personnel Board 12/4/2025),https://www.pbjcal.org/documents/salary/03BS/regular.pdf,pbjcal.org,wage_schedule,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00037,BSSS-20260727-0014,AL,South,Daphne,,non_safety,non_safety,,unclear,"Ordinance 2017-73 — Amending City of Daphne Pay Plan (includes longevity pay, COLA, and public safety position pay-scale adjustments)",https://www.daphneal.com/DocumentCenter/View/990/Ordinance-2017-73---Amending-City-of-Daphne-Pay-Plan,daphneal.com,budget_or_pay_plan,ordinance_or_policy,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00038,BSSS-20260727-0014,AL,South,Daphne,,non_safety,non_safety,,unclear,"Code of Ordinances (Municode) — Chapter 16, Personnel; job classification schedule/pay grade & salary range references (effective date shown in excerpt)",https://library.municode.com/AL/Daphne/codes/Code_of_Ordinances?nodeId=COOR_CH16PE_S16-2ADDRALPO,library.municode.com,wage_schedule,ordinance_or_policy,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00040,BSSS-20260727-0015,AL,South,Fairhope,,unclear,unclear,,unclear,"Ordinance No. 1573 (amending Ordinance No. 1510) — Personnel Rules, Policies and Procedures Ordinance (Section IV: Wage and Salary Administration; overtime/comp time; police exceptions referenced)",https://www.fairhopeal.gov/home/showpublisheddocument/11472/635975287333430000,fairhopeal.gov,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00042,BSSS-20260727-0016,AL,South,Gadsden,,non_safety,non_safety,,unclear,RESOLUTION NO. R-192-21 — Amending Section 1 of Resolution R-403-04 (as amended) Regarding Steps in Pay Plan,https://cityofgadsden.com/Archive.aspx?ADID=10546,cityofgadsden.com,budget_or_pay_plan,ordinance_or_policy,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00045,BSSS-20260727-0017,AL,South,Homewood,,non_safety,non_safety,,unclear,Chapter 16 - PERSONNEL (includes compensation framework definitions; employer compensation set by governing body),https://library.municode.com/al/homewood/codes/code_of_ordinances?nodeId=COOR_CH16PE_ARTIIPORE_S16-23OAME,library.municode.com,personnel_policy,ordinance_or_policy,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00046,BSSS-20260727-0018,AL,South,Northport,,non_safety,non_safety,,unclear,Ordinance No. 2046 (Automatic Employee Step Raises) — Northport Municipal Code (Section 2-303 / Exhibit A),https://mcclibraryfunctions.azurewebsites.us/api/ordinanceDownload/12968/1048968/pdf,mcclibraryfunctions.azurewebsites.us,budget_or_pay_plan,ordinance_or_policy,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00049,BSSS-20260727-0020,AL,South,Pelham,,non_safety,non_safety,,unclear,Employee Pay Plan 10.4.2025,https://pelhampd.com/DocumentCenter/View/22040/Employee-Pay-Plan-1042025,pelhampd.com,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00050,BSSS-20260727-0020,AL,South,Pelham,,non_safety,non_safety,,unclear,Employee Handbook 100124 (includes Salary Administration / Compensation Plan sections),https://pelhamalabama.gov/DocumentCenter/View/20352/Employee-Handbook-100124,pelhamalabama.gov,civil_service_or_hr_pay_plan,ordinance_or_policy,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00051,BSSS-20260727-0020,AL,South,Pelham,,unclear,unclear,,unclear,Public Safety Plan 10.4.2025,https://pelhampd.com/DocumentCenter/View/22042/Public-Safety-Plan-1042025,pelhampd.com,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00053,BSSS-20260727-0021,AR,South,Bella Vista,,non_safety,non_safety,,unclear,"Code of Ordinances (Bella Vista City) - Personnel/Workplace Policy Excerpts (e.g., drug-free workplace; non-federal-law covered employees)",https://library.municode.com/ar/bella_vista_city/codes/code_of_ordinances?nodeId=PTIGEOR_CH2AD_ARTVIFI,library.municode.com,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00054,BSSS-20260727-0021,AR,South,Bella Vista,,police,police,,unclear,Daily Dispatch - Article Mentioning Bella Vista firefighters joining a labor union (context only; not a Bella Vista official CBA/Award/MOU posting),https://dailydispatch.com/fire-news/arkansas/bella-vista-firefighters-join-more-across-northwest-arkansas-in-labor-union/,dailydispatch.com,mou_or_memorandum,context_only,high,strike_or_no_strike_constraint;non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,weak_or_needs_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00059,BSSS-20260727-0024,AR,South,El Dorado,,unclear,unclear,,unclear,City of El Dorado 2014 Budget (Appendix: Pay Plan Classification and Salary Schedule),https://www.eldoks.gov/Archive/ViewFile/Item/49,eldoks.gov,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00060,BSSS-20260727-0024,AR,South,El Dorado,,unclear,unclear,,unclear,City of El Dorado 2015 Budget (Appendix: Pay Plan Classification and Salary Schedule),https://www.eldoks.gov/Archive/ViewFile/Item/64,eldoks.gov,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00061,BSSS-20260727-0024,AR,South,El Dorado,,unknown,unknown,,unknown,"City Document Search - El Dorado, Arkansas (Ordinances/Resolutions/Minutes repository landing page)",https://www.goeldorado.com/city-document-search/,goeldorado.com,budget_or_pay_plan,index_page,high,strike_or_no_strike_constraint;non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00062,BSSS-20260727-0025,AR,South,Jacksonville,,non_safety,non_safety,,unclear,City of Jacksonville Personnel Policy Manual (Employee Policy Manual PDF),https://www.jacksonvillear.gov/DocumentCenter/View/1078/Employee-Policy-ManualPDF,jacksonvillear.gov,personnel_policy,ordinance_or_policy,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00064,BSSS-20260727-0025,AR,South,Jacksonville,,non_safety,non_safety,,unclear,"Municode Library — Jacksonville, AR Code of Ordinances (Personnel chapter landing page reference)",https://library.municode.com/ar/jacksonville/ordinances/code_of_ordinances,library.municode.com,unknown_or_needs_review,index_page,low,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00065,BSSS-20260727-0026,AR,South,Maumelle,,fire,fire,,unclear (budget year appears to be 2025; no CBA duration clause located),Approved Budget 2025 (contains 432 - Fire Salary Schedule),https://www.maumelle.org/ArchiveCenter/ViewFile/Item/99,maumelle.org,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00069,BSSS-20260727-0027,AR,South,Searcy,,non_safety,non_safety,,unclear,"2022-38 Resolution_Regarding budget measures for 2023, addressing pay increases for city employees - Copy",https://www.cityofsearcy.org/s/2022-38-Resolution_Regarding-budget-measures-for-2023-addressing-pay-increases-for-city-employees-Co.pdf,cityofsearcy.org,budget_or_pay_plan,unknown,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00070,BSSS-20260727-0027,AR,South,Searcy,,unclear,unclear,,unclear,Ordinances & Resolutions — City of Searcy (landing/index for municipal labor-related ordinances/resolutions and attachments),https://www.cityofsearcy.org/ordinances-resolutions,cityofsearcy.org,budget_or_pay_plan,index_page,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
BSSC-20260727-00072,BSSS-20260727-0028,AR,South,Siloam Springs,,non_safety,non_safety,,unclear,City of Siloam Springs Personnel Schedule (embedded within a City budget/financial document; shows 2023 staffing and pay ranges by classification/department),https://www.siloamsprings.com/DocumentCenter/View/5958,siloamsprings.com,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,broad_multi_source_family,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Discovery metadata only; locator/source identity requires later candidate review and verification.
