annualization_assumption,annualization_hours_used,base_or_non_base,candidate_id,cba_non_cba_hint,character_end_offset,character_start_offset,classification_evidence_basis,codified_record_id,comparison_cycle_candidate,direction_bucket,effective_period_end,effective_period_start,evidence_category,extraction_id,final_locator,grade,growth_mechanism_claim_caveat,growth_mechanism_claim_text,growth_mechanism_type,growth_value_type,lane_position,line_offset,mechanism_attributes,mechanism_claim_ready,municipality,municipality_cycle_id_candidate,non_base_component_type,normalization_blocker_tags,normalization_needed_for_gap_claim,normalization_notes,normalization_status,normalized_annual_equivalent,normalized_at,normalized_growth_type,normalized_hourly_equivalent,normalized_pay_basis,normalized_percentage_growth,normalized_record_id,normalized_value_confidence,occupation_or_classification,original_locator,original_normalization_status,page_number,paragraph_offset,parsed_annual_salary,parsed_biweekly_rate,parsed_cola_cpi_value,parsed_contract_year,parsed_currency_amount,parsed_cycle_label,parsed_daily_rate,parsed_effective_date,parsed_end_date,parsed_fiscal_year,parsed_growth_period,parsed_growth_unit,parsed_growth_value,parsed_hourly_rate,parsed_lump_sum,parsed_monthly_rate,parsed_percentage_value,parsed_premium_amount,parsed_premium_percentage,parsed_start_date,parsed_step_or_grade_value,parsed_stipend_or_allowance,parsed_weekly_rate,payband,primary_mechanism_cluster,prior_comparable_wage_candidate_link,priority_bucket,quant_span_types,quantitative_growth_value_present,rank,rating_id,raw_base_nonbase_text,raw_compensation_text,raw_context_notes,raw_effective_period_text,raw_paraphrase,raw_rank_step_grade_text,raw_span_text,raw_unit_or_group_text,raw_unit_text,raw_value_text,raw_values_preserved,readiness_id,region,report_usability_bucket,rescue_basket,rescue_completed_at,rescue_id,rescue_lane,rescue_status,retained_source_id,safety_category,scout_target_id,section_heading,source_family,source_id,source_review_download_id,source_title,span_id,span_sha256,state,step,unit_or_group,verification_row_id,why_not_gap_comparable
not_applicable,,unclear,B4X2500LIVE-20260729-009513,non_cba_or_other_hint,58279,58236,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-7e79b9127811ab4e7f90e054,2026,not_applicable,,2026-01-01,quantitative_compensation,B4X2500TXT-20260730-4eb927ad9664a395353f,https://maggievalleync.gov/wp-content/uploads/2026/06/Employee-Copy-Policy-Manual-7-1-2026.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,percentage_raise,percentage_raise,1037,1047,"[""automatic_raise_mechanism""]",False,Maggie Valley,B4X2500MC-a29c04d11d3093113d9e1e98,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""base_nonbase_unresolved"", ""cycle_outside_2014_2024_observation_window""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,across_the_board_raise,,percentage,5.0,B4X2500NORM-10fbb26bcfbbe30ea76267ba,moderate,unknown,https://www.maggievalleync.gov/wp-content/uploads/2026/06/Employee-Copy-Policy-Manual-7-1-2026.pdf,normalization_mechanism_only,,253,,,,2026,,2026,,,,,,percent,5.0,,,,5.0,,,2026-01-01,,,,,automatic_wage_growth,,high_priority_verification_ready,"[""percentage_raise""]",True,,B4X2500-RATING-20260730-51fbdfbfd570f92b10fa1158,,"or an increase of 5%, whichever is greater.",Employee Copy Policy Manual 7-1-2026 (includes pay plan / salary schedule and compensation administration provisions); Section 16. Pay for Interim Assignments in a Higher-Level Classification,2026,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"or an increase of 5%, whichever is greater.",,percentage_raise,5%,True,B4X2500RDY-20260730-c22f09ae471778ba5bed,South,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.749919Z,B4X2500RESCUE-522468fcda8f8ad5773d174a,rescue_lane_002,downgraded_unusable,B4X2500SRD-20260730-f0fdceb7852b0b94c220,unclear,B4X2500-20260729-09468,Section 16. Pay for Interim Assignments in a Higher-Level Classification,budget_or_pay_plan,B4X2500LIVE-20260729-009513,B4X2500SRD-20260730-f0fdceb7852b0b94c220,Employee Copy Policy Manual 7-1-2026 (includes pay plan / salary schedule and compensation administration provisions),B4X2500SPAN-20260730-37448acf012c19e32be9979a,690a08e8c31688f5a2215e073f0181e2c74355cb887ecc62bf07bc654083fa76,NC,,unresolved_unit,B4X2500V-20260730-02142,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_applicable,,unclear,B4X2500LIVE-20260729-000943,non_cba_or_other_hint,9299,9208,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-70553a78c78b38f4388409fc,2025,neutral_or_general,,2025-01-01,quantitative_compensation,B4X2500TXT-20260730-28b754d5c6fcdbfdaebe,https://villageofhilbert.com/pdfs/2884Board%20Meeting%20Minutes_web_October%202024.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,percentage_raise,percentage_raise,1206,123,"[""automatic_raise_mechanism""]",False,Hilbert,B4X2500MC-e7e389fc49638fc504b05e68,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""base_nonbase_unresolved"", ""cycle_outside_2014_2024_observation_window""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,across_the_board_raise,,percentage,7.0,B4X2500NORM-1107153ef92814cb7711656e,moderate,unknown,https://villageofhilbert.com/pdfs/2884Board%20Meeting%20Minutes_web_October%202024.pdf,normalization_mechanism_only,,6,,,,2025,,2025,,,,,,percent,7.0,,,,7.0,,,2025-01-01,,,,,automatic_wage_growth,,high_priority_verification_ready,"[""percentage_raise""]",True,,B4X2500-RATING-20260730-070596e3978a38b6ae3d8aa1,,– Action – to approve Resolution 2024-10 regarding the 7% increase for the new sewer rates,"Board Meeting Minutes (discussion/action re: 2025 compensation/pay increases effective Jan 1, 2025);",2025; 2024,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,– Action – to approve Resolution 2024-10 regarding the 7% increase for the new sewer rates,,percentage_raise,7%,True,B4X2500RDY-20260730-d9d891477cc3c6c9af0f,Midwest,pi_report_context_only,mechanism_only_repair,2026-07-30T23:32:32.749970Z,B4X2500RESCUE-359ade044152994a1ccff13c,rescue_lane_004,downgraded_unusable,B4X2500SRD-20260730-4565f58e4b4c02408454,unclear,B4X2500-20260729-00960,,agenda_packet_or_minutes,B4X2500LIVE-20260729-000943,B4X2500SRD-20260730-4565f58e4b4c02408454,"Board Meeting Minutes (discussion/action re: 2025 compensation/pay increases effective Jan 1, 2025)",B4X2500SPAN-20260730-ff06d7ad10bbee17920e4db7,a85cd13086850799922f8bb8fa91f79e08c32dfb69d106486fa1a44fb0e4f5f9,WI,,unresolved_unit,B4X2500V-20260730-04272,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_applicable,,unclear,B4X2500LIVE-20260729-006354,non_cba_or_other_hint,49629,49542,"[""unit_specific_source_title"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-a588b2fe91679dc9ab9e03e6,2025,not_applicable,,2025-01-01,quantitative_compensation,B4X2500TXT-20260730-4babaf77c3070a5ff0b4,https://stoneharbornj.org/wp-content/uploads/2025/05/Website-Regular-05-06-25.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,percentage_raise,percentage_raise,361,1115,"[""automatic_raise_mechanism""]",False,Stone Harbor,B4X2500MC-cf85766b5efabbf77c48cb64,,"[""base_nonbase_unresolved"", ""base_nonbase_unresolved"", ""cycle_outside_2014_2024_observation_window""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,across_the_board_raise,,percentage,3.75,B4X2500NORM-112e697939ceb5533467e42b,moderate,police,https://stoneharbornj.org/wp-content/uploads/2025/05/Website-Regular-05-06-25.pdf,normalization_mechanism_only,,291,,,,2025,,2025,,,,,,percent,3.75,,,,3.75,,,2025-01-01,,,,,automatic_wage_growth,,high_priority_verification_ready,"[""percentage_raise""]",True,,B4X2500-RATING-20260730-da19756e7c11782ede694a66,,"WHEREAS, the Borough Council has approved a 3.75% increase for all non-union employees",Regular Meeting (Website) 05/06/2025 — Resolution 2025-S-123 (Rates for Division of Beach Patrol; Lifeguards / Beach Tag / Stipends); TO NON-UNION EMPLOYEES,2025,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"WHEREAS, the Borough Council has approved a 3.75% increase for all non-union employees",police,percentage_raise,3.75%,True,B4X2500RDY-20260730-32dbe0fb3ff0f4cdf2f5,Northeast,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.750101Z,B4X2500RESCUE-fffcbbd2523012ff1c27f5e8,rescue_lane_003,downgraded_unusable,B4X2500SRD-20260730-72010a57e7cac28f69f6,police,B4X2500-20260729-06250,TO NON-UNION EMPLOYEES,wage_schedule,B4X2500LIVE-20260729-006354,B4X2500SRD-20260730-72010a57e7cac28f69f6,Regular Meeting (Website) 05/06/2025 — Resolution 2025-S-123 (Rates for Division of Beach Patrol; Lifeguards / Beach Tag / Stipends),B4X2500SPAN-20260730-a704fc1cb374289a007120cf,3a2532a1552238fee1f3aa3b71497154574b0de7f79f4d4905af9d5f4ce46e12,NJ,,police,B4X2500V-20260730-02395,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_applicable,,unclear,B4X2500LIVE-20260729-008186,non_cba_or_other_hint,3306,3210,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-5ca597af918fead047efa08c,2025,not_applicable,,2025-10-01,quantitative_compensation,B4X2500TXT-20260730-f4b3122a848ce6121264,https://ci.brule.ne.us/wp-content/uploads/October-21-2025.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,1320,86,"[""implementation_or_retroactivity_advantage""]",False,Brule,B4X2500MC-9811bfb900838b739af4c56b,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""base_nonbase_unresolved"", ""cycle_outside_2014_2024_observation_window""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,scheduled_raise,,percentage,5.0,B4X2500NORM-112f5c0fd7656a2b96a71ba2,moderate,unknown,https://ci.brule.ne.us/wp-content/uploads/October-21-2025.pdf,normalization_mechanism_only,,13,,,,2025,16537.5,2025,,2025-10-01,,2010,,,,,,,5.0,,,2025-10-01,,,,,timing_implementation,,high_priority_verification_ready,"[""effective_date""]",False,,B4X2500-RATING-20260730-b5b2de248540e159d56ddd30,,"effective October 1, 2025, with a five percent (5%) increase to $16,537.50 effective October 1,",Village of Brule Board of Trustees — Special Meeting Minutes (Ordinance No. 25-10-01 read: establishing wages for fiscal year 10/1/2025–9/30/2026);,2025-10-01,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"effective October 1, 2025, with a five percent (5%) increase to $16,537.50 effective October 1,",,effective_date,"$16,537.50; 5%",True,B4X2500RDY-20260730-7c6c768b14b19996fda7,Midwest,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.750183Z,B4X2500RESCUE-8634f23e76836618d3630859,rescue_lane_002,downgraded_unusable,B4X2500SRD-20260730-90d540c1be79405e2d87,unclear,B4X2500-20260729-08183,,wage_schedule,B4X2500LIVE-20260729-008186,B4X2500SRD-20260730-90d540c1be79405e2d87,Village of Brule Board of Trustees — Special Meeting Minutes (Ordinance No. 25-10-01 read: establishing wages for fiscal year 10/1/2025–9/30/2026),B4X2500SPAN-20260730-7ebea4311b8cb023f4207790,8c0cdb806fd8fd64bb3735c8ac1738272497ed0f66cc8fec9713b822dd8000e0,NE,,unresolved_unit,B4X2500V-20260730-00770,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_applicable,,unclear,B4X2500LIVE-20260729-008940,non_cba_or_other_hint,10809,10792,"[""exact_span"", ""unresolved"", ""unresolved""]",B4X2500COD-20260730-55945b5bccd5cde1c66d9a4b,undated-source-B4X2500LIVE-20260729-008940,neutral_or_general,,,quantitative_compensation,B4X2500TXT-20260730-4376339baf417f98ba61,https://perb.ny.gov/system/files/documents/2024/03/ia93-010-award-4-2-96.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,percentage_raise,percentage_raise,728,397,"[""automatic_raise_mechanism""]",False,Greenport,B4X2500MC-31e8d5555ca65142878a6e4e,,"[""base_nonbase_unresolved"", ""effective_period_or_cycle_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,across_the_board_raise,,percentage,1.0,B4X2500NORM-1144a6da900de81027c97748,moderate,police,https://perb.ny.gov/village-greenport-and-village-greenport-police-benevolent-association,normalization_mechanism_only,,147,,,,,,,,,,,,percent,24.0,,,,1.0,,,,,,,,automatic_wage_growth,,high_priority_verification_ready,"[""percentage_raise""]",True,,B4X2500-RATING-20260730-952c2c989d55fcc14ca8267c,,1% Increase .24%,Interest Arbitration Award - Village of Greenport and Village of Greenport Police Benevolent Association; IMPACT OF POLICE DEPARTMENT RAISE,,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,1% Increase .24%,police,percentage_raise,1%,True,B4X2500RDY-20260730-8591945a19e5352d2d25,Northeast,pi_report_context_only,mechanism_only_repair,2026-07-30T23:32:32.750308Z,B4X2500RESCUE-d18b672c8c4835f0decbbea1,rescue_lane_003,downgraded_unusable,B4X2500SRD-20260730-07080ba11bec1f66d4eb,police,B4X2500-20260729-08791,IMPACT OF POLICE DEPARTMENT RAISE,arbitration_award,B4X2500LIVE-20260729-008940,B4X2500SRD-20260730-07080ba11bec1f66d4eb,Interest Arbitration Award - Village of Greenport and Village of Greenport Police Benevolent Association,B4X2500SPAN-20260730-9d9cdf30bbeaa51f78bbd5dc,64863ff88b84eb25a19067d9e97a0c211b212060454aebbec26adb1c95a60960,NY,,police,B4X2500V-20260730-00971,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_applicable,,unclear,B4X2500LIVE-20260729-009516,non_cba_or_other_hint,71313,71273,"[""unresolved"", ""unresolved"", ""unresolved""]",B4X2500COD-20260730-0cdce47739137a009f483b62,undated-source-B4X2500LIVE-20260729-009516,neutral_or_general,,,quantitative_compensation,B4X2500TXT-20260730-b45b68bb4258fc79067b,https://townofmcadenville.org/wp-content/uploads/2025/03/03.11.25-Council-Meeting-Packet.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,percentage_raise,percentage_raise,1046,1234,"[""automatic_raise_mechanism""]",False,McAdenville,B4X2500MC-1bf8bceb0e696b5aefe4434f,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""effective_period_or_cycle_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,across_the_board_raise,,percentage,5.0,B4X2500NORM-11a9645352d5590b0ce739df,moderate,unknown,https://townofmcadenville.org/wp-content/uploads/2025/03/03.11.25-Council-Meeting-Packet.pdf,normalization_mechanism_only,,273,,,,,,,,,,,,percent,5.0,,,,5.0,,,,,,,,automatic_wage_growth,,high_priority_verification_ready,"[""percentage_raise""]",True,,B4X2500-RATING-20260730-4a0d9c23909794bfce6a404f,,"an increase of 5%, whichever is greater.",Town of McAdenville Council Meeting Packet (includes Personnel Policies + Position Classification & Pay Plan sections with operative pay/grade rules); Section 14. Acting Assignment Pay,,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"an increase of 5%, whichever is greater.",,percentage_raise,5%,True,B4X2500RDY-20260730-98e8deb69b8836d6e13d,South,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.750436Z,B4X2500RESCUE-dafd747eb47d72e020b747e7,rescue_lane_002,downgraded_unusable,B4X2500SRD-20260730-1fc1a851e6bcb2799a8d,unclear,B4X2500-20260729-09470,Section 14. Acting Assignment Pay,budget_or_pay_plan,B4X2500LIVE-20260729-009516,B4X2500SRD-20260730-1fc1a851e6bcb2799a8d,Town of McAdenville Council Meeting Packet (includes Personnel Policies + Position Classification & Pay Plan sections with operative pay/grade rules),B4X2500SPAN-20260730-d24dc8e953ad91012314766b,207be7884ddb517fe62aa41546ee0188ed69bec7ea935cceb74ef0f444c3d299,NC,,unresolved_unit,B4X2500V-20260730-05042,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_applicable,,unclear,B4X2500LIVE-20260729-008923,non_cba_or_other_hint,9478,9451,"[""prior_normalization_metadata"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-59f0dabe356b2266e6148ca0,2013,not_applicable,,2013-01-01,quantitative_compensation,B4X2500TXT-20260730-58ffd4782ad9548580ee,https://perb.ny.gov/system/files/documents/2024/05/m2011-041.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,percentage_raise,percentage_raise,629,187,"[""automatic_raise_mechanism""]",False,Eastchester,B4X2500MC-7fa842288b69359ca4fc6e7c,,"[""base_nonbase_unresolved"", ""base_nonbase_unresolved"", ""cycle_outside_2014_2024_observation_window""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,across_the_board_raise,,percentage,1.0,B4X2500NORM-1214b04a562daf5b9c5d1d89,moderate,general_municipal,https://perb.ny.gov/impasse-between-town-eastchester-and-civil-service-employees-assn-afscme,normalization_mechanism_only,,38,,,,2013,,2013,,,,,,percent,1.0,,,,1.0,,,2013-01-01,,,,,automatic_wage_growth,,high_priority_verification_ready,"[""percentage_raise""]",True,,B4X2500-RATING-20260730-f5b86f65ddf8a6c648e5a0b5,,A 1% increase in the 2013,"Findings of Fact, Recommendations and for Resolution (Case No. M2011-041) — Town of Eastchester and Civil Service Employees Association, AFSCME, Westchester Local 860 (Eastchester White & Blue Collar Unit);",2013,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,A 1% increase in the 2013,general_municipal,percentage_raise,1%,True,B4X2500RDY-20260730-865744e19972cd1a9f9b,Northeast,pi_report_context_only,mechanism_only_repair,2026-07-30T23:32:32.750575Z,B4X2500RESCUE-ff8a4c6eae180e6527326554,rescue_lane_003,downgraded_unusable,B4X2500SRD-20260730-5b1c88a6ddda9d1fbb4f,non_safety,B4X2500-20260729-08781,,civil_service_or_hr_pay_plan,B4X2500LIVE-20260729-008923,B4X2500SRD-20260730-5b1c88a6ddda9d1fbb4f,"Findings of Fact, Recommendations and for Resolution (Case No. M2011-041) — Town of Eastchester and Civil Service Employees Association, AFSCME, Westchester Local 860 (Eastchester White & Blue Collar Unit)",B4X2500SPAN-20260730-5edc46b28ca3fb404c36bba2,78b6293417ba6422dab37063384d6838c5bbae9c34eab8cb5c492c2d11a9d045,NY,,general_municipal,B4X2500V-20260730-03902,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-009721,non_cba_or_other_hint,821,722,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-11ae45c00e4cc6ee586d86bb,2025,not_applicable,,2025-01-01,quantitative_compensation,B4X2500TXT-20260730-cc46569825db14dd51a4,https://floresvilletx.gov/wp-content/uploads/2024/07/budget-fy2025-draft.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,791,22,[],False,Floresville,B4X2500MC-1c1e3c616f19f9252bf7cdeb,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved"", ""cycle_outside_2014_2024_observation_window""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,unknown,,unknown,,B4X2500NORM-12212c8cea306d067f183d60,moderate,unknown,https://www.floresvilletx.gov/wp-content/uploads/2024/07/budget-fy2025-draft.pdf,normalization_mechanism_only,,6,,,,2025,,2025,,,,2024,,,,,,,,,,2025-01-01,,,,,weak_context_exclusion,,high_priority_verification_ready,"[""contract_year_or_fiscal_year""]",False,,B4X2500-RATING-20260730-7833dffa0dd3a9e7b8141cbe,,"The proposed Fiscal Year 2025 Annual Budget is a zero-based budget, balanced, and an appropriately",City of Floresville Proposed Budget FY2024-2025 (Employee Compensation section incl. COLA effective October 1);,2025,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"The proposed Fiscal Year 2025 Annual Budget is a zero-based budget, balanced, and an appropriately",,contract_year_or_fiscal_year,,True,B4X2500RDY-20260730-989c4ee877539af6845f,South,exclude_from_report,mechanism_only_repair,2026-07-30T23:32:32.750647Z,B4X2500RESCUE-ca4516974159095ae12b4fde,rescue_lane_004,downgraded_unusable,B4X2500SRD-20260730-31a252f01ccc3ac59b27,unclear,B4X2500-20260729-09727,,budget_or_pay_plan,B4X2500LIVE-20260729-009721,B4X2500SRD-20260730-31a252f01ccc3ac59b27,City of Floresville Proposed Budget FY2024-2025 (Employee Compensation section incl. COLA effective October 1),B4X2500SPAN-20260730-1fd9cda8b7b3c75efeb3a4ab,c217cb0c0796bde0529134af8c23f1b725896fa25bdd44ec1a5b339cf8ff4717,TX,,unresolved_unit,B4X2500V-20260730-05602,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_applicable,,unclear,B4X2500LIVE-20260729-000560,cba_hint,30014,29931,"[""unit_specific_source_title"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-f22239119e2fdd9dcad42505,2027,neutral_or_general,,2027-01-01,mixed_quantitative_qualitative,B4X2500TXT-20260730-238382b6723ad157fb89,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69c47eb16828d86bf21d4039/1774485171468/REDACTED-ActiveContract+-+Sherburn-Welcome+PD+12-31-2027_Redacted.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,percentage_raise,percentage_raise,745,582,"[""automatic_raise_mechanism"", ""market_or_comparability_pressure""]",False,Sherburn,B4X2500MC-1283d476f6819dc6f2270649,,"[""base_nonbase_unresolved"", ""base_nonbase_unresolved"", ""cycle_outside_2014_2024_observation_window""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,across_the_board_raise,,percentage,3.0,B4X2500NORM-122a8216ba9349f22ed592d3,moderate,police,https://www.lels.org/s/REDACTED-ActiveContract-Sherburn-Welcome-PD-12-31-2027_Redacted.pdf,normalization_mechanism_only,,134,,,,2027,,2027,,,,,,percent,3.0,,,,3.0,,,2027-01-01,,,,,automatic_wage_growth,,high_priority_verification_ready,"[""percentage_raise""]",True,,B4X2500-RATING-20260730-44f8835c7aec65a53a2751cb,,"2027: Effective l/1/2027- 3.00% Wage Increase, and 6.00% Market Adjustment (9.00%)",Active contract (redacted) — Sherburn/Welcome Police Department;,2027,The passage combines a raw compensation term with possible wage-setting context for later review.,,"2027: Effective l/1/2027- 3.00% Wage Increase, and 6.00% Market Adjustment (9.00%)",police,percentage_raise,3%; 6%; 9%,True,B4X2500RDY-20260730-dd1a108f49609060c571,Midwest,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.750701Z,B4X2500RESCUE-c1dd315a56493d5f7062efe9,rescue_lane_002,downgraded_unusable,B4X2500SRD-20260730-94dcbac7d6c1bed27615,police,B4X2500-20260729-00484,,cba,B4X2500LIVE-20260729-000560,B4X2500SRD-20260730-94dcbac7d6c1bed27615,Active contract (redacted) — Sherburn/Welcome Police Department,B4X2500SPAN-20260730-912a9de6e521ee157d0b7b59,7de6ed0b89326ea511c807ebed88e2b3327d7884dca9167406932c7c26fd12e3,MN,,police,B4X2500V-20260730-00610,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_applicable,,unclear,B4X2500LIVE-20260729-009428,non_cba_or_other_hint,11531,11448,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-e398500954d155b952afd139,2025,neutral_or_general,,2025-06-30,quantitative_compensation,B4X2500TXT-20260730-1409106eccd986eb6e4b,https://app.lla.la.gov/publicreports.nsf/0/6d9b1ef187f7587f86258d8d0075ff47/%24file/00009a1f.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,percentage_raise,percentage_raise,1091,225,"[""automatic_raise_mechanism""]",False,Grand Cane,B4X2500MC-1916c3ff921b3d92000dce36,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""base_nonbase_unresolved"", ""cycle_outside_2014_2024_observation_window""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,across_the_board_raise,,percentage,8.78,B4X2500NORM-12724126b7aa09f1e42341ee,moderate,unknown,https://app.lla.la.gov/publicreports.nsf/0/6d9b1ef187f7587f86258d8d0075ff47/%24file/00009a1f.pdf,normalization_mechanism_only,,55,,,,2025,159976.0,2025,,2025-06-30,,,,percent,8.78,,,,8.78,,,2025-06-30,,,,,automatic_wage_growth,,high_priority_verification_ready,"[""percentage_raise""]",True,,B4X2500-RATING-20260730-5cd29fe377290824d8630d63,,"ended June 30, 2025, compared to an increase of 8.78% ($159,976) in the prior year.","VILLAGE OF GRAND CANE, LOUISIANA — Schedule of Compensation, Benefits, and Other Payments to Agency Heads or Chief Executive Officer (for the Year Ended June 30, 2025);",2025-06-30,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"ended June 30, 2025, compared to an increase of 8.78% ($159,976) in the prior year.",,percentage_raise,"$159,976.00; 8.78%",True,B4X2500RDY-20260730-e7ecb13486e2f7c176ed,South,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.750847Z,B4X2500RESCUE-26f6608b21108fd375fffa61,rescue_lane_001,downgraded_unusable,B4X2500SRD-20260730-dc0f9b5fd031df3ad289,unclear,B4X2500-20260729-09355,,wage_schedule,B4X2500LIVE-20260729-009428,B4X2500SRD-20260730-dc0f9b5fd031df3ad289,"VILLAGE OF GRAND CANE, LOUISIANA — Schedule of Compensation, Benefits, and Other Payments to Agency Heads or Chief Executive Officer (for the Year Ended June 30, 2025)",B4X2500SPAN-20260730-2820a071178b07426b858a46,b4e72d98c4cdd8be82be4925ee0acfb88303cf6765a669736ceb2258662675e2,LA,,unresolved_unit,B4X2500V-20260730-00392,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
