annualization_assumption,annualization_hours_used,base_or_non_base,candidate_id,cba_non_cba_hint,character_end_offset,character_start_offset,classification_evidence_basis,codified_record_id,comparison_cycle_candidate,direction_bucket,effective_period_end,effective_period_start,evidence_category,extraction_id,final_locator,grade,growth_mechanism_claim_caveat,growth_mechanism_claim_text,growth_mechanism_type,growth_value_type,lane_position,line_offset,mechanism_attributes,mechanism_claim_ready,municipality,municipality_cycle_id_candidate,non_base_component_type,normalization_blocker_tags,normalization_needed_for_gap_claim,normalization_notes,normalization_status,normalized_annual_equivalent,normalized_at,normalized_growth_type,normalized_hourly_equivalent,normalized_pay_basis,normalized_percentage_growth,normalized_record_id,normalized_value_confidence,occupation_or_classification,original_locator,original_normalization_status,page_number,paragraph_offset,parsed_annual_salary,parsed_biweekly_rate,parsed_cola_cpi_value,parsed_contract_year,parsed_currency_amount,parsed_cycle_label,parsed_daily_rate,parsed_effective_date,parsed_end_date,parsed_fiscal_year,parsed_growth_period,parsed_growth_unit,parsed_growth_value,parsed_hourly_rate,parsed_lump_sum,parsed_monthly_rate,parsed_percentage_value,parsed_premium_amount,parsed_premium_percentage,parsed_start_date,parsed_step_or_grade_value,parsed_stipend_or_allowance,parsed_weekly_rate,payband,primary_mechanism_cluster,prior_comparable_wage_candidate_link,priority_bucket,quant_span_types,quantitative_growth_value_present,rank,rating_id,raw_base_nonbase_text,raw_compensation_text,raw_context_notes,raw_effective_period_text,raw_paraphrase,raw_rank_step_grade_text,raw_span_text,raw_unit_or_group_text,raw_unit_text,raw_value_text,raw_values_preserved,readiness_id,region,report_usability_bucket,rescue_basket,rescue_completed_at,rescue_id,rescue_lane,rescue_status,retained_source_id,safety_category,scout_target_id,section_heading,source_family,source_id,source_review_download_id,source_title,span_id,span_sha256,state,step,unit_or_group,verification_row_id,why_not_gap_comparable
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-006991,non_cba_or_other_hint,44373,44279,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-910302f02ced585b1f98ddab,2021,neutral_or_general,,2021-06-08,quantitative_compensation,B4X2500TXT-20260730-9740ee640d6d7a42e4af,https://lagrangenc.com/AgendaCenter/ViewFile/Agenda/_06072021-88,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,1015,1037,"[""implementation_or_retroactivity_advantage""]",False,La Grange,B4X2500MC-3d759e5f59ac0ab2d5fea9e9,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,unknown,,unknown,,B4X2500NORM-1653766187a0f8ffca0bb304,moderate,unknown,https://lagrangenc.com/AgendaCenter/ViewFile/Agenda/_06072021-88,normalization_mechanism_only,,206,,,,2021,,2021,,2021-06-08,,,2021,,,,,,,,,2021-06-08,,,,,timing_implementation,,high_priority_verification_ready,"[""effective_date""]",False,,B4X2500-RATING-20260730-5ac01925a1448489fbdce6a4,,"The Town of La Grange that the Purchasing Policy is hereby adopted effective June 8, 2021 and","Town of La Grange - Personnel Policy (includes Article III: The Pay Plan) — Effective June 8, 2021;",2021-06-08,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"The Town of La Grange that the Purchasing Policy is hereby adopted effective June 8, 2021 and",,effective_date,,True,B4X2500RDY-20260730-a5bd4905355e78c5f26a,South,pi_report_context_only,mechanism_only_repair,2026-07-30T23:32:32.754194Z,B4X2500RESCUE-1f7b597d535107f97dd0467c,rescue_lane_002,mechanism_with_no_quant_value,B4X2500SRD-20260730-b1b9dd492e35eb6df9f0,unclear,B4X2500-20260729-06974,,budget_or_pay_plan,B4X2500LIVE-20260729-006991,B4X2500SRD-20260730-b1b9dd492e35eb6df9f0,"Town of La Grange - Personnel Policy (includes Article III: The Pay Plan) — Effective June 8, 2021",B4X2500SPAN-20260730-a34e6f2f3c5f7dae9a6609f5,e3f46697263d859caad59d2c4ee5ac1efd19be84c54ff4e27ff0a80dc954b349,NC,,unresolved_unit,B4X2500V-20260730-02140,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-008245,non_cba_or_other_hint,8630,8555,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-946e4df4cc2ccf05d067db6e,2023,not_applicable,,2023-01-17,quantitative_compensation,B4X2500TXT-20260730-b6575af21075098ffbff,https://defiance-county.com/townships/def-twpmins-01172023-reorganizational.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,1299,185,"[""implementation_or_retroactivity_advantage""]",False,Defiance,B4X2500MC-afd3279e9ac3a1c535d2000b,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:38Z,unknown,,unknown,,B4X2500NORM-16f78c0e9852a08eb6e9ee07,moderate,unknown,https://defiance-county.com/townships/def-twpmins-01172023-reorganizational.pdf,normalization_mechanism_only,,44,,,,2023,,2023,,2023-01-17,,,2023,,,,,,,,,2023-01-17,,,,,weak_context_exclusion,,high_priority_verification_ready,"[""effective_date""]",False,,B4X2500-RATING-20260730-2334d1912db99ed85d5f6c0d,,have been elected since the last legislation became effective on 12-27-18.,"DEFIANCE TOWNSHIP TRUSTEES Minutes — January 17, 2023 (Reorganizational) (Order of Business No. 4: Wages for 2023);",2023-01-17,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,have been elected since the last legislation became effective on 12-27-18.,,effective_date,,True,B4X2500RDY-20260730-f7cf0ec48752da38af8f,Midwest,exclude_from_report,mechanism_only_repair,2026-07-30T23:32:32.754561Z,B4X2500RESCUE-d9667ba0c38c1be03b6eebe7,rescue_lane_003,mechanism_with_no_quant_value,B4X2500SRD-20260730-b032c38318afc7243b6d,unclear,B4X2500-20260729-08263,,agenda_packet_or_minutes,B4X2500LIVE-20260729-008245,B4X2500SRD-20260730-b032c38318afc7243b6d,"DEFIANCE TOWNSHIP TRUSTEES Minutes — January 17, 2023 (Reorganizational) (Order of Business No. 4: Wages for 2023)",B4X2500SPAN-20260730-324e9e227f41f799f8242cc7,062c4af20733fbec682d05d13280d2cc0f322bd148ef28e8870b7e8032c882ab,OH,,unresolved_unit,B4X2500V-20260730-05389,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-009977,non_cba_or_other_hint,76859,76768,"[""unit_specific_source_title"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-28a21573d0a76df032d66eb0,2022-2023,not_applicable,2023-12-31,2022-01-01,quantitative_compensation,B4X2500TXT-20260730-2287720d969102fd19e5,https://cms5.revize.com/revize/twispwa/11.26.24%20Packet%20UPDATED.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,1114,1547,[],False,Twisp,B4X2500MC-41415f5270d08ff717fcfa9c,,"[""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,unknown,,unknown,,B4X2500NORM-1834655aad2979da0fa9b752,moderate,police,https://cms5.revize.com/revize/twispwa/11.26.24%20Packet%20UPDATED.pdf,normalization_mechanism_only,,364,,,,2022,,2022-2023,,,2023-12-31,2022,2022-2023,,,,,,,,,2022-01-01,,,,,weak_context_exclusion,,high_priority_verification_ready,"[""contract_year_or_fiscal_year""]",False,,B4X2500-RATING-20260730-3be13e4257769f9d9f15681b,,attended the entrance conference for the state audit for fiscal year 2022-2023 for TranGo.,Twisp Police Department Collective Bargaining Agreement (Teamsters Local Union No. 760);,2022; 2023,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,attended the entrance conference for the state audit for fiscal year 2022-2023 for TranGo.,police,contract_year_or_fiscal_year,,True,B4X2500RDY-20260730-ccef3f0b2917c1eee186,West,exclude_from_report,mechanism_only_repair,2026-07-30T23:32:32.755448Z,B4X2500RESCUE-f4d26009071ecaf92b78bbb4,rescue_lane_004,mechanism_with_no_quant_value,B4X2500SRD-20260730-1a040eec91013054bb37,police,B4X2500-20260729-09998,,wage_schedule,B4X2500LIVE-20260729-009977,B4X2500SRD-20260730-1a040eec91013054bb37,Twisp Police Department Collective Bargaining Agreement (Teamsters Local Union No. 760),B4X2500SPAN-20260730-39e0936685b92c5db703a830,7b96f3035d94e46ddd1aee02379959c678c88f22559ca2e30115af496689f6e2,WA,,police,B4X2500V-20260730-01372,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-005395,cba_hint,22683,22632,"[""unit_specific_source_title"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-a24d79551d827f2e0f0d884e,2019,neutral_or_general,2022-06-30,2019-07-01,quantitative_compensation,B4X2500TXT-20260730-317978097c8c6ead9509,https://cityofgaylord.com/wp-content/uploads/2021/03/POLC-2019-2022-Employment-Agreement-final.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,148,209,"[""implementation_or_retroactivity_advantage""]",False,Gaylord,B4X2500MC-f2cd26d1b09601aa66e686c7,,"[""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,unknown,,unknown,,B4X2500NORM-1850a3ccb76d4f24ec30e8d1,moderate,police,https://cityofgaylord.com/wp-content/uploads/2021/03/POLC-2019-2022-Employment-Agreement-final.pdf,normalization_mechanism_only,,9,,,,2019,21.15,2019,,2019-07-01,2022-06-30,,2019,,,,,,,,,2019-07-01,,,,,timing_implementation,,high_priority_verification_ready,"[""effective_date""]",False,,B4X2500-RATING-20260730-add3872fe055f4eae045ffd4,,"Effective July 1, 2019 $21.15 $22.89 $24.21 $27.92","Agreement Between City of Gaylord and Police Officers Labor Council; July 1, 2019 through June 30, 2022; SECTION 4.0: Wages.",2019-07-01; 2022-06-30,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"Effective July 1, 2019 $21.15 $22.89 $24.21 $27.92",police,effective_date,$21.15; $22.89; $24.21; $27.92,True,B4X2500RDY-20260730-c3aa39fd32e6450ea232,Midwest,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.755504Z,B4X2500RESCUE-038498337918f4669576c51f,rescue_lane_002,mechanism_with_no_quant_value,B4X2500SRD-20260730-0609ab731ddcf0cdb29d,police,B4X2500-20260729-05368,SECTION 4.0: Wages.,cba,B4X2500LIVE-20260729-005395,B4X2500SRD-20260730-0609ab731ddcf0cdb29d,"Agreement Between City of Gaylord and Police Officers Labor Council; July 1, 2019 through June 30, 2022",B4X2500SPAN-20260730-6410cce3de0842e948677c11,4f61399c3021a19403c67f267882362eccbcc674b41cd39ac7ce372ec12951c6,MI,,police,B4X2500V-20260730-01989,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-000993,non_cba_or_other_hint,207214,207153,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-c6a98829f60c71c9c17137a2,2022-2023,not_applicable,2023-12-31,2023-06-30,quantitative_compensation,B4X2500TXT-20260730-8dda7f6750387222fe54,https://unionconnecticut.org/selectmen-meeting-minutes,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,310,4223,[],False,Union,B4X2500MC-b30182767e71ac7731d5d06d,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,unknown,,unknown,,B4X2500NORM-188c418c6dc29baadd4712b6,moderate,unknown,https://www.unionconnecticut.org/selectmen-meeting-minutes/,normalization_mechanism_only,,2112,,,,2022,,2022-2023,,2023-06-30,2023-12-31,2022,2022-2023,,,,,,,,,2023-06-30,,,,,weak_context_exclusion,,medium_priority_verification_ready,"[""contract_year_or_fiscal_year""]",False,,B4X2500-RATING-20260730-103d16c963fd0ca76c1e0807,,"The fiscal year 2022-2023 is closing out as of June 30, 2023.",Selectmen Meeting Minutes (page containing multiple dated minutes; includes discussion of hourly wage increases for a part-time employee and other agreements/contracts);,2023-06-30,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"The fiscal year 2022-2023 is closing out as of June 30, 2023.",,contract_year_or_fiscal_year,,True,B4X2500RDY-20260730-155e33327ce61b939dda,Northeast,exclude_from_report,mechanism_only_repair,2026-07-30T23:32:32.755744Z,B4X2500RESCUE-7968b97a9bdca32646de4cda,rescue_lane_001,mechanism_with_no_quant_value,B4X2500SRD-20260730-91ab87c84fc9faabe88a,unclear,B4X2500-20260729-01016,,agenda_packet_or_minutes,B4X2500LIVE-20260729-000993,B4X2500SRD-20260730-91ab87c84fc9faabe88a,Selectmen Meeting Minutes (page containing multiple dated minutes; includes discussion of hourly wage increases for a part-time employee and other agreements/contracts),B4X2500SPAN-20260730-7fa54ab16a9942b16fd9226c,3430789b9b8d7c7f6780cb4a6b14add7b7ba27a4c0f6741e568634504b5aaed3,CT,,unresolved_unit,B4X2500V-20260730-02951,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,base,B4X2500LIVE-20260729-003134,non_cba_or_other_hint,122319,122233,"[""prior_normalization_metadata"", ""exact_span_base_term"", ""prior_normalization_metadata""]",B4X2500COD-20260730-4e639579ef232b49ae01112e,2023-2024,neutral_or_general,2024-12-31,2023-11-01,quantitative_compensation,B4X2500TXT-20260730-4ba473c36a288b9ed829,https://marcelinemo.us/government/finance/FY23-24%20Budget.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,824,2582,"[""implementation_or_retroactivity_advantage""]",False,Marceline,B4X2500MC-de276f46a608cadacff5d824,,"[""pay_basis_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,unknown,,unknown,,B4X2500NORM-18b4c953a376d313e52b63a5,moderate,police,https://marcelinemo.us/government/finance/FY23-24%20Budget.pdf,normalization_mechanism_only,,701,,,,2023,,2023-2024,,2023-11-01,2024-12-31,2023,2023-2024,,,,,,,,,2023-11-01,,,,,timing_implementation,,high_priority_verification_ready,"[""effective_date""]",False,,B4X2500-RATING-20260730-978b26991281fc9213d860e9,base,"DRAFT PROPOSED FY 2023-2024 SALARY AND WAGE SCHEDULE TO BE EFFECTIVE NOVEMBER 1, 2023","CITY OF MARCELINE 2023-2024 BUDGET (includes FY 2023-2024 SALARY AND WAGE SCHEDULE effective Nov 1, 2023; includes law enforcement pay lines such as Police Captain/Police Chief);",2023-11-01,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"DRAFT PROPOSED FY 2023-2024 SALARY AND WAGE SCHEDULE TO BE EFFECTIVE NOVEMBER 1, 2023",police,effective_date,,True,B4X2500RDY-20260730-8116b5c056d717e14d65,Midwest,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.755848Z,B4X2500RESCUE-2089ee2e65bb36aa619792b0,rescue_lane_002,mechanism_with_no_quant_value,B4X2500SRD-20260730-dc98bc0ab127646c3276,police,B4X2500-20260729-03050,,budget_or_pay_plan,B4X2500LIVE-20260729-003134,B4X2500SRD-20260730-dc98bc0ab127646c3276,"CITY OF MARCELINE 2023-2024 BUDGET (includes FY 2023-2024 SALARY AND WAGE SCHEDULE effective Nov 1, 2023; includes law enforcement pay lines such as Police Captain/Police Chief)",B4X2500SPAN-20260730-9411f4fb129d7b1c68222b88,74427ad10b8e5adaacbe10c3d7ff483d40c8aca3be83d9e80b23b1e516ca0fb4,MO,,police,B4X2500V-20260730-02099,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-000531,non_cba_or_other_hint,97462,97356,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-3fd08270adb7aa6de7796781,2023,neutral_or_general,,2023-07-01,quantitative_compensation,B4X2500TXT-20260730-26ecbef362f4589bbc16,https://mccmeetingspublic.blob.core.usgovcloudapi.net/hncklymn-meet-9fd969769e984c5fba326a6e72499817/ITEM-Attachment-001-6997f9c1758844a49e5d5f6129a188e1.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,575,1358,"[""implementation_or_retroactivity_advantage""]",False,Hinckley,B4X2500MC-5dbdf34540b37e12323910e0,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:38Z,unknown,,unknown,,B4X2500NORM-18ccc99c1a142c47f11e90c8,moderate,unknown,https://mccmeetingspublic.blob.core.usgovcloudapi.net/hncklymn-meet-9fd969769e984c5fba326a6e72499817/ITEM-Attachment-001-6997f9c1758844a49e5d5f6129a188e1.pdf,normalization_mechanism_only,,226,,,,2023,,2023,,2023-07-01,,,2023,,,,,,,,,2023-07-01,,,,,timing_implementation,,high_priority_verification_ready,"[""effective_date""]",False,,B4X2500-RATING-20260730-f5ff026abb70ff837de86ec5,,"Effective July 1, 2023, the city will inform employees of their parental leave rights at the time of hire",City of Hinckley — Personnel Policy (citywide employment policies);,2023-07-01,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"Effective July 1, 2023, the city will inform employees of their parental leave rights at the time of hire",,effective_date,,True,B4X2500RDY-20260730-f6a8e2217117eb947d9c,Midwest,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.755991Z,B4X2500RESCUE-36b0e99c9a98e5ee85810e14,rescue_lane_002,mechanism_with_no_quant_value,B4X2500SRD-20260730-7689b629bb1c89997c11,unclear,B4X2500-20260729-00460,,personnel_policy,B4X2500LIVE-20260729-000531,B4X2500SRD-20260730-7689b629bb1c89997c11,City of Hinckley — Personnel Policy (citywide employment policies),B4X2500SPAN-20260730-7e03db6581341b827d810804,95226b9bca321d632c8e4952b5e79c7a5bb344203c084b465432c4c89b23fcf8,MN,,unresolved_unit,B4X2500V-20260730-00634,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-003774,non_cba_or_other_hint,395,217,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-686e66ed2dc5b2bca8fa53f3,2017,neutral_or_general,,2017-01-01,quantitative_compensation,B4X2500TXT-20260730-b4ab9e45c072b35e2fc9,https://greentwp.com/documents/2017-06%20Salary%20Ranges.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,172,8,"[""implementation_or_retroactivity_advantage""]",False,Green,B4X2500MC-07037da4becf747c91ebf367,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:38Z,unknown,,unknown,,B4X2500NORM-18ec14a7a9674d70741109cd,moderate,unknown,https://www.greentwp.com/documents/2017-06%20Salary%20Ranges.pdf,normalization_mechanism_only,,3,,,,2017,,2017,,2017-01-01,,,2017,,,,,,,,,2017-01-01,,,,,timing_implementation,,high_priority_verification_ready,"[""effective_date""]",False,,B4X2500-RATING-20260730-0626585454a4a08550470912,,"BE IT ORDAINED by the Township Committee of the Township of Green that effective January 1, 2017, the salary ranges for officers and employees shall be as hereinafter specified:",Ordinance No. 2017-06 — Fixing Salary Ranges for Officers and Employees of the Township of Green; AND STATE OF NEW JERSEY”,2017-01-01,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"BE IT ORDAINED by the Township Committee of the Township of Green that effective January 1, 2017, the salary ranges for officers and employees shall be as hereinafter specified:",,effective_date,,True,B4X2500RDY-20260730-8006bdcacc0066cc0340,Northeast,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.756109Z,B4X2500RESCUE-97d6065009e00496ab77c1d1,rescue_lane_003,mechanism_with_no_quant_value,B4X2500SRD-20260730-e99a51a894a711c7aae1,unclear,B4X2500-20260729-03707,AND STATE OF NEW JERSEY”,other_local_government_pay_policy,B4X2500LIVE-20260729-003774,B4X2500SRD-20260730-e99a51a894a711c7aae1,Ordinance No. 2017-06 — Fixing Salary Ranges for Officers and Employees of the Township of Green,B4X2500SPAN-20260730-5dd8f52ad7d1967066216ef9,adeeaa0ca72d3cdca482da93dbba7f952feb716ca6833c3a6b1728a3a734ca3f,NJ,,unresolved_unit,B4X2500V-20260730-05194,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,non_base,B4X2500LIVE-20260729-003503,non_cba_or_other_hint,81299,81215,"[""unresolved"", ""exact_span_nonbase_term"", ""prior_normalization_metadata""]",B4X2500COD-20260730-055fcc6bb85fb0b7969259db,2024,neutral_or_general,2025-07-01,2024-07-01,non_base_compensation,B4X2500TXT-20260730-98e7b91fd52dc1ee5b97,https://cms2.revize.com/revize/marlborough/Collective%20Bargaining%20Agreement%20Between%20the%20Town%20of%20Marlborough%20and%20National%20Association%20of%20Government%20Employees%20%28NAGE%29%20July%202024%20-%20June%202027.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,289,1589,"[""implementation_or_retroactivity_advantage"", ""non_base_compensation_signal""]",False,Marlborough,B4X2500MC-43aa79637877fa37d89765c1,stipend_or_allowance,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""pay_basis_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:38Z,premium_or_differential,,unknown,,B4X2500NORM-193f33d92c5468aee0acd192,moderate,unknown,https://cms2.revize.com/revize/marlborough/Collective%20Bargaining%20Agreement%20Between%20the%20Town%20of%20Marlborough%20and%20National%20Association%20of%20Government%20Employees%20%28NAGE%29%20July%202024%20-%20June%202027.pdf?t=202605150842150,normalization_mechanism_only,,361,,,,2024,,2024,,2024-07-01,2025-07-01,,2024,,,,,,,,,2024-07-01,,,,,non_base_compensation,,high_priority_verification_ready,"[""effective_date"", ""stipend_or_allowance""]",False,,B4X2500-RATING-20260730-8c0db3eb4739c9fe2671d536,non_base,"Effective July 1, 2025, the boot allowance shall be two hundred twenty-five dollars","Collective Bargaining Agreement Between the Town of Marlborough and National Association of Government Employees (NAGE) (Effective July 1, 2024 through June 30, 2027);",2024-07-01; 2027-06-30; 2025-07-01,The passage references a non-base compensation component for later review.,,"Effective July 1, 2025, the boot allowance shall be two hundred twenty-five dollars",,effective_date;stipend_or_allowance,,True,B4X2500RDY-20260730-031fa1ac4d045e610454,Northeast,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.756419Z,B4X2500RESCUE-f58b58f6561ea70ec94ebcab,rescue_lane_001,mechanism_with_no_quant_value,B4X2500SRD-20260730-466e30b6ebb28dc7e336,unclear,B4X2500-20260729-03511,,wage_schedule,B4X2500LIVE-20260729-003503,B4X2500SRD-20260730-466e30b6ebb28dc7e336,"Collective Bargaining Agreement Between the Town of Marlborough and National Association of Government Employees (NAGE) (Effective July 1, 2024 through June 30, 2027)",B4X2500SPAN-20260730-9da6eca62785a1858554968b,406ef2b7f86b23daa7de6d1fed9002323ec6a7f4b43c5f03e46c7f5f3353acee,CT,,unresolved_unit,B4X2500V-20260730-00099,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-003775,non_cba_or_other_hint,301,209,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-b486b66fafe2fbf3eb642527,2021,not_applicable,,2021-01-01,quantitative_compensation,B4X2500TXT-20260730-4ca7622d8dbe85f581b2,https://greentwp.com/documents/2021-05%20Salary%20Ranges.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,173,8,"[""implementation_or_retroactivity_advantage""]",False,Green,B4X2500MC-494aaaf0b2f8671a25b785d3,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:38Z,unknown,,unknown,,B4X2500NORM-19995607e0ee61ca231667cb,moderate,unknown,https://www.greentwp.com/documents/2021-05%20Salary%20Ranges.pdf,normalization_mechanism_only,,3,,,,2021,,2021,,,,,2021,,,,,,,,,2021-01-01,,,,,timing_implementation,,medium_priority_verification_ready,"[""effective_date""]",False,,B4X2500-RATING-20260730-707535d823e27e63f394f873,,"BE IT ORDAINED by the Township Committee of the Township of Green that effective January 1,",Ordinance No. 2021-05 — Fixing Salary Ranges for Officers and Employees of the Township of Green; AND STATE OF NEW JERSEY”,2021,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"BE IT ORDAINED by the Township Committee of the Township of Green that effective January 1,",,effective_date,,True,B4X2500RDY-20260730-a8c1997b6f1c7cb74321,Northeast,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.756559Z,B4X2500RESCUE-881f1712db6819a434592c44,rescue_lane_003,mechanism_with_no_quant_value,B4X2500SRD-20260730-c53c25d22d5c96402e9e,unclear,B4X2500-20260729-03707,AND STATE OF NEW JERSEY”,other_local_government_pay_policy,B4X2500LIVE-20260729-003775,B4X2500SRD-20260730-c53c25d22d5c96402e9e,Ordinance No. 2021-05 — Fixing Salary Ranges for Officers and Employees of the Township of Green,B4X2500SPAN-20260730-f292ca73aa5e155bcd3429a0,0977a746d0c56725562d97057aa89dee520db25b6c409fbe954162211dd4fc5a,NJ,,unresolved_unit,B4X2500V-20260730-02350,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
