annualization_assumption,annualization_hours_used,base_or_non_base,candidate_id,cba_non_cba_hint,character_end_offset,character_start_offset,codified_record_id,comparable_wage_candidate_link,comparison_cycle_candidate,direction_bucket,effective_period_end,effective_period_start,evidence_category,extraction_id,fields_repaired,fields_still_missing,final_locator,gap_claim_blockers,gap_claim_readiness,grade,lane_position,line_offset,manual_review_reason,matched_cycle_link,mechanism_attributes,municipality,municipality_cycle_id_candidate,non_base_component_type,normalization_blocker_tags,normalization_notes,normalization_status,normalized_annual_equivalent,normalized_at,normalized_growth_type,normalized_hourly_equivalent,normalized_pay_basis,normalized_percentage_growth,normalized_record_id,normalized_value_confidence,occupation_or_classification,original_locator,original_normalization_status,page_number,paragraph_offset,parsed_annual_salary,parsed_biweekly_rate,parsed_cola_cpi_value,parsed_contract_year,parsed_currency_amount,parsed_cycle_label,parsed_daily_rate,parsed_effective_date,parsed_end_date,parsed_fiscal_year,parsed_hourly_rate,parsed_lump_sum,parsed_monthly_rate,parsed_percentage_value,parsed_premium_amount,parsed_premium_percentage,parsed_start_date,parsed_step_or_grade_value,parsed_stipend_or_allowance,parsed_weekly_rate,payband,primary_mechanism_cluster,prior_comparable_wage_candidate_link,priority_bucket,quant_span_types,rank,rating_id,raw_base_nonbase_text,raw_compensation_text,raw_context_notes,raw_effective_period_text,raw_paraphrase,raw_rank_step_grade_text,raw_span_text,raw_unit_or_group_text,raw_unit_text,raw_value_text,raw_values_preserved,readiness_id,region,repair_confidence,repair_evidence_basis,report_usability_bucket,rescue_basket,rescue_completed_at,rescue_id,rescue_lane,rescue_status,retained_source_id,safety_category,scout_target_id,section_heading,source_family,source_id,source_review_download_id,source_title,span_id,span_sha256,state,step,unit_or_group,verification_row_id
standard_2080_hours,2080,base,B4X2500LIVE-20260729-000312,non_cba_or_other_hint,16709,16625,B4X2500COD-20260730-4b2ae3b18e1864145eb08c76,,undated-source-B4X2500LIVE-20260729-000312,not_applicable,,,quantitative_compensation,B4X2500TXT-20260730-79c095e74f23f39731d8,[],"[""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",https://kansaspublicnotices.com/KSLegals/2025/34726-2025-11-06_1003.pdf,"[""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",not_ready,,891,165,safety_category;occupation_or_unit;2014_2024_effective_cycle,B4X2500MC-8c9fb7ee9290c85d2a2339d2,"[""base_wage_direct_value""]",Afton,B4X2500MC-8c9fb7ee9290c85d2a2339d2,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""effective_period_or_cycle_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,58240.0,2026-07-30T22:04:39Z,not_growth_value,28.0,hourly,,B4X2500NORM-555a4121c8fc53e7cd78f142,moderate,unknown,https://kansaspublicnotices.com/KSLegals/2025/34726-2025-11-06_1003.pdf,normalization_partial,,4,,,,,28.0,,,,,,28.0,,,,,,,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-a0501b8c76ab92ca62fcb94e,base,The City of Haysville hereby notifies all bidders that it will $Up to $28 per hour:,Resolution Establishing Rate of Compensation to be Paid to Township Officers of Afton Township (Public Notice PDF);,,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,The City of Haysville hereby notifies all bidders that it will $Up to $28 per hour:,,hourly_rate,$28.00,True,B4X2500RDY-20260730-d5c8576c5bc2fcc517a8,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T22:56:23.810875Z,B4X2500RESCUE-931eb7b131aaf9c83ef1f5f2,rescue_lane_001,downgraded_unusable,B4X2500SRD-20260730-2fdf95bb0406fae25e2c,unclear,B4X2500-20260729-00252,,other_local_government_pay_policy,B4X2500LIVE-20260729-000312,B4X2500SRD-20260730-2fdf95bb0406fae25e2c,Resolution Establishing Rate of Compensation to be Paid to Township Officers of Afton Township (Public Notice PDF),B4X2500SPAN-20260730-a71d21bcb02b565b3d0a940b,0d3ed29860c0c3824feedb3855dd4fb62a186392810d7df600ba3b7d83667a92,KS,,unresolved_unit,B4X2500V-20260730-04670
not_applicable,,non_base,B4X2500LIVE-20260729-003054,cba_hint,106430,106343,B4X2500COD-20260730-3cb87174cf3919fcb031df0a,,undated-source-B4X2500LIVE-20260729-003054,neutral_or_general,,,non_base_compensation,B4X2500TXT-20260730-4edd89e6e9f4a2cd6d82,[],"[""comparable_wage_value"", ""pay_basis"", ""2014_2024_effective_cycle""]",https://cityofmilaca.org/documents/556/01-17-24_AGENDA_PACKET_PAGE_NUMBERS.pdf,"[""comparable_wage_value"", ""pay_basis"", ""2014_2024_effective_cycle""]",not_ready,,561,2397,comparable_wage_value;pay_basis;2014_2024_effective_cycle,B4X2500MC-bd4815f994fde0028fb19df5,"[""non_base_compensation_signal""]",Milaca,B4X2500MC-bd4815f994fde0028fb19df5,stipend_or_allowance,"[""effective_period_or_cycle_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_partial,,2026-07-30T22:04:38Z,premium_or_differential,,stipend,,B4X2500NORM-557377f2495f46340a04032f,moderate,police,https://www.cityofmilaca.org/documents/556/01-17-24_AGENDA_PACKET_PAGE_NUMBERS.pdf,normalization_partial,,686,,,,,1000.0,,,,,,,,,,1000.0,,,,1000.0,,,non_base_compensation,,high_priority_verification_ready,"[""stipend_or_allowance""]",,B4X2500-RATING-20260730-008a2ba82ccda848763f5d7d,non_base,"A Uniform Allowance of $1,000 dollars each year will be paid directly to the Employees","Labor Agreement Between City of Milaca, Minnesota and Law Enforcement Labor Services, Inc. (Local #238); ARTICLE 17 - UNIFORMS and EQUIPMENT",,The passage references a non-base compensation component for later review.,,"A Uniform Allowance of $1,000 dollars each year will be paid directly to the Employees",police,stipend_or_allowance,"$1,000.00",True,B4X2500RDY-20260730-eb5ddf32427d6baa6d01,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:04:18.028482Z,B4X2500RESCUE-c2667678b1202567ccec85c0,rescue_lane_002,downgraded_unusable,B4X2500SRD-20260730-b8f394d65d11a6069517,police,B4X2500-20260729-02969,ARTICLE 17 - UNIFORMS and EQUIPMENT,cba,B4X2500LIVE-20260729-003054,B4X2500SRD-20260730-b8f394d65d11a6069517,"Labor Agreement Between City of Milaca, Minnesota and Law Enforcement Labor Services, Inc. (Local #238)",B4X2500SPAN-20260730-9658f0cceea286bc544dce4a,8f256ff3381e5fe79c37a3edc7c2ffc3964c462adc82d0e412735ac1549494fd,MN,,police,B4X2500V-20260730-03491
not_applicable,,non_base,B4X2500LIVE-20260729-003946,cba_hint,40590,40572,B4X2500COD-20260730-d9e28c0f5d31b89c4da429ac,,undated-source-B4X2500LIVE-20260729-003946,not_applicable,,,non_base_compensation,B4X2500TXT-20260730-9e54545e99cc4414e550,[],"[""comparable_wage_value"", ""pay_basis"", ""2014_2024_effective_cycle""]",https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/88/27/53/88275337306214353751773776184434477834,"[""comparable_wage_value"", ""pay_basis"", ""2014_2024_effective_cycle""]",not_ready,,558,796,comparable_wage_value;pay_basis;2014_2024_effective_cycle,B4X2500MC-894488c5be6890a87a1283f1,"[""non_base_compensation_signal""]",Hamburg,B4X2500MC-894488c5be6890a87a1283f1,stipend_or_allowance,"[""effective_period_or_cycle_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_partial,,2026-07-30T22:04:38Z,premium_or_differential,,stipend,,B4X2500NORM-557e670e80210f287520c2d9,moderate,fire,https://ecommons.cornell.edu/server/api/core/bitstreams/2257bac1-d76b-48af-a89a-d637d31444b8/content,normalization_partial,,169,,,,,600.0,,,,,,,,,,600.0,,,,600.0,,,non_base_compensation,,high_priority_verification_ready,"[""stipend_or_allowance""]",,B4X2500-RATING-20260730-66875d29d29ac8b4fe020e4c,non_base,allowance of $600.,Collective Negotiations Agreement (IAFF Local 2478) — Begins/Ends; Section 2 Employees with less than five (5) years of service will receive uniform maintenance,,The passage references a non-base compensation component for later review.,,allowance of $600.,fire,stipend_or_allowance,$600.00,True,B4X2500RDY-20260730-76cd6d3aa795b6a8b7fd,Northeast,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:12:18.257096Z,B4X2500RESCUE-99c86e89e66ca5e61f654750,rescue_lane_003,downgraded_unusable,B4X2500SRD-20260730-63ac1c2751117cac63b8,fire,B4X2500-20260729-03792,Section 2 Employees with less than five (5) years of service will receive uniform maintenance,cba,B4X2500LIVE-20260729-003946,B4X2500SRD-20260730-63ac1c2751117cac63b8,Collective Negotiations Agreement (IAFF Local 2478) — Begins/Ends,B4X2500SPAN-20260730-5e693cdb44f7a72eef9fbf65,6f04529311e978c2a7ce6b28b255cb3a835009a7179fba67b9c1df84d3d1b108,NY,,fire,B4X2500V-20260730-03884
standard_2080_hours,2080,base,B4X2500LIVE-20260729-004836,non_cba_or_other_hint,2502,2492,B4X2500COD-20260730-432bb3191d69e263a4e547f9,,2026,not_applicable,,2026-01-01,quantitative_compensation,B4X2500TXT-20260730-a1393bece498e2a77ee6,[],"[""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",https://keystoneco.gov/media/Agendas/2026/01.13.2026/6.B.2-Resolution-2026-02-Job-Classifications.pdf,"[""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",not_ready,,210,76,safety_category;occupation_or_unit;2014_2024_effective_cycle,B4X2500MC-08b88261631edb073e4b8194,"[""base_wage_direct_value""]",Keystone,B4X2500MC-08b88261631edb073e4b8194,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption"", ""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,152006.4,2026-07-30T22:04:39Z,not_growth_value,73.08,hourly,,B4X2500NORM-55801935239e48f37175a52b,moderate,unknown,https://www.keystoneco.gov/media/Agendas/2026/01.13.2026/6.B.2-Resolution-2026-02-Job-Classifications.pdf?v=sqLRn5Nq2q5IxDA7844vjC-YWz5S0CgJFZF3ukZj_O4,normalization_partial,,23,,,,2026,73.08,2026,,,,,73.08,,,,,,2026-01-01,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-adb05398fb73f2e7e15f195a,base,$73.08/hr.,Resolution 2026-02: Approving Pay Grades and Job Classifications;,2026,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,$73.08/hr.,,hourly_rate,$73.08,True,B4X2500RDY-20260730-2723ba50259d48858857,West,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T22:56:14.633671Z,B4X2500RESCUE-4dcb0138a2611aeeb5f821ed,rescue_lane_001,downgraded_unusable,B4X2500SRD-20260730-79a7f85348a65e53ec1e,unclear,B4X2500-20260729-04881,,wage_schedule,B4X2500LIVE-20260729-004836,B4X2500SRD-20260730-79a7f85348a65e53ec1e,Resolution 2026-02: Approving Pay Grades and Job Classifications,B4X2500SPAN-20260730-3225d303c247e0d53227701b,c218b8f2ab683101b148f973115438f826fb87d14da398f7ad811a7c41a02fde,CO,,unresolved_unit,B4X2500V-20260730-02970
standard_2080_hours,2080,base,B4X2500LIVE-20260729-007520,non_cba_or_other_hint,9035,9011,B4X2500COD-20260730-9372cc4756625d2b3bcce5eb,,2025,not_applicable,,2025-07-01,quantitative_compensation,B4X2500TXT-20260730-5716f7d9c1538e76ac3c,[],"[""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",https://discoverpleasantville.com/files/meetings/2025-06-17_minutes_810.pdf,"[""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",not_ready,,462,112,safety_category;occupation_or_unit;2014_2024_effective_cycle,B4X2500MC-b51286d8008e89b1083a3a1f,"[""base_wage_direct_value""]",Pleasantville,B4X2500MC-b51286d8008e89b1083a3a1f,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption"", ""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,89980.8,2026-07-30T22:04:39Z,not_growth_value,43.26,hourly,,B4X2500NORM-5597a300412bd682f64e3a2e,moderate,unknown,https://www.discoverpleasantville.com/files/meetings/2025-06-17_minutes_810.pdf,normalization_partial,,4,,,,2025,43.26,2025,,2025-07-01,,,43.26,,,,,,2025-07-01,,,,,quantitative_base_wage_needs_normalization,,medium_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-9d9bf03924bc321d72c17662,base,"Adam Choat $43.26/hr.,","Pleasantville City Council Meeting Minutes (3% COLA for all employees effective July 1, 2025);",2025-07-01,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"Adam Choat $43.26/hr.,",,hourly_rate,$43.26,True,B4X2500RDY-20260730-cda9146a31054bcb23fd,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T22:56:16.803844Z,B4X2500RESCUE-70cc4ebadcfaab07d5f5ee3e,rescue_lane_001,downgraded_unusable,B4X2500SRD-20260730-782f4ceabf1abe55d8cb,unclear,B4X2500-20260729-07562,,agenda_packet_or_minutes,B4X2500LIVE-20260729-007520,B4X2500SRD-20260730-782f4ceabf1abe55d8cb,"Pleasantville City Council Meeting Minutes (3% COLA for all employees effective July 1, 2025)",B4X2500SPAN-20260730-4e5bdde8facd101a680690a3,b604947df48f44015169feffdff7dcaab76965a7f054791f4a321a12518191cd,IA,,unresolved_unit,B4X2500V-20260730-00136
standard_2080_hours,2080,base,B4X2500LIVE-20260729-005705,non_cba_or_other_hint,55609,55581,B4X2500COD-20260730-aef942bafbf34d09c1cacfee,,undated-source-B4X2500LIVE-20260729-005705,neutral_or_general,,,quantitative_compensation,B4X2500TXT-20260730-bdfa34cec257a50f21b8,[],"[""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",https://etypeproductionstorage1.blob.core.windows.net/%24web/Production_Prod/Jobs/395/2023-03-14/332875/PreProcessedPDF/hook_329196_prep_20230314120529473.pdf,"[""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",not_ready,,990,815,safety_category;occupation_or_unit;2014_2024_effective_cycle,B4X2500MC-06264df31bb6b80f6d683983,"[""base_wage_direct_value""]",Mullen,B4X2500MC-06264df31bb6b80f6d683983,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""effective_period_or_cycle_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,60590.4,2026-07-30T22:04:38Z,not_growth_value,29.13,hourly,,B4X2500NORM-55c04196be793e7fea69d2e5,moderate,unknown,https://etypeproductionstorage1.blob.core.windows.net/%24web/Production_Prod/Jobs/395/2023-03-14/332875/PreProcessedPDF/hook_329196_prep_20230314120529473.pdf,normalization_partial,,20,,,,,29.13,,,,,,29.13,,,,,,,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-f02a2f6eccf166b5abeb244f,base,on an hourly wage of $29.13,"Ordinance 224 — Salaries of Village Employees, Village Board Members, and Village Board Chairman (effective wage start dates);",,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,on an hourly wage of $29.13,,hourly_rate,$29.13,True,B4X2500RDY-20260730-348f4d740417d0c763ae,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:04:26.225678Z,B4X2500RESCUE-0f2b60a8f811df7c22ce96f7,rescue_lane_002,downgraded_unusable,B4X2500SRD-20260730-eb439470b45e3c439565,unclear,B4X2500-20260729-05721,,wage_schedule,B4X2500LIVE-20260729-005705,B4X2500SRD-20260730-eb439470b45e3c439565,"Ordinance 224 — Salaries of Village Employees, Village Board Members, and Village Board Chairman (effective wage start dates)",B4X2500SPAN-20260730-a0a9ec644552af3e6941c090,47da1f5b4db4fa37dc4bcb7629ab36bfdc45749ae31d2f64818b040fea4da703,NE,,unresolved_unit,B4X2500V-20260730-03657
not_applicable,,non_base,B4X2500LIVE-20260729-003286,cba_hint,49294,49201,B4X2500COD-20260730-266d82036d27ab60ac8daf69,,undated-source-B4X2500LIVE-20260729-003286,not_applicable,,,non_base_compensation,B4X2500TXT-20260730-bfae71b0655fc73d615a,[],"[""comparable_wage_value"", ""pay_basis"", ""2014_2024_effective_cycle""]",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-04-0420.pdf,"[""comparable_wage_value"", ""pay_basis"", ""2014_2024_effective_cycle""]",not_ready,,1083,1369,comparable_wage_value;pay_basis;2014_2024_effective_cycle,B4X2500MC-9ed7b06a4627a8dccef244e1,"[""non_base_compensation_signal""]",Howland,B4X2500MC-9ed7b06a4627a8dccef244e1,stipend_or_allowance,"[""effective_period_or_cycle_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_partial,,2026-07-30T22:04:39Z,premium_or_differential,,stipend,,B4X2500NORM-5639f9d00c14dac73779a81c,moderate,fire,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-04-0420.pdf,normalization_partial,,599,,,,,800.0,,,,,,,,,,800.0,,,,800.0,,,non_base_compensation,,high_priority_verification_ready,"[""stipend_or_allowance""]",,B4X2500-RATING-20260730-ac341757c731e3ba1715e979,non_base,An employee shall receive a uniform maintenance allowance of eight-hundred dollars ($800.00),Collective Bargaining Agreement (Howland Township Fire Department and IAFF Local 2786); ARTICLE 30 - Uniform Maintenance:,,The passage references a non-base compensation component for later review.,,An employee shall receive a uniform maintenance allowance of eight-hundred dollars ($800.00),fire,stipend_or_allowance,$800.00,True,B4X2500RDY-20260730-572ce94847177bed9a45,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:12:28.941834Z,B4X2500RESCUE-e1c7ccd66279707c483a1d69,rescue_lane_003,downgraded_unusable,B4X2500SRD-20260730-05350f6ba84cfad13023,fire,B4X2500-20260729-03282,ARTICLE 30 - Uniform Maintenance:,cba,B4X2500LIVE-20260729-003286,B4X2500SRD-20260730-05350f6ba84cfad13023,Collective Bargaining Agreement (Howland Township Fire Department and IAFF Local 2786),B4X2500SPAN-20260730-a647d3452ed49a70f8bff998,9c4cd5f4609378c7a3dbdeffc47b4f6299f104f8f1d0a00b86608434030fd540,OH,,fire,B4X2500V-20260730-02527
not_applicable,,non_base,B4X2500LIVE-20260729-000880,non_cba_or_other_hint,54476,54432,B4X2500COD-20260730-ad1bbdf53af5fb9e92132e77,,2025,neutral_or_general,,2025-01-01,non_base_compensation,B4X2500TXT-20260730-79365159daf076f30604,[],"[""comparable_wage_value"", ""pay_basis"", ""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",https://fliphtml5.com/xbrzz/hkcg/Special_8.14.25,"[""comparable_wage_value"", ""pay_basis"", ""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",not_ready,,435,2881,comparable_wage_value;pay_basis;safety_category;occupation_or_unit;2014_2024_effective_cycle,B4X2500MC-0569e29766507733bdcb72da,"[""non_base_compensation_signal""]",Farmer,B4X2500MC-0569e29766507733bdcb72da,stipend_or_allowance,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_partial,,2026-07-30T22:04:38Z,premium_or_differential,,stipend,,B4X2500NORM-5642a49047210e99a641f582,moderate,unknown,https://fliphtml5.com/xbrzz/hkcg/Special_8.14.25/,normalization_partial,,1439,,,,2025,80.0,2025,,,,,,,,,80.0,,2025-01-01,,80.0,,,non_base_compensation,,medium_priority_verification_ready,"[""stipend_or_allowance""]",,B4X2500-RATING-20260730-aa26dcc8b083357b8f74483e,non_base,with an $80 a-day allowance while attending,PUBLIC NOTICE — TOWN OF FARMER — Minutes from August 2025 Meeting;,2025,The passage references a non-base compensation component for later review.,,with an $80 a-day allowance while attending,,stipend_or_allowance,$80.00,True,B4X2500RDY-20260730-6c0f1bbaf23f6f58a262,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:20:16.524634Z,B4X2500RESCUE-b155a0822ea528920e398491,rescue_lane_004,downgraded_unusable,B4X2500SRD-20260730-47a9e2eef9feabe2f9e4,unclear,B4X2500-20260729-00855,,agenda_packet_or_minutes,B4X2500LIVE-20260729-000880,B4X2500SRD-20260730-47a9e2eef9feabe2f9e4,PUBLIC NOTICE — TOWN OF FARMER — Minutes from August 2025 Meeting,B4X2500SPAN-20260730-81ca4243914840e302fbf8ee,3cbf86cfac28e9d8afe707e7861402dd482a8199c78c30d2878f1a822fff9dc9,SD,,unresolved_unit,B4X2500V-20260730-05528
standard_2080_hours,2080,base,B4X2500LIVE-20260729-006331,non_cba_or_other_hint,10347,10315,B4X2500COD-20260730-52258b912c48d97a3b526341,,undated-source-B4X2500LIVE-20260729-006331,not_applicable,,,quantitative_compensation,B4X2500TXT-20260730-57f4d72b8d4cde756ef1,[],"[""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",https://roxburynj.us/AgendaCenter/ViewFile/Agenda/_07132021-749,"[""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",not_ready,,339,316,safety_category;occupation_or_unit;2014_2024_effective_cycle,B4X2500MC-5bb699d5c637989ffecdf31f,"[""base_wage_direct_value""]",Roxbury,B4X2500MC-5bb699d5c637989ffecdf31f,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""effective_period_or_cycle_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,52000.0,2026-07-30T22:04:39Z,not_growth_value,25.0,hourly,,B4X2500NORM-566b4321244b0e5ad8f6ab53,moderate,unknown,https://www.roxburynj.us/AgendaCenter/ViewFile/Agenda/_07132021-749,normalization_partial,,56,,,,,0.0,,,,,,25.0,,,,,,,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-a4406741dae7e0a0add244bc,base,Snow Plow Driver $0 - $25.00/hr,"Council Agenda/Introduced Materials (includes ordinance text amending Administrative Code § 2-17.13 Pay Plan for non-union personnel); SECTION 1. Chapter II, Administrative Code, Section 2-17, Officers",,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,Snow Plow Driver $0 - $25.00/hr,,hourly_rate,$0.00; $25.00,True,B4X2500RDY-20260730-3e3fc25972fc3a4dafb9,Northeast,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:12:15.709142Z,B4X2500RESCUE-92e93bde0f216f4d02cedb2f,rescue_lane_003,downgraded_unusable,B4X2500SRD-20260730-1b3d27fc6f5ceec46895,unclear,B4X2500-20260729-06240,"SECTION 1. Chapter II, Administrative Code, Section 2-17, Officers",budget_or_pay_plan,B4X2500LIVE-20260729-006331,B4X2500SRD-20260730-1b3d27fc6f5ceec46895,Council Agenda/Introduced Materials (includes ordinance text amending Administrative Code § 2-17.13 Pay Plan for non-union personnel),B4X2500SPAN-20260730-5542e1a2d8d38d0741fdaf5b,09b0a3ee8210bbaca07cb5c24a0b8a55b02b618d976ff9b58f02107e12f7f936,NJ,,unresolved_unit,B4X2500V-20260730-03678
standard_2080_hours,2080,base,B4X2500LIVE-20260729-008313,cba_hint,68061,68003,B4X2500COD-20260730-a58939f8233e41ddd30f5af6,,undated-source-B4X2500LIVE-20260729-008313,neutral_or_general,,,quantitative_compensation,B4X2500TXT-20260730-b8000567549d86a87486,[],"[""comparable_wage_value"", ""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-04-0486.pdf,"[""comparable_wage_value"", ""safety_category"", ""occupation_or_unit"", ""2014_2024_effective_cycle""]",not_ready,,57,1311,comparable_wage_value;safety_category;occupation_or_unit;2014_2024_effective_cycle,B4X2500MC-4e95d7e042a80cded1268ee9,"[""base_wage_direct_value""]",Nimishillen,B4X2500MC-4e95d7e042a80cded1268ee9,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""effective_period_or_cycle_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,4160.0,2026-07-30T22:04:39Z,not_growth_value,2.0,hourly,,B4X2500NORM-56a29628f2089a4e4356f6e6,moderate,unknown,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-04-0486.pdf,normalization_partial,,292,,,,,2.0,,,,,,2.0,,,,,,,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-f0e15041410695e71c964cd7,base,be paid $2.00 per hour anytime the Superintendent is off.,NEGOTIATED CONTRACT BETWEEN NIMISHILLEN TOWNSHIP BOARD OF TRUSTEES & UTILITY WORKERS UNION OF AMERICA AFL-CIO LOCAL 578-A;,,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,be paid $2.00 per hour anytime the Superintendent is off.,,hourly_rate,$2.00,True,B4X2500RDY-20260730-eb52544e5c5326d5eed1,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:20:14.121664Z,B4X2500RESCUE-a8a886d7d38d02892b5031f0,rescue_lane_004,downgraded_unusable,B4X2500SRD-20260730-4286a622717dd95a9653,unclear,B4X2500-20260729-08302,,cba,B4X2500LIVE-20260729-008313,B4X2500SRD-20260730-4286a622717dd95a9653,NEGOTIATED CONTRACT BETWEEN NIMISHILLEN TOWNSHIP BOARD OF TRUSTEES & UTILITY WORKERS UNION OF AMERICA AFL-CIO LOCAL 578-A,B4X2500SPAN-20260730-773dd552c6b5738effd3e0ae,8933922f6c4078a3e0bdce28395d3eb265084d19d571c09f26859ed17c06f3de,OH,,unresolved_unit,B4X2500V-20260730-01094
