annualization_assumption,annualization_hours_used,base_or_non_base,candidate_id,cba_non_cba_hint,character_end_offset,character_start_offset,codified_record_id,comparable_wage_candidate_link,comparison_cycle_candidate,direction_bucket,effective_period_end,effective_period_start,evidence_category,extraction_id,fields_repaired,fields_still_missing,final_locator,gap_claim_blockers,gap_claim_readiness,grade,lane_position,line_offset,manual_review_reason,matched_cycle_link,mechanism_attributes,municipality,municipality_cycle_id_candidate,non_base_component_type,normalization_blocker_tags,normalization_notes,normalization_status,normalized_annual_equivalent,normalized_at,normalized_growth_type,normalized_hourly_equivalent,normalized_pay_basis,normalized_percentage_growth,normalized_record_id,normalized_value_confidence,occupation_or_classification,original_locator,original_normalization_status,page_number,paragraph_offset,parsed_annual_salary,parsed_biweekly_rate,parsed_cola_cpi_value,parsed_contract_year,parsed_currency_amount,parsed_cycle_label,parsed_daily_rate,parsed_effective_date,parsed_end_date,parsed_fiscal_year,parsed_hourly_rate,parsed_lump_sum,parsed_monthly_rate,parsed_percentage_value,parsed_premium_amount,parsed_premium_percentage,parsed_start_date,parsed_step_or_grade_value,parsed_stipend_or_allowance,parsed_weekly_rate,payband,primary_mechanism_cluster,prior_comparable_wage_candidate_link,priority_bucket,quant_span_types,rank,rating_id,raw_base_nonbase_text,raw_compensation_text,raw_context_notes,raw_effective_period_text,raw_paraphrase,raw_rank_step_grade_text,raw_span_text,raw_unit_or_group_text,raw_unit_text,raw_value_text,raw_values_preserved,readiness_id,region,repair_confidence,repair_evidence_basis,report_usability_bucket,rescue_basket,rescue_completed_at,rescue_id,rescue_lane,rescue_status,retained_source_id,safety_category,scout_target_id,section_heading,source_family,source_id,source_review_download_id,source_title,span_id,span_sha256,state,step,unit_or_group,verification_row_id
standard_2080_hours,2080,base,B4X2500LIVE-20260729-008761,cba_hint,298124,298090,B4X2500COD-20260730-f2a499d454a6b51aedeb1e19,,undated-source-B4X2500LIVE-20260729-008761,not_applicable,,,quantitative_compensation,B4X2500TXT-20260730-069623e758d5ff328420,[],"[""2014_2024_effective_cycle""]",https://d3n9y02raazwpg.cloudfront.net/evesham/1c15ea4b-0961-11ef-b231-0050569183fa-5abfa11e-59bb-4524-8f5c-f1314a157cca-1718633539.pdf,"[""2014_2024_effective_cycle""]",near_ready,,75,6983,2014_2024_effective_cycle,B4X2500MC-047d918276d93634087ca73c,"[""base_wage_direct_value""]",Evesham,B4X2500MC-047d918276d93634087ca73c,,"[""effective_period_or_cycle_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,156000.0,2026-07-30T22:04:38Z,not_growth_value,75.0,hourly,,B4X2500NORM-313b8652e9c05fbfd6950df7,moderate,general_municipal,https://d3n9y02raazwpg.cloudfront.net/evesham/1c15ea4b-0961-11ef-b231-0050569183fa-5abfa11e-59bb-4524-8f5c-f1314a157cca-1718633539.pdf,normalization_partial,,1521,,,,,75.0,,,,,,75.0,,,,,,,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-1d2ee15dc1fd8c0a49424250,base,"for shop service work, $75.00/hr.",Collective Bargaining Agreement Between GOVERNMENT WORKERS UNION and TOWNSHIP OF EVESHAM — BLUE COLLAR SUPERVISORS BARGAINING UNIT;,,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"for shop service work, $75.00/hr.",general_municipal,hourly_rate,$75.00,True,B4X2500RDY-20260730-6a31dc7f26b4e8f48c85,Northeast,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:12:14.170836Z,B4X2500RESCUE-35d7de13572389ec47858748,rescue_lane_003,rescued_near_gap_ready,B4X2500SRD-20260730-56d450e1653b2f9a6c8a,non_safety,B4X2500-20260729-08704,,cba,B4X2500LIVE-20260729-008761,B4X2500SRD-20260730-56d450e1653b2f9a6c8a,Collective Bargaining Agreement Between GOVERNMENT WORKERS UNION and TOWNSHIP OF EVESHAM — BLUE COLLAR SUPERVISORS BARGAINING UNIT,B4X2500SPAN-20260730-44069f1617b018c1552ee68b,f07615bd59e728b88ca900be8e56f04973bbf0c8073b58653dd42534c1ba37e5,NJ,,general_municipal,B4X2500V-20260730-03684
standard_2080_hours,2080,base,B4X2500LIVE-20260729-003253,cba_hint,49243,49227,B4X2500COD-20260730-4eb212c8ed479caeb374a59b,,undated-source-B4X2500LIVE-20260729-003253,not_applicable,,,quantitative_compensation,B4X2500TXT-20260730-bbeaa2f9d16e67065464,[],"[""2014_2024_effective_cycle""]",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-05-0600.pdf,"[""2014_2024_effective_cycle""]",near_ready,,942,925,2014_2024_effective_cycle,B4X2500MC-5878fbceadc72dc8151671bc,"[""base_wage_direct_value""]",Champion,B4X2500MC-5878fbceadc72dc8151671bc,,"[""effective_period_or_cycle_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,40830.4,2026-07-30T22:04:39Z,not_growth_value,19.63,hourly,,B4X2500NORM-314902fc73ed7aa3ded7b904,moderate,fire,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-05-0600.pdf,normalization_partial,,233,,,,,19.63,,,,,,19.63,,,,,,,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-b0261b1d8e8b512b90655db8,base,$19.63per hour,"Labor Agreement (between Champion Township Board of Trustees and Champion Career Fire Fighters, I.A.F.F. Local 2948) - Champion Township Fire Department; WAGES",,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,$19.63per hour,fire,hourly_rate,$19.63,True,B4X2500RDY-20260730-1f172b73ee4c9759ac3e,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:12:25.436356Z,B4X2500RESCUE-d263c80ed034f481303411ab,rescue_lane_003,rescued_near_gap_ready,B4X2500SRD-20260730-ce83fb4c4cf0e1b133c2,fire,B4X2500-20260729-03261,WAGES,cba,B4X2500LIVE-20260729-003253,B4X2500SRD-20260730-ce83fb4c4cf0e1b133c2,"Labor Agreement (between Champion Township Board of Trustees and Champion Career Fire Fighters, I.A.F.F. Local 2948) - Champion Township Fire Department",B4X2500SPAN-20260730-a918e9e8feee198d3a32dfa8,cc18e164b4fc2c791d1fbbbcc4d9f46cfa55f88da6beaf8358b23e11a39c596e,OH,,fire,B4X2500V-20260730-02518
standard_2080_hours,2080,base,B4X2500LIVE-20260729-006436,non_cba_or_other_hint,26438,26368,B4X2500COD-20260730-0c3e43c92f415b821858147c,,2025,not_applicable,,2025-01-01,quantitative_compensation,B4X2500TXT-20260730-0c022429dbb616391b0c,"[""occupation_or_classification"", ""safety_category"", ""unit_or_group""]","[""2014_2024_effective_cycle""]",https://townofhorseheads.gov/AgendaCenter/ViewFile/Minutes/_01082025-244,"[""2014_2024_effective_cycle""]",near_ready,,594,659,2014_2024_effective_cycle,B4X2500MC-1aa301eece259e9e5b5e49f3,"[""base_wage_direct_value""]",Horseheads,B4X2500MC-1aa301eece259e9e5b5e49f3,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption"", ""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,79664.0,2026-07-30T22:04:39Z,not_growth_value,38.3,hourly,,B4X2500NORM-31ee3638092e8dec0b748429,moderate,public_works,https://www.townofhorseheads.gov/AgendaCenter/ViewFile/Minutes/_01082025-244,normalization_partial,,143,,,,2025,38.3,2025,,,,,38.3,,,,,,2025-01-01,,,,,quantitative_base_wage_needs_normalization,,medium_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-cd5111bfa2e4d842262fcd1a,base,NAME TITLE RATE OF PAY Tyler Griffin Deputy Highway Supt. $38.30/hour,Minutes (Town Board) — includes Resolution establishing rates of pay for highway employees and annual salaries for calendar year 2025; RESOLUTION ESTABLISHING RATES OF PAY FOR HIGHWAY EMPLOYEES,2025,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,NAME TITLE RATE OF PAY Tyler Griffin Deputy Highway Supt. $38.30/hour,,hourly_rate,$38.30,True,B4X2500RDY-20260730-2db4a341e5fd9f5eb54b,Northeast,moderate,"[""exact_span""]",downstream_normalization_needed,partial_repair,2026-07-30T23:12:18.797279Z,B4X2500RESCUE-887f6c4885204f86f14c8533,rescue_lane_003,rescued_near_gap_ready,B4X2500SRD-20260730-371e31ae69b111def529,non_safety,B4X2500-20260729-06298,RESOLUTION ESTABLISHING RATES OF PAY FOR HIGHWAY EMPLOYEES,agenda_packet_or_minutes,B4X2500LIVE-20260729-006436,B4X2500SRD-20260730-371e31ae69b111def529,Minutes (Town Board) — includes Resolution establishing rates of pay for highway employees and annual salaries for calendar year 2025,B4X2500SPAN-20260730-6ce8f71f37c287ea94601ab6,c156f2ff7cd9dcc4b627e2f80dbaa2d8011227e1c28d4866341dc5019434b0f1,NY,,public_works,B4X2500V-20260730-02376
standard_2080_hours,2080,base,B4X2500LIVE-20260729-001107,non_cba_or_other_hint,946,891,B4X2500COD-20260730-a5b8dea3e5fc7380ae167165,,2024,not_applicable,,2024-01-01,quantitative_compensation,B4X2500TXT-20260730-783c9be9be9ce5f714fe,"[""occupation_or_classification"", ""safety_category"", ""unit_or_group""]",[],https://townofbradley.org/forms/Contract/hourly-workers-salaries-2024.pdf,[],near_ready,,1164,33,,B4X2500MC-679551aba13943cb40074935,"[""base_wage_direct_value""]",Bradley,B4X2500MC-679551aba13943cb40074935,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,27352.0,2026-07-30T22:04:38Z,not_growth_value,13.15,hourly,,B4X2500NORM-353d61cd6d2a9eeb7bd55806,moderate,other,https://www.townofbradley.org/forms/Contract/hourly-workers-salaries-2024.pdf,normalization_partial,,9,,,,2024,13.15,2024,,2024-01-01,,,13.15,,,,,,2024-01-01,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",chief,B4X2500-RATING-20260730-3cc2bac8a86b778b5205d0f2,base,"Election-Chief Inspectors $13.15 per hour, no benefits","Wage Schedule Beginning January 1, 2024 (except for Assessor) [hourly workers & elected officials salaries];",2024-01-01,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",chief,"Election-Chief Inspectors $13.15 per hour, no benefits",,hourly_rate,$13.15,True,B4X2500RDY-20260730-b4a72fda13e25a27e434,Northeast,moderate,"[""unit_specific_source_title""]",downstream_normalization_needed,partial_repair,2026-07-30T22:56:30.848665Z,B4X2500RESCUE-637395253a8e17bba7d3aa42,rescue_lane_001,rescued_near_gap_ready,B4X2500SRD-20260730-34506ffd42600bc8ca2c,non_safety,B4X2500-20260729-01075,,wage_schedule,B4X2500LIVE-20260729-001107,B4X2500SRD-20260730-34506ffd42600bc8ca2c,"Wage Schedule Beginning January 1, 2024 (except for Assessor) [hourly workers & elected officials salaries]",B4X2500SPAN-20260730-97a651da9d600e92856d82fe,b8a3807fa17871d2b32b0d402020bf84ab1379eb7db1200e88a7a34a0e18ca33,ME,,other,B4X2500V-20260730-01969
standard_2080_hours,2080,base,B4X2500LIVE-20260729-008376,non_cba_or_other_hint,46668,46623,B4X2500COD-20260730-9fd013bf22e1d03cca1f82b4,B4X2500PAIR-a5ca5caf9d55c7c01a92cecf,undated-source-B4X2500LIVE-20260729-008376,not_applicable,,,quantitative_compensation,B4X2500TXT-20260730-445e5563f52c8b34ac4a,[],"[""2014_2024_effective_cycle""]",https://cityofflandreau.com/vertical/sites/%7BD6DBF8C8-FF80-4C7A-AD45-1DB752642A1A%7D/uploads/05.19.25_Packet.pdf,"[""2014_2024_effective_cycle""]",near_ready,,441,949,2014_2024_effective_cycle,B4X2500MC-b1603b1ecfb8d964e9f149ee,"[""base_wage_direct_value""]",Flandreau,B4X2500MC-b1603b1ecfb8d964e9f149ee,,"[""effective_period_or_cycle_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,51417.6,2026-07-30T22:04:39Z,not_growth_value,24.72,hourly,,B4X2500NORM-356eb61a9b9cf540a017144d,moderate,police,https://www.cityofflandreau.com/vertical/sites/%7BD6DBF8C8-FF80-4C7A-AD45-1DB752642A1A%7D/uploads/05.19.25_Packet.pdf,normalization_partial,,155,,,,,24.72,,,,,,24.72,,,,,,,,,,,quantitative_base_wage_needs_normalization,B4X2500PAIR-a5ca5caf9d55c7c01a92cecf,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-2fdd6b02b442778854118315,base,"Jacob is currently at Step 1, $24.72 hourly.",Police Sargeant Wage Scale (Agenda Packet);,,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",step 1,"Jacob is currently at Step 1, $24.72 hourly.",police,hourly_rate,$24.72,True,B4X2500RDY-20260730-c150832dce5f34fb7121,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:20:16.594717Z,B4X2500RESCUE-9937a204511ddfd4b3abe95f,rescue_lane_004,rescued_near_gap_ready,B4X2500SRD-20260730-76b80da7b8c7a0b7f4ea,police,B4X2500-20260729-08365,,agenda_packet_or_minutes,B4X2500LIVE-20260729-008376,B4X2500SRD-20260730-76b80da7b8c7a0b7f4ea,Police Sargeant Wage Scale (Agenda Packet),B4X2500SPAN-20260730-9d0884db17efc74c8aefe03c,1432ba093ed37f32392e050322ebd779a5622663967db42b88d52a7de5cdb354,SD,1,police,B4X2500V-20260730-01225
standard_2080_hours,2080,base,B4X2500LIVE-20260729-006617,non_cba_or_other_hint,3127,3079,B4X2500COD-20260730-7e3014df8435b762d5acf673,,undated-source-B4X2500LIVE-20260729-006617,neutral_or_general,,,quantitative_compensation,B4X2500TXT-20260730-fd32a1d86b0bc1f55aa5,[],"[""2014_2024_effective_cycle""]",https://scottdaleborough.com/wp-content/uploads/2025/02/06-June-2024-Minutes.pdf,"[""2014_2024_effective_cycle""]",near_ready,,375,54,2014_2024_effective_cycle,B4X2500MC-e11bb00e7f992a66fef6ed47,"[""base_wage_direct_value""]",Scottdale,B4X2500MC-e11bb00e7f992a66fef6ed47,,"[""effective_period_or_cycle_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,24232.0,2026-07-30T22:04:38Z,not_growth_value,11.65,hourly,,B4X2500NORM-372f5492e0eda46c7b84788c,moderate,police,https://scottdaleborough.com/wp-content/uploads/2025/02/06-June-2024-Minutes.pdf,normalization_partial,,4,,,,,11.65,,,,,,11.65,,,,,,,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-d0bc4c6748a71fb7ad5a5ea9,base,the janitor’s hourly rate from $11.65 to $15.00.,Borough of Scottdale Council Meeting Minutes (Reimbursing New Police Hires; memorandum of understanding to be written; GPS + tiered pay system);,,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,the janitor’s hourly rate from $11.65 to $15.00.,police,hourly_rate,$11.65; $15.00,True,B4X2500RDY-20260730-029a660a5c8d09d0ed2f,Northeast,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:20:15.906722Z,B4X2500RESCUE-a05f1b2107281f56ead5dd7a,rescue_lane_004,rescued_near_gap_ready,B4X2500SRD-20260730-0419dca8c89a3c105e9b,police,B4X2500-20260729-06409,,mou_or_memorandum,B4X2500LIVE-20260729-006617,B4X2500SRD-20260730-0419dca8c89a3c105e9b,Borough of Scottdale Council Meeting Minutes (Reimbursing New Police Hires; memorandum of understanding to be written; GPS + tiered pay system),B4X2500SPAN-20260730-3c6f749a1c5408ae7a117273,6466138bc89f427f0c9e1f669f8125119960d8028c602b3b6f038acbe001e96e,PA,,police,B4X2500V-20260730-05527
standard_2080_hours,2080,base,B4X2500LIVE-20260729-009148,non_cba_or_other_hint,17380,17290,B4X2500COD-20260730-b2fd94e2b85bbae425da5592,,2018,not_applicable,,2018-01-01,quantitative_compensation,B4X2500TXT-20260730-20716b781b8676879cc9,"[""occupation_or_classification"", ""safety_category"", ""unit_or_group""]",[],https://corinthvt.org/wp-content/uploads/2021/02/Highway-Personnel-Policy-2018-edited.pdf,[],near_ready,,759,338,,B4X2500MC-1897d5a6ef0ba04d0bdc7e7e,"[""base_wage_direct_value""]",Corinth,B4X2500MC-1897d5a6ef0ba04d0bdc7e7e,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,20800.0,2026-07-30T22:04:39Z,not_growth_value,10.0,hourly,,B4X2500NORM-37d34226deeac40decaef023,moderate,public_works,https://corinthvt.org/wp-content/uploads/2021/02/Highway-Personnel-Policy-2018-edited.pdf,normalization_partial,,86,,,,2018,10.0,2018,,,,,10.0,,,,,,2018-01-01,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-762fd327d9711eb255885a04,base,other than work-related witnesses at the rate of $10/hour to a maximum of $80/day for un­,Highway Personnel Policy (2018 edition; employees covered: all highway employees of the Town of Corinth); Section 22: Jury Leave,2018,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,other than work-related witnesses at the rate of $10/hour to a maximum of $80/day for un­,,hourly_rate,$10.00; $80.00,True,B4X2500RDY-20260730-14e86841ce39f3a6839d,Northeast,moderate,"[""unit_specific_source_title""]",downstream_normalization_needed,partial_repair,2026-07-30T23:20:21.167678Z,B4X2500RESCUE-9a7f09746f9e9ab44a401b85,rescue_lane_004,rescued_near_gap_ready,B4X2500SRD-20260730-ff2cd2f95f5817cca486,non_safety,B4X2500-20260729-08932,Section 22: Jury Leave,wage_schedule,B4X2500LIVE-20260729-009148,B4X2500SRD-20260730-ff2cd2f95f5817cca486,Highway Personnel Policy (2018 edition; employees covered: all highway employees of the Town of Corinth),B4X2500SPAN-20260730-08e7e51ef0d3cc7cf37a0ea9,604a56e0cdaf41aef85a3cef4a278cfb31c9be78853781e5b4e1c34813e0b168,VT,,public_works,B4X2500V-20260730-02798
standard_2080_hours,2080,base,B4X2500LIVE-20260729-005790,cba_hint,91459,91365,B4X2500COD-20260730-a8762c52e133128e5da9683f,,undated-source-B4X2500LIVE-20260729-005790,not_applicable,,,quantitative_compensation,B4X2500TXT-20260730-117b22bb79edc6d930fe,[],"[""2014_2024_effective_cycle""]",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-08-0666.pdf,"[""2014_2024_effective_cycle""]",near_ready,,75,1802,2014_2024_effective_cycle,B4X2500MC-2b04780a81ea24b6a2140a04,"[""base_wage_direct_value""]",Perkins,B4X2500MC-2b04780a81ea24b6a2140a04,,"[""effective_period_or_cycle_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,83200.0,2026-07-30T22:04:38Z,not_growth_value,40.0,hourly,,B4X2500NORM-37ee52ab17aa3619f8daf248,moderate,police,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-08-0666.pdf,normalization_partial,,391,,,,,40.0,,,,,,40.0,,,,,,,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-acb36e4fd0aa0dcb865356d7,base,The minimum off-dui y extra work rate of pay for all Officers shall be $40 per hour for work,"Collective Bargaining Agreement (Perkins Township Police) — Fraternal Order of Police, Ohio Labor Council;",,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,The minimum off-dui y extra work rate of pay for all Officers shall be $40 per hour for work,police,hourly_rate,$40.00,True,B4X2500RDY-20260730-86459ae78b3feff41122,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:20:14.157072Z,B4X2500RESCUE-04658cba4eae5a38200dc57a,rescue_lane_004,rescued_near_gap_ready,B4X2500SRD-20260730-c4f1817a99c89e9a5f22,police,B4X2500-20260729-05810,,cba,B4X2500LIVE-20260729-005790,B4X2500SRD-20260730-c4f1817a99c89e9a5f22,"Collective Bargaining Agreement (Perkins Township Police) — Fraternal Order of Police, Ohio Labor Council",B4X2500SPAN-20260730-09f8a1caaf0db2c3cf1fdd57,08014a8635dcf9d025385b201535d01ecf47fc08b8c40a24e17b7062432250ff,OH,,police,B4X2500V-20260730-01095
standard_2080_hours,2080,base,B4X2500LIVE-20260729-001107,non_cba_or_other_hint,442,375,B4X2500COD-20260730-f26eb12a315fbd4b36d3ee5c,,2024,not_applicable,,2024-01-01,quantitative_compensation,B4X2500TXT-20260730-783c9be9be9ce5f714fe,"[""occupation_or_classification"", ""safety_category"", ""unit_or_group""]",[],https://townofbradley.org/forms/Contract/hourly-workers-salaries-2024.pdf,[],near_ready,,1167,16,,B4X2500MC-679551aba13943cb40074935,"[""base_wage_direct_value""]",Bradley,B4X2500MC-679551aba13943cb40074935,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,45760.0,2026-07-30T22:04:38Z,not_growth_value,22.0,hourly,,B4X2500NORM-3bfeaae24ac16e820bc39cf9,moderate,other,https://www.townofbradley.org/forms/Contract/hourly-workers-salaries-2024.pdf,normalization_partial,,4,,,,2024,22.0,2024,,2024-01-01,,,22.0,,,,,,2024-01-01,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-baebe6a4f8a8be3823da9d74,base,"Experienced Part-time equipment labor $22.00 per hour, no benefits","Wage Schedule Beginning January 1, 2024 (except for Assessor) [hourly workers & elected officials salaries];",2024-01-01,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"Experienced Part-time equipment labor $22.00 per hour, no benefits",,hourly_rate,$22.00,True,B4X2500RDY-20260730-b4a72fda13e25a27e434,Northeast,moderate,"[""unit_specific_source_title""]",downstream_normalization_needed,partial_repair,2026-07-30T22:56:30.933622Z,B4X2500RESCUE-275f058313f94dd63a2b6fd6,rescue_lane_001,rescued_near_gap_ready,B4X2500SRD-20260730-34506ffd42600bc8ca2c,non_safety,B4X2500-20260729-01075,,wage_schedule,B4X2500LIVE-20260729-001107,B4X2500SRD-20260730-34506ffd42600bc8ca2c,"Wage Schedule Beginning January 1, 2024 (except for Assessor) [hourly workers & elected officials salaries]",B4X2500SPAN-20260730-f94a947e90b1687b7f416643,cc1f460a7c40186dfb8522f833d8012cb4db9384abbc664f62a85ddd2ccd449f,ME,,other,B4X2500V-20260730-01969
standard_2080_hours,2080,base,B4X2500LIVE-20260729-005775,non_cba_or_other_hint,22977,22878,B4X2500COD-20260730-7b3cd6f6bfd516f541349494,,undated-source-B4X2500LIVE-20260729-005775,neutral_or_general,,,quantitative_compensation,B4X2500TXT-20260730-cf05eadbabb9566f9aef,[],"[""2014_2024_effective_cycle""]",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2025/25-MED-10-1213.pdf,"[""2014_2024_effective_cycle""]",near_ready,,9,450,2014_2024_effective_cycle,B4X2500MC-adf75fdd21e29ae71fb4d628,"[""rank_or_specialization_premium""]",Marion,B4X2500MC-adf75fdd21e29ae71fb4d628,,"[""effective_period_or_cycle_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,64084.8,2026-07-30T22:04:39Z,step_progression,30.81,hourly,,B4X2500NORM-3d475402f6f4b38910b95ca3,moderate,fire,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2025/25-MED-10-1213.pdf,normalization_partial,,66,,,,,76893.0,,,,,,30.81,,,,,,,76893.0,,,,rank_step_specialization_classification,,high_priority_verification_ready,"[""step_schedule""]",,B4X2500-RATING-20260730-7f12bf5ef06688754a687ec4,base,"ble step toward its proposed adjustment of $76,893 .03, representing $30.81 per hour, is a reasona",Fact-Finding Report (Marion Township Fire Department) — State Employment Relations Board (SERB);,,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",step toward,"ble step toward its proposed adjustment of $76,893 .03, representing $30.81 per hour, is a reasona",fire,step_schedule,"$76,893.00; $30.81",True,B4X2500RDY-20260730-5dc314b9062bc1e32620,Midwest,low,"[""prior_normalization_metadata_only""]",pi_report_context_only,partial_repair,2026-07-30T23:20:14.068293Z,B4X2500RESCUE-38c1379aa599e1df36da18fd,rescue_lane_004,rescued_near_gap_ready,B4X2500SRD-20260730-dc93bc24cdc4d813d0de,fire,B4X2500-20260729-05795,,factfinding_report,B4X2500LIVE-20260729-005775,B4X2500SRD-20260730-dc93bc24cdc4d813d0de,Fact-Finding Report (Marion Township Fire Department) — State Employment Relations Board (SERB),B4X2500SPAN-20260730-8025cc1e8dd3bd48f69ec795,54ff83e5b9e1af1d14627a3ed42ac5a19e07b1fe026c801185374b2a513da4ce,OH,toward,fire,B4X2500V-20260730-03998
