annualization_assumption,annualization_hours_used,base_or_non_base,candidate_id,cba_non_cba_hint,character_end_offset,character_start_offset,classification_evidence_basis,codified_record_id,comparison_cycle_candidate,direction_bucket,effective_period_end,effective_period_start,evidence_category,extraction_id,final_locator,grade,growth_mechanism_claim_caveat,growth_mechanism_claim_text,growth_mechanism_type,growth_value_type,lane_position,line_offset,mechanism_attributes,mechanism_claim_ready,municipality,municipality_cycle_id_candidate,non_base_component_type,normalization_blocker_tags,normalization_needed_for_gap_claim,normalization_notes,normalization_status,normalized_annual_equivalent,normalized_at,normalized_growth_type,normalized_hourly_equivalent,normalized_pay_basis,normalized_percentage_growth,normalized_record_id,normalized_value_confidence,occupation_or_classification,original_locator,original_normalization_status,page_number,paragraph_offset,parsed_annual_salary,parsed_biweekly_rate,parsed_cola_cpi_value,parsed_contract_year,parsed_currency_amount,parsed_cycle_label,parsed_daily_rate,parsed_effective_date,parsed_end_date,parsed_fiscal_year,parsed_growth_period,parsed_growth_unit,parsed_growth_value,parsed_hourly_rate,parsed_lump_sum,parsed_monthly_rate,parsed_percentage_value,parsed_premium_amount,parsed_premium_percentage,parsed_start_date,parsed_step_or_grade_value,parsed_stipend_or_allowance,parsed_weekly_rate,payband,primary_mechanism_cluster,prior_comparable_wage_candidate_link,priority_bucket,quant_span_types,quantitative_growth_value_present,rank,rating_id,raw_base_nonbase_text,raw_compensation_text,raw_context_notes,raw_effective_period_text,raw_paraphrase,raw_rank_step_grade_text,raw_span_text,raw_unit_or_group_text,raw_unit_text,raw_value_text,raw_values_preserved,readiness_id,region,report_usability_bucket,rescue_basket,rescue_completed_at,rescue_id,rescue_lane,rescue_status,retained_source_id,safety_category,scout_target_id,section_heading,source_family,source_id,source_review_download_id,source_title,span_id,span_sha256,state,step,unit_or_group,verification_row_id,why_not_gap_comparable
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-006756,non_cba_or_other_hint,55297,55204,"[""exact_span"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-877ba4305c306034afe34509,2025,not_applicable,,2025-04-07,quantitative_compensation,B4X2500TXT-20260730-df2ca8086c6c7aa7d052,https://fortwhitefl.com/media/5136,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,352,1422,[],False,Fort White,B4X2500MC-48818659cfe303b8025be536,,"[""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved"", ""cycle_outside_2014_2024_observation_window""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,unknown,,unknown,,B4X2500NORM-250e3a056a717603932b118a,moderate,clerical_admin,https://www.fortwhitefl.com/media/5136,normalization_mechanism_only,,327,,,,2025,,2025,,2025-04-07,,2025,,,,,,,,,,2025-04-07,,,,,weak_context_exclusion,,high_priority_verification_ready,"[""contract_year_or_fiscal_year""]",False,,B4X2500-RATING-20260730-1e2b38bd3b93cdb28f2b9ed0,,Maintaining Agency for FDOT fiscal year 25/26 for the maintenance of highway lighting on the,"Town Council Meeting Minutes (includes Item: Town Clerk Salary) — April 7, 2025; 1.0 PURPOSE",2025-04-07,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,Maintaining Agency for FDOT fiscal year 25/26 for the maintenance of highway lighting on the,clerical_admin,contract_year_or_fiscal_year,,True,B4X2500RDY-20260730-e92ad6a2303b9c731d5b,South,exclude_from_report,mechanism_only_repair,2026-07-30T23:32:32.765519Z,B4X2500RESCUE-ed89a5f8ad7247a772dfd5be,rescue_lane_001,downgraded_unusable,B4X2500SRD-20260730-db6f9031bb01e21fa97e,non_safety,B4X2500-20260729-06653,1.0 PURPOSE,agenda_packet_or_minutes,B4X2500LIVE-20260729-006756,B4X2500SRD-20260730-db6f9031bb01e21fa97e,"Town Council Meeting Minutes (includes Item: Town Clerk Salary) — April 7, 2025",B4X2500SPAN-20260730-8f8841e88cbf966d7b622d35,e8d0d65b56ceb31f66acf15d573e69ef91837942141fef2854734b8f6dd4b3de,FL,,public_works,B4X2500V-20260730-01542,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-006941,non_cba_or_other_hint,93884,93802,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-f5a28d97e8e153edd0cf54ef,2008,neutral_or_general,,2001-11-13,quantitative_compensation,B4X2500TXT-20260730-b45cd66061ae94414cdd,https://mgaleg.maryland.gov/Pubs/LegisLegal/Muni-Charters/2008-municipal-charter-marydel.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,1230,1849,"[""implementation_or_retroactivity_advantage""]",False,Marydel,B4X2500MC-90161bc92846f0156a0bf7db,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved"", ""cycle_outside_2014_2024_observation_window""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,unknown,,unknown,,B4X2500NORM-2522e57615262fcdab102bd7,moderate,unknown,https://mgaleg.maryland.gov/Pubs/LegisLegal/Muni-Charters/2008-municipal-charter-marydel.pdf,normalization_mechanism_only,,478,,,,2008,,2008,,2001-11-13,,,,,,,,,,,,2001-11-13,,,,,timing_implementation,,high_priority_verification_ready,"[""effective_date""]",False,,B4X2500-RATING-20260730-8de457520f68f6edbad88537,,"(1) Two versions of Resolution 2001–01, effective November 13, 2001, were sent to",Charter of the Town of Marydel (2008 Replacement Edition) — Section 605 (Compensation of Employees); NOTES,2001-11-13,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"(1) Two versions of Resolution 2001–01, effective November 13, 2001, were sent to",,effective_date,,True,B4X2500RDY-20260730-2f098f2bcf13a3d34b86,South,pi_report_context_only,mechanism_only_repair,2026-07-30T23:32:32.765567Z,B4X2500RESCUE-6b53412d2be0c9668a50105a,rescue_lane_001,downgraded_unusable,B4X2500SRD-20260730-e414a10fcb94c7bc0ead,unclear,B4X2500-20260729-06889,NOTES,budget_or_pay_plan,B4X2500LIVE-20260729-006941,B4X2500SRD-20260730-e414a10fcb94c7bc0ead,Charter of the Town of Marydel (2008 Replacement Edition) — Section 605 (Compensation of Employees),B4X2500SPAN-20260730-103f9e80822723797bf4ce2d,d77a9010833eb56764b21f4b59f227789da893fc510eb772cb3a891108aa5791,MD,,unresolved_unit,B4X2500V-20260730-04825,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-009230,non_cba_or_other_hint,20016,19921,"[""unit_specific_source_title"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-468b0bbaf0d1741636904c08,2024,neutral_or_general,,2024-01-01,quantitative_compensation,B4X2500TXT-20260730-5ba36a80d4b057dd5e4d,https://core-docs.s3.us-east-1.amazonaws.com/documents/asset/uploaded_file/3538/Cammack/3809577/Council_packet_12.12.23_final.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,43,502,"[""implementation_or_retroactivity_advantage""]",False,Cammack Village,B4X2500MC-7143b11af17fbf1a316e18f5,,"[""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,unknown,,unknown,,B4X2500NORM-252fae66ed0a2ded0af98179,moderate,police,https://core-docs.s3.us-east-1.amazonaws.com/documents/asset/uploaded_file/3538/Cammack/3809577/Council_packet_12.12.23_final.pdf,normalization_mechanism_only,,127,,,,2024,,2024,,,,,2024,,,,,,,,,2024-01-01,,,,,timing_implementation,B4X2500PAIR-c777386514c8776e8e812713,high_priority_verification_ready,"[""effective_date""]",False,,B4X2500-RATING-20260730-e9587f88d3441e7cf29b6c0e,,SECTION 2: The rate set forth in Section 1 of this ordinance shall become effective on January,"Council packet (12.12.23) containing Ordinance 23-06: 2024 maximum salary schedule (includes Marshal/Full Time Patrolman/Part Time Patrolman); SECTION 1: The City of Cammack Village, Arkansas, shall provide trash collection services to",2024,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,SECTION 2: The rate set forth in Section 1 of this ordinance shall become effective on January,police,effective_date,,True,B4X2500RDY-20260730-52c599c1e162c2f9d866,South,pi_report_context_only,mechanism_only_repair,2026-07-30T23:32:32.765645Z,B4X2500RESCUE-2f28dfbc907c6dd22d3a570f,rescue_lane_001,mechanism_with_no_quant_value,B4X2500SRD-20260730-b3751c739a08b7117ec2,police,B4X2500-20260729-09064,"SECTION 1: The City of Cammack Village, Arkansas, shall provide trash collection services to",wage_schedule,B4X2500LIVE-20260729-009230,B4X2500SRD-20260730-b3751c739a08b7117ec2,Council packet (12.12.23) containing Ordinance 23-06: 2024 maximum salary schedule (includes Marshal/Full Time Patrolman/Part Time Patrolman),B4X2500SPAN-20260730-e6beccb8d2fa268d1a99ff47,9ecea25f2f1987a8dc0ac4576e3545478d274e72bd8175b1771b287aef0429bb,AR,,police,B4X2500V-20260730-02912,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-001032,non_cba_or_other_hint,125,28,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-a37c156ef4efe662c7700661,2026,neutral_or_general,,,mixed_quantitative_qualitative,B4X2500TXT-20260730-007ea5e3248a4359d7c4,https://gillmass.org/files/FY26_wage_scale.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,1142,2,"[""automatic_raise_mechanism""]",False,Gill,B4X2500MC-4482a44cb42753eb15040b37,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,COLA_CPI,,unknown,,B4X2500NORM-253690552f83446ba2b3bd75,moderate,unknown,https://gillmass.org/files/FY26_wage_scale.pdf,normalization_mechanism_only,,1,,,,,,,,,,2026,,,,,,,,,,,,,,,automatic_wage_growth,,high_priority_verification_ready,"[""COLA_or_CPI_adjustment""]",False,,B4X2500-RATING-20260730-1be14f5d686a12103cc4e1df,,Adjusted to reflect Annual Cost of Living Adjustment percentage approved by Annual Town Meeting.,FY26 Wage Compensation Plan (Wage Scale); FY26 WAGE COMPENSATION PLAN,,The passage combines a raw compensation term with possible wage-setting context for later review.,,Adjusted to reflect Annual Cost of Living Adjustment percentage approved by Annual Town Meeting.,,COLA_or_CPI_adjustment,,True,B4X2500RDY-20260730-8a59cc9dfc52966e684e,Northeast,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.765691Z,B4X2500RESCUE-5522ec6438c0a7208269667e,rescue_lane_001,downgraded_unusable,B4X2500SRD-20260730-08d2ec3010110e645e79,unclear,B4X2500-20260729-01031,FY26 WAGE COMPENSATION PLAN,budget_or_pay_plan,B4X2500LIVE-20260729-001032,B4X2500SRD-20260730-08d2ec3010110e645e79,FY26 Wage Compensation Plan (Wage Scale),B4X2500SPAN-20260730-ca67ff22b12ae73e3f9671f8,e4d296b0db19051aa0447c596f46ad5e221eadcd639e79715591ff4446d9bfae,MA,,unresolved_unit,B4X2500V-20260730-00406,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-005495,non_cba_or_other_hint,74103,74015,"[""unit_specific_source_title"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-df59d4aeb199091a20b1a121,2025,not_applicable,,2025-01-01,quantitative_compensation,B4X2500TXT-20260730-117fe73ce64b94f75ed0,https://cityofcrosby.com/vertical/sites/%7B21369B1E-BDE3-49AF-B806-A73777724DC7%7D/uploads/10-14-2025_Council_Packet.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,542,1837,"[""implementation_or_retroactivity_advantage""]",False,Crosby,B4X2500MC-9d826fa6399502d7b7360504,,"[""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved"", ""cycle_outside_2014_2024_observation_window""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:38Z,unknown,,unknown,,B4X2500NORM-253f2000525c433df4c03cbb,moderate,public_works,https://www.cityofcrosby.com/vertical/sites/{21369B1E-BDE3-49AF-B806-A73777724DC7}/uploads/10-14-2025_Council_Packet.pdf,normalization_mechanism_only,,438,,,,2025,,2025,,,,,,,,,,,,,,2025-01-01,,,,,timing_implementation,,high_priority_verification_ready,"[""effective_date""]",False,,B4X2500-RATING-20260730-401a46e3c024b6c020522884,,"unit and to establish wage, insurance, and related provisions effective January 7,2025.",MOU / Labor Agreement (Teamsters General Local Union 346) — City of Crosby Public Works/Clerical (includes Article 32 wage schedule);,2025,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"unit and to establish wage, insurance, and related provisions effective January 7,2025.",public_works,effective_date,,True,B4X2500RDY-20260730-f14f139447c8d7208a12,Midwest,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.765789Z,B4X2500RESCUE-7c2acc324cf6afd3fa1cb228,rescue_lane_002,downgraded_unusable,B4X2500SRD-20260730-17b82f7c86047c12a811,non_safety,B4X2500-20260729-05438,,wage_schedule,B4X2500LIVE-20260729-005495,B4X2500SRD-20260730-17b82f7c86047c12a811,MOU / Labor Agreement (Teamsters General Local Union 346) — City of Crosby Public Works/Clerical (includes Article 32 wage schedule),B4X2500SPAN-20260730-17edc029e73501b0881c68a1,82d99bf177715f8c868ddf28e9576536dc1c11bcd60f37b9af66ab4aaa92a20b,MN,,clerical_admin,B4X2500V-20260730-00638,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-006425,non_cba_or_other_hint,7779,7689,"[""exact_span"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-b34446b0f2f128932f0aedf5,2025,not_applicable,,2025-04-22,quantitative_compensation,B4X2500TXT-20260730-311beaeb738c1a20fd62,https://grandislandny.gov/AgendaCenter/ViewFile/Minutes/_04212025-661,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,707,178,"[""implementation_or_retroactivity_advantage""]",False,Grand Island,B4X2500MC-021c4ffdab369658b3c65970,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved"", ""cycle_outside_2014_2024_observation_window""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,unknown,,unknown,,B4X2500NORM-254935b2d147ad41c5bd30e9,moderate,unknown,https://www.grandislandny.gov/AgendaCenter/ViewFile/Minutes/_04212025-661,normalization_mechanism_only,,25,,,,2025,,2025,,2025-04-22,,,,,,,,,,,,2025-04-22,,,,,timing_implementation,,high_priority_verification_ready,"[""effective_date""]",False,,B4X2500-RATING-20260730-2e021237b36a83150d398caf,,"the following Part-time hires, effective April 22, 2025, subject to the completion of the",Town of Grand Island – Regular Meeting # 6 (Minutes) — Memorandum of Understanding (MOU) with CSEA (stipend for expansion of duties); RECREATION SUPERVISOR – JOSEPH MENTER:,2025-04-22,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"the following Part-time hires, effective April 22, 2025, subject to the completion of the",,effective_date,,True,B4X2500RDY-20260730-b162ac61c0100274e278,Northeast,pi_report_context_only,mechanism_only_repair,2026-07-30T23:32:32.765837Z,B4X2500RESCUE-bee46de8c925def1e8500b7a,rescue_lane_003,downgraded_unusable,B4X2500SRD-20260730-2ea921eb6db706fee628,non_safety,B4X2500-20260729-06290,RECREATION SUPERVISOR – JOSEPH MENTER:,mou_or_memorandum,B4X2500LIVE-20260729-006425,B4X2500SRD-20260730-2ea921eb6db706fee628,Town of Grand Island – Regular Meeting # 6 (Minutes) — Memorandum of Understanding (MOU) with CSEA (stipend for expansion of duties),B4X2500SPAN-20260730-31a6d490cb2884a1016742e5,85e00859fb92b55f65d928a2a5ca98e8e9c31545e1567c19017bd77fb4090612,NY,,parks_rec,B4X2500V-20260730-05352,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-003134,non_cba_or_other_hint,1945,1852,"[""prior_normalization_metadata"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-0328a314844d2025dd8e2a42,2023-2024,neutral_or_general,2024-12-31,2023-01-01,quantitative_compensation,B4X2500TXT-20260730-4ba473c36a288b9ed829,https://marcelinemo.us/government/finance/FY23-24%20Budget.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,830,87,[],False,Marceline,B4X2500MC-de276f46a608cadacff5d824,,"[""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,unknown,,unknown,,B4X2500NORM-255e9dc3dafc205cc25512c5,moderate,police,https://marcelinemo.us/government/finance/FY23-24%20Budget.pdf,normalization_mechanism_only,,28,,,,2023,,2023-2024,,,2024-12-31,2023,2023-2024,,,,,,,,,2023-01-01,,,,,weak_context_exclusion,,high_priority_verification_ready,"[""contract_year_or_fiscal_year""]",False,,B4X2500-RATING-20260730-208c07871aa53eb4d21298bd,,I am pleased to present the Fiscal Year 2023-2024 Operating Budget for the City of Marceline.,"CITY OF MARCELINE 2023-2024 BUDGET (includes FY 2023-2024 SALARY AND WAGE SCHEDULE effective Nov 1, 2023; includes law enforcement pay lines such as Police Captain/Police Chief); BUDGET MESSAGE",2023; 2024,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,I am pleased to present the Fiscal Year 2023-2024 Operating Budget for the City of Marceline.,police,contract_year_or_fiscal_year,,True,B4X2500RDY-20260730-8116b5c056d717e14d65,Midwest,exclude_from_report,mechanism_only_repair,2026-07-30T23:32:32.765886Z,B4X2500RESCUE-52ffb19b9b12f6d0f31011fb,rescue_lane_002,mechanism_with_no_quant_value,B4X2500SRD-20260730-dc98bc0ab127646c3276,police,B4X2500-20260729-03050,BUDGET MESSAGE,budget_or_pay_plan,B4X2500LIVE-20260729-003134,B4X2500SRD-20260730-dc98bc0ab127646c3276,"CITY OF MARCELINE 2023-2024 BUDGET (includes FY 2023-2024 SALARY AND WAGE SCHEDULE effective Nov 1, 2023; includes law enforcement pay lines such as Police Captain/Police Chief)",B4X2500SPAN-20260730-5fbff3a00c3090e101c6f7f1,63a6652f8ee05d193ecac5a22a9a7df4483c500239c8e7ec93ad2167dbd8cc12,MO,,police,B4X2500V-20260730-02099,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_applicable,,unclear,B4X2500LIVE-20260729-006076,non_cba_or_other_hint,235238,235150,"[""prior_normalization_metadata"", ""unresolved"", ""unresolved""]",B4X2500COD-20260730-9942d20c7c8adc1dfee46dce,undated-source-B4X2500LIVE-20260729-006076,neutral_or_general,,,quantitative_compensation,B4X2500TXT-20260730-d4a477d3d79c3969c5f6,https://townoforange.org/Archive/ViewFile/Item/196,1,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,percentage_raise,percentage_raise,1191,4943,"[""automatic_raise_mechanism""]",False,Orange,B4X2500MC-899fb983a04898a67e3d509b,,"[""base_nonbase_unresolved"", ""effective_period_or_cycle_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,across_the_board_raise,,percentage,15.0,B4X2500NORM-256e256e386f021455cf584c,moderate,fire,https://www.townoforange.org/Archive/ViewFile/Item/196,normalization_mechanism_only,,900,,,,,,,,,,,,percent,15.0,,,,15.0,,,,,,,,automatic_wage_growth,,high_priority_verification_ready,"[""percentage_raise""]",True,,B4X2500-RATING-20260730-56bf4ffe5689bfdc1cd2beb8,,End-year data saw improvements with Grade 1 making a 15% increase with students meeting,Annual Town Meeting — Article 7/8: Change of Agreement between Town of Orange and (IAFF Local 4569) + Memorandum of Agreement between Town of Orange and SEIU Local 888;,,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",grade 1,End-year data saw improvements with Grade 1 making a 15% increase with students meeting,fire,percentage_raise,15%,True,B4X2500RDY-20260730-17066b0dbadfd08850ce,Northeast,pi_report_context_only,mechanism_only_repair,2026-07-30T23:32:32.765938Z,B4X2500RESCUE-6b6a51e6a74457637ff783e3,rescue_lane_001,downgraded_unusable,B4X2500SRD-20260730-d392f3873882d0761c65,fire,B4X2500-20260729-06046,,mou_or_memorandum,B4X2500LIVE-20260729-006076,B4X2500SRD-20260730-d392f3873882d0761c65,Annual Town Meeting — Article 7/8: Change of Agreement between Town of Orange and (IAFF Local 4569) + Memorandum of Agreement between Town of Orange and SEIU Local 888,B4X2500SPAN-20260730-28111959f7d8d7a787f6b3d5,ca596b51744ee316e7044b3e77d05becba183bedadb25c4dd59493b5685f7444,MA,,fire,B4X2500V-20260730-00475,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_applicable,,unclear,B4X2500LIVE-20260729-000993,non_cba_or_other_hint,379180,379096,"[""exact_span"", ""unresolved"", ""unresolved""]",B4X2500COD-20260730-cbfaed3a40f55bf04ff1f731,undated-source-B4X2500LIVE-20260729-000993,neutral_or_general,,,quantitative_compensation,B4X2500TXT-20260730-8dda7f6750387222fe54,https://unionconnecticut.org/selectmen-meeting-minutes,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,percentage_raise,percentage_raise,298,7757,"[""automatic_raise_mechanism""]",False,Union,B4X2500MC-da0e977a30720b24abe0f7a8,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""effective_period_or_cycle_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,across_the_board_raise,,percentage,2.5,B4X2500NORM-25987760b4bb4ff54a359669,moderate,unknown,https://www.unionconnecticut.org/selectmen-meeting-minutes/,normalization_mechanism_only,,3879,,,,,,,,,,,,percent,2.5,,,,2.5,,,,,,,,automatic_wage_growth,,medium_priority_verification_ready,"[""percentage_raise""]",True,,B4X2500-RATING-20260730-69f56a0aeeafaa3271586f02,,The Grand List information from the Assessor gives an approximate increase of 2.5%.,Selectmen Meeting Minutes (page containing multiple dated minutes; includes discussion of hourly wage increases for a part-time employee and other agreements/contracts);,,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,The Grand List information from the Assessor gives an approximate increase of 2.5%.,,percentage_raise,2.5%,True,B4X2500RDY-20260730-155e33327ce61b939dda,Northeast,pi_report_context_only,mechanism_only_repair,2026-07-30T23:32:32.765979Z,B4X2500RESCUE-0b76cf94f02c54329c75a6c1,rescue_lane_001,downgraded_unusable,B4X2500SRD-20260730-91ab87c84fc9faabe88a,non_safety,B4X2500-20260729-01016,,agenda_packet_or_minutes,B4X2500LIVE-20260729-000993,B4X2500SRD-20260730-91ab87c84fc9faabe88a,Selectmen Meeting Minutes (page containing multiple dated minutes; includes discussion of hourly wage increases for a part-time employee and other agreements/contracts),B4X2500SPAN-20260730-7b53bf12db24be792a7d84e2,f9a1524693b1c8cd02795caf6d419f02d38114039d6f5ca104bcc2ec570ae1ba,CT,,other,B4X2500V-20260730-02951,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_safe_to_annualize,,unclear,B4X2500LIVE-20260729-004376,non_cba_or_other_hint,7537,7388,"[""prior_normalization_metadata"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-ac4ecc3e4df7add4d9e44157,2025-2026,not_applicable,2026-06-30,2025-07-01,quantitative_compensation,B4X2500TXT-20260730-7b4ee12cd169213bf358,https://kypublicnotices.newzgroup.com/KYLegals/2025/70108-2025-06-12_1002.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,,,1039,124,[],False,Beattyville,B4X2500MC-8f3476bed192eca101689fa9,,"[""base_nonbase_unresolved"", ""pay_basis_unresolved"", ""base_nonbase_unresolved"", ""cycle_outside_2014_2024_observation_window""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,unknown,,unknown,,B4X2500NORM-25b21def41de56f3edf243b5,moderate,police,https://kypublicnotices.newzgroup.com/KYLegals/2025/70108-2025-06-12_1002.pdf,normalization_mechanism_only,,9,,,,2025,,2025-2026,,2025-07-01,2026-06-30,2025,,,,,,,,,,2025-07-01,,,,,weak_context_exclusion,,high_priority_verification_ready,"[""contract_year_or_fiscal_year""]",False,,B4X2500-RATING-20260730-cd818c6892fcb002a14cc26d,,of the Budget for the City of Booneville for Fiscal Year 2025-2026 prohibited by Title VIII of the 1968 Civil Rights Act (Federal Fair Housing Law).,"City of Beattyville Budget — Fiscal Year July 1, 2025 to June 30, 2026 (General Fund / Water Works Fund sections incl. Police & Fire line items);",2025-07-01; 2026-06-30,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,of the Budget for the City of Booneville for Fiscal Year 2025-2026 prohibited by Title VIII of the 1968 Civil Rights Act (Federal Fair Housing Law).,police,contract_year_or_fiscal_year,,True,B4X2500RDY-20260730-e6839f5ddb3761cd4fb1,South,exclude_from_report,mechanism_only_repair,2026-07-30T23:32:32.766049Z,B4X2500RESCUE-284a9caa23a3f02851e44dba,rescue_lane_001,downgraded_unusable,B4X2500SRD-20260730-4b89595e631267f07103,police,B4X2500-20260729-04271,,budget_or_pay_plan,B4X2500LIVE-20260729-004376,B4X2500SRD-20260730-4b89595e631267f07103,"City of Beattyville Budget — Fiscal Year July 1, 2025 to June 30, 2026 (General Fund / Water Works Fund sections incl. Police & Fire line items)",B4X2500SPAN-20260730-5a15776e949b3acbab281607,fba4638026fd20e3ae5ec2296b3606f954c0788fcc3938c531bab454f7dff130,KY,,police,B4X2500V-20260730-04686,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
