source_review_download_id,source_review_lane_id,source_review_lane_sequence,verification_row_id,verification_lane_id,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,state,region,municipality,county,source_title,source_locator_or_url,source_domain,final_url_or_locator,final_canonical_locator,source_family_hint,document_type_hint,possible_mechanism_hints,search_query_family,discovery_run_id,priority_bucket,cba_non_cba_hint,verification_status,http_status_code,content_type,content_length_header,canonical_download_locator,live_status,global_analysis_readiness
B4X2500SRD-20260730-34600b818cae795baeb0,source_review_lane_003,11,B4X2500V-20260730-01456,verification_lane_002,B4X2500LIVE-20260729-004232,B4X2500LIVE-20260729-004232,B4X2500-20260729-04046,scout_lane_002,broad_4x2500_shard_002,AL,South,Triana,Madison County (01089; primary),Resolution 2025-01 Establishment of Compensation Rate,https://townoftrianaal.gov/Assets/Files/OrdinancesResolutions/2025/Resolution%202025-1.pdf,townoftrianaal.gov,https://townoftrianaal.gov/Assets/Files/OrdinancesResolutions/2025/Resolution%202025-1.pdf,https://townoftrianaal.gov/Assets/Files/OrdinancesResolutions/2025/Resolution%202025-1.pdf,other_local_government_pay_policy,ordinance_or_policy,non_safety_constraint_signal,labor_relations_index,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,22270,https://townoftrianaal.gov/Assets/Files/OrdinancesResolutions/2025/Resolution%202025-1.pdf,not_run,false
B4X2500SRD-20260730-636995e2880a72a380d0,source_review_lane_003,12,B4X2500V-20260730-04338,verification_lane_004,B4X2500LIVE-20260729-001708,B4X2500LIVE-20260729-001708,B4X2500-20260729-01485,scout_lane_001,broad_4x2500_shard_001,AL,South,Cleveland,Blount County (01009; primary),Council Meeting Minutes (by date) — Town of Cleveland,https://clevelandal.gov/council-meeting-minutes,clevelandal.gov,https://clevelandal.gov/council-meeting-minutes,https://clevelandal.gov/council-meeting-minutes,agenda_packet_or_minutes,meeting_minutes,,agenda_minutes_attachment,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,medium_priority_verification_ready,non_cba_or_other_hint,reachable,200,text/html,14643,https://clevelandal.gov/council-meeting-minutes,not_run,false
B4X2500SRD-20260730-95143f1e608b4e0b5d69,source_review_lane_003,13,B4X2500V-20260730-02899,verification_lane_003,B4X2500LIVE-20260729-001715,B4X2500LIVE-20260729-001715,B4X2500-20260729-01494,scout_lane_001,broad_4x2500_shard_001,AL,South,Dadeville,Tallapoosa County (01123; primary),Resolution 23-005 — Police Officer Hazard Duty Pay,https://cityofdadevilleal.org/wp-content/uploads/2022/12/RESOLUTION-23-005.pdf,cityofdadevilleal.org,https://cityofdadevilleal.org/wp-content/uploads/2022/12/RESOLUTION-23-005.pdf,https://cityofdadevilleal.org/wp-content/uploads/2022/12/RESOLUTION-23-005.pdf,salary_ordinance,ordinance_or_policy,,civil_service_hr_pay,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,220653,https://cityofdadevilleal.org/wp-content/uploads/2022/12/RESOLUTION-23-005.pdf,not_run,false
B4X2500SRD-20260730-8ed73a085b3537845ae4,source_review_lane_003,14,B4X2500V-20260730-00018,verification_lane_001,B4X2500LIVE-20260729-006691,B4X2500LIVE-20260729-006691,B4X2500-20260729-06505,scout_lane_003,broad_4x2500_shard_003,AL,South,Graysville,Jefferson County (01073; primary),MINUTES (includes Ordinance No. 914: mayor/superintendent compensation; not an employee wage schedule),https://graysvillecity.nexbillpayonline.com/wp-content/uploads/sites/200/2022/08/110716MINUTES.pdf,graysvillecity.nexbillpayonline.com,https://graysvillecity.nexbillpayonline.com/wp-content/uploads/sites/200/2022/08/110716MINUTES.pdf,https://graysvillecity.nexbillpayonline.com/wp-content/uploads/sites/200/2022/08/110716MINUTES.pdf,wage_schedule,meeting_minutes,non_safety_constraint_signal,compensation_classification_study,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,353457,https://graysvillecity.nexbillpayonline.com/wp-content/uploads/sites/200/2022/08/110716MINUTES.pdf,not_run,false
B4X2500SRD-20260730-93919ed5e01606ed5ae8,source_review_lane_003,15,B4X2500V-20260730-01461,verification_lane_002,B4X2500LIVE-20260729-004224,B4X2500LIVE-20260729-004224,B4X2500-20260729-04020,scout_lane_002,broad_4x2500_shard_002,AL,South,Midfield,Jefferson County (01073; primary),City of Midfield Salary Schedule (Regular Rates) (Acknowledged by Personnel Board of Jefferson County),https://www.pbjcal.org/documents/salary/10MF/regular.pdf,pbjcal.org,https://pbjcal.org/documents/salary/10MF/regular.pdf,https://pbjcal.org/documents/salary/10MF/regular.pdf,wage_schedule,wage_schedule_or_compensation_plan,non_safety_constraint_signal,agenda_minutes_attachment,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,223388,https://pbjcal.org/documents/salary/10MF/regular.pdf,not_run,false
B4X2500SRD-20260730-b8eda68491a30f5f0099,source_review_lane_003,16,B4X2500V-20260730-01462,verification_lane_002,B4X2500LIVE-20260729-001725,B4X2500LIVE-20260729-001725,B4X2500-20260729-01516,scout_lane_001,broad_4x2500_shard_001,AL,South,La Fayette,Chambers County (01017; primary),"City of LaFayette Work Session and Council Proceedings (July 13, 2020) [PDF]",https://lafayetteal.com/images/pdfs/council-minutes/CM_7-13-20.pdf,lafayetteal.com,https://lafayetteal.com/images/pdfs/council-minutes/CM_7-13-20.pdf,https://lafayetteal.com/images/pdfs/council-minutes/CM_7-13-20.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,salary_wage_schedule,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,medium_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,206273,https://lafayetteal.com/images/pdfs/council-minutes/CM_7-13-20.pdf,not_run,false
B4X2500SRD-20260730-85fc25738172efd9b554,source_review_lane_003,17,B4X2500V-20260730-01463,verification_lane_002,B4X2500LIVE-20260729-006710,B4X2500LIVE-20260729-006710,B4X2500-20260729-06553,scout_lane_003,broad_4x2500_shard_003,AL,South,Westover,Shelby County (01117; primary),Employment (Westover Municipal Fire Department) — Firefighter pay rates,https://www.westoveral.gov/employment.html,westoveral.gov,https://westoveral.gov/employment.html,https://westoveral.gov/employment.html,wage_schedule,wage_schedule_or_compensation_plan,strike_or_no_strike_constraint;non_safety_constraint_signal,compensation_classification_study,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,text/html,not_reported,https://westoveral.gov/employment.html,not_run,false
B4X2500SRD-20260730-4ee2fb345f681cea9f6c,source_review_lane_003,18,B4X2500V-20260730-01464,verification_lane_002,B4X2500LIVE-20260729-006714,B4X2500LIVE-20260729-006714,B4X2500-20260729-06565,scout_lane_003,broad_4x2500_shard_003,AR,South,Caraway,Craighead County (05031; primary),"Caraway Municipal Code (Title 11, Building/Inspector compensation reference)",https://www.cityofcarawayar.org/plugins/show_image.php?id=118,cityofcarawayar.org,https://cityofcarawayar.org/plugins/show_image.php,https://cityofcarawayar.org/plugins/show_image.php,cba,ordinance_or_policy,strike_or_no_strike_constraint,compensation_classification_study,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,cba_hint,reachable,200,application/pdf,584106,https://cityofcarawayar.org/plugins/show_image.php,not_run,false
B4X2500SRD-20260730-531909f7cc2d3cf6b3db,source_review_lane_003,19,B4X2500V-20260730-01467,verification_lane_002,B4X2500LIVE-20260729-006735,B4X2500LIVE-20260729-006735,B4X2500-20260729-06613,scout_lane_003,broad_4x2500_shard_003,AR,South,Norfork,Baxter County (05005; primary),"Norfork Municipal Code — Personnel Policies (including vacation accrual, holiday pay, sick leave, and overtime pay rules) (Chapter 2.48; plus related personnel/compensation provisions elsewhere in the code)",https://www.cityofnorfork.org/Municipal%20Code/fwnorforkcodificationnorforkmunicipalcode/Municipal%20Code.htm,cityofnorfork.org,https://cityofnorfork.org/Municipal%20Code/fwnorforkcodificationnorforkmunicipalcode/Municipal%20Code.htm,https://cityofnorfork.org/Municipal%20Code/fwnorforkcodificationnorforkmunicipalcode/Municipal%20Code.htm,other_local_government_pay_policy,ordinance_or_policy,non_safety_constraint_signal,compensation_classification_study,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,text/html,not_reported,https://cityofnorfork.org/Municipal%20Code/fwnorforkcodificationnorforkmunicipalcode/Municipal%20Code.htm,not_run,false
B4X2500SRD-20260730-40a309c3b01173eb8cd7,source_review_lane_003,20,B4X2500V-20260730-02908,verification_lane_003,B4X2500LIVE-20260729-001742,B4X2500LIVE-20260729-001742,B4X2500-20260729-01550,scout_lane_001,broad_4x2500_shard_001,AL,South,Trinity,Morgan County (01103; primary); Lawrence County (01079),"Council Minutes January 13, 2025 (motion to raise Prosecutor Maggie Witt’s pay)",https://trinityal.gov/agendas/council-minutes-january-13%2C-2025,trinityal.gov,https://trinityal.gov/agendas/council-minutes-january-13%2C-2025,https://trinityal.gov/agendas/council-minutes-january-13%2C-2025,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,mou_settlement,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,medium_priority_verification_ready,non_cba_or_other_hint,reachable,200,text/html,not_reported,https://trinityal.gov/agendas/council-minutes-january-13%2C-2025,not_run,false
B4X2500SRD-20260730-334a22e7b44cd7165441,source_review_lane_003,21,B4X2500V-20260730-02910,verification_lane_003,B4X2500LIVE-20260729-001760,B4X2500LIVE-20260729-001760,B4X2500-20260729-01607,scout_lane_001,broad_4x2500_shard_001,AR,South,Mayflower,Faulkner County (05045; primary),Ordinance No. 2025-02 (Recalling Ord. 2014-05; Modifying Rules for Increases to Employee Salaries),https://mayflowerar.gov/download/2025-02-repealing-mayor-raise-authority/?filename=Ordinance-2025-02-Repealing-Mayor-Raise-Authority.pdf&ind=1748535391863&refresh=68436ebd87e891749249725&wpdmdl=21323,mayflowerar.gov,https://mayflowerar.gov/download/2025-02-repealing-mayor-raise-authority,https://mayflowerar.gov/download/2025-02-repealing-mayor-raise-authority,other_local_government_pay_policy,ordinance_or_policy,non_safety_constraint_signal,labor_relations_index,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,not_reported,https://mayflowerar.gov/download/2025-02-repealing-mayor-raise-authority,not_run,false
B4X2500SRD-20260730-c1871fddca82d449f8c3,source_review_lane_003,22,B4X2500V-20260730-02911,verification_lane_003,B4X2500LIVE-20260729-001768,B4X2500LIVE-20260729-001768,B4X2500-20260729-01628,scout_lane_001,broad_4x2500_shard_001,AR,South,Traskwood,Saline County (05125; primary),Interlocal Cooperation / 911 Governing Board Agreement (Includes Exhibit “1” Employee Benefits and Personnel Policy; Traskwood listed as a participating city),https://evogov.s3.us-west-2.amazonaws.com/meetings/68/agendas/15053.pdf,evogov.s3.us-west-2.amazonaws.com,https://evogov.s3.us-west-2.amazonaws.com/meetings/68/agendas/15053.pdf,https://evogov.s3.us-west-2.amazonaws.com/meetings/68/agendas/15053.pdf,personnel_policy,wage_schedule_or_compensation_plan,non_safety_constraint_signal,personnel_policy,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,17184607,https://evogov.s3.us-west-2.amazonaws.com/meetings/68/agendas/15053.pdf,not_run,false
B4X2500SRD-20260730-165e295b8636af17080c,source_review_lane_003,23,B4X2500V-20260730-01472,verification_lane_002,B4X2500LIVE-20260729-004251,B4X2500LIVE-20260729-004251,B4X2500-20260729-04078,scout_lane_002,broad_4x2500_shard_002,AR,South,Goshen,Washington County (05143; primary),"RESOLUTION 2024-24 – GF, SF, & Salary Appendix (Individual Salary & Liability Appendix)",https://www.goshenar.gov/wp-content/uploads/2026/06/19.-RESOLUTION-2024-24-GF-SF-Salary-Appendix-Resolutions.pdf,goshenar.gov,https://goshenar.gov/wp-content/uploads/2026/06/19.-RESOLUTION-2024-24-GF-SF-Salary-Appendix-Resolutions.pdf,https://goshenar.gov/wp-content/uploads/2026/06/19.-RESOLUTION-2024-24-GF-SF-Salary-Appendix-Resolutions.pdf,wage_schedule,wage_schedule_or_compensation_plan,non_safety_constraint_signal,compensation_classification_study,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,415042,https://goshenar.gov/wp-content/uploads/2026/06/19.-RESOLUTION-2024-24-GF-SF-Salary-Appendix-Resolutions.pdf,not_run,false
B4X2500SRD-20260730-a1fa4ae0ef6e99ddd273,source_review_lane_003,24,B4X2500V-20260730-01473,verification_lane_002,B4X2500LIVE-20260729-002352,B4X2500LIVE-20260729-002352,B4X2500-20260729-02365,scout_lane_001,broad_4x2500_shard_001,CA,West,Solvang,Santa Barbara County (06083; primary),"Agenda packet document showing Resolution No. 25-1295: Setting and Adopting the Salary Range Schedule for Salaried and/or Non-Represented Employees effective July 1, 2025 (Exhibit A attached)",https://www.cityofsolvang.com/AgendaCenter/ViewFile/Agenda/_06232025-889,cityofsolvang.com,https://cityofsolvang.com/AgendaCenter/ViewFile/Agenda/_06232025-889,https://cityofsolvang.com/AgendaCenter/ViewFile/Agenda/_06232025-889,agenda_packet_or_minutes,ordinance_or_policy,non_safety_constraint_signal,cba_agreement,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,16890361,https://cityofsolvang.com/AgendaCenter/ViewFile/Agenda/_06232025-889,not_run,false
B4X2500SRD-20260730-165a07a7e82ed05059c0,source_review_lane_003,25,B4X2500V-20260730-02913,verification_lane_003,B4X2500LIVE-20260729-006703,B4X2500LIVE-20260729-006703,B4X2500-20260729-06542,scout_lane_003,broad_4x2500_shard_003,AL,South,Sylvan Springs,Jefferson County (01073; primary),Meeting Minutes (landing page; downloadable PDFs may exist but not visible in captured content),https://sylvanspringsal.com/meeting-minutes/,sylvanspringsal.com,https://sylvanspringsal.com/meeting-minutes,https://sylvanspringsal.com/meeting-minutes,budget_or_pay_plan,meeting_minutes,non_safety_constraint_signal,personnel_policy,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,medium_priority_verification_ready,non_cba_or_other_hint,reachable,200,text/html,not_reported,https://sylvanspringsal.com/meeting-minutes,not_run,false
B4X2500SRD-20260730-c26f6591b49ed99e45e7,source_review_lane_003,26,B4X2500V-20260730-01476,verification_lane_002,B4X2500LIVE-20260729-004820,B4X2500LIVE-20260729-004820,B4X2500-20260729-04866,scout_lane_002,broad_4x2500_shard_002,CA,West,Wheatland,Yuba County (06115; primary),Memorandum of Understanding Between the City of Wheatland and the Wheatland Sergeants Association,https://mccmeetingspublic.blob.core.usgovcloudapi.net/wheatlndca-meet-cf31dc596b874e3db8c7b04da31dbcbc/ITEM-Attachment-001-e05ad7a27b6046049e23f16f02cfb477.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,https://mccmeetingspublic.blob.core.usgovcloudapi.net/wheatlndca-meet-cf31dc596b874e3db8c7b04da31dbcbc/ITEM-Attachment-001-e05ad7a27b6046049e23f16f02cfb477.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/wheatlndca-meet-cf31dc596b874e3db8c7b04da31dbcbc/ITEM-Attachment-001-e05ad7a27b6046049e23f16f02cfb477.pdf,budget_or_pay_plan,cba,,arbitration_factfinding,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,718974,https://mccmeetingspublic.blob.core.usgovcloudapi.net/wheatlndca-meet-cf31dc596b874e3db8c7b04da31dbcbc/ITEM-Attachment-001-e05ad7a27b6046049e23f16f02cfb477.pdf,not_run,false
B4X2500SRD-20260730-29ad3edaf12f50d35c6f,source_review_lane_003,27,B4X2500V-20260730-01482,verification_lane_002,B4X2500LIVE-20260729-002328,B4X2500LIVE-20260729-002328,B4X2500-20260729-02353,scout_lane_001,broad_4x2500_shard_001,CA,West,Carmel-by-the-Sea,Monterey County (06053; primary),"Memorandum of Understanding: General Employees Unit (General Unit) (LIUNA/UPEC Local 792) (July 1, 2024 – June 30, 2026)",https://ci.carmel.ca.us/sites/main/files/file-attachments/complete_general_unit_liuna_.pdf?1728674955=,ci.carmel.ca.us,https://ci.carmel.ca.us/sites/main/files/file-attachments/complete_general_unit_liuna_.pdf,https://ci.carmel.ca.us/sites/main/files/file-attachments/complete_general_unit_liuna_.pdf,mou_or_memorandum,cba,non_safety_constraint_signal,cba_agreement,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,1200645,https://ci.carmel.ca.us/sites/main/files/file-attachments/complete_general_unit_liuna_.pdf,not_run,false
