source_review_download_id,source_review_lane_id,source_review_lane_sequence,verification_row_id,verification_lane_id,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,state,region,municipality,county,source_title,source_locator_or_url,source_domain,final_url_or_locator,final_canonical_locator,source_family_hint,document_type_hint,possible_mechanism_hints,search_query_family,discovery_run_id,priority_bucket,cba_non_cba_hint,verification_status,http_status_code,content_type,content_length_header,canonical_download_locator,live_status,global_analysis_readiness
B4X2500SRD-20260730-a7a1ab17778c811cfcd6,source_review_lane_001,11,B4X2500V-20260730-04339,verification_lane_004,B4X2500LIVE-20260729-004226,B4X2500LIVE-20260729-004226,B4X2500-20260729-04023,scout_lane_002,broad_4x2500_shard_002,AL,South,Mulga,Jefferson County (01073; primary),"Resolution No. 2023-19 (A Resolution Prescribing the Salary of the Superintendent of the Municipal Utility Systems of the Town of Mulga, Alabama)",https://townofmulga.com/wp-content/uploads/2023/11/Resolution-2023-19.pdf,townofmulga.com,https://townofmulga.com/wp-content/uploads/2023/11/Resolution-2023-19.pdf,https://townofmulga.com/wp-content/uploads/2023/11/Resolution-2023-19.pdf,other_local_government_pay_policy,ordinance_or_policy,non_safety_constraint_signal,broad_pay_document_index,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,2471723,https://townofmulga.com/wp-content/uploads/2023/11/Resolution-2023-19.pdf,not_run,false
B4X2500SRD-20260730-e76ef77c07504190e0b6,source_review_lane_001,12,B4X2500V-20260730-01454,verification_lane_002,B4X2500LIVE-20260729-006695,B4X2500LIVE-20260729-006695,B4X2500-20260729-06519,scout_lane_003,broad_4x2500_shard_003,AL,South,Lineville,Clay County (01027; primary),Minutes of the Meeting (4-13-2021) — includes discussion of pay/raises for a water clerk role and mention of pay scales,https://www.cityoflinevilleal.com/_files/ugd/c6fc77_10688c7376af4b3d9d64ad0718e55559.pdf,cityoflinevilleal.com,https://cityoflinevilleal.com/_files/ugd/c6fc77_10688c7376af4b3d9d64ad0718e55559.pdf,https://cityoflinevilleal.com/_files/ugd/c6fc77_10688c7376af4b3d9d64ad0718e55559.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,agenda_minutes_attachment,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,medium_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,118873,https://cityoflinevilleal.com/_files/ugd/c6fc77_10688c7376af4b3d9d64ad0718e55559.pdf,not_run,false
B4X2500SRD-20260730-d339cb01d9945999b3b2,source_review_lane_001,13,B4X2500V-20260730-04340,verification_lane_004,B4X2500LIVE-20260729-006675,B4X2500LIVE-20260729-006675,B4X2500-20260729-06475,scout_lane_003,broad_4x2500_shard_003,AL,South,Ashville,St. Clair County (01115; primary),Ordinance 2022-013: Amend Personnel Policies - Contract employees (Personnel Policy and Procedures Handbook),https://www.cityofashville.org/Sites/Ashville/Documents/Ordinances/2022-013%20Amend%20Personnel%20Policies%20-%20Contract%20employees.pdf,cityofashville.org,https://cityofashville.org/Sites/Ashville/Documents/Ordinances/2022-013%20Amend%20Personnel%20Policies%20-%20Contract%20employees.pdf,https://cityofashville.org/Sites/Ashville/Documents/Ordinances/2022-013%20Amend%20Personnel%20Policies%20-%20Contract%20employees.pdf,personnel_policy,ordinance_or_policy,non_safety_constraint_signal,cba_agreement,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,1794070,https://cityofashville.org/Sites/Ashville/Documents/Ordinances/2022-013%20Amend%20Personnel%20Policies%20-%20Contract%20employees.pdf,not_run,false
B4X2500SRD-20260730-1e51313307e69a17e139,source_review_lane_001,14,B4X2500V-20260730-01459,verification_lane_002,B4X2500LIVE-20260729-001713,B4X2500LIVE-20260729-001713,B4X2500-20260729-01491,scout_lane_001,broad_4x2500_shard_001,AL,South,County Line,Jefferson County (01073; primary); Blount County (01009),"Ordinance #2020-001 — Council and Mayor Pay Ordinance (Town of County Line, Alabama)",https://mycountyline.org/images/WebPageDocs/Ordinances/Ordinance-2020-001.pdf,mycountyline.org,https://mycountyline.org/images/WebPageDocs/Ordinances/Ordinance-2020-001.pdf,https://mycountyline.org/images/WebPageDocs/Ordinances/Ordinance-2020-001.pdf,salary_ordinance,ordinance_or_policy,,arbitration_factfinding,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,263326,https://mycountyline.org/images/WebPageDocs/Ordinances/Ordinance-2020-001.pdf,not_run,false
B4X2500SRD-20260730-59bf8067de8f9fae631b,source_review_lane_001,15,B4X2500V-20260730-04344,verification_lane_004,B4X2500LIVE-20260729-009225,B4X2500LIVE-20260729-009225,B4X2500-20260729-09044,scout_lane_004,broad_4x2500_shard_004,AL,South,Stevenson,Jackson County (01071; primary),City of Stevenson Salary Schedule (2025 Salary Schedule) — Exhibit B,https://mccmeetingspublic.blob.core.usgovcloudapi.net/stevwa-meet-4ae4b5675c3346cfba6f12956591ea57/ITEM-Attachment-001-848f2a149d7944a6a804e3ffd3ed76b8.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,https://mccmeetingspublic.blob.core.usgovcloudapi.net/stevwa-meet-4ae4b5675c3346cfba6f12956591ea57/ITEM-Attachment-001-848f2a149d7944a6a804e3ffd3ed76b8.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/stevwa-meet-4ae4b5675c3346cfba6f12956591ea57/ITEM-Attachment-001-848f2a149d7944a6a804e3ffd3ed76b8.pdf,wage_schedule,wage_schedule_or_compensation_plan,non_safety_constraint_signal,labor_relations_index,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,128343,https://mccmeetingspublic.blob.core.usgovcloudapi.net/stevwa-meet-4ae4b5675c3346cfba6f12956591ea57/ITEM-Attachment-001-848f2a149d7944a6a804e3ffd3ed76b8.pdf,not_run,false
B4X2500SRD-20260730-e94f92f241d6de0799eb,source_review_lane_001,16,B4X2500V-20260730-02900,verification_lane_003,B4X2500LIVE-20260729-009187,B4X2500LIVE-20260729-009187,B4X2500-20260729-08986,scout_lane_004,broad_4x2500_shard_004,AL,South,Brundidge,Pike County (01109; primary),"August 5, 2025 Council Minutes (includes Resolution moving RSA Tier II employees to Tier I status effective Oct 1, 2025)",https://img1.wsimg.com/blobby/go/f1577572-f105-4756-8447-351a8c410483/downloads/98333bcd-a87b-4ad1-9d00-0cdbcd0e91f9/August%205%2C%202025%20Minutes.pdf?ver=1755711847554,img1.wsimg.com,https://img1.wsimg.com/blobby/go/f1577572-f105-4756-8447-351a8c410483/downloads/98333bcd-a87b-4ad1-9d00-0cdbcd0e91f9/August%205%2C%202025%20Minutes.pdf,https://img1.wsimg.com/blobby/go/f1577572-f105-4756-8447-351a8c410483/downloads/98333bcd-a87b-4ad1-9d00-0cdbcd0e91f9/August%205%2C%202025%20Minutes.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,cba_agreement,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,medium_priority_verification_ready,non_cba_or_other_hint,reachable,204,application/pdf,64219,https://img1.wsimg.com/blobby/go/f1577572-f105-4756-8447-351a8c410483/downloads/98333bcd-a87b-4ad1-9d00-0cdbcd0e91f9/August%205%2C%202025%20Minutes.pdf,not_run,false
B4X2500SRD-20260730-235c58e85ae31c9e35bf,source_review_lane_001,17,B4X2500V-20260730-04345,verification_lane_004,B4X2500LIVE-20260729-006683,B4X2500LIVE-20260729-006683,B4X2500-20260729-06489,scout_lane_003,broad_4x2500_shard_003,AL,South,Creola,Mobile County (01097; primary),Table AK: Salary Schedule for 40 & 56 hour work week (Mobile County Personnel Board) — includes FIRE-calculation lines,https://www.personnelboard.org/uploads/TableAK.pdf,personnelboard.org,https://personnelboard.org/uploads/TableAK.pdf,https://personnelboard.org/uploads/TableAK.pdf,wage_schedule,wage_schedule_or_compensation_plan,,arbitration_factfinding,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,282343,https://personnelboard.org/uploads/TableAK.pdf,not_run,false
B4X2500SRD-20260730-650203f9f2c53c4b4400,source_review_lane_001,18,B4X2500V-20260730-04347,verification_lane_004,B4X2500LIVE-20260729-004270,B4X2500LIVE-20260729-004270,B4X2500-20260729-04128,scout_lane_002,broad_4x2500_shard_002,AR,South,Russell,White County (05145; primary),ToR April 2025 Minutes APPROVED — includes “City Employee Salary” correction (accounting software labeling),https://russell-ar.gov/documents/1733/ToR_April_2025_Minutes_APPROVED.pdf,russell-ar.gov,https://russell-ar.gov/documents/1733/ToR_April_2025_Minutes_APPROVED.pdf,https://russell-ar.gov/documents/1733/ToR_April_2025_Minutes_APPROVED.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,agenda_minutes_attachment,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,not_reported,https://russell-ar.gov/documents/1733/ToR_April_2025_Minutes_APPROVED.pdf,not_run,false
B4X2500SRD-20260730-17be965d05a546810bf9,source_review_lane_001,19,B4X2500V-20260730-02907,verification_lane_003,B4X2500LIVE-20260729-001751,B4X2500LIVE-20260729-001751,B4X2500-20260729-01590,scout_lane_001,broad_4x2500_shard_001,AR,South,Gassville,Baxter County (05005; primary),ORDINANCE NO. 2024-02 (Attachment A: Minimum and Maximum Salaries w/out Council Approval per Position),https://www.cityofgassville.gov/ordinance-2024-02,cityofgassville.gov,https://cityofgassville.gov/ordinance-2024-02,https://cityofgassville.gov/ordinance-2024-02,other_local_government_pay_policy,ordinance_or_policy,non_safety_constraint_signal,civil_service_hr_pay,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,text/html,not_reported,https://cityofgassville.gov/ordinance-2024-02,not_run,false
B4X2500SRD-20260730-e48614e6f8a707f81af4,source_review_lane_001,20,B4X2500V-20260730-00025,verification_lane_001,B4X2500LIVE-20260729-006687,B4X2500LIVE-20260729-006687,B4X2500-20260729-06493,scout_lane_003,broad_4x2500_shard_003,AL,South,Dutton,Jackson County (01071; primary),05.25 minutes (attachment; file blocked/unreadable during scout),https://static1.squarespace.com/static/58c1b0e7e58c62c4d3b537f8/t/68471365ed27c438af3c0886/1749488485763/05.25+minutes.docx,static1.squarespace.com,https://static1.squarespace.com/static/58c1b0e7e58c62c4d3b537f8/t/68471365ed27c438af3c0886/1749488485763/05.25+minutes.docx,https://static1.squarespace.com/static/58c1b0e7e58c62c4d3b537f8/t/68471365ed27c438af3c0886/1749488485763/05.25+minutes.docx,agenda_packet_or_minutes,meeting_minutes,,compensation_classification_study,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,medium_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/vnd.openxmlformats-officedocument.wordprocessingml.document,33097,https://static1.squarespace.com/static/58c1b0e7e58c62c4d3b537f8/t/68471365ed27c438af3c0886/1749488485763/05.25+minutes.docx,not_run,false
B4X2500SRD-20260730-4aafced11d2421fb98fd,source_review_lane_001,21,B4X2500V-20260730-00026,verification_lane_001,B4X2500LIVE-20260729-004248,B4X2500LIVE-20260729-004248,B4X2500-20260729-04073,scout_lane_002,broad_4x2500_shard_002,AR,South,Diamond City,Boone County (05009; primary),2022-05 Amendment of Ordinances 2018-12 and 2018-10 Salary for Public Works Laborer 1 and Water Billing Clerk,https://diamondcityar.gov/wp-content/uploads/2022/03/2022-05.pdf,diamondcityar.gov,https://diamondcityar.gov/wp-content/uploads/2022/03/2022-05.pdf,https://diamondcityar.gov/wp-content/uploads/2022/03/2022-05.pdf,other_local_government_pay_policy,ordinance_or_policy,non_safety_constraint_signal,mou_settlement,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,41869,https://diamondcityar.gov/wp-content/uploads/2022/03/2022-05.pdf,not_run,false
B4X2500SRD-20260730-c175bc5ff4750943009f,source_review_lane_001,22,B4X2500V-20260730-00027,verification_lane_001,B4X2500LIVE-20260729-001755,B4X2500LIVE-20260729-001755,B4X2500-20260729-01597,scout_lane_001,broad_4x2500_shard_001,AR,South,Highland,Sharp County (05135; primary),"ORDINANCE NO. 01 - 20 (Personnel Policy for the City of Highland, Arkansas)",https://cityofhighlandar.gov/wp-content/uploads/2025/10/highland-arkansas-ordinances_4_3816935127.pdf,cityofhighlandar.gov,https://cityofhighlandar.gov/wp-content/uploads/2025/10/highland-arkansas-ordinances_4_3816935127.pdf,https://cityofhighlandar.gov/wp-content/uploads/2025/10/highland-arkansas-ordinances_4_3816935127.pdf,personnel_policy,ordinance_or_policy,non_safety_constraint_signal,cba_agreement,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,923025,https://cityofhighlandar.gov/wp-content/uploads/2025/10/highland-arkansas-ordinances_4_3816935127.pdf,not_run,false
B4X2500SRD-20260730-edfa0f9a201a2bb43390,source_review_lane_001,23,B4X2500V-20260730-01470,verification_lane_002,B4X2500LIVE-20260729-004272,B4X2500LIVE-20260729-004272,B4X2500-20260729-04134,scout_lane_002,broad_4x2500_shard_002,AR,South,Turrell,Crittenden County (05035; primary),CITY OF TURRELL POSITION SALARY SCHEDULE (within December 2023 binder / includes police position pay rates),https://cityofturrell.com/documents/273/23-12-Binder1_December_2023.pdf,cityofturrell.com,https://cityofturrell.com/documents/273/23-12-Binder1_December_2023.pdf,https://cityofturrell.com/documents/273/23-12-Binder1_December_2023.pdf,wage_schedule,wage_schedule_or_compensation_plan,,arbitration_factfinding,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,not_reported,https://cityofturrell.com/documents/273/23-12-Binder1_December_2023.pdf,not_run,false
B4X2500SRD-20260730-fc46cd9087f1ffe9755b,source_review_lane_001,24,B4X2500V-20260730-04356,verification_lane_004,B4X2500LIVE-20260729-006730,B4X2500LIVE-20260729-006730,B4X2500-20260729-06597,scout_lane_003,broad_4x2500_shard_003,AR,South,Keo,Lonoke County (05085; primary),"Keo City Council Meeting - March 15, 2021 Minutes",https://keoar.com/documents/389/Keo_City_Council_March_2021_Minutes.pdf,keoar.com,https://keoar.com/documents/389/Keo_City_Council_March_2021_Minutes.pdf,https://keoar.com/documents/389/Keo_City_Council_March_2021_Minutes.pdf,wage_schedule,meeting_minutes,non_safety_constraint_signal,arbitration_factfinding,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,38873,https://keoar.com/documents/389/Keo_City_Council_March_2021_Minutes.pdf,not_run,false
