candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verification_timestamp,candidate_only_lineage_status,retained_source_id,source_review_download_status,download_status,http_status,content_type_hint,file_extension,file_size_bytes,file_sha256,local_retained_path,duplicate_file_group_id,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,source_review_timestamp,notes
TS4L-007dbad731d5396346d8,lane_1,tier_b,verification_ready_medium,https://www.rentonschools.us/fs/resource-manager/view/04f0bbe0-c9dd-41be-879d-3942b03daced,RESP (Renton Education Support Professionals) Collective Bargaining Agreement (Renton School District 403 x RESP/Washington Education Association/NEA),Renton,WA,non_safety_comparator,Office personnel and paraeducators (and other RESP-covered classifications as defined in agreement),Renton Education Support Professionals (RESP) (WEA/NEA affiliations listed on cover),"September 1, 2023–August 31, 2026",2023-09-01,2026-08-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"City-of-Renton match (Renton School District 403; Renton, WA)",Overlaps expected 2024–2026 period (2024–2026 included within 2023–2026 term),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:04Z,verified_source_lead_not_downloaded,RS429-6d16c2a7bb4cb6910547,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,1833921,25d3d1982e32129a67ae661669d7e3d10215f663b81426b5dec3764d976ec518,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-6d16c2a7bb4cb6910547.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:11Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=1.195; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-01e4b54028e3ddedf6a7,lane_1,tier_b,verification_ready_medium,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_1881137/Image/Departments/Fire/CBA%202023%20-%202024.pdf,City of Aurora (CO) Fire Department CBA 2023 - 2024 (PDF),Aurora,CO,non_safety_comparator,Firefighters (collective bargaining unit contract document),,2023 - 2024,2023-01-01,2024-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same-city_Aurora_CO,overlaps_2023-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:37Z,verified_source_lead_not_downloaded,RS429-e4de3ff3cf8a3b483c92,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:11Z,"get_http_403; attempts=1; elapsed_seconds=0.378; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-02a4d3fce9c67c79378c,lane_1,tier_b,verification_ready_medium,https://ojd.contentdm.oclc.org/digital/api/collection/p17027coll9/id/2526/download,Employment Relations Board (Oregon) – Document involving Milton-Freewater Education Association / certification and excerpts from collective bargaining agreements,Milton-Freewater,OR,non_safety_comparator,Education bargaining unit employees (teacher/education association represented categories as described in the document),Milton-Freewater Education Association (OEA-OACE/NEA) vs. Milton-Freewater Unified School District #7 (as captioned in the document),1993–1994 era (document caption/case context; lead only),,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,Milton-Freewater school district/association matter (lead for city comparison).,target_same_or_overlapping_period,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:37Z,verified_source_lead_not_downloaded,RS429-767fb2f198ec17fd2864,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,88298,0115a166b1f290ac133a65cec01a09240654b4361243b4a4df4ecb814ed492e8,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-767fb2f198ec17fd2864.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:11Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=1.057; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-03304781c9163016bed0,lane_1,tier_b,verification_ready_medium,https://4.files.edl.io/51bd/12/01/23/233900-7585d47d-ff64-4d22-852c-76e2eec27747.pdf,"Inglewood Unified School District — Collective Bargaining Agreement (Teamsters Local 911) (July 1, 2022 – June 30, 2025)",Inglewood,CA,non_safety_comparator,Classified employees (Teamsters Local 911 bargaining unit),Teamsters Local 911,"July 1, 2022 – June 30, 2025",2022-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,likely,matches_2022_2025,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:37Z,verified_source_lead_not_downloaded,RS429-6e0fc605dc5756d3db1f,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,1071142,c9efa19640b6ebdfb5588761b37ddcf6f61e2261650497fbbdf09081941174ca,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-6e0fc605dc5756d3db1f.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:11Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=1.025; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-04462a16b388e3c06ec4,lane_1,tier_b,verification_ready_medium,https://www.brooklynpark.org/wp-content/uploads/2022/04/ccep042522rm.pdf,"City of Brooklyn Park Council Action Request/Resolution: Approving Staff to Enter into the 2022-2023 Collective Bargaining Agreement with IUOE Local 49 (Apr 25, 2022 agenda item)",Brooklyn Park,MN,non_safety_comparator,Operations and Maintenance employees (IUOE Local 49 represented unit),"International Union of Operating Engineers (IUOE), Local No. 49","January 1, 2022 through December 31, 2023 (agreement period referenced/approved)",2022-01-01,2023-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Brooklyn Park, MN match (city of Brooklyn Park).",Overlaps expected period (2022-01-01 through 2025-12-31).,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:21Z,verified_source_lead_not_downloaded,RS429-5c19ac096c6f0b67594f,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,20975663,99b9736be32308fa790719dbfb7a8f3da60460a513cd7f772cd870a08feab47b,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-5c19ac096c6f0b67594f.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:11Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=1.064; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-0747cbb350fcb4663219,lane_1,tier_b,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-04-0528.pdf,Collective Bargaining Agreement (SERB) — Mount Healthy (2021; wage schedules through 7/1/2023),Mount Healthy,OH,non_safety_comparator,"Education support / custodial / health office RN & related roles (wage schedule references incl. Head Custodian, Maintenance I/II/III, Secretaries, Interpreters/Health Office RN)",,"Effective wage schedule dates include 7/1/2021, 7/1/2022, 7/1/2023 (agreement period not fully specified in snippet)",2021-07-01,2023-07-01,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,overlaps_expected_period,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:23Z,verified_source_lead_not_downloaded,RS429-29d55cef32a1ed7be923,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,492532,019d4463cd52a6d6c699378d650dcfebd3933061a4ca2b299ec83c1c06815d85,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-29d55cef32a1ed7be923.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:11Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.491; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-0c36220e2a172042f55b,lane_1,tier_b,verification_ready_medium,https://alexandria.legistar.com/View.ashx?GUID=79C264C1-564C-4158-B515-8043C19B61FF&ID=12428748&M=F,24-1553_Attachment 2- Tentative Agreement,Alexandria,LA,non_safety_comparator,Municipal bargaining unit employees (wage adjustment context per attachment name/snippet),Not specified in provided lead snippet (attachment indicates a tentative agreement / wage adjustment effective for FY 2025 context),"Fiscal Year 2025 wage adjustment effective with first full pay period commencing on/after July 1, 2024 (exact full CBA term not captured in lead snippet)",,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Yes (Alexandria portal context; assumed Alexandria, LA)",May fall within/adjacent to a multi-year CBA cycle relevant to a 5-year term (exact overlap unknown from lead snippet),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:32:00Z,verified_source_lead_not_downloaded,RS429-3dd9f1327324a10bd53e,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,630980,aadf6738414fd9a1647375b4f47c03e8e7f6e05532590ae7dadf4333c20197a6,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-3dd9f1327324a10bd53e.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:12Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.367; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-0ce7b03152197ce5c276,lane_1,tier_b,verification_ready_medium,https://www.worcesterma.gov/human-resources/collective-bargaining-agreements/local-495-moa-2017-2020.pdf,"Local 495 — Memorandum of Agreement (July 1, 2017 - June 30, 2020)",Worcester,MA,non_safety_comparator,Unknown (not extracted from lead metadata),Local 495,"July 1, 2017 - June 30, 2020",2017-07-01,2020-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Exact match (City of Worcester, MA)",Exact period overlap (matches 7/1/2017–6/30/2020),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:21Z,verified_source_lead_not_downloaded,RS429-1faeac9175aae59e6494,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,824708,75d72fffe75bc0c7ccda0a2959e6680a9d91c15a311ea153ad0686ad3c267970,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-1faeac9175aae59e6494.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:12Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.456; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-168fbe9c99507706d055,lane_1,tier_b,verification_ready_medium,https://sunnyvaleca.legistar.com/View.ashx?GUID=E307BFDB-B3D7-41AB-AAB5-747703EEE79C&ID=11289625&M=F,"Memorandum of Understanding between the City of Sunnyvale and the Service Employees International Union (SEIU) Local 521, July 1, 2022 to June 30, 2026",Sunnyvale,CA,non_safety_comparator,City employees represented by SEIU Local 521 (non-safety unit; inferred from bargaining unit name),Service Employees International Union (SEIU) Local 521,"July 1, 2022 to June 30, 2026",2021-07-01,2024-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,match,overlaps_2021_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:04Z,verified_source_lead_not_downloaded,RS429-d933c9d6fc5c06a84109,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,1252393,c894d2cc52890ecc43a36f15e7766b853a56eedb745feebb9001c681820ebf6f,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d933c9d6fc5c06a84109.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:12Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.453; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-1818beaf93ad4bcb2fb2,lane_1,tier_b,verification_ready_medium,https://www.portageea.com/,Portage EA (Portage Public Schools) — 2024-27 Collective Bargaining Agreement (CBA) (searchable),Portage,MI,non_safety_comparator,non_safety_comparator,Portage Education Association (Portage EA),"2024-27 collective bargaining agreement (includes effective period covering July 1, 2024 through June 30, 2027 — likely)",2024-07-01,2027-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Same city (Portage, MI) — likely",Overlaps target cycle (2024-07-01 to 2027-06-30) — likely,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:37Z,verified_source_lead_not_downloaded,RS429-aac3c9de207685eee8ab,retained_downloaded_source,downloaded_retained,200,text/html,.html,167231,4d703c69ec6502d94c12c664099e4d9a781765d5afcf1ac83c45bd96fe428bc4,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-aac3c9de207685eee8ab.html,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:12Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.444; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-1c21ec7767f32219c3de,lane_1,tier_b,verification_ready_medium,https://detroitmi.gov/sites/detroitmi.localhost/files/events/2023-11/DPOA%20Contract%202022-2027.pdf,DPOA Contract 2022-2027 (Detroit Police Officers Association) [PDF],Detroit,MI,non_safety_comparator,Police (officers) - bargaining unit contract document lead,Detroit Police Officers Association (DPOA),2022-2027,2022,2027,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"exact_city_match_expected (Detroit, MI)",overlap_expected_with_2022_to_2027,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:21Z,verified_source_lead_not_downloaded,RS429-4b9792aaa1165602f2fb,oversized_for_this_pass,not_downloaded,200,application/pdf,,41279554,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:12Z,"content_length_exceeds_pass_limit; attempts=1; elapsed_seconds=0.243; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-1d85817a3c8ea5a05a56,lane_1,tier_b,verification_ready_medium,https://www.southburlingtonvt.gov/AgendaCenter/ViewFile/Agenda/_09022025-166,South Burlington City Council Meeting Agenda packet file (includes approval of collective bargaining agreement between the City and AFSCME),South Burlington,VT,non_safety_comparator,AFSCME-represented city employees,AFSCME (exact local/unit name not confirmed from search snippet),unclear (not retrievable to confirm term/duration clause),,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same-city,target_same_or_overlapping_period,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:11Z,verified_source_lead_not_downloaded,RS429-846faedd549b778a5152,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,588459,9c6143999e349ed8c4416ef319a0087c2c9ddb36d81a7770883cf805224a97a5,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-846faedd549b778a5152.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:12Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.436; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-1f781adb207e35bd1c5f,lane_1,tier_b,verification_ready_medium,https://cdnsm5-ss11.sharpschool.com/UserFiles/Servers/Server_74688/File/EVSC%20Offices/Human%20Resources/Contracts/Evansville%202025-2027%20TA%20Redline.pdf,Evansville 2025-2027 TA Redline (EVSC/ETA Teacher Contract),Evansville,IN,non_safety_comparator,Teachers (classroom educators),Evansville Teachers Association (ETA),"July 1, 2025 through June 30, 2027 (academic-year contract term stated in agreement)",2025-07-01,2027-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,Evansville (within EVSC/Evansville-Vanderburgh School Corporation),Overlaps expected period (2025-01-01 through 2027-12-31),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:32:59Z,verified_source_lead_not_downloaded,RS429-eebf9ada8e5614f81110,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,266969,8c9b21606d062ab11714383cb8073eec6056144e912281fc318e25d9d93dfd65,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-eebf9ada8e5614f81110.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:12Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.403; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-1ff9f2e16c7b9d78d284,lane_1,tier_b,verification_ready_medium,https://ilrb.illinois.gov/content/dam/soi/en/web/ilrb/arbitration/documents/s-ma-12-032.pdf,S-MA-12-032 — City of Collinsville — FOP Civilian Unit (includes Appendix/Wage offer; referenced for 2011-2013 collective bargaining agreement),Collinsville,IL,non_safety_comparator,Civilian unit employee group (non-sworn/public safety civilian bargaining unit),FOP Civilian Unit (City of Collinsville),Referenced as part of a 2011-2013 collective bargaining agreement context (document includes wage offer/appendix content),2011-01-01,2013-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_match,overlaps_expected_period_2011_2013,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:21Z,verified_source_lead_not_downloaded,RS429-ee6c869d501c296a7925,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,1791730,0cee614bb344541c8ae7a4fb58c16c031a6c7f0963f9fd9856ed19c3e6fecd3b,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-ee6c869d501c296a7925.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:12Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=1.053; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-2378458fd602ed2d7dcd,lane_1,tier_b,verification_ready_medium,https://detroitmi.gov/sites/detroitmi.localhost/files/events/2023-11/DPLSA%20Contract%202022-2027.pdf,DPLSA Contract 2022-2027 (Detroit Police Lieutenants Supervisors Association) [PDF],Detroit,MI,non_safety_comparator,Police (lieutenants/supervisors) - bargaining unit contract document lead,Detroit Police Lieutenants & Supervisors Association (DPLSA),2022-2027,2022,2027,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"exact_city_match_expected (Detroit, MI)",overlap_expected_with_2022_to_2027,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:21Z,verified_source_lead_not_downloaded,RS429-0fdcd3c4e3c34834c7bd,oversized_for_this_pass,not_downloaded,200,application/pdf,,37230215,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:13Z,"content_length_exceeds_pass_limit; attempts=1; elapsed_seconds=0.146; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-24988abb8b5b0a3c7f3e,lane_1,tier_b,verification_ready_medium,https://www.portland.gov/bhr/employee-relations/labor-relations/documents/2025-2027-collective-bargaining-agreement-afscme/download,2025-2027 Collective Bargaining Agreement (AFSCME) — City of Portland (Maine),Portland,ME,non_safety_comparator,General city employees (AFSCME bargaining unit; non-safety comparator lead),"AFSCME (City of Portland, ME)",2025-2027 (agreement labeled 2025-2027; wage rates revised during term),2025-07-01,2028-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Portland, ME match",Overlaps expected period (2025-2027) for wage schedule/terms,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:04Z,verified_source_lead_not_downloaded,RS429-4a85f0efcda6709eff33,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,2672293,eebaac8de5ae3dfdcaf75e5287883a248afee7165f7141b6e3d9c7c0807231de,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-4a85f0efcda6709eff33.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:13Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.804; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-288a414f85335d8df1e8,lane_1,tier_b,verification_ready_medium,https://www.rentonschools.us/fs/resource-manager/view/72918380-8377-4f24-adae-9e70c25c3e45,RPTA 2024-2026 Collective Bargaining Agreement (Renton School District 403 x Renton Professional–Technical Association/Washington Education Association/National Education Association),Renton,WA,non_safety_comparator,Professional-technical (non-safety staff categories as defined in agreement),Renton Professional–Technical Association (RPTA) (WEA/NEA affiliations listed on cover),"September 1, 2024–August 31, 2026",2024-09-01,2026-08-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"City-of-Renton match (Renton School District 403; Renton, WA)",Exact match to expected 2024–2026 period on cover/title,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:04Z,verified_source_lead_not_downloaded,RS429-b44f7434fd91c8a89d6e,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,2653522,963851c91964ede540da9d0f9aa488ac73546ad9dc521d586fe7463b2765982d,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-b44f7434fd91c8a89d6e.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:13Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.824; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-303dd8855a77b716a4bb,lane_1,tier_b,verification_ready_medium,https://louisville.legistar.com/View.ashx?GUID=FFDF7B1F-BC7E-4E14-9F5D-2048BED486F6&ID=9877552&M=F,"Collective Bargaining Agreement – AFSCME Local 3425 (Louisville Free Public Library) (Expiration: June 30, 2025) (effective date placeholder)",Metro Government Of Louisville-Jefferson County,KY,non_safety_comparator,non_safety_comparator,"AFSCME, Local 3425 (Louisville Free Public Library unit)","Effective Oct 3, 2021 – June 30, 2025 (CBA title page indicates effective date/expiration)",2021-10-03,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,yes,overlaps_expected_period_2021-2023,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:04Z,verified_source_lead_not_downloaded,RS429-68464540e7dc476eabc7,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,614838,b594115fd60e35d02d4e646d387a874bffe4df8b177c2a77678dcd1eb49ac430,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-68464540e7dc476eabc7.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:13Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.362; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-327a52164af278d0e51f,lane_1,tier_b,verification_ready_medium,https://kuna.ks.aft.org/sites/default/files/media/documents/2025/MOA%202025-2028.pdf,MOA 2025-2028 (pdf) - (AFT-hosted) memorandum of agreement,Kansas City,KS,non_safety_comparator,Nurses / nursing-related bargaining-unit employees (as indicated by the MOA scope text preview),Union/Association parties to the MOA (exact named parties not extracted here),2025-2028 memorandum of agreement,2025-10-01,2028-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Kansas City, KS (address references include Kansas City, KS)",overlap uncertain (expected period unclear),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:54Z,verified_source_lead_not_downloaded,RS429-516bcb125496f9abad35,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,571327,8f1704eedd453e30fbcd3608ef0a585815226b8f901fee07421feb993681f09e,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-516bcb125496f9abad35.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:13Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.601; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-3b31cd0fd1d3cd9bd0f3,lane_1,tier_b,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0144.pdf,Collective Bargaining Agreement (Middletown Classified Employees Association & Middletown City School District) — SERB contract PDF 20-MED-02-0144,Middletown,OH,non_safety_comparator,Classified employees (school district support personnel; details not extracted),Middletown Classified Employees Association,"July 1, 2020 – June 30, 2023",2018-11-01,2021-10-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Exact municipality match (Middletown, OH school district) based on source title/snippet","Overlaps expected period (Nov 1, 2018 – Oct 31, 2021) for 2020–2021",verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:21Z,verified_source_lead_not_downloaded,RS429-a425d9ff6d69f1aba7e5,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,2172222,31b0dafe038c804d1d248311bedcd79ff2bbae370449432d8cadc310cfc8f766,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-a425d9ff6d69f1aba7e5.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T01:46:13Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.482; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
