hex_cell_id,geography_panel,mechanism_tag,side,implementation_event_count,projected_hex_center_x,projected_hex_center_y,centroid_latitude,centroid_longitude
CONUS50-+00007-+00024,lower_48,base_wage_change,police,1,525000.0,2381569.86,44.552173,-89.171537
CONUS50-+00008-+00020,lower_48,base_wage_change,remains_unclear,1,600000.0,2078460.969,41.768621,-88.448896
CONUS50-+00008-+00021,lower_48,base_wage_change,police,2,600000.0,2165063.509,42.097437,-88.248079
CONUS50-+00008-+00022,lower_48,base_wage_change,police,1,600000.0,2251666.05,42.972663,-88.787067
CONUS50-+00008-+00024,lower_48,base_wage_change,remains_unclear,1,600000.0,2424871.131,44.483581,-88.240106
CONUS50-+00009-+00021,lower_48,base_wage_change,police,1,675000.0,2208364.78,43.012437,-87.970984
CONUS50-+00009-+00022,lower_48,base_wage_change,remains_unclear,1,675000.0,2294967.32,43.299923,-87.988438
CONUS50-+00011-+00017,lower_48,base_wage_change,remains_unclear,1,825000.0,1948557.159,40.4775,-85.962546
CONUS50-+00011-+00019,lower_48,base_wage_change,police,1,825000.0,2121762.239,41.912485,-86.008184
CONUS50-+00011-+00020,lower_48,base_wage_change,police,1,825000.0,2208364.78,42.31243,-86.113441
CONUS50-+00012-+00023,lower_48,base_wage_change,remains_unclear,1,900000.0,2511473.671,45.213163,-85.012439
CONUS50-+00013-+00015,lower_48,base_wage_change,fire,3,975000.0,1861954.618,39.317319,-84.19657
CONUS50-+00013-+00015,lower_48,base_wage_change,police,1,975000.0,1861954.618,39.270658,-84.458537
CONUS50-+00013-+00018,lower_48,base_wage_change,police,1,975000.0,2121762.239,41.619253,-83.708216
CONUS50-+00013-+00019,lower_48,base_wage_change,police,1,975000.0,2208364.78,42.559684,-84.30901
CONUS50-+00013-+00023,lower_48,base_wage_change,remains_unclear,1,975000.0,2554774.941,45.417699,-83.804751
CONUS50-+00014-+00017,lower_48,base_wage_change,fire,4,1050000.0,2078460.969,41.02912,-83.58485
CONUS50-+00014-+00018,lower_48,base_wage_change,non_safety,1,1050000.0,2165063.509,41.691566,-83.401339
CONUS50-+00014-+00018,lower_48,base_wage_change,police,1,1050000.0,2165063.509,42.129896,-83.15077
CONUS50-+00014-+00019,lower_48,base_wage_change,remains_unclear,5,1050000.0,2251666.05,42.581359,-83.246418
CONUS50-+00015-+00015,lower_48,base_wage_change,remains_unclear,1,1125000.0,1948557.159,39.938824,-83.186259
CONUS50-+00015-+00016,lower_48,base_wage_change,remains_unclear,1,1125000.0,2035159.699,40.771407,-82.410251
CONUS50-+00015-+00017,lower_48,base_wage_change,fire,2,1125000.0,2121762.239,41.346226,-82.23527
CONUS50-+00015-+00017,lower_48,base_wage_change,police,1,1125000.0,2121762.239,41.372778,-82.108009
CONUS50-+00015-+00019,lower_48,base_wage_change,remains_unclear,1,1125000.0,2294967.32,43.046435,-82.485238
CONUS50-+00016-+00016,lower_48,base_wage_change,police,1,1200000.0,2078460.969,41.177695,-81.822594
CONUS50-+00016-+00016,lower_48,base_wage_change,remains_unclear,1,1200000.0,2078460.969,41.161567,-81.242058
CONUS50-+00016-+00017,lower_48,base_wage_change,police,2,1200000.0,2165063.509,41.469618,-81.341761
CONUS50-+00017-+00014,lower_48,base_wage_change,remains_unclear,3,1275000.0,1948557.159,39.901656,-81.276691
CONUS50-+00017-+00015,lower_48,base_wage_change,fire,1,1275000.0,2035159.699,40.299457,-80.930602
CONUS50-+00017-+00016,lower_48,base_wage_change,police,2,1275000.0,2121762.239,41.23646,-80.561784
CONUS50-+00017-+00016,lower_48,base_wage_change,remains_unclear,1,1275000.0,2121762.239,41.028914,-80.95059
CONUS50-+00018-+00015,lower_48,base_wage_change,police,1,1350000.0,2078460.969,40.604472,-79.759987
CONUS50-+00018-+00015,lower_48,base_wage_change,remains_unclear,1,1350000.0,2078460.969,40.407774,-79.776354
CONUS50-+00018-+00016,lower_48,base_wage_change,police,1,1350000.0,2165063.509,41.440173,-79.828753
CONUS50-+00018-+00016,lower_48,base_wage_change,remains_unclear,1,1350000.0,2165063.509,41.36847,-79.691935
CONUS50-+00018-+00017,lower_48,base_wage_change,police,3,1350000.0,2251666.05,42.099141,-79.320102
CONUS50-+00020-+00016,lower_48,base_wage_change,police,1,1500000.0,2251666.05,42.233277,-77.795082
CONUS50-+00020-+00017,lower_48,base_wage_change,police,1,1500000.0,2338268.59,42.753724,-78.011059
CONUS50-+00021-+00014,lower_48,base_wage_change,remains_unclear,1,1575000.0,2121762.239,40.543191,-76.952904
CONUS50-+00021--00004,lower_48,base_wage_change,remains_unclear,1,1575000.0,562916.512,26.530938,-80.046814
CONUS50-+00021--00005,lower_48,base_wage_change,police,1,1575000.0,476313.972,25.963274,-80.122149
CONUS50-+00022-+00013,lower_48,base_wage_change,police,1,1650000.0,2078460.969,40.064424,-76.795847
CONUS50-+00022-+00017,lower_48,base_wage_change,police,1,1650000.0,2424871.131,43.046144,-75.874769
CONUS50-+00023-+00013,lower_48,base_wage_change,police,1,1725000.0,2121762.239,40.324923,-74.78878
CONUS50-+00023-+00013,lower_48,base_wage_change,remains_unclear,2,1725000.0,2121762.239,40.494704,-75.019461
CONUS50-+00023-+00019,lower_48,base_wage_change,remains_unclear,1,1725000.0,2641377.482,44.772856,-74.28157
CONUS50-+00024-+00012,lower_48,base_wage_change,remains_unclear,2,1800000.0,2078460.969,40.259139,-74.533576
CONUS50-+00024-+00013,lower_48,base_wage_change,non_safety,1,1800000.0,2165063.509,40.999093,-74.168849
CONUS50-+00024-+00013,lower_48,base_wage_change,remains_unclear,2,1800000.0,2165063.509,40.680722,-74.360292
CONUS50-+00024-+00014,lower_48,base_wage_change,police,1,1800000.0,2251666.05,41.162046,-74.190873
CONUS50-+00024-+00015,lower_48,base_wage_change,police,1,1800000.0,2338268.59,41.970995,-74.004746
CONUS50-+00024-+00015,lower_48,base_wage_change,remains_unclear,4,1800000.0,2338268.59,41.813322,-73.895462
CONUS50-+00025-+00012,lower_48,base_wage_change,remains_unclear,1,1875000.0,2121762.239,39.969474,-74.07188
CONUS50-+00025-+00013,lower_48,base_wage_change,police,4,1875000.0,2208364.78,41.013479,-73.839289
CONUS50-+00025-+00014,lower_48,base_wage_change,remains_unclear,1,1875000.0,2294967.32,41.635759,-73.211422
CONUS50-+00026-+00013,lower_48,base_wage_change,remains_unclear,1,1950000.0,2251666.05,40.821406,-72.598903
CONUS50-+00026-+00014,lower_48,base_wage_change,remains_unclear,2,1950000.0,2338268.59,41.732982,-72.374658
CONUS50-+00026-+00015,lower_48,base_wage_change,fire,1,1950000.0,2424871.131,42.611636,-71.564743
CONUS50-+00027-+00014,lower_48,base_wage_change,remains_unclear,2,2025000.0,2381569.86,41.93048,-71.046214
CONUS50-+00027-+00016,lower_48,base_wage_change,fire,1,2025000.0,2554774.941,43.23198,-70.585466
CONUS50--00014-+00027,lower_48,base_wage_change,police,1,-1050000.0,1732050.808,37.932416,-107.857737
CONUS50--00024-+00027,lower_48,base_wage_change,remains_unclear,1,-1800000.0,1299038.106,33.038996,-115.622441
CONUS50--00029-+00038,lower_48,base_wage_change,remains_unclear,1,-2175000.0,2035159.699,39.031163,-121.389996
CONUS50--00029-+00039,lower_48,base_wage_change,remains_unclear,1,-2175000.0,2121762.239,39.410187,-121.713322
CONUS50--00030-+00036,lower_48,base_wage_change,fire,1,-2250000.0,1818653.348,36.552881,-121.921919
CONUS50--00030-+00036,lower_48,base_wage_change,non_safety,1,-2250000.0,1818653.348,36.62177,-121.847668
CONUS50--00030-+00039,lower_48,base_wage_change,police,1,-2250000.0,2078460.969,39.038333,-122.922633
CONUS50--00030-+00039,lower_48,base_wage_change,remains_unclear,1,-2250000.0,2078460.969,39.038333,-122.922633
