hex_cell_id,geography_panel,mechanism_tag,side,implementation_event_count,projected_hex_center_x,projected_hex_center_y,centroid_latitude,centroid_longitude
CONUS50-+00022-+00017,lower_48,uniform_or_equipment_allowance,police,1,1650000.0,2424871.131,43.100709,-75.293111
CONUS50-+00023-+00013,lower_48,uniform_or_equipment_allowance,police,1,1725000.0,2121762.239,40.506632,-75.600226
CONUS50-+00023-+00013,lower_48,uniform_or_equipment_allowance,remains_unclear,2,1725000.0,2121762.239,40.594532,-75.026566
CONUS50-+00024-+00013,lower_48,uniform_or_equipment_allowance,non_safety,1,1800000.0,2165063.509,40.999093,-74.168849
CONUS50-+00024-+00014,lower_48,uniform_or_equipment_allowance,police,3,1800000.0,2251666.05,41.134184,-73.965733
CONUS50-+00024-+00015,lower_48,uniform_or_equipment_allowance,mixed,1,1800000.0,2338268.59,41.970995,-74.004746
CONUS50-+00024-+00015,lower_48,uniform_or_equipment_allowance,remains_unclear,2,1800000.0,2338268.59,42.092591,-73.98811
CONUS50-+00024-+00017,lower_48,uniform_or_equipment_allowance,police,1,1800000.0,2511473.671,43.685784,-73.875334
CONUS50-+00025-+00013,lower_48,uniform_or_equipment_allowance,police,1,1875000.0,2208364.78,40.83647,-73.605108
CONUS50-+00026-+00013,lower_48,uniform_or_equipment_allowance,remains_unclear,1,1950000.0,2251666.05,40.994274,-72.288503
CONUS50-+00026-+00014,lower_48,uniform_or_equipment_allowance,remains_unclear,1,1950000.0,2338268.59,41.636439,-72.454002
CONUS50-+00026-+00018,lower_48,uniform_or_equipment_allowance,remains_unclear,1,1950000.0,2684678.752,44.912593,-70.538905
CONUS50-+00028-+00016,lower_48,uniform_or_equipment_allowance,remains_unclear,2,2100000.0,2598076.211,44.052277,-69.567522
CONUS50--00031-+00038,lower_48,uniform_or_equipment_allowance,remains_unclear,1,-2325000.0,1948557.159,37.676697,-122.452821
