candidate_id,target_id,municipality_id,municipality,state,county,region,lane_id,source_family_query_family,source_corpus_routing_hint,candidate_title,candidate_url_or_locator,source_domain,normalized_locator,snippet,search_rank,source_owner,source_owner_type,unit_type_hint,union_name_hint,employer_hint,possible_cycle_or_year,document_type_hint,candidate_stage,document_completeness,visible_year_evidence,overlap_with_anchor_cycle,duplicate_risk,blocked_or_unreadable_flag,cycle_match_notes,comparator_role,wrong_employer_risk,context_only_flag,needs_verification_reason,why_relevant,confidence,source_family_hint,source_family_confidence,mechanism_source_family_hints,discovery_timestamp,candidate_quality_hint,duplicate_locator_flag,prior_seen_locator_flag,verification_status,download_status,source_review_status,extraction_status,rating_status,ingestion_status,normalization_status,global_analysis_readiness,lineage,review_candidate_id,candidate_review_lane_id,candidate_review_lane_sequence,canonical_review_locator,cba_non_cba_hint,review_planned_status
BRM5C-BRM5-20260731-09208-01,BRM5-20260731-09208,cog_2025_138853,Callao,MO,Macon County (29121; primary),Midwest,scout_lane_003,salary_pay_ordinance,causal_or_pay_record,ORDINANCES (City of Callao website ordinances landing page),https://cityofcallao.wixsite.com/callao/ordinances,cityofcallao.wixsite.com,https://cityofcallao.wixsite.com/callao/ordinances,"Potential official repository for municipal ordinances that could include salary/pay plan adjustments for non-safety, police, or fire personnel.",1,,city,unclear,,Callao municipal government,unclear,index_page,context_only_candidate,unclear,index_or_snippet_only,no_anchor_supplied,none,no,Landing page content observed in crawl did not expose ordinance documents/pay provisions or downloadable salary/compensation texts; no visible year/operative wage raise language.,mechanism_context,possible,yes,Must locate downloadable ordinance/pay-schedule documents from within or via direct links; current page crawl did not show any wage/compensation ordinance items.,"Potential official repository for municipal ordinances that could include salary/pay plan adjustments for non-safety, police, or fire personnel.",low,budget_or_pay_plan,high,non_safety_constraint_signal,2026-08-01T06:22:05.169606+00:00,low_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-09208,BRM5C-BRM5-20260731-09208-01,candidate_review_lane_001,452,https://cityofcallao.wixsite.com/callao/ordinances,non_cba_or_unresolved_hint,metadata_review_pending
BRM5C-BRM5-20260731-09257-04,BRM5-20260731-09257,cog_2025_169287,Liberty,MO,Daviess County (29061; primary),Midwest,scout_lane_003,budget_pay_plan,causal_or_pay_record,City Council Regular Session Minutes (Archive/ViewFile/Item/3844) referencing IAFF Local No. 3808 CBA (no CBA text attached in extracted minutes),https://libertymissouri.gov/Archive/ViewFile/Item/3844,libertymissouri.gov,https://libertymissouri.gov/Archive/ViewFile/Item/3844,"Identifies an official route to the city’s executed fire CBA, but this item is not itself the wage schedule/pay plan document.",4,,city,fire,IAFF Local No. 3808,Liberty municipal government municipal government,unclear,agenda_cover_sheet,context_only_candidate,partial_document,duration_clause,unclear,none,no,"Minutes text indicates a collective bargaining agreement between the City and IAFF Local 3808 requiring a two-year commitment, but the operative CBA wage/salary schedule text itself is not present in the extracted minutes.",no_comparator_role,none,yes,Must locate the actual executed CBA document/attachment associated with the cited ordinance/document number to extract wage/salary and duration operative terms.,"Identifies an official route to the city’s executed fire CBA, but this item is not itself the wage schedule/pay plan document.",medium,budget_or_pay_plan,high,non_safety_constraint_signal,2026-08-01T06:39:05.863711+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-09257,BRM5C-BRM5-20260731-09257-04,candidate_review_lane_001,453,https://libertymissouri.gov/Archive/ViewFile/Item/3844,non_cba_or_unresolved_hint,metadata_review_pending
BRM5C-BRM5-20260731-12936-01,BRM5-20260731-12936,cog_2025_129644,Bowling Green,MO,Chariton County (29041; primary),Midwest,scout_lane_004,personnel_policy,causal_or_pay_record,Article X: Pay Plan (Section 130.360 Total Remuneration; Section 130.420 Overtime and Compensatory Time; includes “except for public safety employees”),https://ecode360.com/29205718,ecode360.com,https://ecode360.com/29205718,Non-safety comparator anchor for municipal wage/compensation administration (overtime/comp time; total remuneration framing).,1,,city,non_safety,,Bowling Green municipal government municipal government,unclear,ordinance_or_policy,context_only_candidate,partial_document,other_operative_text,unclear,none,no,Operative pay administration text (total remuneration; overtime/comp time rules) but no full executed wage document or contract term appears in the discovered excerpt.,ordinary_non_safety_comparator,none,yes,"No bargaining unit, no executed agreement/term duration, and no explicit wage schedule rates found in the discovered excerpt; operative pay rules may still be useful as context only.",Non-safety comparator anchor for municipal wage/compensation administration (overtime/comp time; total remuneration framing).,medium,budget_or_pay_plan,high,non_safety_constraint_signal,2026-08-01T06:47:21.309911+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12936,BRM5C-BRM5-20260731-12936-01,candidate_review_lane_001,454,https://ecode360.com/29205718,non_cba_or_unresolved_hint,metadata_review_pending
BRM5C-BRM5-20260731-16777-02,BRM5-20260731-16777,cog_2025_168865,Otterville,MO,Cooper County (29053; primary),Midwest,scout_lane_005,wage_salary_schedule,causal_or_pay_record,"Regular Meeting Minutes (Jan 7, 2026) — lead URL (content not retrievable in this run)",https://www.ottervillemo.gov/__static/jdj5jdewjg05mnzvcdlsdmzpuwzusghl/January-7-2026-minutes.pdf,ottervillemo.gov,https://ottervillemo.gov/__static/jdj5jdewjg05mnzvcdlsdmzpuwzusghl/January-7-2026-minutes.pdf,"If the meeting included adoption/approval of pay plan changes, it could point to qualifying wage-schedule/compensation plan or wage-setting ordinance.",2,,city,unclear,,Otterville municipal government municipal government,unclear,meeting_minutes,insufficient_candidate,blocked_or_unreadable,index_or_snippet_only,no_anchor_supplied,none,yes,PDF fetch timed out; cannot confirm whether wage/salary schedule or binding compensation terms are included.,unclear,none,yes,Blocked_or_unreadable (timeout). Must re-fetch to determine whether it includes wage schedule or bargaining/factfinding operative text.,"If the meeting included adoption/approval of pay plan changes, it could point to qualifying wage-schedule/compensation plan or wage-setting ordinance.",low,budget_or_pay_plan,high,non_safety_constraint_signal,2026-08-01T07:15:14.771456+00:00,low_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-16777,BRM5C-BRM5-20260731-16777-02,candidate_review_lane_001,455,https://ottervillemo.gov/__static/jdj5jdewjg05mnzvcdlsdmzpuwzusghl/January-7-2026-minutes.pdf,non_cba_or_unresolved_hint,metadata_review_pending
BRM5C-BRM5-20260731-01859-01,BRM5-20260731-01859,cog_2025_171687,Alexandria,ND,Divide County (38023; primary),Midwest,scout_lane_001,local_pay_policy_payroll,causal_or_pay_record,Alexandria Township Budget 2022 (Administrative Salaries and Benefits; Fire Protection line item),https://alexandriatownship.org/wp-content/uploads/2021/03/budget-2022.pdf,alexandriatownship.org,https://alexandriatownship.org/wp-content/uploads/2021/03/budget-2022.pdf,"May provide budgeted pay/benefits levels and could point to how general municipal compensation increased year-to-year, but it is not a wage-setting instrument.",1,,city,non_safety,,Alexandria municipal government municipal government,unclear,context_only,context_only_candidate,full_document,other_operative_text,no_anchor_supplied,none,no,"Budget shows named salary/benefits and a Fire Protection expense, but does not provide a wage schedule or executed labor agreement terms or COLA language.",authoritative_civilian_wage_setting,possible,yes,"No explicit wage rates, wage schedule, step plan, COLA mechanism, or labor agreement/cba/factfinding/arbitration terms shown in the accessible document excerpt.","May provide budgeted pay/benefits levels and could point to how general municipal compensation increased year-to-year, but it is not a wage-setting instrument.",medium,budget_or_pay_plan,high,,2026-08-01T07:00:25.804896+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-01859,BRM5C-BRM5-20260731-01859-01,candidate_review_lane_001,456,https://alexandriatownship.org/wp-content/uploads/2021/03/budget-2022.pdf,non_cba_or_unresolved_hint,metadata_review_pending
BRM5C-BRM5-20260731-02033-02,BRM5-20260731-02033,cog_2025_171922,Powers Lake,ND,Mountrail County (38061; primary),Midwest,scout_lane_001,budget_pay_plan,causal_or_pay_record,City of Powers Lake Regular Meeting (unapproved proceedings) — hire temporary/seasonal position at a wage of $16/hour,https://www.powerslakend.com/vertical/sites/%7BEF9FF932-081C-47D8-982A-C2C6AC78DA43%7D/uploads/4-7-2022%281%29.pdf,powerslakend.com,https://powerslakend.com/vertical/sites/%7BEF9FF932-081C-47D8-982A-C2C6AC78DA43%7D/uploads/4-7-2022%281%29.pdf,Provides a city-official wage datapoint for an ordinary city position; may help trace to a broader wage/pay resolution or employee compensation plan.,2,,city,non_safety,,Powers Lake municipal government municipal government,unclear,agenda_cover_sheet,context_only_candidate,partial_document,other_operative_text,no_anchor_supplied,none,no,"This is a meeting proceeding approving a specific hire at a stated hourly wage, not an authoritative/codified municipal wage schedule or pay plan for ordinary non-safety municipal employees.",ordinary_non_safety_comparator,none,yes,"Does not show a wage schedule/pay plan (only a single hire’s wage). Contract years, duration, and scope across classifications are not evidenced.",Provides a city-official wage datapoint for an ordinary city position; may help trace to a broader wage/pay resolution or employee compensation plan.,medium,budget_or_pay_plan,high,non_safety_constraint_signal,2026-08-01T07:49:11.211774+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-02033,BRM5C-BRM5-20260731-02033-02,candidate_review_lane_001,457,https://powerslakend.com/vertical/sites/%7BEF9FF932-081C-47D8-982A-C2C6AC78DA43%7D/uploads/4-7-2022%281%29.pdf,non_cba_or_unresolved_hint,metadata_review_pending
BRM5C-BRM5-20260731-17104-02,BRM5-20260731-17104,cog_2025_169920,Mead,NE,Merrick County (31121; primary),Midwest,scout_lane_005,compensation_classification_plan,causal_or_pay_record,Mead Nebraska — Board of Trustees Meeting Minutes (landing page; links to 2025/2024/2023 minutes PDFs),https://meadnebraska.net/meeting-minutes,meadnebraska.net,https://meadnebraska.net/meeting-minutes,"Municipal minutes often contain wage schedule changes, compensation plan votes, or references to employee pay ordinances/policies.",2,,city,unclear,,Mead municipal government municipal government,unclear,index_page,context_only_candidate,index_or_landing_page,index_or_snippet_only,unclear,none,yes,"Minutes PDFs are listed for 2026 and links for 2025/2024/2023; one attempt to fetch a 2025 minutes PDF failed due to a fetch error, so operative wage/classification text could not be inspected.",mechanism_context,none,yes,Must open the specific minutes PDF(s) and locate operative wage schedule/classification/compensation plan and any longevity/shift/non-base pay language.,"Municipal minutes often contain wage schedule changes, compensation plan votes, or references to employee pay ordinances/policies.",medium,budget_or_pay_plan,high,,2026-08-01T08:51:38.985677+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-17104,BRM5C-BRM5-20260731-17104-02,candidate_review_lane_001,458,https://meadnebraska.net/meeting-minutes,non_cba_or_unresolved_hint,metadata_review_pending
BRM5C-BRM5-20260731-17094-01,BRM5-20260731-17094,cog_2025_130337,Lincoln,NE,Franklin County (31061; primary),Midwest,scout_lane_005,civil_service_hr,causal_or_pay_record,"Police 2025 Pay Plan (Appendix B class pay with STEP A–J and Effective August 14, 2025)",https://www.lincoln.ne.gov/files/sharedassets/public/v/5/hr/class-and-comp/city-pay-plans/2021/police-2025-payplan.pdf,lincoln.ne.gov,https://lincoln.ne.gov/files/sharedassets/public/v/5/hr/class-and-comp/city-pay-plans/2021/police-2025-payplan.pdf,Authoritative city-posted police pay plan with step structure (useful for step schedule progression grades).,1,,city,police,Lincoln Police Union (LPU),Lincoln municipal government municipal government,unclear,wage_schedule_or_compensation_plan,context_only_candidate,full_document,other_operative_text,unclear,none,no,"Shows pay steps (STEP A–J) and an effective date (Effective August 14, 2025), but does not itself provide a collective bargaining agreement duration/term text.",safety_target,none,yes,Pay plan is a compensation schedule; does not by itself prove police CBA/award term lengths or step progression rules beyond the displayed step structure.,Authoritative city-posted police pay plan with step structure (useful for step schedule progression grades).,medium,budget_or_pay_plan,high,non_safety_constraint_signal,2026-08-01T08:48:30.801020+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-17094,BRM5C-BRM5-20260731-17094-01,candidate_review_lane_001,459,https://lincoln.ne.gov/files/sharedassets/public/v/5/hr/class-and-comp/city-pay-plans/2021/police-2025-payplan.pdf,non_cba_or_unresolved_hint,metadata_review_pending
BRM5C-BRM5-20260731-02265-01,BRM5-20260731-02265,cog_2025_172679,Grand Rapids,OH,Wood County (39173; primary),Midwest,scout_lane_001,agenda_minutes_packet,causal_or_pay_record,"Finance, Wages & Audit Committee Meeting Minutes — Monday, February 17, 2025",https://grandrapidsohio.com/Committees/Finance-Wages/02_17_25.pdf,grandrapidsohio.com,https://grandrapidsohio.com/Committees/Finance-Wages/02_17_25.pdf,Shows the village’s internal committee discussing budgeting factors including a wage ordinance; may lead to separate wage/pay ordinance or labor agreements.,1,,city,non_safety,,Grand Rapids municipal government municipal government,unclear,meeting_minutes,context_only_candidate,partial_document,other_operative_text,no_anchor_supplied,none,no,"Minutes mention planning for 2025 appropriations and reference 'wage ordinance' as a factor in proposed funding, but no salary/wage schedule figures or binding wage terms are shown in the visible text.",mechanism_context,none,yes,Not a wage schedule/contract document; any wage ordinance is referenced without operative pay tables or contract duration terms.,Shows the village’s internal committee discussing budgeting factors including a wage ordinance; may lead to separate wage/pay ordinance or labor agreements.,medium,budget_or_pay_plan,high,,2026-08-01T09:07:33.623486+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-02265,BRM5C-BRM5-20260731-02265-01,candidate_review_lane_001,460,https://grandrapidsohio.com/Committees/Finance-Wages/02_17_25.pdf,non_cba_or_unresolved_hint,metadata_review_pending
BRM5C-BRM5-20260731-02251-01,BRM5-20260731-02251,cog_2025_212238,Farmersville,OH,Montgomery County (39113; primary),Midwest,scout_lane_001,personnel_policy,causal_or_pay_record,"Minutes of Village Council Meeting (with 2025 Budget Highlights: Personnel/Base hourly rate, overtime, call-out pay; references Police Contract year/term)",https://www.farmersville.us/wp-content/uploads/2024/12/2024-11-25.pdf,farmersville.us,https://farmersville.us/wp-content/uploads/2024/12/2024-11-25.pdf,"Contains explicit personnel pay rate components (base hourly rate, overtime, call-out pay) discussed by Village Council for a named personnel group; potential non-safety wage mechanism context.",1,,city,non_safety,,Farmersville municipal government municipal government,unclear,meeting_minutes,context_only_candidate,full_document,award_period,no_anchor_supplied,none,no,Operative wage/pay figures appear inside council meeting minutes / budget highlights for 2025; does not clearly show an executed personnel policy or binding civilian wage schedule/MOA language (no COLA/CPI clause confirmed).,mechanism_context,possible,yes,"Minutes/budget highlights may describe internal pay line-items, but the document does not clearly establish a binding personnel policy or civilian wage schedule clause (e.g., COLA/CPI CPI-W mechanism) in standalone operative form.","Contains explicit personnel pay rate components (base hourly rate, overtime, call-out pay) discussed by Village Council for a named personnel group; potential non-safety wage mechanism context.",medium,budget_or_pay_plan,high,non_safety_constraint_signal,2026-08-01T09:01:52.992431+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-02251,BRM5C-BRM5-20260731-02251-01,candidate_review_lane_001,461,https://farmersville.us/wp-content/uploads/2024/12/2024-11-25.pdf,non_cba_or_unresolved_hint,metadata_review_pending
BRM5C-BRM5-20260731-09797-02,BRM5-20260731-09797,cog_2025_209093,Lindsey,OH,Sandusky County (39143; primary),Midwest,scout_lane_003,budget_pay_plan,causal_or_pay_record,ordinance2026-10,https://drive.google.com/file/d/10_7eqITelxzQCB5NxhZRvW27nIXaIeNk/view?usp=drive_link,drive.google.com,https://drive.google.com/file/d/10_7eqITelxzQCB5NxhZRvW27nIXaIeNk/view,A numbered village ordinance could contain annual wage/pay-rate adjustments relevant to non-safety municipal pay planning.,2,,city,non_safety,,Lindsey municipal government,unclear,ordinance_or_policy,insufficient_candidate,blocked_or_unreadable,unclear,unclear,none,yes,Google Drive landing page requires sign-in; operative wage/pay-plan/bargaining settlement terms not verifiable.,authoritative_civilian_wage_setting,possible,no,Could not inspect contents; operative wage/rate language not verifiable.,A numbered village ordinance could contain annual wage/pay-rate adjustments relevant to non-safety municipal pay planning.,low,budget_or_pay_plan,high,non_safety_constraint_signal,2026-08-01T09:33:39.572893+00:00,low_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-09797,BRM5C-BRM5-20260731-09797-02,candidate_review_lane_001,462,https://drive.google.com/file/d/10_7eqITelxzQCB5NxhZRvW27nIXaIeNk/view,non_cba_or_unresolved_hint,metadata_review_pending
BRM5C-BRM5-20260731-13606-01,BRM5-20260731-13606,cog_2025_173308,Perry,OH,Wood County (39173; primary),Midwest,scout_lane_004,budget_pay_plan,causal_or_pay_record,Perry Township Board of Trustees – Record of Proceedings (motion approving Collective Bargaining Agreement with FOP Lodge 9 for 2025 through 2027),https://www.perrytwp.org/AgendaCenter/ViewFile/Minutes/_08042025-389,perrytwp.org,https://perrytwp.org/AgendaCenter/ViewFile/Minutes/_08042025-389,Establishes that Perry Township Police had an FOP Lodge 9 collective bargaining agreement covering 2025–2027; this is the most direct lead to locate the executed wage/pay plan text.,1,,city,police,FOP Lodge 9,"Perry Township (Wood County, OH) Police Department",2025–2027 (approved; full executed CBA not found in the snippet),agenda_cover_sheet,context_only_candidate,partial_document,duration_clause,unclear,none,no,"Minutes indicate a CBA approval covering 2025 through 2027, but the actual CBA wage/longevity text is not present in the located document snippet.",no_comparator_role,possible,yes,Binding wage/supplement/step/longevity language from the executed CBA was not located; only approval/motion language was found.,Establishes that Perry Township Police had an FOP Lodge 9 collective bargaining agreement covering 2025–2027; this is the most direct lead to locate the executed wage/pay plan text.,medium,budget_or_pay_plan,high,non_safety_constraint_signal,2026-08-01T10:32:39.644253+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-13606,BRM5C-BRM5-20260731-13606-01,candidate_review_lane_001,463,https://perrytwp.org/AgendaCenter/ViewFile/Minutes/_08042025-389,non_cba_or_unresolved_hint,metadata_review_pending
BRM5C-BRM5-20260731-17175-01,BRM5-20260731-17175,cog_2025_213200,Burton,OH,Geauga County (39055; primary),Midwest,scout_lane_005,budget_pay_plan,causal_or_pay_record,"Burton Village Council Meeting Minutes (Sept. 22, 2025) — Ordinance 2501-25 (pay increases for FY 2026)",https://villageofburton.org/wp-content/uploads/sites/27/2025/10/COUNCIL-MINUTES-9-22-2025.pdf,villageofburton.org,https://villageofburton.org/wp-content/uploads/sites/27/2025/10/COUNCIL-MINUTES-9-22-2025.pdf,Potential municipal wage/pay plan adoption mechanism for non-safety/general employees; however unit scope (police vs fire vs non-safety) and retroactive effective date are not evidenced in the minutes document itself.,1,,city,unknown,,Burton municipal government municipal government,unclear,meeting_minutes,insufficient_candidate,partial_document,other_operative_text,no_anchor_supplied,none,no,"Minutes indicate an ordinance number (2501-25) was placed on first reading to establish pay increases for employees for fiscal year 2026, but the ordinance text/wage schedule/effective/retroactive implementation language is not present in this document excerpt.",mechanism_context,possible,yes,The binding pay/budget wage plan language (including retroactive wage implementation effective date) is not included here; only the existence of Ordinance 2501-25 is referenced.,Potential municipal wage/pay plan adoption mechanism for non-safety/general employees; however unit scope (police vs fire vs non-safety) and retroactive effective date are not evidenced in the minutes document itself.,medium,budget_or_pay_plan,high,non_safety_constraint_signal;fiscal_constraint_signal,2026-08-01T09:14:59.308535+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-17175,BRM5C-BRM5-20260731-17175-01,candidate_review_lane_001,464,https://villageofburton.org/wp-content/uploads/sites/27/2025/10/COUNCIL-MINUTES-9-22-2025.pdf,non_cba_or_unresolved_hint,metadata_review_pending
BRM5C-BRM5-20260731-17474-02,BRM5-20260731-17474,cog_2025_175526,Egan,SD,Moody County (46101; primary),Midwest,scout_lane_005,salary_pay_ordinance,causal_or_pay_record,Ordinance No. 223 — 2023 Appropriation Ordinance,https://egansd.com/documents/566/223.pdf,egansd.com,https://egansd.com/documents/566/223.pdf,"Could help identify whether personnel costs are budgeted, but it does not appear to function as a salary_pay_ordinance.",2,,city,unclear,,Egan municipal government,unclear,ordinance_or_policy,context_only_candidate,full_document,award_period,no_anchor_supplied,none,no,Appropriation ordinance shows an applicable year (2023) but does not provide an employee wage/pay schedule or salary ordinance text in the visible extract.,mechanism_context,possible,yes,Requires locating a separate salary/wage ordinance or pay plan ordinance (not a budget/appropriation document).,"Could help identify whether personnel costs are budgeted, but it does not appear to function as a salary_pay_ordinance.",medium,budget_or_pay_plan,high,,2026-08-01T11:13:15.374408+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-17474,BRM5C-BRM5-20260731-17474-02,candidate_review_lane_001,465,https://egansd.com/documents/566/223.pdf,non_cba_or_unresolved_hint,metadata_review_pending
BRM5C-BRM5-20260731-02866-02,BRM5-20260731-02866,cog_2025_177415,Washington,WI,Door County (55029; primary),Midwest,scout_lane_001,arbitration_factfinding_labor_relations,causal,Town of Washington Budget Worksheet 2026 (Approved),https://www.washingtonisland-wi.gov/s/Town_of_Washington_Budget_Worksheet_2026_Approved_251104.pdf,washingtonisland-wi.gov,https://washingtonisland-wi.gov/s/Town_of_Washington_Budget_Worksheet_2026_Approved_251104.pdf,May indicate municipal compensation changes by year/classification for later targeted search for the specific operative wage-setting or settlement language elsewhere on the site.,2,,city,unclear,,Washington municipal government municipal government,unclear,wage_schedule_or_compensation_plan,insufficient_candidate,partial_document,other_operative_text,no_anchor_supplied,none,no,"Shows budget line-items for Police/Fire and wages/salaries amounts, but does not display an arbitration/factfinding award period or operative across-the-board percentage raise clause; not a binding CBA/award/MOA in the visible content.",authoritative_civilian_wage_setting,none,yes,"If this document (or an attached worksheet) includes an explicit policy clause about % raises across classifications, the clause must be located/quoted; otherwise it remains non-qualifying wage-setting context only.",May indicate municipal compensation changes by year/classification for later targeted search for the specific operative wage-setting or settlement language elsewhere on the site.,low,budget_or_pay_plan,high,strike_or_no_strike_constraint,2026-08-01T12:48:06.858168+00:00,low_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-02866,BRM5C-BRM5-20260731-02866-02,candidate_review_lane_001,466,https://washingtonisland-wi.gov/s/Town_of_Washington_Budget_Worksheet_2026_Approved_251104.pdf,cba_arbitration_factfinding_hint,metadata_review_pending
BRM5C-BRM5-20260731-02856-02,BRM5-20260731-02856,cog_2025_177778,Troy,WI,Walworth County (55127; primary),Midwest,scout_lane_001,broad_pay_employee_compensation_index,discovery_route_separate_corpora,Town of Troy Monthly Board Meeting Packet (includes FY 2026 budget resolution with a 'Public Safety' expenditure line item),https://files.heygov.com/townoftroy.com/meetings/me_01kj2mdrzhr1ak3bxr7wp749ka/251023twn-brd-mtng-pckt-1.pdf,files.heygov.com,https://files.heygov.com/townoftroy.com/meetings/me_01kj2mdrzhr1ak3bxr7wp749ka/251023twn-brd-mtng-pckt-1.pdf,Municipal budget documents sometimes contain salary/wage or position/pay-plan references that can lead to underlying compensation documents.,2,,third_party,unclear,,"Town of Troy (Walworth County, WI)",unclear,agenda_cover_sheet,insufficient_candidate,partial_document,other_operative_text,no_anchor_supplied,none,no,"The visible text shows FY 2026 budget/appropriation content and includes a 'Public Safety' expenditure line, but no police/fire CBA, wage schedule, MOA/settlement terms, or employee compensation pay periods are shown in the retrieved excerpt.",mechanism_context,possible,yes,"Requires scanning the full packet for any embedded executed wage-related MOA, settlement, arbitration award, pay plan/schedule, or department-specific wage language tied to police/fire/non-safety employees.",Municipal budget documents sometimes contain salary/wage or position/pay-plan references that can lead to underlying compensation documents.,low,budget_or_pay_plan,high,,2026-08-01T12:43:24.815682+00:00,low_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-02856,BRM5C-BRM5-20260731-02856-02,candidate_review_lane_001,467,https://files.heygov.com/townoftroy.com/meetings/me_01kj2mdrzhr1ak3bxr7wp749ka/251023twn-brd-mtng-pckt-1.pdf,non_cba_or_unresolved_hint,metadata_review_pending
