candidate_id,target_id,municipality_id,municipality,state,county,region,lane_id,source_family_query_family,source_corpus_routing_hint,candidate_title,candidate_url_or_locator,source_domain,normalized_locator,snippet,search_rank,source_owner,source_owner_type,unit_type_hint,union_name_hint,employer_hint,possible_cycle_or_year,document_type_hint,candidate_stage,document_completeness,visible_year_evidence,overlap_with_anchor_cycle,duplicate_risk,blocked_or_unreadable_flag,cycle_match_notes,comparator_role,wrong_employer_risk,context_only_flag,needs_verification_reason,why_relevant,confidence,source_family_hint,source_family_confidence,mechanism_source_family_hints,discovery_timestamp,candidate_quality_hint,duplicate_locator_flag,prior_seen_locator_flag,verification_status,download_status,source_review_status,extraction_status,rating_status,ingestion_status,normalization_status,global_analysis_readiness,lineage,review_candidate_id,candidate_review_lane_id,candidate_review_lane_sequence,canonical_review_locator,cba_non_cba_hint,review_planned_status
BRM5C-BRM5-20260731-06379-02,BRM5-20260731-06379,cog_2025_194261,Baraboo,WI,Sauk County (55111; primary),Midwest,scout_lane_002,cba_agreement,causal,"Baraboo, City of (Public Works) and Teamsters Union Local 695 — Arbitration Award (Decision No. 28691-A)",https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf,werc.wi.gov,https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf,Arbitration award involving non-safety municipal employees (Public Works) and Teamsters; could include binding wage/work rules depending on the award’s effective period and incorporated terms.,2,,state_labor_board,non_safety,Teamsters Union Local 695,City of Baraboo (Department of Public Works),unclear,arbitration_award,insufficient_candidate,full_document,other_operative_text,unclear,none,no,This is an interest-arbitration award with proceedings/hearing and decision dates (1995/1996-era). The prompt’s required contract years are not clearly established from a duration clause in the visible excerpt; treat contract_years as unclear pending inspection of any explicit award effective period.,ordinary_non_safety_comparator,possible,no,Confirm whether the award establishes a specific covered wage/schedule period and/or incorporates into a labor agreement with an explicit effective/expiration term usable as contract_years for non-safety municipal employees.,Arbitration award involving non-safety municipal employees (Public Works) and Teamsters; could include binding wage/work rules depending on the award’s effective period and incorporated terms.,low,arbitration_award,high,strike_or_no_strike_constraint;non_safety_constraint_signal,2026-08-01T11:22:11.765687+00:00,low_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-06379,BRM5C-BRM5-20260731-06379-02,candidate_review_lane_003,375,https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf,cba_arbitration_factfinding_hint,metadata_review_pending
BRM5C-BRM5-20260731-17602-03,BRM5-20260731-17602,cog_2025_136703,Antigo,WI,Langlade County (55067; primary),Midwest,scout_lane_005,broad_pay_employee_compensation_index,discovery_route_separate_corpora,"City of Antigo — WERC MA-7757 (Gallagher, 11-15-93) Arbitration Award (Case 69, No. 48910)",https://werc.wi.gov/grievance_awards/4708.pdf,werc.wi.gov,https://werc.wi.gov/grievance_awards/4708.pdf,"Provides WERC arbitration pay-rate evidence for Antigo City Employees Union (AFSCME Local 1192), which is plausibly ordinary municipal labor (non-safety) but must be validated by grievant/unit details.",3,,state_labor_board,non_safety,"Antigo City Employees Union, Local 1192, AFSCME, AFL-CIO",Antigo municipal government (City of Antigo),1992-1994 (described as the 1992-94 collective bargaining agreement),arbitration_award,context_only_candidate,partial_document,"duration_clause (""According to the terms of the 1992-94 collective bargaining agreement"" between the City and the Union; grievance resolution focused on ""correct pay rate"")",unclear,none,no,Explicitly ties the arbitration to the 1992-94 labor agreement; need verification that the specific pay-rate dispute covers ordinary/non-safety (civilian/general municipal) classifications rather than safety categories.,ordinary_non_safety_comparator,possible,yes,Confirm grievant classification(s) and ensure the dispute/pay-rate language corresponds to ordinary municipal/civilian bargaining units (not police/fire).,"Provides WERC arbitration pay-rate evidence for Antigo City Employees Union (AFSCME Local 1192), which is plausibly ordinary municipal labor (non-safety) but must be validated by grievant/unit details.",medium,arbitration_award,high,strike_or_no_strike_constraint;non_safety_constraint_signal,2026-08-01T11:51:55.133997+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-17602,BRM5C-BRM5-20260731-17602-03,candidate_review_lane_003,376,https://werc.wi.gov/grievance_awards/4708.pdf,cba_arbitration_factfinding_hint,metadata_review_pending
BRM5C-BRM5-20260731-06772-05,BRM5-20260731-06772,cog_2025_208907,Mount Hope,NY,Orange County (36071; primary),Northeast,scout_lane_002,arbitration_factfinding_labor_relations,causal,"Chapter 52: Police Department - Town of Mount Hope, NY (municipal code page; includes disciplinary hearing procedures)",https://ecode360.com/29474500,ecode360.com,https://ecode360.com/29474500,"May provide context on labor/discipline governance for police, but cannot serve as a wage-schedule comparator for arbitration/factfinding outcomes.",5,,city,unclear,,Town of Mount Hope municipal government,unclear (policy/procedure code does not provide CBA term/wage schedule duration),ordinance_or_policy,context_only_candidate,index_or_landing_page,index_or_snippet_only,unclear,none,no,"Code chapter references procedure and statutory alignment; it is not a wage schedule, arbitration award, or executed labor-relations document.",mechanism_context,none,yes,Not a labor relations award/CBA/wage schedule; no operative contract duration or wages in retrieved snippet.,"May provide context on labor/discipline governance for police, but cannot serve as a wage-schedule comparator for arbitration/factfinding outcomes.",low,arbitration_award,high,strike_or_no_strike_constraint,2026-08-01T13:51:17.443829+00:00,low_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-06772,BRM5C-BRM5-20260731-06772-05,candidate_review_lane_003,377,https://ecode360.com/29474500,cba_arbitration_factfinding_hint,metadata_review_pending
BRM5C-BRM5-20260731-10464-01,BRM5-20260731-10464,cog_2025_193773,Hammondsport,NY,Steuben County (36101; primary),Northeast,scout_lane_003,broad_pay_employee_compensation_index,discovery_route_separate_corpora,"AWARD OF THE ARBITRATION PANEL (Village of Hammondsport and Hammondsport Police Benevolent Association), Case No. IA89-8; M89-006",https://perb.ny.gov/system/files/documents/2024/03/ia89-008-award-4-16-90.pdf,perb.ny.gov,https://perb.ny.gov/system/files/documents/2024/03/ia89-008-award-4-16-90.pdf,"Contains police wage/salary-related issues (e.g., salaries, premium pay, merit pay) for the Village of Hammondsport.",1,,state_labor_board,police,Hammondsport Police Benevolent Association,Hammondsport municipal government municipal government,unclear,arbitration_award,qualifying_candidate,full_document,other_operative_text,unclear,none,no,"PERB award is dated/received around 1989-1993 (via PERB listing context), but the PDF excerpt provided does not explicitly state the full award/contract duration in the visible lines.",safety_target,possible,no,Exact operative contract/award duration clause is not visible in provided excerpt; confirm whether the award is intended to cover a specific multi-year period and how wage increases are structured.,"Contains police wage/salary-related issues (e.g., salaries, premium pay, merit pay) for the Village of Hammondsport.",medium,arbitration_award,high,strike_or_no_strike_constraint,2026-08-01T13:36:59.685374+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-10464,BRM5C-BRM5-20260731-10464-01,candidate_review_lane_003,378,https://perb.ny.gov/system/files/documents/2024/03/ia89-008-award-4-16-90.pdf,cba_arbitration_factfinding_hint,metadata_review_pending
BRM5C-BRM5-20260731-17911-02,BRM5-20260731-17911,cog_2025_171014,Corning,NY,Steuben County (36101; primary),Northeast,scout_lane_005,agenda_minutes_packet,causal_or_pay_record,"In the Matter of the Arbitration between the City of Corning and Corning Firefighters, Local 932 AFL-CIO, IAFF — Opinion and Award (Case No. IA82-20; M82-227)",https://perb.ny.gov/city-corning-and-corning-firefighters-local-932-afl-cio-iaff,perb.ny.gov,https://perb.ny.gov/city-corning-and-corning-firefighters-local-932-afl-cio-iaff,PERB opinion and award for firefighters with explicit effective dates for wage changes.,2,,state_labor_board,fire,"Corning Firefighters, Local 932 AFL-CIO, IAFF",City of Corning,"Firefighters pay increase effective July 1, 1982 and additional 1% beginning January 1, 1983 (award period language tied to the arbitration).",arbitration_award,qualifying_candidate,full_document,award_period,unclear,possible,no,"Operative AWARD section states: 7% effective July 1, 1982 and additional 1% beginning January 1, 1983.",safety_target,none,no,Scout-stage lead: confirm whether the document includes a retroactive wage effective date mechanism (separate from forward effective dates) matching the anchor concept.,PERB opinion and award for firefighters with explicit effective dates for wage changes.,medium,arbitration_award,high,strike_or_no_strike_constraint,2026-08-01T13:45:21.464707+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-17911,BRM5C-BRM5-20260731-17911-02,candidate_review_lane_003,379,https://perb.ny.gov/city-corning-and-corning-firefighters-local-932-afl-cio-iaff,cba_arbitration_factfinding_hint,metadata_review_pending
BRM5C-BRM5-20260731-14151-01,BRM5-20260731-14151,cog_2025_212077,Callicoon,NY,Sullivan County (36105; primary),Northeast,scout_lane_004,arbitration_factfinding_labor_relations,causal,"Callicoon, Town of and Town of Callicoon Highway Department Unit, CSEA, Local 1000, AFSCME, AFL-CIO, Sullivan County Local 853 (2003)",https://ecommons.cornell.edu/bitstreams/6197223d-831e-404a-bc17-3c22c9cba907/download,ecommons.cornell.edu,https://ecommons.cornell.edu/bitstreams/6197223d-831e-404a-bc17-3c22c9cba907/download,"Represents Callicoon Town non-safety/general municipal labor terms (highway department unit) with a known effective/expiration period, which can serve as a starting point for non-safety arbitration/factfinding cycle matching.",1,,third_party,non_safety,"Town of Callicoon Highway Department Unit, CSEA, AFSCME, AFL-CIO (Local 1000; Sullivan County Local 853)",Callicoon municipal government (Town of Callicoon),01/01/2003–12/31/2005,cba,context_only_candidate,summary_only,duration_clause,no_anchor_supplied,none,no,No anchor bargaining-cycle window was provided in the prompt; years are taken from effective/expiration fields shown in the document header metadata.,ordinary_non_safety_comparator,possible,yes,Source appears to be a metadata/header download rather than an inspected full CBA; operative bargaining settlement/factfinding terms cannot be confirmed from the provided excerpt.,"Represents Callicoon Town non-safety/general municipal labor terms (highway department unit) with a known effective/expiration period, which can serve as a starting point for non-safety arbitration/factfinding cycle matching.",low,arbitration_award,high,strike_or_no_strike_constraint;non_safety_constraint_signal,2026-08-01T13:49:02.970741+00:00,low_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-14151,BRM5C-BRM5-20260731-14151-01,candidate_review_lane_003,380,https://ecommons.cornell.edu/bitstreams/6197223d-831e-404a-bc17-3c22c9cba907/download,cba_arbitration_factfinding_hint,metadata_review_pending
BRM5C-BRM5-20260731-07251-02,BRM5-20260731-07251,cog_2025_174577,Wilkes-Barre,PA,Luzerne County (42079; primary),Northeast,scout_lane_002,agenda_minutes_packet,causal_or_pay_record,Pennsylvania Labor Relations Board - PF-C-16-83-E (Proposed Decision and Order) - International Association of Fire Fighters Local 104 v. City of Wilkes-Barre,https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/proposed/2018/documents/city-of-wilkes-barre-pf-c-16-83-e.pdf,pa.gov,https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/proposed/2018/documents/city-of-wilkes-barre-pf-c-16-83-e.pdf,Provides a state-labor-board record tied to City of Wilkes-Barre and the IFF/Local 104 bargaining relationship; may lead to the underlying agreement text elsewhere (not provided here).,2,,state_labor_board,fire,"International Association of Fire Fighters, Local Union 104, AFL-CIO",Wilkes-Barre municipal government,unclear,arbitration_award,insufficient_candidate,partial_document,unclear,unclear,none,no,This document appears to be a PLRB proposed decision/order regarding unfair labor practice allegations; no CBA wage/term operative clauses were identified in the available excerpt.,safety_target,none,yes,Not a CBA document; wage-setting term/award period operative language is not reliably present/visible here.,Provides a state-labor-board record tied to City of Wilkes-Barre and the IFF/Local 104 bargaining relationship; may lead to the underlying agreement text elsewhere (not provided here).,low,arbitration_award,high,,2026-08-01T16:57:43.500297+00:00,low_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-07251,BRM5C-BRM5-20260731-07251-02,candidate_review_lane_003,381,https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/proposed/2018/documents/city-of-wilkes-barre-pf-c-16-83-e.pdf,cba_arbitration_factfinding_hint,metadata_review_pending
BRM5C-BRM5-20260731-03167-01,BRM5-20260731-03167,cog_2025_174384,Catawissa,PA,Columbia County (42037; primary),Northeast,scout_lane_001,local_pay_policy_payroll,causal_or_pay_record,CATAWISSA BOROUGH COUNCIL MEETING — Minutes 10-05-2020 (Police: motion to approve pay rates for Catawissa Police Officers Association for 2021),https://catawissa.us/wp-content/uploads/2020/10/minutes-10-05-2020.pdf,catawissa.us,https://catawissa.us/wp-content/uploads/2020/10/minutes-10-05-2020.pdf,Provides a public municipal lead pointing to police wage/rate setting for 2021 and references an arbitration agreement.,1,,city,police,Catawissa Police Officers Association,Catawissa municipal government,2021 (operative text references 2021 pay rates; full agreement years/term not provided in minutes),agenda_cover_sheet,insufficient_candidate,partial_document,other_operative_text,unclear,possible,no,"Mentions 2021 wage/pay rates for police association in accordance with an Arbitration Agreement, but does not state the agreement's start/end dates or operative duration clause.",safety_target,none,yes,The minutes approve pay rates but do not provide the actual arbitration agreement / wage schedule text or the agreement term (start/end).,Provides a public municipal lead pointing to police wage/rate setting for 2021 and references an arbitration agreement.,medium,arbitration_award,high,strike_or_no_strike_constraint,2026-08-01T14:36:02.616224+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-03167,BRM5C-BRM5-20260731-03167-01,candidate_review_lane_003,382,https://catawissa.us/wp-content/uploads/2020/10/minutes-10-05-2020.pdf,cba_arbitration_factfinding_hint,metadata_review_pending
BRM5C-BRM5-20260731-07148-02,BRM5-20260731-07148,cog_2025_174223,Rochester,PA,Beaver County (42007; primary),Northeast,scout_lane_002,mou_memorandum_settlement,causal,Rochester Arbitration Award 2024,https://beavervalleyfop.org/wp-content/uploads/2024/02/rochester-arbitration-award-2024.pdf,beavervalleyfop.org,https://beavervalleyfop.org/wp-content/uploads/2024/02/rochester-arbitration-award-2024.pdf,Potential binding police arbitration award affecting Rochester Borough police wages/terms.,2,,union,police,"Fraternal Order of Police (Beaver Valley Lodge #4, FOP)","Rochester municipal government (Rochester Borough, Beaver County, PA) - police unit",unclear,arbitration_award,insufficient_candidate,unclear,index_or_snippet_only,unclear,possible,no,Year appears in filename/title only; cannot confirm award period clause or wage schedule effective dates without full document inspection.,safety_target,none,no,Arbitration award years/operative text must be verified from the PDF itself (award period/duration clause).,Potential binding police arbitration award affecting Rochester Borough police wages/terms.,medium,arbitration_award,high,strike_or_no_strike_constraint,2026-08-01T16:15:40.395653+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-07148,BRM5C-BRM5-20260731-07148-02,candidate_review_lane_003,383,https://beavervalleyfop.org/wp-content/uploads/2024/02/rochester-arbitration-award-2024.pdf,cba_arbitration_factfinding_hint,metadata_review_pending
BRM5C-BRM5-20260731-14535-01,BRM5-20260731-14535,cog_2025_209400,Lower Moreland,PA,Montgomery County (42091; primary),Northeast,scout_lane_004,arbitration_factfinding_labor_relations,causal,Pennsylvania Labor Relations Board Proposed Decision and Order — Lower Moreland Township Police Benevolent Association v Lower Moreland Township (Case No. PF-C-24-100-E),https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/proposed/2025/lower-moreland-twp-pf-c-24-100-e.pdf,pa.gov,https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/proposed/2025/lower-moreland-twp-pf-c-24-100-e.pdf,Provides an official labor-relations proceeding record naming the police bargaining representative and the township as respondent; may reference CBA/bargaining context but does not itself appear to be the requested arbitration/factfinding wage award artifact.,1,,state_labor_board,police,Lower Moreland Township Police Benevolent Association,Lower Moreland Township municipal government municipal government,unclear,insufficient_source,insufficient_candidate,full_document,unclear,no_anchor_supplied,none,no,Operative text appears focused on an unfair labor practice charge and procedural posture; no apparent operative arbitration/factfinding wage settlement terms or bargaining-period contract duration language identifiable from the provided landing excerpt.,mechanism_context,possible,no,"Appears to be PLRB unfair labor practice proceedings, not a wage arbitration/factfinding award or executed settlement with operative duration/award period text.",Provides an official labor-relations proceeding record naming the police bargaining representative and the township as respondent; may reference CBA/bargaining context but does not itself appear to be the requested arbitration/factfinding wage award artifact.,medium,arbitration_award,high,strike_or_no_strike_constraint,2026-08-01T16:15:56.115474+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-14535,BRM5C-BRM5-20260731-14535-01,candidate_review_lane_003,384,https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/proposed/2025/lower-moreland-twp-pf-c-24-100-e.pdf,cba_arbitration_factfinding_hint,metadata_review_pending
BRM5C-BRM5-20260731-10918-01,BRM5-20260731-10918,cog_2025_209232,South Waverly,PA,Bradford County (42015; primary),Northeast,scout_lane_003,arbitration_factfinding_labor_relations,causal,"Chapter 74: Manager (§ 74-5 Salary) — Borough of South Waverly, PA (Municipal Code / Ordinance text)",https://ecode360.com/31886378,ecode360.com,https://ecode360.com/31886378,May indicate how non-safety municipal compensation is set procedurally by the council (possible mechanism-context for pay review/arbitration comparisons).,1,,city,non_safety,,South Waverly municipal government municipal government,unclear,ordinance_or_policy,context_only_candidate,partial_document,other_operative_text,no_anchor_supplied,none,no,"Operative wage-setting mechanism language exists (salary set by Borough Council), but no bargaining/award/arbitration/factfinding contract period identified.",authoritative_civilian_wage_setting,possible,yes,No evidence of police/fire/general employee bargaining unit CBA terms; only municipal managerial salary-setting provision located.,May indicate how non-safety municipal compensation is set procedurally by the council (possible mechanism-context for pay review/arbitration comparisons).,medium,arbitration_award,high,strike_or_no_strike_constraint;non_safety_constraint_signal,2026-08-01T16:29:17.393518+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-10918,BRM5C-BRM5-20260731-10918-01,candidate_review_lane_003,385,https://ecode360.com/31886378,cba_arbitration_factfinding_hint,metadata_review_pending
BRM5C-BRM5-20260731-11230-01,BRM5-20260731-11230,cog_2025_225054,Burt,IA,Kossuth County (19109; primary),Midwest,scout_lane_004,budget_pay_plan,causal_or_pay_record,"February 2025 City Council Agenda (includes Resolution 2025-07, a resolution setting wage)",https://burtiowa.com/wp-content/uploads/2025/02/February-2025-City-Council-Agenda.pdf,burtiowa.com,https://burtiowa.com/wp-content/uploads/2025/02/February-2025-City-Council-Agenda.pdf,"Indicates the municipality adopted a wage-setting resolution (likely affecting non-base/step/longevity or other wage components), which is the target artifact family (budget_pay_plan).",1,,city,unclear,,Burt municipal government,unclear,agenda_cover_sheet,context_only_candidate,index_or_landing_page,index_or_snippet_only,unclear,none,no,Agenda item references Resolution 2025-07 (resolution setting wage) but the agenda text does not include the wage schedule/amounts or any operative compensation-plan text.,mechanism_context,none,yes,Resolution 2025-07 text/wage table is not included in the agenda document; wage amounts and duration clause are not inspectable here.,"Indicates the municipality adopted a wage-setting resolution (likely affecting non-base/step/longevity or other wage components), which is the target artifact family (budget_pay_plan).",medium,budget_or_pay_plan,high,,2026-07-31T20:21:51.720770+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11230,BRM5C-BRM5-20260731-11230-01,candidate_review_lane_003,386,https://burtiowa.com/wp-content/uploads/2025/02/February-2025-City-Council-Agenda.pdf,non_cba_or_unresolved_hint,metadata_review_pending
BRM5C-BRM5-20260731-11230-02,BRM5-20260731-11230,cog_2025_225054,Burt,IA,Kossuth County (19109; primary),Midwest,scout_lane_004,budget_pay_plan,causal_or_pay_record,NOTICE: CITY OF BURT EMPLOYEE WAGE REPORT (published with Burt city council proceedings),https://iaarchives.newzgroup.com/IALegals/2026/44421-2026-01-23_1002.pdf,iaarchives.newzgroup.com,https://iaarchives.newzgroup.com/IALegals/2026/44421-2026-01-23_1002.pdf,"May help identify the existence/scale of Burt municipal wage-setting, but it is not a pay plan or bargaining artifact.",2,,third_party,unclear,,Burt municipal government,unclear,context_only,insufficient_candidate,partial_document,other_operative_text,unclear,none,no,This is a wage-report notice listing employee gross wages; it is not a compensation plan/pay schedule and does not provide duration/award period language for a wage plan.,no_comparator_role,possible,yes,"No wage schedule, longevity/shift/non-base pay specification, or operative duration clause appears to be present for a wage plan comparability use.","May help identify the existence/scale of Burt municipal wage-setting, but it is not a pay plan or bargaining artifact.",low,budget_or_pay_plan,high,non_safety_constraint_signal,2026-07-31T20:21:51.720770+00:00,low_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11230,BRM5C-BRM5-20260731-11230-02,candidate_review_lane_003,387,https://iaarchives.newzgroup.com/IALegals/2026/44421-2026-01-23_1002.pdf,non_cba_or_unresolved_hint,metadata_review_pending
BRM5C-BRM5-20260731-00148-01,BRM5-20260731-00148,cog_2025_162313,Brownstown,IL,Fayette County (17051; primary),Midwest,scout_lane_001,salary_pay_ordinance,causal_or_pay_record,"Ordinance No. 2025-06-01: AN ORDINANCE ADOPTING A BUDGET AND APPROPRIATION FOR THE VILLAGE OF BROWNSTOWN FOR THE FISCAL YEAR BEGINNING APRIL 1, 2025 AND ENDING MARCH 31, 2026 (includes Police Officer salary limit)",https://ecode360.com/BR3929/laws/LF2410458.pdf,ecode360.com,https://ecode360.com/BR3929/laws/LF2410458.pdf,"Contains operative municipal ordinance text and salary/compensation limitations for a Police Officer for a defined fiscal year (useful for salary_pay_ordinance comparator discovery, though not a step schedule).",1,,city,police,,Village of Brownstown municipal government,"Fiscal year beginning April 1, 2025 and ending March 31, 2026",ordinance_or_policy,qualifying_candidate,full_document,cover_or_title; duration_clause; other_operative_text,no_anchor_supplied,none,no,No step schedule progression grades found in this document; only a fiscal-year salary limitation/appropriation line item for a Police Officer appears in the operative salary/appropriation limits section.,safety_target,possible,no,Confirm whether the Village’s Police Officer appropriation amount corresponds to an actual sworn police pay plan/schedule (not merely an appropriation line item) and whether any separate police pay ordinance exists for step/grading.,"Contains operative municipal ordinance text and salary/compensation limitations for a Police Officer for a defined fiscal year (useful for salary_pay_ordinance comparator discovery, though not a step schedule).",medium,budget_or_pay_plan,high,fiscal_constraint_signal,2026-07-31T20:56:25.207376+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-00148,BRM5C-BRM5-20260731-00148-01,candidate_review_lane_003,388,https://ecode360.com/BR3929/laws/LF2410458.pdf,non_cba_or_unresolved_hint,metadata_review_pending
BRM5C-BRM5-20260731-15471-03,BRM5-20260731-15471,cog_2025_162853,Wapella,IL,De Witt County (17039; primary),Midwest,scout_lane_005,budget_pay_plan,causal_or_pay_record,Village of Wapella Special Board Meeting - Budget Workshop (minutes; fiscal year 2025-2026) - may include employee salary line items but not a wage plan,https://www.villageofwapella.org/uploads/5/2/2/1/52213241/minutes_september_10_2025_budget_workshop.pdf,villageofwapella.org,https://villageofwapella.org/uploads/5/2/2/1/52213241/minutes_september_10_2025_budget_workshop.pdf,"May reflect wage-related budget adjustments for the fiscal year beginning July 1, 2025 to June 30, 2026 (context only).",3,,city,unclear,,Village of Wapella municipal government,unclear,meeting_minutes,insufficient_candidate,partial_document,other_operative_text,unclear,none,no,"Observed discussion includes budget line items and some officer/employee salary-related figures, but no binding wage plan text or retroactive wage implementation effective date language was observed in the inspected pages.",no_comparator_role,none,yes,Budget workshop minutes are not a wage plan/cba and do not appear to contain retroactive wage implementation terms; may be incomplete relative to searched wage-plan anchor needs.,"May reflect wage-related budget adjustments for the fiscal year beginning July 1, 2025 to June 30, 2026 (context only).",low,budget_or_pay_plan,high,fiscal_constraint_signal,2026-07-31T23:41:17.969758+00:00,low_candidate,false,false,not_verified,not_downloaded,not_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-15471,BRM5C-BRM5-20260731-15471-03,candidate_review_lane_003,389,https://villageofwapella.org/uploads/5/2/2/1/52213241/minutes_september_10_2025_budget_workshop.pdf,non_cba_or_unresolved_hint,metadata_review_pending
