readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag
B4X2500RDY-20260730-22a19a19b51cec880bf5,readiness_lane_001,426,pdf,pdf,B4X2500SRD-20260730-453e0d50ce040188deee,B4X2500V-20260730-03281,B4X2500LIVE-20260729-001930,B4X2500-20260729-01856,LA,South,Goldonna,"Village of Goldonna Annual Financial Report — June 30, 2025 (Schedule of Compensation, Benefits and Other Payments to Agency Head or Chief Executive Officer)",https://natchitochesparishjournal.com/wp-content/uploads/2026/04/Village-of-Goldonna.pdf,https://natchitochesparishjournal.com/wp-content/uploads/2026/04/Village-of-Goldonna.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-453e0d50ce040188deee.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-453e0d50ce040188deee.pdf,sha256:6b638616e17aa261d89d76862500c5fc3c9457e9a751038957fb66b94b0c295e,locally_available,local_only_not_replicated,local_research_workspace,2372412,6b638616e17aa261d89d76862500c5fc3c9457e9a751038957fb66b94b0c295e,2372412,6b638616e17aa261d89d76862500c5fc3c9457e9a751038957fb66b94b0c295e,integrity_pass,application/pdf,44,false,false,true,3,3052,1017.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:14Z,false,false,B4X2500TXT-20260730-d93953c59953edd49f7e,text_extraction_lane_002,553,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-453e0d50ce040188deee.pdf,2026-07-30T16:27:46Z,extracted_suspected_bad_text,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:44:08Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-d93953c59953edd49f7e.txt,d7e8227dd516833c5444b8e44d3afee1f032acadef82bf716ace9d8fbdbe2a17,62516,61227,10024,1713,44,44,,1391.52,control_character_noise,false,,,false,false,false,false
B4X2500RDY-20260730-7ec3460f6ff80fd09efe,readiness_lane_003,791,pdf,pdf,B4X2500SRD-20260730-a51d43cba4f81bb98c29,B4X2500V-20260730-01855,B4X2500LIVE-20260729-006885,B4X2500-20260729-06808,KY,South,Loyall,"Ordinance Adopting the City of Loyall, Kentucky Annual Budget for the Fiscal Year July 1, 2024–June 30, 2025",https://kypublicnotice.com/KYLegals/2024/70162-2024-06-19_1003.pdf,https://kypublicnotice.com/KYLegals/2024/70162-2024-06-19_1003.pdf,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint;non_safety_constraint_signal;fiscal_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-a51d43cba4f81bb98c29.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-a51d43cba4f81bb98c29.pdf,sha256:82196c27b6333f9c47361cee3c179010868a8d1009402d09c80720484195ed05,locally_available,local_only_not_replicated,local_research_workspace,1076338,82196c27b6333f9c47361cee3c179010868a8d1009402d09c80720484195ed05,1076338,82196c27b6333f9c47361cee3c179010868a8d1009402d09c80720484195ed05,integrity_pass,application/pdf,1,false,false,true,1,14541,14541.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:22Z,false,false,B4X2500TXT-20260730-1003d5e35d2b04d38f99,text_extraction_lane_002,573,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-a51d43cba4f81bb98c29.pdf,2026-07-30T16:27:49Z,extracted_suspected_bad_text,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:44:08Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-1003d5e35d2b04d38f99.txt,19f0c45e426fbb2104d7da59a0cb7dd49aa621c21fc34f2b06228fa235e5519d,18902,18822,2975,280,1,1,,18822.0,control_character_noise,false,,,false,false,false,false
B4X2500RDY-20260730-07ce7af2c4382e5f69fe,readiness_lane_002,907,pdf,pdf,B4X2500SRD-20260730-6be51ec6e94bc0a52665,B4X2500V-20260730-04698,B4X2500LIVE-20260729-001883,B4X2500-20260729-01796,KY,South,Hustonville,"Ordinance Amendment No. 40 — Amending the established salaries, pay rates, and wages (City and Water Department employees)",https://kypublicnotices.newzgroup.com/KYLegals/2024/70173-2024-12-19_1001.pdf,https://kypublicnotices.newzgroup.com/KYLegals/2024/70173-2024-12-19_1001.pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-6be51ec6e94bc0a52665.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-6be51ec6e94bc0a52665.pdf,sha256:21f9cef19c524964cdf7cc0d09392b5248d971e54d699a10cf6be6caee7c3c0a,locally_available,local_only_not_replicated,local_research_workspace,587355,21f9cef19c524964cdf7cc0d09392b5248d971e54d699a10cf6be6caee7c3c0a,587355,21f9cef19c524964cdf7cc0d09392b5248d971e54d699a10cf6be6caee7c3c0a,integrity_pass,application/pdf,1,false,false,true,1,9851,9851.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:36:26Z,false,false,B4X2500TXT-20260730-7c031e32360f35b5586a,text_extraction_lane_003,62,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-6be51ec6e94bc0a52665.pdf,2026-07-30T16:27:48Z,extracted_suspected_bad_text,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:41Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-7c031e32360f35b5586a.txt,ccc11a5bbc4427efdae9399b020bba07042478f5bcdb223d5f36aec3b10f070e,12689,12639,2106,225,1,1,,12639.0,control_character_noise,false,,,false,false,false,false
B4X2500RDY-20260730-763a6320dc37a88c7fce,readiness_lane_003,723,html,html,B4X2500SRD-20260730-667570532d7605597a0d,B4X2500V-20260730-01235,B4X2500LIVE-20260729-008384,B4X2500-20260729-08389,SD,Midwest,Montrose,PUBLIC NOTICE — CITY OF MONTROSE — RESOLUTION 2024-002 (List of salaries; effective hours worked in 2024),https://fliphtml5.com/xbrzz/rqkf/The_Special_1.18.24/,https://fliphtml5.com/xbrzz/rqkf/The_Special_1.18.24,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal;fiscal_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-667570532d7605597a0d.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-667570532d7605597a0d.html,sha256:d12beeb8c985f3bb1c6fa35b084d38cc34e2e64c247341c18237f90ab3e4cb92,locally_available,local_only_not_replicated,local_research_workspace,521942,d12beeb8c985f3bb1c6fa35b084d38cc34e2e64c247341c18237f90ab3e4cb92,521942,d12beeb8c985f3bb1c6fa35b084d38cc34e2e64c247341c18237f90ab3e4cb92,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,86794,240,21,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-07-30T14:44:20Z,false,false,B4X2500TXT-20260730-03123605b6428a7d76c2,text_extraction_lane_003,164,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-667570532d7605597a0d.html,2026-07-30T16:27:49Z,extracted_suspected_bad_text,stdlib_htmlparser_visible_text_cleanup,2026-07-30T16:51:47Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-03123605b6428a7d76c2.txt,2b052da70060d6301eba905c31006318c5cf6fa76557cfc9fa5e9b3b8148aa32,304575,302073,49502,21289,,,,,control_character_noise,false,,,false,false,false,false
B4X2500RDY-20260730-25dcda250ed0a9cdcf3c,readiness_lane_004,292,html,html,B4X2500SRD-20260730-f6d69304b8c5e735a21f,B4X2500V-20260730-01219,B4X2500LIVE-20260729-000879,B4X2500-20260729-00855,SD,Midwest,Farmer,PUBLIC NOTICE — TOWN OF FARMER — Minutes from June 2024 Meeting,https://fliphtml5.com/xbrzz/mxwl/The_Special_6.13.24/,https://fliphtml5.com/xbrzz/mxwl/The_Special_6.13.24,wage_schedule,medium_priority_verification_ready,non_cba_or_other_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-f6d69304b8c5e735a21f.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-f6d69304b8c5e735a21f.html,sha256:e41574852b91a91fef9fb60914d17bfa657f55dd164159cef51e6222edcfee31,locally_available,local_only_not_replicated,local_research_workspace,486845,e41574852b91a91fef9fb60914d17bfa657f55dd164159cef51e6222edcfee31,486845,e41574852b91a91fef9fb60914d17bfa657f55dd164159cef51e6222edcfee31,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,83216,254,21,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-07-30T14:52:11Z,false,false,B4X2500TXT-20260730-73072adecd30a1367b36,text_extraction_lane_003,337,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-f6d69304b8c5e735a21f.html,2026-07-30T16:27:49Z,extracted_suspected_bad_text,stdlib_htmlparser_visible_text_cleanup,2026-07-30T16:51:54Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-73072adecd30a1367b36.txt,a0f89a968ec21b3a879acf008318f19bd00e1d2336795c3a6d7a1850f587705e,274656,272456,45186,19721,,,,,control_character_noise,false,,,false,false,false,false
B4X2500RDY-20260730-3380e069c6e09749b1f4,readiness_lane_004,333,pdf,pdf,B4X2500SRD-20260730-8005f0f028c80bdbe71c,B4X2500V-20260730-00552,B4X2500LIVE-20260729-005379,B4X2500-20260729-05359,MI,Midwest,Delta charter,Agreement Between Charter Township of Delta and United Auto Workers Local 2256 (Library positions),https://cms9files.revize.com/deltatwpmi/Library%20Contract%20Final%20090523.pdf,https://cms9files.revize.com/deltatwpmi/Library%20Contract%20Final%20090523.pdf,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-8005f0f028c80bdbe71c.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-8005f0f028c80bdbe71c.pdf,sha256:75c4d99871965f8db902dd3f871e6e6c94ef68a9f64125185d93cd8fb1add91a,locally_available,local_only_not_replicated,local_research_workspace,546125,75c4d99871965f8db902dd3f871e6e6c94ef68a9f64125185d93cd8fb1add91a,546125,75c4d99871965f8db902dd3f871e6e6c94ef68a9f64125185d93cd8fb1add91a,integrity_pass,application/pdf,22,false,false,true,3,855,285.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:12Z,false,false,B4X2500TXT-20260730-932b4546c378fe00f2fc,text_extraction_lane_003,376,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-8005f0f028c80bdbe71c.pdf,2026-07-30T16:27:49Z,extracted_suspected_bad_text,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:56Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-932b4546c378fe00f2fc.txt,b3f477f23337554be50fcff95e8f249f0782935aa22aa56b171b89976c8b20a4,47637,47421,7808,1007,22,22,,2155.5,control_character_noise,false,,,false,false,false,false
B4X2500RDY-20260730-237dd8f0b5ce26fb4f89,readiness_lane_001,693,html,html,B4X2500SRD-20260730-051c83358bd3f84c91e7,B4X2500V-20260730-05557,B4X2500LIVE-20260729-003364,B4X2500-20260729-03361,SD,Midwest,Emery,Resolution No. 2025-01 (Salaries & Wages for 2025) — A RESOLUTION BY THE CITY COUNCIL OF THE CITY OF EMERY TO ESTABLISH COMPENSATION FOR MUNICIPAL OFFICIALS AND EMPLOYEES,https://fliphtml5.com/xbrzz/lbbk/The_Special_12.26.24/,https://fliphtml5.com/xbrzz/lbbk/The_Special_12.26.24,mou_or_memorandum,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-051c83358bd3f84c91e7.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-051c83358bd3f84c91e7.html,sha256:6fca6f5a36d3067025d2dbf2c94b378779b496cab952ea8185d69c032864f794,locally_available,local_only_not_replicated,local_research_workspace,406479,6fca6f5a36d3067025d2dbf2c94b378779b496cab952ea8185d69c032864f794,406479,6fca6f5a36d3067025d2dbf2c94b378779b496cab952ea8185d69c032864f794,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,82854,246,21,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-07-30T14:28:19Z,false,false,B4X2500TXT-20260730-10f3eaa7d1f25325f9a1,text_extraction_lane_003,479,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-051c83358bd3f84c91e7.html,2026-07-30T16:27:47Z,extracted_suspected_bad_text,stdlib_htmlparser_visible_text_cleanup,2026-07-30T16:52:01Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-10f3eaa7d1f25325f9a1.txt,446febd28c576e7afec890dde19aa85a5705e7811549622c8b33a2177b429b46,208991,207025,34152,14719,,,,,control_character_noise,false,,,false,false,false,false
B4X2500RDY-20260730-82c4c6088738415684f6,readiness_lane_004,105,pdf,pdf,B4X2500SRD-20260730-87f3bd594b022ba75ec3,B4X2500V-20260730-00505,B4X2500LIVE-20260729-008671,B4X2500-20260729-08637,ME,Northeast,Thomaston,Thomaston FY2027 Budget Proposal - Police 48/96 Schedule Wage Scale (Police Officer/Sergeant hourly & salary figures),https://thomastonmaine.gov/vertical/sites/%7B96E8F1E7-2E12-4DA6-B00A-A7D31940B917%7D/uploads/Proposed_FY27_Budget.pdf,https://thomastonmaine.gov/vertical/sites/%7B96E8F1E7-2E12-4DA6-B00A-A7D31940B917%7D/uploads/Proposed_FY27_Budget.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-87f3bd594b022ba75ec3.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-87f3bd594b022ba75ec3.pdf,sha256:5875035badfb3396ab3ad2ed48ec8cbb167e90bfc13fdf9f28efd8008911fb49,locally_available,local_only_not_replicated,local_research_workspace,10340498,5875035badfb3396ab3ad2ed48ec8cbb167e90bfc13fdf9f28efd8008911fb49,10340498,5875035badfb3396ab3ad2ed48ec8cbb167e90bfc13fdf9f28efd8008911fb49,integrity_pass,application/pdf,261,false,false,true,3,815,271.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:07Z,false,false,B4X2500TXT-20260730-e68fba0e380cd442e4a9,text_extraction_lane_003,559,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-87f3bd594b022ba75ec3.pdf,2026-07-30T16:27:49Z,extracted_suspected_bad_text,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:52:06Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-e68fba0e380cd442e4a9.txt,35d28308faff49f2362acb97cb11e45f699f7cf1ae4979eda6bc0c46cbdef118,401791,395559,77413,10243,261,261,,1515.55,control_character_noise,false,,,false,false,false,false
B4X2500RDY-20260730-40931241bdd57b021031,readiness_lane_004,248,pdf,pdf,B4X2500SRD-20260730-b5e6f2df2b110bc92dd4,B4X2500V-20260730-03046,B4X2500LIVE-20260729-004978,B4X2500-20260729-05037,IA,Midwest,Hudson,"LAW ENFORCEMENT EMPLOYMENT AGREEMENT (City of Hudson, Iowa & Casey Walters)",https://files.frontdeskgworks.com/city/1311/media/06-12-23regularcouncilpacket.pdf,https://files.frontdeskgworks.com/city/1311/media/06-12-23regularcouncilpacket.pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-b5e6f2df2b110bc92dd4.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-b5e6f2df2b110bc92dd4.pdf,sha256:6d3eb7be35c3c103dc1187f367c23a1357256418ce5077fcc2938614a16a55b8,locally_available,local_only_not_replicated,local_research_workspace,13717043,6d3eb7be35c3c103dc1187f367c23a1357256418ce5077fcc2938614a16a55b8,13717043,6d3eb7be35c3c103dc1187f367c23a1357256418ce5077fcc2938614a16a55b8,integrity_pass,application/pdf,158,false,false,true,3,3381,1127.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:10Z,false,false,B4X2500TXT-20260730-eec41aeb7367be9a81f4,text_extraction_lane_003,560,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-b5e6f2df2b110bc92dd4.pdf,2026-07-30T16:27:49Z,extracted_suspected_bad_text,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:52:07Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-eec41aeb7367be9a81f4.txt,2d4b2270da134309c936bea610c772a0471aeca8708c2ff44008f972db7c8a74,185395,184695,32082,3042,158,158,,1168.96,control_character_noise,false,,,false,false,false,false
B4X2500RDY-20260730-45805fb58d94a08c7c12,readiness_lane_001,842,pdf,pdf,B4X2500SRD-20260730-228438bf68a861302d98,B4X2500V-20260730-00158,B4X2500LIVE-20260729-007538,B4X2500-20260729-07577,IA,Midwest,Van Meter,Resolution #2026-19 – A Resolution Setting Wages for Police Officer Cooper for SRO Certification (Agenda Item #14),https://www.vanmeteria.gov/wp-content/uploads/3-9-26-Council-Packet-1.pdf,https://vanmeteria.gov/wp-content/uploads/3-9-26-Council-Packet-1.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-228438bf68a861302d98.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-228438bf68a861302d98.pdf,sha256:b1b7697f4df7b6511f5ae3fc8d1d01d2964ec8da6f5d5582f00eda737783ed77,locally_available,local_only_not_replicated,local_research_workspace,9583108,b1b7697f4df7b6511f5ae3fc8d1d01d2964ec8da6f5d5582f00eda737783ed77,9583108,b1b7697f4df7b6511f5ae3fc8d1d01d2964ec8da6f5d5582f00eda737783ed77,integrity_pass,application/pdf,143,false,false,true,3,3137,1045.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:23Z,false,false,B4X2500TXT-20260730-2e3af3308ffa18d0a04b,text_extraction_lane_004,108,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-228438bf68a861302d98.pdf,2026-07-30T16:27:47Z,extracted_suspected_bad_text,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:42Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-2e3af3308ffa18d0a04b.txt,d4b1bef84ca6f4d106a7c8781c567d26a08d1325570fb7d645eba5cb8505c3f8,156411,155594,24454,3702,143,143,,1088.07,control_character_noise,false,,,false,false,false,false
B4X2500RDY-20260730-ddbe0d08435fa7705ce9,readiness_lane_004,390,pdf,pdf,B4X2500SRD-20260730-6999c10599afdf9c02a7,B4X2500V-20260730-05561,B4X2500LIVE-20260729-008374,B4X2500-20260729-08353,SD,Midwest,Cresbard,Town Board of Cresbard meeting excerpt — wages/pay items listed in meeting minutes (non-safety municipal employee wages),https://www.faulkcountyrecord.com/wp-content/uploads/2019/07/FCR-07-24-2019.pdf,https://faulkcountyrecord.com/wp-content/uploads/2019/07/FCR-07-24-2019.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-6999c10599afdf9c02a7.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-6999c10599afdf9c02a7.pdf,sha256:264277f76d3a8f75c05db73b3ba770b9c0edb72d8db3e7b7d6abfa9907073985,locally_available,local_only_not_replicated,local_research_workspace,2362781,264277f76d3a8f75c05db73b3ba770b9c0edb72d8db3e7b7d6abfa9907073985,2362781,264277f76d3a8f75c05db73b3ba770b9c0edb72d8db3e7b7d6abfa9907073985,integrity_pass,application/pdf,12,false,false,true,3,16961,5653.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:13Z,false,false,B4X2500TXT-20260730-8d075100c31e5e0c4363,text_extraction_lane_004,115,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-6999c10599afdf9c02a7.pdf,2026-07-30T16:27:49Z,extracted_suspected_bad_text,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:42Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-8d075100c31e5e0c4363.txt,aa93d929c350e65a17b0667b760fcf07e07bf1b17dbb7fb55370c9f2617ed7a7,83350,82075,13975,1911,12,12,,6839.58,control_character_noise,false,,,false,false,false,false
