readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag
B4X2500RDY-20260730-1a6b74730db809296d35,readiness_lane_001,803,html,html,B4X2500SRD-20260730-66c8dea22e4e1dee803b,B4X2500V-20260730-03058,B4X2500LIVE-20260729-000052,B4X2500-20260729-00046,IA,Midwest,Minden,Minden Budget Files (FY26/27 proposed full budget + levy PDF),https://mindeniowa.com/minden-budget-files,https://mindeniowa.com/minden-budget-files,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-66c8dea22e4e1dee803b.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-66c8dea22e4e1dee803b.html,sha256:533824f97006956bf34f15f703eddd07eaeec87e4f200f126ff12dbc7f7f966b,locally_available,local_only_not_replicated,local_research_workspace,94394,533824f97006956bf34f15f703eddd07eaeec87e4f200f126ff12dbc7f7f966b,94394,533824f97006956bf34f15f703eddd07eaeec87e4f200f126ff12dbc7f7f966b,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,721,48,6,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-07-30T14:28:22Z,false,false,B4X2500TXT-20260730-ae13f2cddc8be6406191,text_extraction_lane_002,34,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-66c8dea22e4e1dee803b.html,2026-07-30T16:27:47Z,html_noisy_or_boilerplate,stdlib_htmlparser_visible_text_cleanup,2026-07-30T16:43:39Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-ae13f2cddc8be6406191.txt,1d1ef7efa632cea837ff5d001bff00138a91a300b1337ef1d019ed7feb5d4885,503,502,63,45,,,,,html_low_word_count_or_link_dense,true,,,false,false,false,false
B4X2500RDY-20260730-cff55616ca8b15d7a365,readiness_lane_001,372,html,html,B4X2500SRD-20260730-472a0b686f1cc0c5a309,B4X2500V-20260730-00362,B4X2500LIVE-20260729-007861,B4X2500-20260729-07828,KS,Midwest,Wakefield,City of Wakefield - Meeting Minutes (landing page),https://www.wakefieldks.com/minutes,https://wakefieldks.com/minutes,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-472a0b686f1cc0c5a309.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-472a0b686f1cc0c5a309.html,sha256:25a4639bb86ca41f07f00927806679ef75afe72373caf974d261e891fa782492,locally_available,local_only_not_replicated,local_research_workspace,101823,25a4639bb86ca41f07f00927806679ef75afe72373caf974d261e891fa782492,101823,25a4639bb86ca41f07f00927806679ef75afe72373caf974d261e891fa782492,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,997,33,13,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-07-30T14:28:13Z,false,false,B4X2500TXT-20260730-34e05a76d0ba3a93f621,text_extraction_lane_002,49,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-472a0b686f1cc0c5a309.html,2026-07-30T16:27:46Z,html_noisy_or_boilerplate,stdlib_htmlparser_visible_text_cleanup,2026-07-30T16:43:40Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-34e05a76d0ba3a93f621.txt,783cc2f2e094761163b43faa672c3814ece095033a2b030252a1a874ecf637eb,508,504,86,15,,,,,html_low_word_count_or_link_dense,true,,,false,false,false,false
B4X2500RDY-20260730-9d2e81249b14f5f95c6d,readiness_lane_003,763,html,html,B4X2500SRD-20260730-e7f8033d0de90c762a92,B4X2500V-20260730-01850,B4X2500LIVE-20260729-001872,B4X2500-20260729-01783,KY,South,Cumberland,Council Meeting Minutes (index/landing page; embedded content not inspectable via HTML crawl),https://www.cumberlandky.us/public-information/council-meeting-minutes,https://cumberlandky.us/public-information/council-meeting-minutes,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-e7f8033d0de90c762a92.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-e7f8033d0de90c762a92.html,sha256:32e49c01a5a88fea9092c485aa55162305d65c3e31209cae6a924b281371e432,locally_available,local_only_not_replicated,local_research_workspace,157673,32e49c01a5a88fea9092c485aa55162305d65c3e31209cae6a924b281371e432,157673,32e49c01a5a88fea9092c485aa55162305d65c3e31209cae6a924b281371e432,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1817,90,16,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-07-30T14:44:21Z,false,false,B4X2500TXT-20260730-d20b260c1324db5e77fc,text_extraction_lane_002,54,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-e7f8033d0de90c762a92.html,2026-07-30T16:27:49Z,html_noisy_or_boilerplate,stdlib_htmlparser_visible_text_cleanup,2026-07-30T16:43:40Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-d20b260c1324db5e77fc.txt,6c3a63de2717f7adddda57ce9f29cbf8fe2b4cca789f541244e43180c598eccf,209,209,30,23,,,,,html_low_word_count_or_link_dense,true,,,false,false,false,false
B4X2500RDY-20260730-5bfec0289694ce6243c8,readiness_lane_004,59,html,html,B4X2500SRD-20260730-da7821e3dc890d5e8ab1,B4X2500V-20260730-04960,B4X2500LIVE-20260729-005564,B4X2500-20260729-05496,MN,Midwest,Watab,RESOLUTION 2025-10 — BOARD COMPENSATION POLICY,https://www.watabtownship.com/resolutions/category/58-2025?download=741%3Aresolution-2025-10-board-compensation-policy,https://watabtownship.com/resolutions/category/58-2025,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_other_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-da7821e3dc890d5e8ab1.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-da7821e3dc890d5e8ab1.html,sha256:e80357a72ae2dbdc01b2f8984a38d26fc31e71708da20db7970896f6b7675017,locally_available,local_only_not_replicated,local_research_workspace,50735,e80357a72ae2dbdc01b2f8984a38d26fc31e71708da20db7970896f6b7675017,50735,e80357a72ae2dbdc01b2f8984a38d26fc31e71708da20db7970896f6b7675017,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1587,71,14,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-07-30T14:52:06Z,false,false,B4X2500TXT-20260730-2b9ec9169fae0720f35d,text_extraction_lane_002,121,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-da7821e3dc890d5e8ab1.html,2026-07-30T16:27:49Z,html_noisy_or_boilerplate,stdlib_htmlparser_visible_text_cleanup,2026-07-30T16:43:43Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-2b9ec9169fae0720f35d.txt,0c94a40935891565c5c1cccfc1362e8ea3c2ee3a9abccdbe355cf4b346d44049,1571,1565,216,109,,,,,html_low_word_count_or_link_dense,true,,,false,false,false,false
B4X2500RDY-20260730-d1e7aa0a673f89cad01d,readiness_lane_002,416,html,html,B4X2500SRD-20260730-85b9658d44978a3083e2,B4X2500V-20260730-02813,B4X2500LIVE-20260729-002482,B4X2500-20260729-02490,WA,West,Malden,Ordinance 2026-1 (Town/Clerk compensation; hourly rate; effective date clause),https://www.wcgazette.com/story/2026/06/18/legals/public-notice-town-of-malden-ordinance-2026-01/46367.html,https://wcgazette.com/story/2026/06/18/legals/public-notice-town-of-malden-ordinance-2026-01/46367.html,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-85b9658d44978a3083e2.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-85b9658d44978a3083e2.html,sha256:1f44156308472dec1598525b44b5666a0799e1bcf2365e7d3f3e9cdfa27705e1,locally_available,local_only_not_replicated,local_research_workspace,47454,1f44156308472dec1598525b44b5666a0799e1bcf2365e7d3f3e9cdfa27705e1,47454,1f44156308472dec1598525b44b5666a0799e1bcf2365e7d3f3e9cdfa27705e1,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1652,82,32,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-07-30T14:36:15Z,false,false,B4X2500TXT-20260730-c59b90552c78aba9084d,text_extraction_lane_002,124,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-85b9658d44978a3083e2.html,2026-07-30T16:27:47Z,html_noisy_or_boilerplate,stdlib_htmlparser_visible_text_cleanup,2026-07-30T16:43:43Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-c59b90552c78aba9084d.txt,52e69273569c9ae288f7e71decee1af0d16e999678d58355b75d8cb0b11c3880,1226,1226,194,50,,,,,html_low_word_count_or_link_dense,true,,,false,false,false,false
B4X2500RDY-20260730-3ef07a7d9cc0379502ba,readiness_lane_001,93,html,html,B4X2500SRD-20260730-2eba18c1581483626ec5,B4X2500V-20260730-04010,B4X2500LIVE-20260729-003312,B4X2500-20260729-03299,OH,Midwest,Ottoville,"ORDINANCE NO. Q{ 5 3: AN ORDINANCE FIXING SALARIES, WAGES AND BONDS FOR OFFICIALS AND EMPLOYEES OF THE VILLAGE OF OTTOVILLE, OHIO.",https://www.villageofottoville.org/village-government/ordinances?download=550%3Aord-0253-an-ordinance-fixing-salarieswages-and-bonds-for-officials-and-employees-of-the-village-of-ottovilleohio&start=200,https://villageofottoville.org/index.php,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-2eba18c1581483626ec5.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-2eba18c1581483626ec5.html,sha256:304a8f1ca9c857c679b1016c1f39c3b3282479b1dc6b90727502e4cde2a3788d,locally_available,local_only_not_replicated,local_research_workspace,59648,304a8f1ca9c857c679b1016c1f39c3b3282479b1dc6b90727502e4cde2a3788d,59648,304a8f1ca9c857c679b1016c1f39c3b3282479b1dc6b90727502e4cde2a3788d,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,2652,108,30,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-07-30T14:28:07Z,false,false,B4X2500TXT-20260730-bac915d509474951182f,text_extraction_lane_002,131,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-2eba18c1581483626ec5.html,2026-07-30T16:27:46Z,html_noisy_or_boilerplate,stdlib_htmlparser_visible_text_cleanup,2026-07-30T16:43:43Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-bac915d509474951182f.txt,bfed50315cdccec1de9dc3dbc019cfa1794ce2820743ff607d21dd08438318fd,2704,2698,417,167,,,,,html_low_word_count_or_link_dense,true,,,false,false,false,false
B4X2500RDY-20260730-a636cad41cc835965c1c,readiness_lane_001,71,html,html,B4X2500SRD-20260730-33d3c972d4ba644773d8,B4X2500V-20260730-00356,B4X2500LIVE-20260729-001868,B4X2500-20260729-01768,KY,South,Bellemeade,Commission Minutes (NSAP Increase: Neighborhood Security and Asset Protection hourly rate),https://bellemeade-ky.gov/?page_id=1997,https://bellemeade-ky.gov,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-33d3c972d4ba644773d8.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-33d3c972d4ba644773d8.html,sha256:49eff6a52ca44279a436fff1fe871f199d34a851a8267933a01b2487e2ab82c4,locally_available,local_only_not_replicated,local_research_workspace,36765,49eff6a52ca44279a436fff1fe871f199d34a851a8267933a01b2487e2ab82c4,36765,49eff6a52ca44279a436fff1fe871f199d34a851a8267933a01b2487e2ab82c4,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,2077,114,3,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-07-30T14:28:06Z,false,false,B4X2500TXT-20260730-ecff0e2356375ba201b6,text_extraction_lane_002,286,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-33d3c972d4ba644773d8.html,2026-07-30T16:27:46Z,html_noisy_or_boilerplate,stdlib_htmlparser_visible_text_cleanup,2026-07-30T16:43:52Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-ecff0e2356375ba201b6.txt,440a5dad48c0fe1a8963ef22024d803c07df004e4c2362e8f07721aef53baf10,2633,2624,394,239,,,,,html_low_word_count_or_link_dense,true,,,false,false,false,false
B4X2500RDY-20260730-0e0957d58f10bf528576,readiness_lane_002,384,html,html,B4X2500SRD-20260730-1c85faa49fa02c7306cb,B4X2500V-20260730-00588,B4X2500LIVE-20260729-005376,B4X2500-20260729-05358,MI,Midwest,Crystal Falls,City Council Meeting Minutes (landing page / archive index),https://crystalfalls.org/city-council-meeting-minutes,https://crystalfalls.org/city-council-meeting-minutes,wage_schedule,medium_priority_verification_ready,non_cba_or_other_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-1c85faa49fa02c7306cb.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-1c85faa49fa02c7306cb.html,sha256:3d524d477e929ef1ae8e121e336b9f4b0a7c9f467245f28214400a292945464f,locally_available,local_only_not_replicated,local_research_workspace,84434,3d524d477e929ef1ae8e121e336b9f4b0a7c9f467245f28214400a292945464f,84434,3d524d477e929ef1ae8e121e336b9f4b0a7c9f467245f28214400a292945464f,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1406,78,21,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-07-30T14:36:14Z,false,false,B4X2500TXT-20260730-6bf14f67cb562da128a1,text_extraction_lane_002,338,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-1c85faa49fa02c7306cb.html,2026-07-30T16:27:47Z,html_noisy_or_boilerplate,stdlib_htmlparser_visible_text_cleanup,2026-07-30T16:43:56Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-6bf14f67cb562da128a1.txt,aeb877c050a3d2a695367d6093f69fc84c0d97bed5e6f5957bb110c282e32feb,854,854,132,94,,,,,html_low_word_count_or_link_dense,true,,,false,false,false,false
B4X2500RDY-20260730-aca841a340786da2b95a,readiness_lane_003,516,html,html,B4X2500SRD-20260730-5dda774656a8b7dfead1,B4X2500V-20260730-00528,B4X2500LIVE-20260729-003651,B4X2500-20260729-03603,ME,Northeast,Jackman,Employee Wage Disbursement,https://jackmanme.net/index.asp?DE=6138DEDE-70D9-4124-BAAF-C5B6A5C11486&SEC=393724C4-4934-40C4-BFD6-16ED2C8C0B3D,https://jackmanme.net/index.asp,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_other_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-5dda774656a8b7dfead1.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-5dda774656a8b7dfead1.html,sha256:ceb4c5b20b2c1ba6975ee85265e4da406856c3fbb8c192135f9ecd1c350ccbd8,locally_available,local_only_not_replicated,local_research_workspace,44288,ceb4c5b20b2c1ba6975ee85265e4da406856c3fbb8c192135f9ecd1c350ccbd8,44288,ceb4c5b20b2c1ba6975ee85265e4da406856c3fbb8c192135f9ecd1c350ccbd8,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,2723,106,24,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-07-30T14:44:16Z,false,false,B4X2500TXT-20260730-30ba43aea9c59dadf153,text_extraction_lane_002,339,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-5dda774656a8b7dfead1.html,2026-07-30T16:27:48Z,html_noisy_or_boilerplate,stdlib_htmlparser_visible_text_cleanup,2026-07-30T16:43:56Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-30ba43aea9c59dadf153.txt,da710221da6cb053ae5020877caa9d3d5abff095563a926c97b10dede94904f8,1969,1965,314,168,,,,,html_low_word_count_or_link_dense,true,,,false,false,false,false
B4X2500RDY-20260730-80ddef406c7343fe3513,readiness_lane_002,776,html,html,B4X2500SRD-20260730-dc1f8f2a44b92d6b1d38,B4X2500V-20260730-02167,B4X2500LIVE-20260729-004519,B4X2500-20260729-04501,NC,South,Stoneville,Minutes (Town Council meeting minutes archive) — includes Stoneville municipal personnel/labor policy items only if attached/contained in specific minutes),https://www.stonevillenc.org/your-government/minutes/,https://stonevillenc.org/your-government/minutes,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-dc1f8f2a44b92d6b1d38.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-dc1f8f2a44b92d6b1d38.html,sha256:750229afa3e657a6c5f9042bdc30dbea388456a7ba398372f85723e1eed4bd74,locally_available,local_only_not_replicated,local_research_workspace,141554,750229afa3e657a6c5f9042bdc30dbea388456a7ba398372f85723e1eed4bd74,141554,750229afa3e657a6c5f9042bdc30dbea388456a7ba398372f85723e1eed4bd74,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,4739,355,44,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-07-30T14:36:23Z,false,false,B4X2500TXT-20260730-894889eb85705b7bd28d,text_extraction_lane_002,341,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-dc1f8f2a44b92d6b1d38.html,2026-07-30T16:27:48Z,html_noisy_or_boilerplate,stdlib_htmlparser_visible_text_cleanup,2026-07-30T16:43:56Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-894889eb85705b7bd28d.txt,7d97d8f17db253b31e33253e947d239eeb144dbf230755f27e6535e5915981d4,3467,3371,505,169,,,,,html_low_word_count_or_link_dense,true,,,false,false,false,false
B4X2500RDY-20260730-b1178171e82ba13b1efd,readiness_lane_004,137,html,html,B4X2500SRD-20260730-72bbd81d9644667b57b8,B4X2500V-20260730-04781,B4X2500LIVE-20260729-001966,B4X2500-20260729-01885,LA,South,Washington,Ordinances (landing page with Ordinance PDFs),https://www.townofwashingtonla.net/ordinances,https://townofwashingtonla.net/ordinances,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_other_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-72bbd81d9644667b57b8.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-72bbd81d9644667b57b8.html,sha256:0bd10ce6929761f92c10d2e4c915288026a5c4130be63c99eda8174c7ca925f3,locally_available,local_only_not_replicated,local_research_workspace,41114,0bd10ce6929761f92c10d2e4c915288026a5c4130be63c99eda8174c7ca925f3,41114,0bd10ce6929761f92c10d2e4c915288026a5c4130be63c99eda8174c7ca925f3,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,2766,114,12,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-07-30T14:52:08Z,false,false,B4X2500TXT-20260730-b78e466c9ea41a102d26,text_extraction_lane_002,352,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-72bbd81d9644667b57b8.html,2026-07-30T16:27:49Z,html_noisy_or_boilerplate,stdlib_htmlparser_visible_text_cleanup,2026-07-30T16:43:57Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-b78e466c9ea41a102d26.txt,faff2f7d29be8700891c49de09cc08fe9f34bae9c718e2e558ec60c93cc078d1,856,855,140,41,,,,,html_low_word_count_or_link_dense,true,,,false,false,false,false
B4X2500RDY-20260730-e796651ded98f8e08f3e,readiness_lane_002,546,html,html,B4X2500SRD-20260730-f2d3463e3fe53e554070,B4X2500V-20260730-00005,B4X2500LIVE-20260729-001703,B4X2500-20260729-01478,AL,South,Berlin,M2025-12 DECEMBER 2025 REGULAR MEETING MINUTES (one time pay adjustment for all full-time employees in the amount of $500),https://berlinal.gov/2026/01/22/m2025-12-december-2025-regular-meeting-minutes/,https://berlinal.gov/2026/01/22/m2025-12-december-2025-regular-meeting-minutes,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-f2d3463e3fe53e554070.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-f2d3463e3fe53e554070.html,sha256:74609e42cef80ddf5fc36c9370b7a898e24fd19eb73133a86a7987274fbfcd96,locally_available,local_only_not_replicated,local_research_workspace,86755,74609e42cef80ddf5fc36c9370b7a898e24fd19eb73133a86a7987274fbfcd96,86755,74609e42cef80ddf5fc36c9370b7a898e24fd19eb73133a86a7987274fbfcd96,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,3815,146,20,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-07-30T14:36:18Z,false,false,B4X2500TXT-20260730-ce1157a2ac1aa02c9685,text_extraction_lane_002,378,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-f2d3463e3fe53e554070.html,2026-07-30T16:27:48Z,html_noisy_or_boilerplate,stdlib_htmlparser_visible_text_cleanup,2026-07-30T16:43:58Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-ce1157a2ac1aa02c9685.txt,0642d919c74f921bcdf9e340f5a9fe39402ba0407b5086027a0fd7649e4be598,2510,2468,411,70,,,,,html_low_word_count_or_link_dense,true,,,false,false,false,false
