readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,ocr_run_flag,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag
B4X2500RDY-20260730-baf7aa7a2a5677055f32,readiness_lane_001,365,pdf,pdf,B4X2500SRD-20260730-674dba5794397c1274cf,B4X2500V-20260730-05721,B4X2500LIVE-20260729-008423,B4X2500-20260729-08442,WI,Midwest,Fennimore,"City of Fennimore (Dec. No. 30454-B) — Memorandum Accompanying Findings of Fact, Conclusions of Law and Order",https://werc.wi.gov/decisions/30454-B.pdf,https://werc.wi.gov/decisions/30454-B.pdf,arbitration_award,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-674dba5794397c1274cf.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-674dba5794397c1274cf.pdf,sha256:8c37b784f0d7ba2d0452f01a21420f87b3cdc0ef2736bfea329d66695f1bda3f,locally_available,local_only_not_replicated,local_research_workspace,90382,8c37b784f0d7ba2d0452f01a21420f87b3cdc0ef2736bfea329d66695f1bda3f,90382,8c37b784f0d7ba2d0452f01a21420f87b3cdc0ef2736bfea329d66695f1bda3f,integrity_pass,application/pdf,7,false,false,true,3,3571,1190.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:12Z,false,false,B4X2500TXT-20260730-fc255caf0f87ea2d33b0,text_extraction_lane_002,96,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-674dba5794397c1274cf.pdf,2026-07-30T16:27:46Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:43:42Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-fc255caf0f87ea2d33b0.txt,4b2ae075970175e684076a02944c7e96b13e30bc1dc4b5b875062e7edf64e8e8,13310,13274,2267,281,7,7,,1896.29,,false,,,false,false,false,false,false
B4X2500RDY-20260730-8bddf2728500428178e5,readiness_lane_003,396,pdf,pdf,B4X2500SRD-20260730-a47a1c0c4456edecf305,B4X2500V-20260730-05169,B4X2500LIVE-20260729-003235,B4X2500-20260729-03228,NE,Midwest,Oxford,Oxford Municipal Ordinances - Chapter 1 Civil Administration (Section 1-105: Compensation),https://www.villageofoxfordne.com/documents/225/OXF_1_ADMIN_NF.pdf,https://villageofoxfordne.com/documents/225/OXF_1_ADMIN_NF.pdf,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-a47a1c0c4456edecf305.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-a47a1c0c4456edecf305.pdf,sha256:de8b63b567966fe5ad7d2a838f3a254f6f952d8702eda2f4471f6d6f76e47a0d,locally_available,local_only_not_replicated,local_research_workspace,606885,de8b63b567966fe5ad7d2a838f3a254f6f952d8702eda2f4471f6d6f76e47a0d,606885,de8b63b567966fe5ad7d2a838f3a254f6f952d8702eda2f4471f6d6f76e47a0d,integrity_pass,application/pdf,55,false,false,true,3,3506,1168.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:14Z,false,false,B4X2500TXT-20260730-6214967ab7518cc27556,text_extraction_lane_002,97,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-a47a1c0c4456edecf305.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:43:42Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-6214967ab7518cc27556.txt,154e8e2daa79d49540690524b349974d21c339f7d06a2d554b62f8d9e0981c2a,133356,133041,22690,2322,55,55,,2418.93,,false,,,false,false,false,false,false
B4X2500RDY-20260730-bdf4db90edb38f6b8a32,readiness_lane_004,66,pdf,pdf,B4X2500SRD-20260730-5146ea2e84371de935e8,B4X2500V-20260730-02821,B4X2500LIVE-20260729-000905,B4X2500-20260729-00924,WI,Midwest,Balsam Lake,"Village of Balsam Lake Labor Committee minutes (references Labor Agreement for period Oct 1, 2013 through Sep 30, 2014 and DPW wage-rate increase recommendation)",https://balsamlakevillage.com/wp-content/uploads/2013/02/Minutes-9-10-13.pdf,https://balsamlakevillage.com/wp-content/uploads/2013/02/Minutes-9-10-13.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-5146ea2e84371de935e8.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-5146ea2e84371de935e8.pdf,sha256:34319b40a37206fc0d65a655f982a0d4f59324c62862cbc201c3fb2208d60350,locally_available,local_only_not_replicated,local_research_workspace,63732,34319b40a37206fc0d65a655f982a0d4f59324c62862cbc201c3fb2208d60350,63732,34319b40a37206fc0d65a655f982a0d4f59324c62862cbc201c3fb2208d60350,integrity_pass,application/pdf,1,false,false,true,1,2488,2488.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:06Z,false,false,B4X2500TXT-20260730-290595abd58b0eb9b969,text_extraction_lane_002,98,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-5146ea2e84371de935e8.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:43:42Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-290595abd58b0eb9b969.txt,27a53adc9bb4929c84f32763c7b4afba0f501d366d240beee652dffb77db4831,3100,3076,499,47,1,1,,3076.0,,false,,,false,false,false,false,false
B4X2500RDY-20260730-78181bf8b868a337166f,readiness_lane_001,559,pdf,pdf,B4X2500SRD-20260730-b6daf52c4c14c5faad5c,B4X2500V-20260730-05429,B4X2500LIVE-20260729-005806,B4X2500-20260729-05821,OH,Midwest,Springfield,"Collective Bargaining Agreement (Patrol) - Fraternal Order of Police, Ohio Labor Council, Inc. and Springfield Township Board of Trustees (Hamilton County, Ohio)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1090.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1090.pdf,cba,high_priority_verification_ready,cba_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-b6daf52c4c14c5faad5c.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-b6daf52c4c14c5faad5c.pdf,sha256:667057699c6fc1ee1a70ce35493cbde099b99c9a2ac5c5a343266194782852ef,locally_available,local_only_not_replicated,local_research_workspace,5145157,667057699c6fc1ee1a70ce35493cbde099b99c9a2ac5c5a343266194782852ef,5145157,667057699c6fc1ee1a70ce35493cbde099b99c9a2ac5c5a343266194782852ef,integrity_pass,application/pdf,45,false,false,true,3,2810,936.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:16Z,false,false,B4X2500TXT-20260730-b95b242f9bfe41bbeaab,text_extraction_lane_002,99,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-b6daf52c4c14c5faad5c.pdf,2026-07-30T16:27:47Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:43:42Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-b95b242f9bfe41bbeaab.txt,9a869c36ab8ca934f9f88c48f6b41f932041c22e4017c6529338d0f796782d14,117979,117970,19714,2176,45,45,,2621.56,,false,,,false,false,false,false,false
B4X2500RDY-20260730-93690fab101a5fb5bc73,readiness_lane_003,58,html,html,B4X2500SRD-20260730-54eb9eddd30a95cb5ec1,B4X2500V-20260730-03435,B4X2500LIVE-20260729-008636,B4X2500-20260729-08574,ME,Northeast,Canaan,"Planning Board & Ordinances - Town of Canaan, ME (ordinance list; not labor-specific)",https://www.townofcanaan.com/1206/Planning-Board-Ordinances,https://townofcanaan.com/1206/Planning-Board-Ordinances,other_local_government_pay_policy,low_priority_verification_ready,non_cba_or_other_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-54eb9eddd30a95cb5ec1.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-54eb9eddd30a95cb5ec1.html,sha256:9bd692af15a05d97e112bed2821c960ba9ad19e819f21c8ae56bbdd4d0aa0b79,locally_available,local_only_not_replicated,local_research_workspace,98349,9bd692af15a05d97e112bed2821c960ba9ad19e819f21c8ae56bbdd4d0aa0b79,98349,9bd692af15a05d97e112bed2821c960ba9ad19e819f21c8ae56bbdd4d0aa0b79,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,2738,88,36,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-07-30T14:44:06Z,false,false,B4X2500TXT-20260730-cec85159879ddc53b9c9,text_extraction_lane_002,100,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-54eb9eddd30a95cb5ec1.html,2026-07-30T16:27:48Z,extracted_ok,stdlib_htmlparser_visible_text_cleanup,2026-07-30T16:43:42Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-cec85159879ddc53b9c9.txt,6de21c6fc85bf4715f48bad4d8812695d0c6c45e2d9e2b30c2238bd2f5194eda,2508,2507,353,127,,,,,,false,,,false,false,false,false,false
B4X2500RDY-20260730-0a42ebe8c913d39789f9,readiness_lane_003,892,pdf,pdf,B4X2500SRD-20260730-d25dac2cac28437415e0,B4X2500V-20260730-01627,B4X2500LIVE-20260729-005075,B4X2500-20260729-05106,IL,Midwest,Fairfield,"City Council Minutes (IBEW Union Contract approval; term stated) — April 12, 2022",https://cityoffairfieldillinois.com/wp-content/uploads/2022/05/7-Min.-Apr.-12-2022.pdf,https://cityoffairfieldillinois.com/wp-content/uploads/2022/05/7-Min.-Apr.-12-2022.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-d25dac2cac28437415e0.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-d25dac2cac28437415e0.pdf,sha256:c16ff6959eac1972ee217f146fccbeacdd9588d656f0b6617e9a44e2bcfbafa4,locally_available,local_only_not_replicated,local_research_workspace,87744,c16ff6959eac1972ee217f146fccbeacdd9588d656f0b6617e9a44e2bcfbafa4,87744,c16ff6959eac1972ee217f146fccbeacdd9588d656f0b6617e9a44e2bcfbafa4,integrity_pass,application/pdf,5,false,false,true,3,7017,2339.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:24Z,false,false,B4X2500TXT-20260730-60ee36cd55c62fa2edc8,text_extraction_lane_002,101,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-d25dac2cac28437415e0.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:43:42Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-60ee36cd55c62fa2edc8.txt,c21b8e94a5f62e6089718aabf7f5b3336073b104c174b7ff52ee608c9d73d70f,11688,11636,1901,197,5,5,,2327.2,,false,,,false,false,false,false,false
B4X2500RDY-20260730-e2331817384d780d62e7,readiness_lane_002,641,pdf,pdf,B4X2500SRD-20260730-429b51803d0d209ff738,B4X2500V-20260730-03434,B4X2500LIVE-20260729-005390,B4X2500-20260729-05366,MI,Midwest,Evart,"Collective Bargaining Agreement between City of Evart and Police Officers Labor Council (POLC) — July 1, 2022 to June 30, 2025",https://cms5.revize.com/revize/evartminew/Council%20Packet%208.23.22.pdf,https://cms5.revize.com/revize/evartminew/Council%20Packet%208.23.22.pdf,cba,high_priority_verification_ready,cba_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-429b51803d0d209ff738.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-429b51803d0d209ff738.pdf,sha256:2a5cf7ba1766cc17bf166b0c0cea0dc6cd0efe60e8aae7c6886a6c2570f69662,locally_available,local_only_not_replicated,local_research_workspace,10440569,2a5cf7ba1766cc17bf166b0c0cea0dc6cd0efe60e8aae7c6886a6c2570f69662,10440569,2a5cf7ba1766cc17bf166b0c0cea0dc6cd0efe60e8aae7c6886a6c2570f69662,integrity_pass,application/pdf,74,false,false,true,3,3703,1234.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:36:20Z,false,false,B4X2500TXT-20260730-6227481423f014523f96,text_extraction_lane_002,102,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-429b51803d0d209ff738.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:43:42Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-6227481423f014523f96.txt,970323cf4c68a8135c5e59b7fb9b0f27789763a83b38f8d68ec03ca58ef63be4,81668,81381,14346,2003,74,74,,1099.74,,false,,,false,false,false,false,false
B4X2500RDY-20260730-271213b8bc6dd165ad26,readiness_lane_002,532,pdf,pdf,B4X2500SRD-20260730-80eb04f08c81cd1c465a,B4X2500V-20260730-05149,B4X2500LIVE-20260729-008815,B4X2500-20260729-08730,NJ,Northeast,Mullica,Ordinance 01-2026 Establishing Salary Ranges of Officers and Employees for the Year 2026,https://mullicatownship.org/wp-content/uploads/2026/02/Ord-01-2026-Establishing-Salary-Ranges-of-Officers-and-Employees-for-the-Year-2026-First-Reading.pdf,https://mullicatownship.org/wp-content/uploads/2026/02/Ord-01-2026-Establishing-Salary-Ranges-of-Officers-and-Employees-for-the-Year-2026-First-Reading.pdf,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-80eb04f08c81cd1c465a.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-80eb04f08c81cd1c465a.pdf,sha256:23fdeefb1c22c730496f879dfc2db754caeb77dedcf7fe11c43a17504797d881,locally_available,local_only_not_replicated,local_research_workspace,146812,23fdeefb1c22c730496f879dfc2db754caeb77dedcf7fe11c43a17504797d881,146812,23fdeefb1c22c730496f879dfc2db754caeb77dedcf7fe11c43a17504797d881,integrity_pass,application/pdf,2,false,false,true,2,3256,1628.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:36:18Z,false,false,B4X2500TXT-20260730-2bb4e87e4b28453ff3fb,text_extraction_lane_002,103,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-80eb04f08c81cd1c465a.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:43:42Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-2bb4e87e4b28453ff3fb.txt,d40cdb337052e4c3f759611746a83bf9f41c0372466d240a2bb8352e4aed4a3d,4067,4061,738,89,2,2,,2030.5,,false,,,false,false,false,false,false
B4X2500RDY-20260730-3b319e0e1a30861f4a1a,readiness_lane_004,614,pdf,pdf,B4X2500SRD-20260730-b49ee3b16924b12c3860,B4X2500V-20260730-04253,B4X2500LIVE-20260729-005911,B4X2500-20260729-05948,WI,Midwest,Galesville,"Police, Fire & Personnel Committee Meeting (Open Session Minutes) — June 4, 2026",https://cityofgalesvillewi.gov/wp-content/uploads/Minutes-Police-Police-Fire-Personnel-6.4.26.pdf,https://cityofgalesvillewi.gov/wp-content/uploads/Minutes-Police-Police-Fire-Personnel-6.4.26.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-b49ee3b16924b12c3860.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-b49ee3b16924b12c3860.pdf,sha256:eb3357a871ec88ccb9dbe44f118fe04defd19f469df85912de3a512233e61800,locally_available,local_only_not_replicated,local_research_workspace,75216,eb3357a871ec88ccb9dbe44f118fe04defd19f469df85912de3a512233e61800,75216,eb3357a871ec88ccb9dbe44f118fe04defd19f469df85912de3a512233e61800,integrity_pass,application/pdf,2,false,false,true,2,1031,515.5,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:18Z,false,false,B4X2500TXT-20260730-58a516349a8128e45ff3,text_extraction_lane_002,104,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-b49ee3b16924b12c3860.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:43:42Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-58a516349a8128e45ff3.txt,150c76859e1e7ed1eeb8289a7ae77806c8ecc59f8bc9551a8d67aea2a01ee6e4,1294,1294,226,54,2,2,,647.0,,false,,,false,false,false,false,false
B4X2500RDY-20260730-6bf829ca04605a04868d,readiness_lane_002,915,pdf,pdf,B4X2500SRD-20260730-51c85fe500910861a069,B4X2500V-20260730-00040,B4X2500LIVE-20260729-002327,B4X2500-20260729-02353,CA,West,Carmel-by-the-Sea,"Memorandum of Understanding: Carmel Fire Ambulance Association (July 1, 2024 – June 30, 2026)",https://ci.carmel.ca.us/sites/main/files/file-attachments/mou_fire_and_ambulance_effective_july_1_2024.pdf?1721688429=,https://ci.carmel.ca.us/sites/main/files/file-attachments/mou_fire_and_ambulance_effective_july_1_2024.pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-51c85fe500910861a069.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-51c85fe500910861a069.pdf,sha256:1ca010baa2ba304f9c63db52a132e6c13f3ccdd7f2b806bd8c6190b45c437fca,locally_available,local_only_not_replicated,local_research_workspace,526001,1ca010baa2ba304f9c63db52a132e6c13f3ccdd7f2b806bd8c6190b45c437fca,526001,1ca010baa2ba304f9c63db52a132e6c13f3ccdd7f2b806bd8c6190b45c437fca,integrity_pass,application/pdf,21,false,false,true,3,2244,748.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:36:27Z,false,false,B4X2500TXT-20260730-7aa99512e9f6ecc60eca,text_extraction_lane_002,105,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-51c85fe500910861a069.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:43:42Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-7aa99512e9f6ecc60eca.txt,4f2c570fa773e368c49aa121368aa3dda8afa896a89278124db9f393431c831c,40840,40714,6237,895,21,21,,1938.76,,false,,,false,false,false,false,false
B4X2500RDY-20260730-35ea00147ce395708866,readiness_lane_003,760,pdf,pdf,B4X2500SRD-20260730-edef62b7088b40f8c1a5,B4X2500V-20260730-04587,B4X2500LIVE-20260729-000154,B4X2500-20260729-00124,IL,Midwest,Lakewood,Ordinance No. 2022-(24): An Ordinance Establishing the Salary Relative to the Functions and Duties of the Village Clerk,https://www.village.lakewood.il.us/vertical/sites/%7BA79C7536-A08B-49AC-8F3D-38ACEDC9A6CC%7D/uploads/2022-05-10_Agenda_and_Packet%282%29.pdf,https://village.lakewood.il.us/vertical/sites/%7BA79C7536-A08B-49AC-8F3D-38ACEDC9A6CC%7D/uploads/2022-05-10_Agenda_and_Packet%282%29.pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-edef62b7088b40f8c1a5.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-edef62b7088b40f8c1a5.pdf,sha256:a3811f33fe55d1a264acbb9a1fc56b0479a21b55486a781cf5c96e769dff3932,locally_available,local_only_not_replicated,local_research_workspace,2231512,a3811f33fe55d1a264acbb9a1fc56b0479a21b55486a781cf5c96e769dff3932,2231512,a3811f33fe55d1a264acbb9a1fc56b0479a21b55486a781cf5c96e769dff3932,integrity_pass,application/pdf,122,false,false,true,3,3300,1100.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:21Z,false,false,B4X2500TXT-20260730-b9b4b901818bb4c1b138,text_extraction_lane_002,106,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-edef62b7088b40f8c1a5.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:43:42Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-b9b4b901818bb4c1b138.txt,aebb9c4ff654225e63c68ebe5265b7053563b2b1a90f3c327f3fed1528cd2c2b,180108,180033,36526,4619,122,122,,1475.68,,false,,,false,false,false,false,false
