triage_id,candidate_queue_row_id,verification_id,verification_round_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,source_locator,triage_bucket,candidate_priority,verification_lane_id,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,source_owner_type,unit_type_scouted,population,state_candidate_rows_per_covered,matched_set_potential,official_domain_signal,triage_selection_rank,triage_stage,triage_status,triage_status_detail,source_relevance_prelim,source_officialness_prelim,employer_match_prelim,municipality_match_prelim,bargaining_unit_match_prelim,safety_unit_signal_prelim,non_safety_unit_signal_prelim,source_document_type_prelim,source_year_or_period_prelim,wage_table_signal_prelim,wage_growth_signal_prelim,mechanism_language_signal_prelim,extraction_readiness_prelim,priority_for_content_review,recommended_next_action,duplicate_handling_status,oversized_handling_status,manual_review_reason,triage_notes,reviewer,triaged_at
TRI-4eb18b26028aed517839,NSCQ-IL-20260720-0207,VER-cc805d1b15f27e3830ef,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_162287,162287,IL,Sycamore,CITY OF SYCAMORE,https://www.cityofsycamore.com/Archive/ViewFile/Item/111,https://www.cityofsycamore.com/Archive/ViewFile/Item/111,THE COLLECTIVE BARGAINING AGREEMENT Between the City of Sycamore and the International Association of Firefighters Local 3046,cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.cityofsycamore.com/Archive/ViewFile/Item/111,high_priority_later_verify,high,lane_3,URL-bfd7e6005dd1b3754293,1,canonical_representative,city,fire,,2.422764,yes,likely_official,44,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-13c99e9651dd99fb67fe,NSCQ-IL-20260720-0211,VER-472dd288ab1dec309579,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_125004,125004,IL,Alton,CITY OF ALTON,https://www.cityofaltonil.gov/wp-content/uploads/2022/09/PBPA-Command-2022.2026.pdf,https://cityofaltonil.gov/wp-content/uploads/2022/09/PBPA-Command-2022.2026.pdf,"Police Benevolent and Protective Association Unit #14 (Command Staff) Agreement (City of Alton, IL) (effective Apr 1, 2022; through Mar 31, 2026)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://cityofaltonil.gov/wp-content/uploads/2022/09/PBPA-Command-2022.2026.pdf,high_priority_later_verify,high,lane_2,URL-eaf8f5de6f92feb30831,1,canonical_representative,city,police,,2.422764,yes,likely_official,48,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-c6b38bef5d69212e5aa0,NSCQ-IL-20260720-0216,VER-e928f04df7845a3577cf,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_162263,162263,IL,Rolling Meadows,CITY OF ROLLING MEADOWS,https://www.cityrm.org/DocumentCenter/View/3607/AFSCME-Union-Contract-Exp-123123,https://www.cityrm.org/DocumentCenter/View/3607/AFSCME-Union-Contract-Exp-123123,"Agreement Between City of Rolling Meadows and American Federation of State, County and Municipal Employees (AFSCME), Council 31, AFL-CIO",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.cityrm.org/DocumentCenter/View/3607/AFSCME-Union-Contract-Exp-123123,high_priority_later_verify,high,lane_1,URL-9c88c20643c4165bb849,1,canonical_representative,city,non_safety,,2.422764,yes,likely_official,52,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-07506e44432bd52d4cd5,NSCQ-IL-20260720-0228,VER-23f87399aa67a3b8a706,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_162428,162428,IL,Gurnee,VILLAGE OF GURNEE,https://www.gurnee.il.us/docs/default-source/human-resources/union-contracts/fop-police-contract-5-1-23-to-4-30-27.pdf?sfvrsn=70714bb1_6,https://www.gurnee.il.us/docs/default-source/human-resources/union-contracts/fop-police-contract-5-1-23-to-4-30-27.pdf?sfvrsn=70714bb1_6,"FOP Police Agreement (May 1, 2023 to April 30, 2027)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.gurnee.il.us/docs/default-source/human-resources/union-contracts/fop-police-contract-5-1-23-to-4-30-27.pdf?sfvrsn=70714bb1_6,high_priority_later_verify,high,lane_1,URL-ddaeee62aec051f629d4,1,canonical_representative,city,police,,2.422764,yes,likely_official,56,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-fac2d7497adf46accf4c,NSCQ-IL-20260720-0234,VER-ccb862c0a0811c96db2d,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_194700,194700,IL,Niles,VILLAGE OF NILES,https://www.vniles.com/DocumentCenter/View/14724,https://www.vniles.com/DocumentCenter/View/14724/Local-150-Service-Workers-Contract-2023-2027?bidId=,"COLLECTIVE BARGAINING AGREEMENT — IUOE Local 150, Public Employees’ Division (Service Workers) and Village of Niles",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.vniles.com/DocumentCenter/View/14724/Local-150-Service-Workers-Contract-2023-2027?bidId=,high_priority_later_verify,high,lane_2,URL-f52f241466407191c875,1,canonical_representative,city,non_safety,,2.422764,yes,likely_official,60,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-cacf7d196acf55dcbca4,NSCQ-IL-20260720-0245,VER-e899992cf7e3bc09dd76,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_207872,207872,IL,Lockport,CITY OF LOCKPORT,https://www.cityoflockport.net/DocumentCenter/View/6249/Local-150-Union-Contract-2023-2027,https://www.cityoflockport.net/DocumentCenter/View/6249/Local-150-Union-Contract-2023-2027,"Collective Bargaining Agreement Between the International Union of Operating Engineers, Local 150 And the City of Lockport",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.cityoflockport.net/DocumentCenter/View/6249/Local-150-Union-Contract-2023-2027,high_priority_later_verify,high,lane_2,URL-151a0648f757490b9dff,1,canonical_representative,city,non_safety,,2.422764,yes,likely_official,64,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-d21f17a0d3e5b963cc8c,NSCQ-IL-20260720-0249,VER-1dadad51085af139f2c0,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_193190,193190,IL,West Chicago,CITY OF WEST CHICAGO,https://westchicago.org/wp-content/uploads/2023/01/2022-R-0078.pdf,https://westchicago.org/wp-content/uploads/2023/01/2022-R-0078.pdf,"Collective Bargaining Agreement (City of West Chicago / International Union of Operating Engineers, Local 150) — 2022-2024",cba,scheduled,reachable_pdf_or_document,application/pdf,https://westchicago.org/wp-content/uploads/2023/01/2022-R-0078.pdf,high_priority_later_verify,high,lane_1,URL-6663fe6c357ee2236926,1,canonical_representative,city,non_safety,,2.422764,yes,likely_official,68,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-0ead51b233e0695c827e,NSCQ-IL-20260720-0255,VER-6271d89ae5ce48f43454,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_207815,207815,IL,South Elgin,VILLAGE OF SOUTH ELGIN,https://cms8.revize.com/revize/southelginil/2023-15%20Public%20Works%20Union%20Agreement%20Local%20150.pdf,https://cms8.revize.com/revize/southelginil/2023-15%20Public%20Works%20Union%20Agreement%20Local%20150.pdf,Resolution 2023-15 Public Works Union Agreement Local 150 (Exhibit A: Labor Agreement between Village of South Elgin and International Union of Operating Engineers Local 150),cba,scheduled,reachable_pdf_or_document,application/pdf,https://cms8.revize.com/revize/southelginil/2023-15%20Public%20Works%20Union%20Agreement%20Local%20150.pdf,high_priority_later_verify,high,lane_3,URL-ab14f36717560e984e90,1,canonical_representative,city,non_safety,,2.422764,yes,likely_official,72,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-30a587413930b8c1c8cd,NSCQ-IL-20260720-0264,VER-7da30ee93572a508a474,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_204276,204276,IL,Lisle,VILLAGE OF LISLE,https://villageoflisle.org/DocumentCenter/View/7166/Lisle-PD-CBA-2021-2023,https://villageoflisle.org/DocumentCenter/View/7166/Lisle-PD-CBA-2021-2023,"Lisle-MAP #87 Collective Bargaining Agreement, May 1, 2021 - April 30, 2023",cba,scheduled,reachable_pdf_or_document,application/pdf,https://villageoflisle.org/DocumentCenter/View/7166/Lisle-PD-CBA-2021-2023,high_priority_later_verify,high,lane_2,URL-367bd257e5cead4bd58f,1,canonical_representative,city,police,,2.422764,yes,likely_official,76,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-c15842a9ec1f6e5cc749,NSCQ-IL-20260720-0268,VER-8479c6e47e5812410ec7,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_193189,193189,IL,Bloomingdale,VILLAGE OF BLOOMINGDALE,https://www.villageofbloomingdale.org/DocumentCenter/View/5047/IL-FOP-Sworn-2022-2026,https://www.villageofbloomingdale.org/DocumentCenter/View/5047/IL-FOP-Sworn-2022-2026,IL FOP Sworn 2022-2026,cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.villageofbloomingdale.org/DocumentCenter/View/5047/IL-FOP-Sworn-2022-2026,high_priority_later_verify,high,lane_3,URL-f7a9fc5ed81ce7055517,1,canonical_representative,city,police,,2.422764,yes,likely_official,80,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-67f7b22602a96e8168fc,NSCQ-IL-20260720-0274,VER-0bc0915e4da6f5b22b53,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_189920,189920,IL,Villa Park,VILLAGE OF VILLA PARK,https://www.invillapark.com/DocumentCenter/View/8906/2021-2023-Firefighters-Contract-,https://www.invillapark.com/DocumentCenter/View/8906/2021-2023-Firefighters-Contract-,2021-2023 Firefighters Contract (Villa Park),cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.invillapark.com/DocumentCenter/View/8906/2021-2023-Firefighters-Contract-,high_priority_later_verify,high,lane_3,URL-134e5236a3a2f9016421,1,canonical_representative,city,fire,,2.422764,yes,likely_official,84,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-63b5767e5194dbafe016,NSCQ-IL-20260720-0279,VER-439bffdd65f7e1c8994c,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_162232,162232,IL,Blue Island,CITY OF BLUE ISLAND,https://www.blueisland.org/DocumentCenter/View/383,https://www.blueisland.org/DocumentCenter/View/383/FOP-Contract-2014-to-2017-PDF?bidId=,"Illinois FOP Labor Council Representing Patrol Officers, Corporals, and Sergeants — Agreement (May 1, 2014 to December 31, 2017)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.blueisland.org/DocumentCenter/View/383/FOP-Contract-2014-to-2017-PDF?bidId=,high_priority_later_verify,high,lane_1,URL-14c0bd19c1edcc58aaa2,1,canonical_representative,city,police,,2.422764,yes,likely_official,88,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-d5dd4c3b098d2f0a432d,NSCQ-IL-20260720-0283,VER-94656582a90c8252a697,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_194695,194695,IL,Geneva,CITY OF GENEVA,https://www.geneva.il.us/Archive.aspx?ADID=1230,https://www.geneva.il.us/ArchiveCenter/ViewFile/Item/1230,"AGREEMENT Between the THE CITY OF GENEVA, ILLINOIS and ILLINOIS FRATERNAL ORDER OF POLICE LABOR COUNCIL (May 1, 2015 – April 30, 2019)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.geneva.il.us/ArchiveCenter/ViewFile/Item/1230,high_priority_later_verify,high,lane_2,URL-d4012fcac0e2ef6b59e8,1,canonical_representative,city,police,,2.422764,yes,likely_official,92,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-06819fbef2f93a720cf0,NSCQ-IL-20260720-0296,VER-70646b5788d685dae827,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_201625,201625,IL,Deerfield,VILLAGE OF DEERFIELD,https://www.deerfield.il.us/DocumentCenter/View/3302/Police-Contract-2023-2026-FINAL,https://www.deerfield.il.us/DocumentCenter/View/3302/Police-Contract-2023-2026-FINAL,A Resolution Approving a Collective Bargaining Agreement with the Illinois Council of Police (1-1-23 through 12-31-26) (Village of Deerfield),cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.deerfield.il.us/DocumentCenter/View/3302/Police-Contract-2023-2026-FINAL,high_priority_later_verify,high,lane_3,URL-3f2d804a9d15a5199a48,1,canonical_representative,city,police,,2.422764,yes,likely_official,96,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
