triage_id,candidate_queue_row_id,verification_id,verification_round_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,source_locator,triage_bucket,candidate_priority,verification_lane_id,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,source_owner_type,unit_type_scouted,population,state_candidate_rows_per_covered,matched_set_potential,official_domain_signal,triage_selection_rank,triage_stage,triage_status,triage_status_detail,source_relevance_prelim,source_officialness_prelim,employer_match_prelim,municipality_match_prelim,bargaining_unit_match_prelim,safety_unit_signal_prelim,non_safety_unit_signal_prelim,source_document_type_prelim,source_year_or_period_prelim,wage_table_signal_prelim,wage_growth_signal_prelim,mechanism_language_signal_prelim,extraction_readiness_prelim,priority_for_content_review,recommended_next_action,duplicate_handling_status,oversized_handling_status,manual_review_reason,triage_notes,reviewer,triaged_at
TRI-f3848ea65494f5ed948e,NSCQ-IL-20260720-0205,VER-2840ae06f98c34ee253f,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_162287,162287,IL,Sycamore,CITY OF SYCAMORE,https://www.cityofsycamore.com/Archive/ViewFile/Item/110,https://www.cityofsycamore.com/Archive/ViewFile/Item/110,An Agreement Between the City of Sycamore and Illinois FOP Labor Council (Serg[e]ants and Patrol Officers),cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.cityofsycamore.com/Archive/ViewFile/Item/110,high_priority_later_verify,high,lane_1,URL-d28ebef21d3de95b42e1,1,canonical_representative,city,police,,2.422764,yes,likely_official,42,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-18497d44571af4bc5201,NSCQ-IL-20260720-0209,VER-98223e681191261faf02,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_162287,162287,IL,Sycamore,CITY OF SYCAMORE,https://www.cityofsycamore.com/Archive/ViewFile/Item/109,https://www.cityofsycamore.com/Archive/ViewFile/Item/109,"An Agreement Between the City of Sycamore and the American Federation of State, County, and Municipal Employees, Council 31, AFL-CIO (on behalf of AFSCME Local 3957)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.cityofsycamore.com/Archive/ViewFile/Item/109,high_priority_later_verify,high,lane_2,URL-bef96d8540cb8c4d5163,1,canonical_representative,city,non_safety,,2.422764,yes,likely_official,46,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-cac08e26fb45797e0fed,NSCQ-IL-20260720-0213,VER-f341e16c085c7fa9d3da,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_125004,125004,IL,Alton,CITY OF ALTON,https://www.cityofaltonil.gov/wp-content/uploads/2022/09/Teamster-2022.2026.pdf,https://cityofaltonil.gov/wp-content/uploads/2022/09/Teamster-2022.2026.pdf,"Chauffeurs, Teamsters, Warehousemen and Helpers Local Union No. 525 Memorandum of Understanding (City of Alton, IL) (Apr 1, 2022 – Mar 31, 2026)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://cityofaltonil.gov/wp-content/uploads/2022/09/Teamster-2022.2026.pdf,high_priority_later_verify,high,lane_1,URL-d5e5e81ed76708dc7cf4,1,canonical_representative,city,non_safety,,2.422764,yes,likely_official,50,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-97f75921f98011a6127a,NSCQ-IL-20260720-0225,VER-96a767befe8bc9665a59,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_102670,102670,IL,Woodridge,VILLAGE OF WOODRIDGE,https://cms9files.revize.com/woodridgeil/Document%20Center/Communications/HR/Executed%20MAP%20639%20Contract-RES-2024-27.pdf,https://cms9files.revize.com/woodridgeil/Document%20Center/Communications/HR/Executed%20MAP%20639%20Contract-RES-2024-27.pdf,"2024 Contract Executed by MAP (Resolution No. RES-2024-27) — AGREEMENT BETWEEN THE VILLAGE OF WOODRIDGE AND THE METROPOLITAN ALLIANCE OF POLICE, WOODRIDGE CIVILIANS CHAPTER #639",cba,scheduled,reachable_pdf_or_document,application/pdf,https://cms9files.revize.com/woodridgeil/Document%20Center/Communications/HR/Executed%20MAP%20639%20Contract-RES-2024-27.pdf,high_priority_later_verify,high,lane_1,URL-7fc30e5767bfc14c9963,1,canonical_representative,city,non_safety,,2.422764,yes,likely_official,54,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-0c930fe04fb171cd5578,NSCQ-IL-20260720-0231,VER-0372e6591b9091e07021,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_102755,102755,IL,Algonquin,VILLAGE OF ALGONQUIN,https://www.algonquin.org/egov/documents/1654284267_21109.pdf,https://www.algonquin.org/egov/documents/1654284267_21109.pdf,"Collective Bargaining Agreement (Metropolitan Alliance of Police, Algonquin Civilians, Chapter #183) – Police Civilian Unit",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.algonquin.org/egov/documents/1654284267_21109.pdf,high_priority_later_verify,high,lane_3,URL-5a8b50204e452fead026,1,canonical_representative,city,police,,2.422764,yes,likely_official,58,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-d11c5d3f429d21832593,NSCQ-IL-20260720-0240,VER-36f69507fc0d57bd78d9,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_162270,162270,IL,Wilmette,VILLAGE OF WILMETTE,https://www.wilmette.gov/DocumentCenter/View/3806/Water-Plant---International-Union-of-Operating-Engineers-Local-399-January-1-2024-to-December-31-2026-PDF,https://www.wilmette.gov/DocumentCenter/View/3806/Water-Plant---International-Union-of-Operating-Engineers-Local-399-January-1-2024-to-December-31-2026-PDF,"Agreement Between Village of Wilmette, Illinois and International Union of Operating Engineers (IUOE), Local 399 (January 1, 2024 - December 31, 2026)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.wilmette.gov/DocumentCenter/View/3806/Water-Plant---International-Union-of-Operating-Engineers-Local-399-January-1-2024-to-December-31-2026-PDF,high_priority_later_verify,high,lane_2,URL-e639a3fd6b3334ff3e0d,1,canonical_representative,city,non_safety,,2.422764,yes,likely_official,62,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-4c9780e2282f2ef4c145,NSCQ-IL-20260720-0247,VER-b97f05919b486c143b46,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_194708,194708,IL,Woodstock,CITY OF WOODSTOCK,https://www.woodstockil.gov/DocumentCenter/View/358/Ill-Fraternal-Order-of-Police-Labor-Council-Woodstock-Lodge-Number-191---Unit-B-PDF,https://www.woodstockil.gov/DocumentCenter/View/358/Ill-Fraternal-Order-of-Police-Labor-Council-Woodstock-Lodge-Number-191---Unit-B-PDF,COLLECTIVE BARGAINING AGREEMENT - UNIT B – CIVILIAN POSITIONS (Illinois Fraternal Order of Police Labor Council / Woodstock Lodge #191),cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.woodstockil.gov/DocumentCenter/View/358/Ill-Fraternal-Order-of-Police-Labor-Council-Woodstock-Lodge-Number-191---Unit-B-PDF,high_priority_later_verify,high,lane_2,URL-fbd11b1756099d56fec1,1,canonical_representative,city,non_safety,,2.422764,yes,likely_official,66,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-8d933e47abe525b89f98,NSCQ-IL-20260720-0251,VER-6195c7213ccba80a05f5,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_162417,162417,IL,Yorkville,CITY OF YORKVILLE,https://www.yorkville.il.us/Archive.aspx?ADID=6612,https://www.yorkville.il.us/ArchiveCenter/ViewFile/Item/6612,"COLLECTIVE BARGAINING AGREEMENT — International Union of Operating Engineers, Local 150, Public Employees Division and United City of Yorkville",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.yorkville.il.us/ArchiveCenter/ViewFile/Item/6612,high_priority_later_verify,high,lane_3,URL-e54b2a83dfb9657f4638,1,canonical_representative,city,non_safety,,2.422764,yes,likely_official,70,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-3a7723299a9e393a026e,NSCQ-IL-20260720-0257,VER-baca46792ea2efad0f7c,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_124970,124970,IL,Zion,CITY OF ZION,https://www.cityofzion.com/wp-content/uploads/2025/10/Fire-Contract-FY2024-2027.pdf,https://www.cityofzion.com/wp-content/uploads/2025/10/Fire-Contract-FY2024-2027.pdf,Agreement between the City of Zion and Zion Professional Firefighters Association I.A.F.F. Local 1999,cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.cityofzion.com/wp-content/uploads/2025/10/Fire-Contract-FY2024-2027.pdf,high_priority_later_verify,high,lane_2,URL-2341cd2f95e59c9f1eb8,1,canonical_representative,city,fire,,2.422764,yes,likely_official,74,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-76e647bd1d77417fdfe3,NSCQ-IL-20260720-0266,VER-207168f6a9bbd090e2db,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_162255,162255,IL,Maywood,VILLAGE OF MAYWOOD,https://cms2.revize.com/revize/maywoodil/_news/Document_Center/Services/Village%20Clerk/Resolutions/2022/R-2022-38.pdf,https://cms2.revize.com/revize/maywoodil/_news/Document_Center/Services/Village%20Clerk/Resolutions/2022/R-2022-38.pdf,"AGREEMENT BETWEEN THE ILLINOIS COUNCIL OF POLICE AND THE VILLAGE OF MAYWOOD — SERGEANT CHAPTER — May 1, 2019 through April 30, 2024",cba,scheduled,reachable_pdf_or_document,application/pdf,https://cms2.revize.com/revize/maywoodil/_news/Document_Center/Services/Village%20Clerk/Resolutions/2022/R-2022-38.pdf,high_priority_later_verify,high,lane_1,URL-7ab463dd5d6550e1829a,1,canonical_representative,city,police,,2.422764,yes,likely_official,78,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-c891950ae6b24a58ff4e,NSCQ-IL-20260720-0272,VER-b65822df7065d1341461,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_189920,189920,IL,Villa Park,VILLAGE OF VILLA PARK,https://www.invillapark.com/DocumentCenter/View/9263/FOP-Contract-2021-to-2025-PDF,https://www.invillapark.com/DocumentCenter/View/9263/FOP-Contract-2021-to-2025-PDF,Illinois FOP Labor Council and VILLAGE OF VILLA PARK PATROL,cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.invillapark.com/DocumentCenter/View/9263/FOP-Contract-2021-to-2025-PDF,high_priority_later_verify,high,lane_1,URL-26ca2027b3f824a23d3e,1,canonical_representative,city,police,,2.422764,yes,likely_official,82,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-850de08030ebded99669,NSCQ-IL-20260720-0276,VER-276939aab2aeec9abc67,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_189920,189920,IL,Villa Park,VILLAGE OF VILLA PARK,https://www.invillapark.com/DocumentCenter/View/4677/AFSCME-Contract-2017-to-2020-PDF,https://www.invillapark.com/DocumentCenter/View/4677/AFSCME-Contract-2017-to-2020-PDF,AFSCME Contract 2017 to 2020 (Villa Park) (exact title text not confirmable in extracted scout view),cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.invillapark.com/DocumentCenter/View/4677/AFSCME-Contract-2017-to-2020-PDF,high_priority_later_verify,high,lane_2,URL-0693e1b8af7b42f6c887,1,canonical_representative,city,non_safety,,2.422764,yes,likely_official,86,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-7d6f9a645a72973c8092,NSCQ-IL-20260720-0281,VER-a223c81591f99c481ee2,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_162232,162232,IL,Blue Island,CITY OF BLUE ISLAND,https://www.blueisland.org/DocumentCenter/View/1581/IAFF-2022-2025-PDF,https://www.blueisland.org/DocumentCenter/View/1581/IAFF-2022-2025-PDF,"Collective Bargaining Agreement — Blue Island Professional Fire Fighters Association, IAFF Local #3547 (January 1, 2022 to December 31, 2025)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.blueisland.org/DocumentCenter/View/1581/IAFF-2022-2025-PDF,high_priority_later_verify,high,lane_3,URL-1c51627821535051faa2,1,canonical_representative,city,fire,,2.422764,yes,likely_official,90,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-330cbc16872c110dc02f,NSCQ-IL-20260720-0286,VER-838a77f0cb7597d49b5b,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_194695,194695,IL,Geneva,CITY OF GENEVA,https://www.geneva.il.us/Archive.aspx?ADID=1234,https://www.geneva.il.us/ArchiveCenter/ViewFile/Item/1234,"Agreement Between The City of Geneva And Local Union 196 International Brotherhood of Electrical Workers (May 1, 2014 – April 30, 2017)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.geneva.il.us/ArchiveCenter/ViewFile/Item/1234,high_priority_later_verify,high,lane_1,URL-bb4fbec989bf41f22bac,1,canonical_representative,city,non_safety,,2.422764,yes,likely_official,94,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
