scout_target_id,shard_id,shard_sequence,state,region,municipality,municipality_id,source_family_query_family,target_quality_tier,dry_run_status,live_status
B4X1000-20260727-2042,broad_shard_003,42,IL,Midwest,Streator,cog_2025_193199,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2043,broad_shard_003,43,IL,Midwest,Wauconda,cog_2025_207820,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2044,broad_shard_003,44,IN,Midwest,Bargersville,cog_2025_225786,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2045,broad_shard_003,45,IN,Midwest,Bedford,cog_2025_207953,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2046,broad_shard_003,46,IN,Midwest,Bluffton,cog_2025_207972,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2047,broad_shard_003,47,IN,Midwest,Brazil,cog_2025_163484,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2048,broad_shard_003,48,IN,Midwest,Elwood,cog_2025_103834,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2049,broad_shard_003,49,IN,Midwest,Fort Wayne,cog_2025_163465,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2050,broad_shard_003,50,IN,Midwest,Griffith,cog_2025_163586,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2051,broad_shard_003,51,IN,Midwest,Hartford City,cog_2025_125996,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2052,broad_shard_003,52,IN,Midwest,Highland,cog_2025_163587,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2053,broad_shard_003,53,IN,Midwest,Huntingburg,cog_2025_163509,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2054,broad_shard_003,54,IN,Midwest,Jasper,cog_2025_126012,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2055,broad_shard_003,55,IN,Midwest,Lawrenceburg,cog_2025_163499,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2056,broad_shard_003,56,IN,Midwest,Lowell,cog_2025_126047,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2057,broad_shard_003,57,IN,Midwest,Martinsville,cog_2025_103850,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2058,broad_shard_003,58,IN,Midwest,Nappanee,cog_2025_103790,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2059,broad_shard_003,59,IN,Midwest,New Whiteland,cog_2025_207950,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2060,broad_shard_003,60,IN,Midwest,Plymouth,cog_2025_103842,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2061,broad_shard_003,61,IN,Midwest,Rushville,cog_2025_193266,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2062,broad_shard_003,62,IN,Midwest,Seymour,cog_2025_126035,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2063,broad_shard_003,63,IN,Midwest,Shelbyville,cog_2025_163665,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2064,broad_shard_003,64,IN,Midwest,Warsaw,cog_2025_163581,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2065,broad_shard_003,65,IN,Midwest,Winfield,cog_2025_163592,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2066,broad_shard_003,66,KS,Midwest,Atchison,cog_2025_164673,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2067,broad_shard_003,67,KS,Midwest,Basehor,cog_2025_164785,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2068,broad_shard_003,68,KS,Midwest,Baxter Springs,cog_2025_164694,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2069,broad_shard_003,69,KS,Midwest,Clearwater,cog_2025_185479,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2070,broad_shard_003,70,KS,Midwest,Coffeyville,cog_2025_204525,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2071,broad_shard_003,71,KS,Midwest,De Soto,cog_2025_104707,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2072,broad_shard_003,72,KS,Midwest,Ellsworth,cog_2025_184271,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2073,broad_shard_003,73,KS,Midwest,Garnett,cog_2025_185450,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2074,broad_shard_003,74,KS,Midwest,Goddard,cog_2025_164877,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2075,broad_shard_003,75,KS,Midwest,Halstead,cog_2025_204520,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2076,broad_shard_003,76,KS,Midwest,Hugoton,cog_2025_208137,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2077,broad_shard_003,77,KS,Midwest,Lakin,cog_2025_164771,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2078,broad_shard_003,78,KS,Midwest,Marysville,cog_2025_126929,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2079,broad_shard_003,79,KS,Midwest,Norton,cog_2025_208123,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2080,broad_shard_003,80,KS,Midwest,Osage City,cog_2025_164832,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-2081,broad_shard_003,81,KS,Midwest,Oswego,cog_2025_126916,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2082,broad_shard_003,82,KS,Midwest,Paola,cog_2025_164806,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2083,broad_shard_003,83,KS,Midwest,Parsons,cog_2025_185464,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2084,broad_shard_003,84,KS,Midwest,Pratt,cog_2025_164846,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2085,broad_shard_003,85,KS,Midwest,Roeland Park,cog_2025_225255,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2086,broad_shard_003,86,KS,Midwest,Rose Hill,cog_2025_104672,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2087,broad_shard_003,87,KS,Midwest,Sterling,cog_2025_164862,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2088,broad_shard_003,88,MI,Midwest,Beverly Hills,cog_2025_193494,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2089,broad_shard_003,89,MI,Midwest,Cadillac,cog_2025_166831,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2090,broad_shard_003,90,MI,Midwest,Charlotte,cog_2025_128280,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2091,broad_shard_003,91,MI,Midwest,Cheboygan,cog_2025_201920,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2092,broad_shard_003,92,MI,Midwest,Chelsea,cog_2025_166815,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2093,broad_shard_003,93,MI,Midwest,East Grand Rapids,cog_2025_128300,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2094,broad_shard_003,94,MI,Midwest,Ecorse,cog_2025_166818,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2095,broad_shard_003,95,MI,Midwest,Fremont,cog_2025_166757,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2096,broad_shard_003,96,MI,Midwest,Harper Woods,cog_2025_166822,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2097,broad_shard_003,97,MI,Midwest,Highland Park,cog_2025_225799,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2098,broad_shard_003,98,MI,Midwest,Holly,cog_2025_208315,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2099,broad_shard_003,99,MI,Midwest,Ishpeming,cog_2025_166738,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2100,broad_shard_003,100,MI,Midwest,Marshall,cog_2025_166646,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2101,broad_shard_003,101,MI,Midwest,Menominee,cog_2025_190476,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2102,broad_shard_003,102,MI,Midwest,Rochester,cog_2025_106385,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2103,broad_shard_003,103,MI,Midwest,St. Clair,cog_2025_166793,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2104,broad_shard_003,104,MI,Midwest,St. Joseph,cog_2025_208285,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2105,broad_shard_003,105,MI,Midwest,St. Louis,cog_2025_106335,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2106,broad_shard_003,106,MI,Midwest,Swartz Creek,cog_2025_190471,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2107,broad_shard_003,107,MI,Midwest,Three Rivers,cog_2025_166796,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2108,broad_shard_003,108,MI,Midwest,Woodhaven,cog_2025_166828,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2109,broad_shard_003,109,MN,Midwest,Baldwin,cog_2025_190602,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2110,broad_shard_003,110,MN,Midwest,Cambridge,cog_2025_190539,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2111,broad_shard_003,111,MN,Midwest,Cannon Falls,cog_2025_167477,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2112,broad_shard_003,112,MN,Midwest,Chisago City,cog_2025_167430,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-2113,broad_shard_003,113,MN,Midwest,Chisholm,cog_2025_167628,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2114,broad_shard_003,114,MN,Midwest,Delano,cog_2025_208516,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2115,broad_shard_003,115,MN,Midwest,East Bethel,cog_2025_167395,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2116,broad_shard_003,116,MN,Midwest,Hanover,cog_2025_106933,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2117,broad_shard_003,117,MN,Midwest,Hermantown,cog_2025_128766,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2118,broad_shard_003,118,MN,Midwest,Isanti,cog_2025_186023,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2119,broad_shard_003,119,MN,Midwest,Lake City,cog_2025_138644,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2120,broad_shard_003,120,MN,Midwest,Little Falls,cog_2025_138617,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-2121,broad_shard_003,121,MN,Midwest,Medina,cog_2025_106802,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2122,broad_shard_003,122,MN,Midwest,Montevideo,cog_2025_208458,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2123,broad_shard_003,123,MN,Midwest,Mora,cog_2025_128705,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2124,broad_shard_003,124,MN,Midwest,Newport,cog_2025_208512,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2125,broad_shard_003,125,MN,Midwest,North Branch,cog_2025_138599,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2126,broad_shard_003,126,MN,Midwest,Oak Grove,cog_2025_167394,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2127,broad_shard_003,127,MN,Midwest,Orono,cog_2025_167490,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2128,broad_shard_003,128,MN,Midwest,Shorewood,cog_2025_190538,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-2129,broad_shard_003,129,MN,Midwest,Spring Lake Park,cog_2025_167393,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2130,broad_shard_003,130,MN,Midwest,Windom,cog_2025_167440,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2131,broad_shard_003,131,MO,Midwest,Aurora,cog_2025_190678,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2132,broad_shard_003,132,MO,Midwest,Bellefontaine Neighbors,cog_2025_169114,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2133,broad_shard_003,133,MO,Midwest,Brentwood,cog_2025_186255,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2134,broad_shard_003,134,MO,Midwest,Bridgeton,cog_2025_204834,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2135,broad_shard_003,135,MO,Midwest,Ellisville,cog_2025_208644,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2136,broad_shard_003,136,MO,Midwest,Festus,cog_2025_190677,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-2137,broad_shard_003,137,MO,Midwest,Herculaneum,cog_2025_168947,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2138,broad_shard_003,138,MO,Midwest,Kearney,cog_2025_208611,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2139,broad_shard_003,139,MO,Midwest,Monett,cog_2025_107581,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2140,broad_shard_003,140,MO,Midwest,Neosho,cog_2025_169020,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-2141,broad_shard_003,141,MO,Midwest,North Kansas City,cog_2025_168852,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2142,broad_shard_003,142,MO,Midwest,Odessa,cog_2025_107651,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2143,broad_shard_003,143,MO,Midwest,Osage Beach,cog_2025_208604,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2144,broad_shard_003,144,MO,Midwest,Pevely,cog_2025_107646,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-2145,broad_shard_003,145,MO,Midwest,Pleasant Hill,cog_2025_194614,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2146,broad_shard_003,146,MO,Midwest,Savannah,cog_2025_129450,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2147,broad_shard_003,147,MO,Midwest,St. Ann,cog_2025_129599,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2148,broad_shard_003,148,MO,Midwest,St. Clair,cog_2025_129498,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2149,broad_shard_003,149,MO,Midwest,Sunset Hills,cog_2025_208651,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2150,broad_shard_003,150,MO,Midwest,Valley Park,cog_2025_129601,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2151,broad_shard_003,151,MO,Midwest,Waynesville,cog_2025_169074,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2152,broad_shard_003,152,MO,Midwest,West Plains,cog_2025_208623,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-2153,broad_shard_003,153,ND,Midwest,Berthold,cog_2025_205105,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2154,broad_shard_003,154,ND,Midwest,Bowman,cog_2025_131869,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2155,broad_shard_003,155,ND,Midwest,Cooperstown,cog_2025_110225,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2156,broad_shard_003,156,ND,Midwest,Dunseith,cog_2025_131915,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2157,broad_shard_003,157,ND,Midwest,Forman,cog_2025_171458,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2158,broad_shard_003,158,ND,Midwest,Gwinner,cog_2025_131917,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2159,broad_shard_003,159,ND,Midwest,Hatton,cog_2025_171479,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2160,broad_shard_003,160,ND,Midwest,Hazen,cog_2025_209018,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-2161,broad_shard_003,161,ND,Midwest,Hettinger,cog_2025_110199,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2162,broad_shard_003,162,ND,Midwest,Larimore,cog_2025_131888,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2163,broad_shard_003,163,ND,Midwest,Napoleon,cog_2025_131894,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2164,broad_shard_003,164,ND,Midwest,Nedrose,cog_2025_191120,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2165,broad_shard_003,165,ND,Midwest,New Rockford,cog_2025_171389,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2166,broad_shard_003,166,ND,Midwest,Oakes,cog_2025_191075,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2167,broad_shard_003,167,ND,Midwest,Parshall,cog_2025_171427,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2168,broad_shard_003,168,ND,Midwest,Reile's Acres,cog_2025_171378,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-2169,broad_shard_003,169,ND,Midwest,Richardton,cog_2025_171465,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-2170,broad_shard_003,170,ND,Midwest,Steele,cog_2025_131891,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
