scout_target_id,shard_id,shard_sequence,state,region,municipality,municipality_id,source_family_query_family,target_quality_tier,dry_run_status,live_status
B4X1000-20260727-1027,broad_shard_002,27,IL,Midwest,Charleston,cog_2025_162228,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1028,broad_shard_002,28,IL,Midwest,Chatham,cog_2025_162621,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1029,broad_shard_002,29,IL,Midwest,Country Club Hills,cog_2025_124900,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1030,broad_shard_002,30,IL,Midwest,Effingham,cog_2025_212208,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1031,broad_shard_002,31,IL,Midwest,Evergreen Park,cog_2025_102608,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1032,broad_shard_002,32,IL,Midwest,Fairview Heights,cog_2025_162615,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1033,broad_shard_002,33,IL,Midwest,Forest Park,cog_2025_162244,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1034,broad_shard_002,34,IL,Midwest,Hickory Hills,cog_2025_162250,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1035,broad_shard_002,35,IL,Midwest,Island Lake,cog_2025_102733,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1036,broad_shard_002,36,IL,Midwest,Lincoln,cog_2025_124985,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1037,broad_shard_002,37,IL,Midwest,Lindenhurst,cog_2025_204288,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1038,broad_shard_002,38,IL,Midwest,Minooka,cog_2025_124934,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1039,broad_shard_002,39,IL,Midwest,Mokena,cog_2025_125087,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1040,broad_shard_002,40,IL,Midwest,Rochelle,cog_2025_102802,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1041,broad_shard_002,41,IL,Midwest,Roselle,cog_2025_162300,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1042,broad_shard_002,42,IL,Midwest,Taylorville,cog_2025_162219,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1043,broad_shard_002,43,IL,Midwest,Western Springs,cog_2025_162268,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1044,broad_shard_002,44,IN,Midwest,Angola,cog_2025_163668,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1045,broad_shard_002,45,IN,Midwest,Auburn,cog_2025_103785,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1046,broad_shard_002,46,IN,Midwest,Batesville,cog_2025_126078,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1047,broad_shard_002,47,IN,Midwest,Chesterton,cog_2025_207963,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1048,broad_shard_002,48,IN,Midwest,Decatur,cog_2025_125991,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1049,broad_shard_002,49,IN,Midwest,East Chicago,cog_2025_126046,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1050,broad_shard_002,50,IN,Midwest,Ellettsville,cog_2025_163619,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1051,broad_shard_002,51,IN,Midwest,Frankfort,cog_2025_163488,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1052,broad_shard_002,52,IN,Midwest,Franklin,cog_2025_126039,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1053,broad_shard_002,53,IN,Midwest,Huntington,cog_2025_163559,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1054,broad_shard_002,54,IN,Midwest,Indianapolis city (balance),cog_2025_207957,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1055,broad_shard_002,55,IN,Midwest,Lake Station,cog_2025_163584,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1056,broad_shard_002,56,IN,Midwest,Madison,cog_2025_163568,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1057,broad_shard_002,57,IN,Midwest,Monticello,cog_2025_126095,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1058,broad_shard_002,58,IN,Midwest,Munster,cog_2025_163588,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1059,broad_shard_002,59,IN,Midwest,North Manchester,cog_2025_163689,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1060,broad_shard_002,60,IN,Midwest,North Vernon,cog_2025_163569,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1061,broad_shard_002,61,IN,Midwest,Princeton,cog_2025_185248,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1062,broad_shard_002,62,IN,Midwest,Rochester,cog_2025_138035,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1063,broad_shard_002,63,IN,Midwest,Scottsburg,cog_2025_207966,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1064,broad_shard_002,64,IN,Midwest,Speedway,cog_2025_204418,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1065,broad_shard_002,65,IN,Midwest,Wabash,cog_2025_126090,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1066,broad_shard_002,66,KS,Midwest,Anthony,cog_2025_204519,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1067,broad_shard_002,67,KS,Midwest,Bel Aire,cog_2025_164883,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1068,broad_shard_002,68,KS,Midwest,Burlington,cog_2025_184269,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1069,broad_shard_002,69,KS,Midwest,Colby,cog_2025_138365,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1070,broad_shard_002,70,KS,Midwest,Concordia,cog_2025_208093,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1071,broad_shard_002,71,KS,Midwest,Council Grove,cog_2025_104730,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1072,broad_shard_002,72,KS,Midwest,Eudora,cog_2025_126890,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1073,broad_shard_002,73,KS,Midwest,Fairway,cog_2025_190241,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1074,broad_shard_002,74,KS,Midwest,Fort Scott,cog_2025_190235,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1075,broad_shard_002,75,KS,Midwest,Herington,cog_2025_164716,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1076,broad_shard_002,76,KS,Midwest,Hesston,cog_2025_164752,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1077,broad_shard_002,77,KS,Midwest,Hillsboro,cog_2025_185468,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1078,broad_shard_002,78,KS,Midwest,Independence,cog_2025_126933,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1079,broad_shard_002,79,KS,Midwest,Kechi,cog_2025_164880,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1080,broad_shard_002,80,KS,Midwest,Larned,cog_2025_126942,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1081,broad_shard_002,81,KS,Midwest,Mulvane,cog_2025_164881,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1082,broad_shard_002,82,KS,Midwest,Neodesha,cog_2025_164908,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1083,broad_shard_002,83,KS,Midwest,Russell,cog_2025_164870,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1084,broad_shard_002,84,KS,Midwest,Sabetha,cog_2025_204526,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1085,broad_shard_002,85,KS,Midwest,Scott City,cog_2025_164873,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1086,broad_shard_002,86,KS,Midwest,Valley Center,cog_2025_164879,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1087,broad_shard_002,87,KS,Midwest,Winfield,cog_2025_104679,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1088,broad_shard_002,88,MI,Midwest,Allegan,cog_2025_166619,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1089,broad_shard_002,89,MI,Midwest,Belding,cog_2025_128295,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1090,broad_shard_002,90,MI,Midwest,Brighton,cog_2025_128305,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1091,broad_shard_002,91,MI,Midwest,Coopersville,cog_2025_208318,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1092,broad_shard_002,92,MI,Midwest,Dundee,cog_2025_166746,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1093,broad_shard_002,93,MI,Midwest,Fraser,cog_2025_166729,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1094,broad_shard_002,94,MI,Midwest,Gladstone,cog_2025_128277,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1095,broad_shard_002,95,MI,Midwest,Grosse Pointe Park,cog_2025_166821,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1096,broad_shard_002,96,MI,Midwest,Hancock,cog_2025_194778,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1097,broad_shard_002,97,MI,Midwest,Hillsdale,cog_2025_166674,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1098,broad_shard_002,98,MI,Midwest,Iron Mountain,cog_2025_128278,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1099,broad_shard_002,99,MI,Midwest,Lapeer,cog_2025_201922,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1100,broad_shard_002,100,MI,Midwest,Marysville,cog_2025_166791,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1101,broad_shard_002,101,MI,Midwest,Mason,cog_2025_128294,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1102,broad_shard_002,102,MI,Midwest,Middleville,cog_2025_190466,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1103,broad_shard_002,103,MI,Midwest,Milan,cog_2025_128346,agenda_minutes_pay_policy,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1104,broad_shard_002,104,MI,Midwest,New Baltimore,cog_2025_166730,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1105,broad_shard_002,105,MI,Midwest,New Haven,cog_2025_166731,agreements_mous_settlements,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1106,broad_shard_002,106,MI,Midwest,Northville,cog_2025_128352,arbitration_factfinding,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1107,broad_shard_002,107,MI,Midwest,South Lyon,cog_2025_166768,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1108,broad_shard_002,108,MI,Midwest,St. Johns,cog_2025_190469,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1109,broad_shard_002,109,MI,Midwest,Walled Lake,cog_2025_106386,civil_service_hr_personnel,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1110,broad_shard_002,110,MN,Midwest,Arden Hills,cog_2025_128752,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1111,broad_shard_002,111,MN,Midwest,Cold Spring,cog_2025_128771,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1112,broad_shard_002,112,MN,Midwest,Corcoran,cog_2025_208479,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-1113,broad_shard_002,113,MN,Midwest,Credit River,cog_2025_186122,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1114,broad_shard_002,114,MN,Midwest,Detroit Lakes,cog_2025_128652,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1115,broad_shard_002,115,MN,Midwest,Kasson,cog_2025_167457,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1116,broad_shard_002,116,MN,Midwest,Litchfield,cog_2025_208486,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1117,broad_shard_002,117,MN,Midwest,Lonsdale,cog_2025_167619,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1118,broad_shard_002,118,MN,Midwest,Mound,cog_2025_128696,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1119,broad_shard_002,119,MN,Midwest,Pine Island,cog_2025_204745,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1120,broad_shard_002,120,MN,Midwest,Princeton,cog_2025_204754,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-1121,broad_shard_002,121,MN,Midwest,Redwood Falls,cog_2025_106885,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1122,broad_shard_002,122,MN,Midwest,Rice Lake,cog_2025_245117,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1123,broad_shard_002,123,MN,Midwest,St. Peter,cog_2025_128733,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1124,broad_shard_002,124,MN,Midwest,Staples,cog_2025_167666,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1125,broad_shard_002,125,MN,Midwest,Thief River Falls,cog_2025_167585,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1126,broad_shard_002,126,MN,Midwest,Virginia,cog_2025_167637,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1127,broad_shard_002,127,MN,Midwest,Wadena,cog_2025_190551,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1128,broad_shard_002,128,MN,Midwest,Waseca,cog_2025_138647,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-1129,broad_shard_002,129,MN,Midwest,Zimmerman,cog_2025_208503,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1130,broad_shard_002,130,MN,Midwest,Zumbrota,cog_2025_167480,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1131,broad_shard_002,131,MO,Midwest,Bolivar,cog_2025_107688,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1132,broad_shard_002,132,MO,Midwest,Boonville,cog_2025_129488,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1133,broad_shard_002,133,MO,Midwest,Clinton,cog_2025_208619,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1134,broad_shard_002,134,MO,Midwest,Dardenne Prairie,cog_2025_129585,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1135,broad_shard_002,135,MO,Midwest,De Soto,cog_2025_202059,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1136,broad_shard_002,136,MO,Midwest,Fulton,cog_2025_208602,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-1137,broad_shard_002,137,MO,Midwest,Glendale,cog_2025_213136,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1138,broad_shard_002,138,MO,Midwest,Greenwood,cog_2025_204823,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1139,broad_shard_002,139,MO,Midwest,Higginsville,cog_2025_168956,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1140,broad_shard_002,140,MO,Midwest,Joplin,cog_2025_194606,budget_pay_plans,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1141,broad_shard_002,141,MO,Midwest,Lexington,cog_2025_129526,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1142,broad_shard_002,142,MO,Midwest,Marshall,cog_2025_129608,compensation_classification_studies,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1143,broad_shard_002,143,MO,Midwest,Nevada,cog_2025_194632,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1144,broad_shard_002,144,MO,Midwest,Pacific,cog_2025_208616,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-1145,broad_shard_002,145,MO,Midwest,Perryville,cog_2025_169052,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1146,broad_shard_002,146,MO,Midwest,Richmond,cog_2025_212974,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1147,broad_shard_002,147,MO,Midwest,Richmond Heights,cog_2025_169145,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1148,broad_shard_002,148,MO,Midwest,Rogersville,cog_2025_107740,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1149,broad_shard_002,149,MO,Midwest,Shrewsbury,cog_2025_186259,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1150,broad_shard_002,150,MO,Midwest,St. John,cog_2025_169148,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1151,broad_shard_002,151,MO,Midwest,St. Robert,cog_2025_169073,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1152,broad_shard_002,152,MO,Midwest,Union,cog_2025_194623,broad_multi_source_crosscheck,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1153,broad_shard_002,153,ND,Midwest,Beach,cog_2025_205098,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1154,broad_shard_002,154,ND,Midwest,Bottineau,cog_2025_171354,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1155,broad_shard_002,155,ND,Midwest,Casselton,cog_2025_171370,salary_wage_schedules,strong_broad_geographic_target,prepared_no_call,not_run
B4X1000-20260727-1156,broad_shard_002,156,ND,Midwest,Cavalier,cog_2025_202319,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1157,broad_shard_002,157,ND,Midwest,Edgeley,cog_2025_171409,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1158,broad_shard_002,158,ND,Midwest,Ellendale,cog_2025_171384,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1159,broad_shard_002,159,ND,Midwest,Garrison,cog_2025_110230,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1160,broad_shard_002,160,ND,Midwest,Hankinson,cog_2025_209020,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-1161,broad_shard_002,161,ND,Midwest,Hebron,cog_2025_171425,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1162,broad_shard_002,162,ND,Midwest,Kenmare,cog_2025_171488,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1163,broad_shard_002,163,ND,Midwest,LaMoure,cog_2025_205100,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1164,broad_shard_002,164,ND,Midwest,Leeds,cog_2025_171349,budget_pay_plans,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1165,broad_shard_002,165,ND,Midwest,Lidgerwood,cog_2025_131914,civil_service_hr_personnel,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1166,broad_shard_002,166,ND,Midwest,Linton,cog_2025_171392,compensation_classification_studies,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1167,broad_shard_002,167,ND,Midwest,Mayville,cog_2025_205104,agenda_minutes_pay_policy,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1168,broad_shard_002,168,ND,Midwest,Milnor,cog_2025_110242,broad_multi_source_crosscheck,acceptable_broad_target,prepared_no_call,not_run
B4X1000-20260727-1169,broad_shard_002,169,ND,Midwest,New England,cog_2025_171404,agreements_mous_settlements,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1170,broad_shard_002,170,ND,Midwest,Park River,cog_2025_193835,arbitration_factfinding,strong_source_family_diversification_target,prepared_no_call,not_run
B4X1000-20260727-1171,broad_shard_002,171,ND,Midwest,Pembina,cog_2025_171438,salary_wage_schedules,strong_source_family_diversification_target,prepared_no_call,not_run
