scout_target_id,shard_id,shard_sequence,state,region,municipality,municipality_id,census_gov_id,county,population,government_name,prior_scout_covered_flag,newly_planned_this_wave_flag,unit_type_hint,occupation_group_hint,matched_safety_non_safety_opportunity_flag,source_family_query_family,source_family_diversification_reason,broad_geographic_target_reason,planned_search_query_family,planned_search_terms_redacted_or_sanitized,expected_source_family_hints,prior_candidate_overlap_flag,prior_seen_locator_risk_flag,target_quality_tier,target_inclusion_reason,expected_units_to_search,scout_purpose,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,dry_run_status,live_status,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
B4X1000-20260727-2012,broad_shard_003,12,IA,Midwest,Onawa,cog_2025_164506,164506,Monona County (19133; primary),2816,CITY OF ONAWA,false,true,broad_discovery_unspecified,police; fire; non_safety,false,budget_pay_plans,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal budget compensation pay plans,budget_or_pay_plan,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Onawa"" IA municipal labor agreements MOU settlement","""Onawa"" IA arbitration award factfinding labor","""Onawa"" IA salary ordinance wage schedule pay plan","""Onawa"" IA civil service HR personnel compensation classification study","""Onawa"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-2013,broad_shard_003,13,IA,Midwest,Osage,cog_2025_126674,126674,Mitchell County (19131; primary),3537,CITY OF OSAGE,false,true,broad_discovery_unspecified,police; fire; non_safety,false,civil_service_hr_personnel,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal civil service HR pay personnel policies,civil_service_or_hr_pay_plan; personnel_policy,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Osage"" IA municipal labor agreements MOU settlement","""Osage"" IA arbitration award factfinding labor","""Osage"" IA salary ordinance wage schedule pay plan","""Osage"" IA civil service HR personnel compensation classification study","""Osage"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-2014,broad_shard_003,14,IA,Midwest,Osceola,cog_2025_208000,208000,Clarke County (19039; primary),5568,CITY OF OSCEOLA,false,true,broad_discovery_unspecified,police; fire; non_safety,false,compensation_classification_studies,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal compensation classification studies,compensation_study; classification_study,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Osceola"" IA municipal labor agreements MOU settlement","""Osceola"" IA arbitration award factfinding labor","""Osceola"" IA salary ordinance wage schedule pay plan","""Osceola"" IA civil service HR personnel compensation classification study","""Osceola"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-2015,broad_shard_003,15,IA,Midwest,Rock Rapids,cog_2025_208037,208037,Lyon County (19119; primary),2706,CITY OF ROCK RAPIDS,false,true,broad_discovery_unspecified,police; fire; non_safety,false,agenda_minutes_pay_policy,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal agenda minutes attached pay policy records,agenda_packet_or_minutes; other_local_government_pay_policy,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Rock Rapids"" IA municipal labor agreements MOU settlement","""Rock Rapids"" IA arbitration award factfinding labor","""Rock Rapids"" IA salary ordinance wage schedule pay plan","""Rock Rapids"" IA civil service HR personnel compensation classification study","""Rock Rapids"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-2016,broad_shard_003,16,IA,Midwest,Rock Valley,cog_2025_190210,190210,Sioux County (19167; primary),4045,CITY OF ROCK VALLEY,false,true,broad_discovery_unspecified,police; fire; non_safety,false,broad_multi_source_crosscheck,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,official municipal labor pay document source index,all_controlled_local_government_pay_source_families,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Rock Valley"" IA municipal labor agreements MOU settlement","""Rock Valley"" IA arbitration award factfinding labor","""Rock Valley"" IA salary ordinance wage schedule pay plan","""Rock Valley"" IA civil service HR personnel compensation classification study","""Rock Valley"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-2017,broad_shard_003,17,IA,Midwest,Sergeant Bluff,cog_2025_104497,104497,Woodbury County (19193; primary),5274,CITY OF SERGEANT BLUFF,false,true,broad_discovery_unspecified,police; fire; non_safety,false,agreements_mous_settlements,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal labor agreements memoranda settlements,cba; mou_or_memorandum; settlement_agreement,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Sergeant Bluff"" IA municipal labor agreements MOU settlement","""Sergeant Bluff"" IA arbitration award factfinding labor","""Sergeant Bluff"" IA salary ordinance wage schedule pay plan","""Sergeant Bluff"" IA civil service HR personnel compensation classification study","""Sergeant Bluff"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-2018,broad_shard_003,18,IA,Midwest,Sibley,cog_2025_164520,164520,Osceola County (19143; primary),2761,CITY OF SIBLEY,false,true,broad_discovery_unspecified,police; fire; non_safety,false,arbitration_factfinding,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal arbitration awards factfinding reports,arbitration_award; factfinding_report,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Sibley"" IA municipal labor agreements MOU settlement","""Sibley"" IA arbitration award factfinding labor","""Sibley"" IA salary ordinance wage schedule pay plan","""Sibley"" IA civil service HR personnel compensation classification study","""Sibley"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-2019,broad_shard_003,19,IA,Midwest,Sioux Center,cog_2025_185412,185412,Sioux County (19167; primary),8543,CITY OF SIOUX CENTER,false,true,broad_discovery_unspecified,police; fire; non_safety,false,salary_wage_schedules,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal salary ordinances wage schedules,salary_ordinance; wage_schedule,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Sioux Center"" IA municipal labor agreements MOU settlement","""Sioux Center"" IA arbitration award factfinding labor","""Sioux Center"" IA salary ordinance wage schedule pay plan","""Sioux Center"" IA civil service HR personnel compensation classification study","""Sioux Center"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-2020,broad_shard_003,20,IA,Midwest,Tipton,cog_2025_164330,164330,Cedar County (19031; primary),3054,CITY OF TIPTON,false,true,broad_discovery_unspecified,police; fire; non_safety,false,budget_pay_plans,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal budget compensation pay plans,budget_or_pay_plan,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Tipton"" IA municipal labor agreements MOU settlement","""Tipton"" IA arbitration award factfinding labor","""Tipton"" IA salary ordinance wage schedule pay plan","""Tipton"" IA civil service HR personnel compensation classification study","""Tipton"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-2021,broad_shard_003,21,IA,Midwest,Waukon,cog_2025_193304,193304,Allamakee County (19005; primary),3777,CITY OF WAUKON,false,true,broad_discovery_unspecified,police; fire; non_safety,false,civil_service_hr_personnel,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal civil service HR pay personnel policies,civil_service_or_hr_pay_plan; personnel_policy,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Waukon"" IA municipal labor agreements MOU settlement","""Waukon"" IA arbitration award factfinding labor","""Waukon"" IA salary ordinance wage schedule pay plan","""Waukon"" IA civil service HR personnel compensation classification study","""Waukon"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-2022,broad_shard_003,22,IA,Midwest,West Branch,cog_2025_164331,164331,Cedar County (19031; primary); Johnson County (19103),2754,CITY OF WEST BRANCH,false,true,broad_discovery_unspecified,police; fire; non_safety,false,compensation_classification_studies,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal compensation classification studies,compensation_study; classification_study,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""West Branch"" IA municipal labor agreements MOU settlement","""West Branch"" IA arbitration award factfinding labor","""West Branch"" IA salary ordinance wage schedule pay plan","""West Branch"" IA civil service HR personnel compensation classification study","""West Branch"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-2023,broad_shard_003,23,IL,Midwest,Bellwood,cog_2025_212211,212211,Cook County (17031; primary),17890,VILLAGE OF BELLWOOD,false,true,broad_discovery_unspecified,police; fire; non_safety,false,agenda_minutes_pay_policy,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal agenda minutes attached pay policy records,agenda_packet_or_minutes; other_local_government_pay_policy,false,false,strong_broad_geographic_target,priority=Tier 1; state_quota=86,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Bellwood"" IL municipal labor agreements MOU settlement","""Bellwood"" IL arbitration award factfinding labor","""Bellwood"" IL salary ordinance wage schedule pay plan","""Bellwood"" IL civil service HR personnel compensation classification study","""Bellwood"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-2024,broad_shard_003,24,IL,Midwest,Bradley,cog_2025_189930,189930,Kankakee County (17091; primary),15263,VILLAGE OF BRADLEY,false,true,broad_discovery_unspecified,police; fire; non_safety,false,broad_multi_source_crosscheck,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,official municipal labor pay document source index,all_controlled_local_government_pay_source_families,false,false,strong_broad_geographic_target,priority=Tier 1; state_quota=86,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Bradley"" IL municipal labor agreements MOU settlement","""Bradley"" IL arbitration award factfinding labor","""Bradley"" IL salary ordinance wage schedule pay plan","""Bradley"" IL civil service HR personnel compensation classification study","""Bradley"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-2025,broad_shard_003,25,IL,Midwest,Bridgeview,cog_2025_124882,124882,Cook County (17031; primary),16324,VILLAGE OF BRIDGEVIEW,false,true,broad_discovery_unspecified,police; fire; non_safety,false,agreements_mous_settlements,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal labor agreements memoranda settlements,cba; mou_or_memorandum; settlement_agreement,false,false,strong_broad_geographic_target,priority=Tier 1; state_quota=86,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Bridgeview"" IL municipal labor agreements MOU settlement","""Bridgeview"" IL arbitration award factfinding labor","""Bridgeview"" IL salary ordinance wage schedule pay plan","""Bridgeview"" IL civil service HR personnel compensation classification study","""Bridgeview"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-2026,broad_shard_003,26,IL,Midwest,Burr Ridge,cog_2025_162302,162302,DuPage County (17043; primary); Cook County (17031),11023,VILLAGE OF BURR RIDGE,false,true,broad_discovery_unspecified,police; fire; non_safety,false,arbitration_factfinding,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal arbitration awards factfinding reports,arbitration_award; factfinding_report,false,false,strong_broad_geographic_target,priority=Tier 1; state_quota=86,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Burr Ridge"" IL municipal labor agreements MOU settlement","""Burr Ridge"" IL arbitration award factfinding labor","""Burr Ridge"" IL salary ordinance wage schedule pay plan","""Burr Ridge"" IL civil service HR personnel compensation classification study","""Burr Ridge"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-2027,broad_shard_003,27,IL,Midwest,Cahokia Heights,cog_2025_250556,250556,St. Clair County (17163; primary),17114,CITY OF CAHOKIA HEIGHTS,false,true,broad_discovery_unspecified,police; fire; non_safety,false,salary_wage_schedules,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal salary ordinances wage schedules,salary_ordinance; wage_schedule,false,false,strong_broad_geographic_target,priority=Tier 1; state_quota=86,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Cahokia Heights"" IL municipal labor agreements MOU settlement","""Cahokia Heights"" IL arbitration award factfinding labor","""Cahokia Heights"" IL salary ordinance wage schedule pay plan","""Cahokia Heights"" IL civil service HR personnel compensation classification study","""Cahokia Heights"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
