scout_target_id,shard_id,shard_sequence,state,region,municipality,municipality_id,census_gov_id,county,population,government_name,prior_scout_covered_flag,newly_planned_this_wave_flag,unit_type_hint,occupation_group_hint,matched_safety_non_safety_opportunity_flag,source_family_query_family,source_family_diversification_reason,broad_geographic_target_reason,planned_search_query_family,planned_search_terms_redacted_or_sanitized,expected_source_family_hints,prior_candidate_overlap_flag,prior_seen_locator_risk_flag,target_quality_tier,target_inclusion_reason,expected_units_to_search,scout_purpose,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,dry_run_status,live_status,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
B4X1000-20260727-3011,broad_shard_004,11,IA,Midwest,Creston,cog_2025_164582,164582,Union County (19175; primary),7392,CITY OF CRESTON,false,true,broad_discovery_unspecified,police; fire; non_safety,false,salary_wage_schedules,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal salary ordinances wage schedules,salary_ordinance; wage_schedule,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Creston"" IA municipal labor agreements MOU settlement","""Creston"" IA arbitration award factfinding labor","""Creston"" IA salary ordinance wage schedule pay plan","""Creston"" IA civil service HR personnel compensation classification study","""Creston"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-3012,broad_shard_004,12,IA,Midwest,DeWitt,cog_2025_138206,138206,Clinton County (19045; primary),5587,CITY OF DE WITT,false,true,broad_discovery_unspecified,police; fire; non_safety,false,budget_pay_plans,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal budget compensation pay plans,budget_or_pay_plan,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""DeWitt"" IA municipal labor agreements MOU settlement","""DeWitt"" IA arbitration award factfinding labor","""DeWitt"" IA salary ordinance wage schedule pay plan","""DeWitt"" IA civil service HR personnel compensation classification study","""DeWitt"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-3013,broad_shard_004,13,IA,Midwest,Evansdale,cog_2025_104340,104340,Black Hawk County (19013; primary),4490,CITY OF EVANSDALE,false,true,broad_discovery_unspecified,police; fire; non_safety,false,civil_service_hr_personnel,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal civil service HR pay personnel policies,civil_service_or_hr_pay_plan; personnel_policy,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Evansdale"" IA municipal labor agreements MOU settlement","""Evansdale"" IA arbitration award factfinding labor","""Evansdale"" IA salary ordinance wage schedule pay plan","""Evansdale"" IA civil service HR personnel compensation classification study","""Evansdale"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-3014,broad_shard_004,14,IA,Midwest,Forest City,cog_2025_164606,164606,Winnebago County (19189; primary); Hancock County (19081),4272,CITY OF FOREST CITY,false,true,broad_discovery_unspecified,police; fire; non_safety,false,compensation_classification_studies,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal compensation classification studies,compensation_study; classification_study,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Forest City"" IA municipal labor agreements MOU settlement","""Forest City"" IA arbitration award factfinding labor","""Forest City"" IA salary ordinance wage schedule pay plan","""Forest City"" IA civil service HR personnel compensation classification study","""Forest City"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-3015,broad_shard_004,15,IA,Midwest,Grundy Center,cog_2025_190197,190197,Grundy County (19075; primary),2806,CITY OF GRUNDY CENTER,false,true,broad_discovery_unspecified,police; fire; non_safety,false,agenda_minutes_pay_policy,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal agenda minutes attached pay policy records,agenda_packet_or_minutes; other_local_government_pay_policy,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Grundy Center"" IA municipal labor agreements MOU settlement","""Grundy Center"" IA arbitration award factfinding labor","""Grundy Center"" IA salary ordinance wage schedule pay plan","""Grundy Center"" IA civil service HR personnel compensation classification study","""Grundy Center"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-3016,broad_shard_004,16,IA,Midwest,Harlan,cog_2025_164560,164560,Shelby County (19165; primary),4891,CITY OF HARLAN,false,true,broad_discovery_unspecified,police; fire; non_safety,false,broad_multi_source_crosscheck,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,official municipal labor pay document source index,all_controlled_local_government_pay_source_families,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Harlan"" IA municipal labor agreements MOU settlement","""Harlan"" IA arbitration award factfinding labor","""Harlan"" IA salary ordinance wage schedule pay plan","""Harlan"" IA civil service HR personnel compensation classification study","""Harlan"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-3017,broad_shard_004,17,IA,Midwest,Nevada,cog_2025_164574,164574,Story County (19169; primary),6967,CITY OF NEVADA,false,true,broad_discovery_unspecified,police; fire; non_safety,false,agreements_mous_settlements,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal labor agreements memoranda settlements,cba; mou_or_memorandum; settlement_agreement,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Nevada"" IA municipal labor agreements MOU settlement","""Nevada"" IA arbitration award factfinding labor","""Nevada"" IA salary ordinance wage schedule pay plan","""Nevada"" IA civil service HR personnel compensation classification study","""Nevada"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-3018,broad_shard_004,18,IA,Midwest,Sheldon,cog_2025_126682,126682,O'Brien County (19141; primary); Sioux County (19167),5422,CITY OF SHELDON,false,true,broad_discovery_unspecified,police; fire; non_safety,false,arbitration_factfinding,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal arbitration awards factfinding reports,arbitration_award; factfinding_report,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Sheldon"" IA municipal labor agreements MOU settlement","""Sheldon"" IA arbitration award factfinding labor","""Sheldon"" IA salary ordinance wage schedule pay plan","""Sheldon"" IA civil service HR personnel compensation classification study","""Sheldon"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-3019,broad_shard_004,19,IA,Midwest,Spirit Lake,cog_2025_208011,208011,Dickinson County (19059; primary),5533,CITY OF SPIRIT LAKE,false,true,broad_discovery_unspecified,police; fire; non_safety,false,salary_wage_schedules,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal salary ordinances wage schedules,salary_ordinance; wage_schedule,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Spirit Lake"" IA municipal labor agreements MOU settlement","""Spirit Lake"" IA arbitration award factfinding labor","""Spirit Lake"" IA salary ordinance wage schedule pay plan","""Spirit Lake"" IA civil service HR personnel compensation classification study","""Spirit Lake"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-3020,broad_shard_004,20,IA,Midwest,Tama,cog_2025_164578,164578,Tama County (19171; primary),3046,CITY OF TAMA,false,true,broad_discovery_unspecified,police; fire; non_safety,false,budget_pay_plans,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal budget compensation pay plans,budget_or_pay_plan,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Tama"" IA municipal labor agreements MOU settlement","""Tama"" IA arbitration award factfinding labor","""Tama"" IA salary ordinance wage schedule pay plan","""Tama"" IA civil service HR personnel compensation classification study","""Tama"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-3021,broad_shard_004,21,IA,Midwest,Williamsburg,cog_2025_104407,104407,Iowa County (19095; primary),3351,CITY OF WILLIAMSBURG,false,true,broad_discovery_unspecified,police; fire; non_safety,false,civil_service_hr_personnel,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal civil service HR pay personnel policies,civil_service_or_hr_pay_plan; personnel_policy,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Williamsburg"" IA municipal labor agreements MOU settlement","""Williamsburg"" IA arbitration award factfinding labor","""Williamsburg"" IA salary ordinance wage schedule pay plan","""Williamsburg"" IA civil service HR personnel compensation classification study","""Williamsburg"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-3022,broad_shard_004,22,IL,Midwest,Beach Park,cog_2025_212212,212212,Lake County (17097; primary),14057,VILLAGE OF BEACH PARK,false,true,broad_discovery_unspecified,police; fire; non_safety,false,compensation_classification_studies,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal compensation classification studies,compensation_study; classification_study,false,false,strong_broad_geographic_target,priority=Tier 1; state_quota=86,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Beach Park"" IL municipal labor agreements MOU settlement","""Beach Park"" IL arbitration award factfinding labor","""Beach Park"" IL salary ordinance wage schedule pay plan","""Beach Park"" IL civil service HR personnel compensation classification study","""Beach Park"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-3023,broad_shard_004,23,IL,Midwest,Bloomington,cog_2025_124994,124994,McLean County (17113; primary),78587,CITY OF BLOOMINGTON,false,true,broad_discovery_unspecified,police; fire; non_safety,false,agenda_minutes_pay_policy,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal agenda minutes attached pay policy records,agenda_packet_or_minutes; other_local_government_pay_policy,false,false,strong_broad_geographic_target,priority=Tier 1; state_quota=86,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Bloomington"" IL municipal labor agreements MOU settlement","""Bloomington"" IL arbitration award factfinding labor","""Bloomington"" IL salary ordinance wage schedule pay plan","""Bloomington"" IL civil service HR personnel compensation classification study","""Bloomington"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-3024,broad_shard_004,24,IL,Midwest,Brookfield,cog_2025_162233,162233,Cook County (17031; primary),18591,VILLAGE OF BROOKFIELD,false,true,broad_discovery_unspecified,police; fire; non_safety,false,broad_multi_source_crosscheck,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,official municipal labor pay document source index,all_controlled_local_government_pay_source_families,false,false,strong_broad_geographic_target,priority=Tier 1; state_quota=86,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Brookfield"" IL municipal labor agreements MOU settlement","""Brookfield"" IL arbitration award factfinding labor","""Brookfield"" IL salary ordinance wage schedule pay plan","""Brookfield"" IL civil service HR personnel compensation classification study","""Brookfield"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-3025,broad_shard_004,25,IL,Midwest,Channahon,cog_2025_207875,207875,Will County (17197; primary); Grundy County (17063),14138,VILLAGE OF CHANNAHON,false,true,broad_discovery_unspecified,police; fire; non_safety,false,agreements_mous_settlements,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal labor agreements memoranda settlements,cba; mou_or_memorandum; settlement_agreement,false,false,strong_broad_geographic_target,priority=Tier 1; state_quota=86,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Channahon"" IL municipal labor agreements MOU settlement","""Channahon"" IL arbitration award factfinding labor","""Channahon"" IL salary ordinance wage schedule pay plan","""Channahon"" IL civil service HR personnel compensation classification study","""Channahon"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-3026,broad_shard_004,26,IL,Midwest,Columbia,cog_2025_162540,162540,Monroe County (17133; primary); St. Clair County (17163),10933,CITY OF COLUMBIA,false,true,broad_discovery_unspecified,police; fire; non_safety,false,arbitration_factfinding,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal arbitration awards factfinding reports,arbitration_award; factfinding_report,false,false,strong_broad_geographic_target,priority=Tier 1; state_quota=86,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Columbia"" IL municipal labor agreements MOU settlement","""Columbia"" IL arbitration award factfinding labor","""Columbia"" IL salary ordinance wage schedule pay plan","""Columbia"" IL civil service HR personnel compensation classification study","""Columbia"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-3027,broad_shard_004,27,IL,Midwest,Franklin Park,cog_2025_162245,162245,Cook County (17031; primary),17871,VILLAGE OF FRANKLIN PARK,false,true,broad_discovery_unspecified,police; fire; non_safety,false,salary_wage_schedules,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal salary ordinances wage schedules,salary_ordinance; wage_schedule,false,false,strong_broad_geographic_target,priority=Tier 1; state_quota=86,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Franklin Park"" IL municipal labor agreements MOU settlement","""Franklin Park"" IL arbitration award factfinding labor","""Franklin Park"" IL salary ordinance wage schedule pay plan","""Franklin Park"" IL civil service HR personnel compensation classification study","""Franklin Park"" IL council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
