lane_id,scout_target_id,municipality,state,target_unit_type,match_priority_tier,candidate_source_count,coverage_status
lane_4,TS4-4-c8116a1c770eb38d,Springfield,NJ,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-ae8fa288f6e7dee1,Tahlequah,OK,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-b1db0557df35e818,Auburn,MA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-46478177d0c77e4f,Butler,PA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-183e7a425aa91af3,Sharon,OH,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-fb02592f7c021b4f,Bristol,VA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-bf0bac05171db77d,South Middleton,PA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-ac01a5c0cae4e462,Donna,TX,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-fbff7881c7812767,Jasper,IN,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-7b889155c82c73a1,Upper Chichester,PA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-3cd5a491abb63636,Chelsea,AL,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-a193fc7b7d8c799c,Groves,TX,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-e3849191652c2e52,Canfield,OH,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-c309c2abbf5f1516,Chickasha,OK,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-05bf82dbd6745b56,Dickson,TN,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-4f5acbce81521dab,Mercedes,TX,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-9fc84e3bc1a437b3,Payson,AZ,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-10e848d41f42ff0a,Southern Pines,NC,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-6969f7732052483a,North Strabane,PA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-e6828e41a2b81465,Huron charter,MI,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-dead73069b400185,Caledonia,MI,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-2131eb51de085a55,Geddes,NY,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-97a96a8b34070a29,Hewitt,TX,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-591b16c57bb1054c,Thompson,NY,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-f471ae1cf23701d6,Moreau,NY,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-b17fa244e71f44d7,Selma,AL,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-ed98e16369ef31ed,Fairburn,GA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-77f6077aea522bac,Moncks Corner,SC,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-2e00a04384897ba1,Aston,PA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-c4431e35a34701bc,Ada,OK,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-cbcbdcf996a29735,Grain Valley,MO,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-d55c403c0bcd4d11,Middletown,RI,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-b76fda926ec2568d,Harborcreek,PA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-cb324d8169d24ac5,Crawfordsville,IN,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-c272d54faae4f3c4,Sulphur Springs,TX,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-a0b731171c6800c0,Moraga,CA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-8db623de32cb2b56,Pampa,TX,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-8307a1773442e6af,Chestnuthill,PA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-112ad4fa5a752c60,Centerville,UT,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-e9ecfe0b37f25477,Loganville,GA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-cb5065f8a3688990,Havelock,NC,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-a522db099f28c703,Milledgeville,GA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-9a1cc327ad2ef60a,Westport,MA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-e541507f926c3928,Forks,PA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-7fe8e7e3e16243d3,Northbridge,MA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-6b40db404f72af83,East Greenbush,NY,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-57075fc19cec0fee,El Segundo,CA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-ee6b029bab15ed2a,Monroe,OH,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-10180fd178c1f578,Saraland,AL,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-3d58a324be8f5be9,Hampton,NH,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-7024a3260e7502d2,Bedford,NY,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-a9ad8412e4f35740,Hayden,ID,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-8b56323baef96634,Milford,NH,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-35cecd9e5f45b7f6,Frankfort,IN,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-8c0bcd009e581873,LaGrange,NY,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-c46c93a9c31666f3,Goshen,OH,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-01d0add846a67059,Burrillville,RI,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-49b833e416c9d429,East Longmeadow,MA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-b239cc6ba37aa9a7,Chubbuck,ID,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-ff501ca19e21342a,Manassas Park,VA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-191c23430c6110c1,Dyer,IN,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-dd0771ed6955869e,Bridgeview,IL,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-78191bea27493334,Wolcott,CT,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-852ebc9ab424f6b2,Vienna,VA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-91f4a3babbfec110,Port Royal,SC,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-4e0044e1474de60e,Readington,NJ,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-f9dc9b2f8c41f68a,Westwood,MA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-21701ca5a97bfb2d,Humble,TX,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-253761bccbc87b46,West Norriton,PA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-7a23e38eeb7234a5,Griffith,IN,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-b63adf23367304fa,Hueytown,AL,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-a176932768d1b1e3,Duxbury,MA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-aff7c225b43f155c,Exeter,NH,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-dfdf23a8d0cd0bd1,Canyon,TX,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-969d051b4d7c4e6f,Lower Salford,PA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-fa48ef7a91098958,Warren,NJ,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-418de2bc4d51ead9,Gatesville,TX,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-069dbb96767f256b,Poplar Bluff,MO,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-271ce90a17b51c57,Fairview Heights,IL,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-0e782aedc802b69e,Highland Village,TX,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-2c541b3cceb055e4,Warsaw,IN,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-febbae433e995f41,Gardendale,AL,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-668994c162b7db1e,Westchester,IL,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-777a93380a54e67a,Antrim,PA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-5b820fcb34ca8fad,Windham,NH,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-d4a128877b767d8a,Ripon,CA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-f197b24128e05715,Cedar Lake,IN,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-731cf70419955a69,Victor,NY,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-df4b5c6ca5e34746,Mount Pleasant,TX,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-251ba329f63abc1f,North Reading,MA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-1ae55a0fee69462e,Charlestown,IN,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-ddeff519ebd9482e,Tiverton,RI,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-70d0383326d48868,Buda,TX,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-68e6bc46607334c5,North Fayette,PA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-87ead0f0ab260b8d,Country Club Hills,IL,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-207ec2311cc1ba54,Newberry,PA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-689d8cfee899b857,Dublin,GA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-646f2e37ccd85b83,Parma,NY,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-80802cf1932fb867,Berea,KY,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-8e7b7be585d1ca8c,Jarvis,IL,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-adcbe345c15079ee,Live Oak,TX,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-c3168115744e0a20,Barrington,IL,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-43551c47ae991144,New Haven,IN,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-e3b3dfa328dc92fd,Dyersburg,TN,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-5c5b91946dce2cda,Rockton,IL,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-114a2b7c97fb0279,Middle Smithfield,PA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-eaa4311be905b19c,Monroe,GA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-667da280f36a0787,Fairhaven,MA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-8d186a47f2d90996,Hartselle,AL,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-f3d6eb3a9bb31491,Palmview,TX,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-f2d061debc9a77b3,Scottsboro,AL,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-efac80bf35bbd9e1,Lilburn,GA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-9e11c7424a32c75a,Riverside,IL,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-cb09d74f149b9b28,Williamsburg,VA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-c0f8cf2a6823e159,Andover,KS,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-d9d3156921610aec,South Houston,TX,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-d4e681c27709f0f5,Aux Sable,IL,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-af09bd9400c00801,Greeneville,TN,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-9eaf1fc57d7aca0a,Jefferson,GA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-700e5d9edaef13cd,North Whitehall,PA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-b6c6b24ae5627966,Jackson,MO,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-054e5cb07a718dc9,Center Point,AL,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-7890cbca5cca3bae,Americus,GA,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
lane_4,TS4-4-1552452b3e026ad9,Lewiston,NY,safety_and_non_safety_compensation_units,tier_3_mechanism_gap_discovery,0,not_run_preflight_failed
