span_extraction_id,rating_lane_id,stage,attempt,started_at,elapsed_seconds,status
CBSPAN-20260728-6b488d5a2cbb3b828eebe053,rating_lane_003,live,1,2026-07-29T02:07:36.264836+00:00,9.901441,success
CBSPAN-20260728-e2469812ce64820d99e31718,rating_lane_003,live,1,2026-07-29T02:07:36.264839+00:00,9.689979,success
CBSPAN-20260728-c2b891097d903fb44ffd6e8f,rating_lane_003,live,1,2026-07-29T02:07:36.264840+00:00,10.550600,success
CBSPAN-20260728-d9dcce065befe8de17f26dfb,rating_lane_003,live,1,2026-07-29T02:07:36.264842+00:00,10.100369,success
CBSPAN-20260728-9498adf43e944c06a17520f3,rating_lane_003,live,1,2026-07-29T02:07:36.264843+00:00,10.514500,success
CBSPAN-20260728-fdcf4d419c27a2b6ca624905,rating_lane_003,live,1,2026-07-29T02:07:36.264844+00:00,10.979353,success
CBSPAN-20260728-d9eab5665e5b3ab3486a5e3f,rating_lane_003,live,1,2026-07-29T02:07:36.264847+00:00,11.622661,success
CBSPAN-20260728-e72d56b2027f2ff75f9205e4,rating_lane_003,live,1,2026-07-29T02:07:36.264848+00:00,11.526842,success
CBSPAN-20260728-a96140210815cbd51504ce5b,rating_lane_003,live,1,2026-07-29T02:07:47.905134+00:00,2.314666,success
CBSPAN-20260728-69a3a2e18e24c4b2c17bf7c2,rating_lane_003,live,1,2026-07-29T02:07:47.905198+00:00,2.625461,success
CBSPAN-20260728-2dd800c9b745e5e0999f823f,rating_lane_003,live,1,2026-07-29T02:07:47.905214+00:00,3.335675,success
CBSPAN-20260728-8d1573134dda011ff2f2c530,rating_lane_003,live,1,2026-07-29T02:07:47.905226+00:00,2.385619,success
CBSPAN-20260728-c8a11e8a1b9deb8be3123871,rating_lane_003,live,1,2026-07-29T02:07:47.905236+00:00,2.345795,success
CBSPAN-20260728-d09a183c49a0c8a594c296ff,rating_lane_003,live,1,2026-07-29T02:07:47.905246+00:00,3.043548,success
CBSPAN-20260728-117bc8c42c250f2b152b8933,rating_lane_003,live,1,2026-07-29T02:07:47.905346+00:00,2.268956,success
CBSPAN-20260728-83c2e9026f81c37b7de27b75,rating_lane_003,live,1,2026-07-29T02:07:47.905357+00:00,2.229546,success
CBSPAN-20260728-6558ff9cfd8bb8a6018e217d,rating_lane_003,live,1,2026-07-29T02:07:47.905368+00:00,4.893293,success
CBSPAN-20260728-3e00cd47bbac70f0fa25aefd,rating_lane_003,live,1,2026-07-29T02:07:47.905374+00:00,5.888041,success
CBSPAN-20260728-b79725405a4b989badcf412a,rating_lane_003,live,1,2026-07-29T02:07:47.905377+00:00,4.707370,success
CBSPAN-20260728-cbe30b68f0b24b5127f4bd2c,rating_lane_003,live,1,2026-07-29T02:07:47.905379+00:00,4.441703,success
CBSPAN-20260728-bb8ad6fa1652f26f6d2d86ee,rating_lane_003,live,1,2026-07-29T02:07:47.905382+00:00,4.194911,success
CBSPAN-20260728-5cf38f569ca80359fd8234a1,rating_lane_003,live,1,2026-07-29T02:07:47.905384+00:00,4.864198,success
CBSPAN-20260728-fe2dfca0e3dbbc2692a5a8a5,rating_lane_003,live,1,2026-07-29T02:07:47.905386+00:00,4.940233,success
CBSPAN-20260728-aac13a8435c7e4b2265fa634,rating_lane_003,live,1,2026-07-29T02:07:47.905388+00:00,5.561844,success
CBSPAN-20260728-a238a4ece605ff8cc934bbf1,rating_lane_003,live,1,2026-07-29T02:07:47.905391+00:00,7.172683,success
CBSPAN-20260728-04d830fc22655ca1b08e2083,rating_lane_003,live,1,2026-07-29T02:07:47.905393+00:00,6.332499,success
CBSPAN-20260728-056b3d5994180654e7e5c076,rating_lane_003,live,1,2026-07-29T02:07:47.905396+00:00,7.318669,success
CBSPAN-20260728-4698166e3844a8f51590b566,rating_lane_003,live,1,2026-07-29T02:07:47.905398+00:00,7.963956,success
CBSPAN-20260728-ff1d4bcfafd7e309da70f651,rating_lane_003,live,1,2026-07-29T02:07:47.905400+00:00,7.574406,success
CBSPAN-20260728-f8b2ea6c26b0472ca5a703ad,rating_lane_003,live,1,2026-07-29T02:07:47.905402+00:00,7.247311,success
CBSPAN-20260728-88f706bde1b3b7106772fd0a,rating_lane_003,live,1,2026-07-29T02:07:47.905405+00:00,7.886143,success
CBSPAN-20260728-2d210173210aef1970f6bbc6,rating_lane_003,live,1,2026-07-29T02:07:47.905407+00:00,8.154917,success
CBSPAN-20260728-6dfc7f4a402ee9dc8340b2f8,rating_lane_003,live,1,2026-07-29T02:07:47.905409+00:00,9.210175,success
CBSPAN-20260728-40e5e2e6a4ae26d15aa4802a,rating_lane_003,live,1,2026-07-29T02:07:47.905413+00:00,9.580585,success
CBSPAN-20260728-473602f6dbf51047b412fb1b,rating_lane_003,live,1,2026-07-29T02:07:47.905416+00:00,9.653831,success
CBSPAN-20260728-a3d985b305eef911b77bab4b,rating_lane_003,live,1,2026-07-29T02:07:47.905418+00:00,9.930928,success
CBSPAN-20260728-63c8976a732f9f4887ef3c5e,rating_lane_003,live,1,2026-07-29T02:07:47.905420+00:00,11.945189,success
CBSPAN-20260728-c5da7f22ce7a7cb57ea39269,rating_lane_003,live,1,2026-07-29T02:07:47.905422+00:00,10.853846,success
CBSPAN-20260728-b5ab7382c7de59a4d3d71249,rating_lane_003,live,1,2026-07-29T02:07:47.905424+00:00,10.059391,success
CBSPAN-20260728-187643798ce08868a7390edc,rating_lane_003,live,1,2026-07-29T02:07:47.905426+00:00,10.141481,success
CBSPAN-20260728-be67a97b946d15f7adf8b2bf,rating_lane_003,live,1,2026-07-29T02:07:59.876565+00:00,2.294155,success
CBSPAN-20260728-d6978328ac962435168c0762,rating_lane_003,live,1,2026-07-29T02:07:59.876635+00:00,1.939815,success
CBSPAN-20260728-1b70725719a9fa5c6ef0e66b,rating_lane_003,live,1,2026-07-29T02:07:59.876658+00:00,1.984374,success
CBSPAN-20260728-8b7e4cd2da5c43df2dca92f7,rating_lane_003,live,1,2026-07-29T02:07:59.876672+00:00,2.879550,success
CBSPAN-20260728-39a4610da93b43230f00fc01,rating_lane_003,live,1,2026-07-29T02:07:59.876685+00:00,2.961161,success
CBSPAN-20260728-1d134ee750ce63fa85786d2e,rating_lane_003,live,1,2026-07-29T02:07:59.876698+00:00,2.284291,success
CBSPAN-20260728-ff40b35c30874db098d55d8c,rating_lane_003,live,1,2026-07-29T02:07:59.876709+00:00,5.385179,success
CBSPAN-20260728-5673e669ebc677fd72aac300,rating_lane_003,live,1,2026-07-29T02:07:59.876836+00:00,2.262115,success
CBSPAN-20260728-3b26c4a8ccf8edc02b7865a4,rating_lane_003,live,1,2026-07-29T02:07:59.876850+00:00,4.966638,success
CBSPAN-20260728-0444add77b276d93b1711c73,rating_lane_003,live,1,2026-07-29T02:07:59.876857+00:00,5.085154,success
CBSPAN-20260728-104d734de15bfe781ad0da8f,rating_lane_003,live,1,2026-07-29T02:07:59.876860+00:00,4.312434,success
CBSPAN-20260728-66e2457aeaff3ec0766cb261,rating_lane_003,live,1,2026-07-29T02:07:59.876863+00:00,5.891637,success
CBSPAN-20260728-e0314661d3277d65bdaba6f5,rating_lane_003,live,1,2026-07-29T02:07:59.876866+00:00,4.406775,success
CBSPAN-20260728-dc7a3623c44d6dc4c57afc27,rating_lane_003,live,1,2026-07-29T02:07:59.876869+00:00,6.336803,success
CBSPAN-20260728-4b18add7074c8838a11c9675,rating_lane_003,live,1,2026-07-29T02:07:59.876872+00:00,4.919294,success
CBSPAN-20260728-6cc4dd277fa5cdba5988c87a,rating_lane_003,live,1,2026-07-29T02:07:59.876874+00:00,6.416754,success
CBSPAN-20260728-4f873359cf5014ebc5f5b60a,rating_lane_003,live,1,2026-07-29T02:07:59.876877+00:00,6.593687,success
CBSPAN-20260728-5852d2434cab1f6949227786,rating_lane_003,live,1,2026-07-29T02:07:59.876880+00:00,7.776960,success
CBSPAN-20260728-f06fac5728550e10928a0883,rating_lane_003,live,1,2026-07-29T02:07:59.876883+00:00,7.063234,success
CBSPAN-20260728-7fee83e41711d1f7d321ee22,rating_lane_003,live,1,2026-07-29T02:07:59.876885+00:00,7.940408,success
CBSPAN-20260728-f31d3a27f4c896e1d3571fd2,rating_lane_003,live,1,2026-07-29T02:07:59.876888+00:00,7.785373,success
CBSPAN-20260728-e6559ffe18aac2512df675a9,rating_lane_003,live,1,2026-07-29T02:07:59.876890+00:00,8.342807,success
CBSPAN-20260728-af1dce0512c5efa26b57d8c4,rating_lane_003,live,1,2026-07-29T02:07:59.876893+00:00,9.528110,success
CBSPAN-20260728-4f759c36bf3432d5f3125c72,rating_lane_003,live,1,2026-07-29T02:07:59.876896+00:00,10.065792,success
CBSPAN-20260728-78150040c4c40375ef873954,rating_lane_003,live,1,2026-07-29T02:07:59.876898+00:00,9.136999,success
CBSPAN-20260728-41c89f3a63dda48f60d0a3f2,rating_lane_003,live,1,2026-07-29T02:07:59.876901+00:00,9.556673,success
CBSPAN-20260728-ba70200c558af93e2404c074,rating_lane_003,live,1,2026-07-29T02:07:59.876903+00:00,10.932089,success
CBSPAN-20260728-d852063dfbdde86eca9a7b2e,rating_lane_003,live,1,2026-07-29T02:07:59.876906+00:00,9.855980,success
CBSPAN-20260728-4d63fad00e03fa22ada50a58,rating_lane_003,live,1,2026-07-29T02:07:59.876909+00:00,10.529284,success
CBSPAN-20260728-dbb2df98a07d9e75b393a3ee,rating_lane_003,live,1,2026-07-29T02:07:59.876912+00:00,10.673583,success
CBSPAN-20260728-fd6b652cdbf640aa98c3982e,rating_lane_003,live,1,2026-07-29T02:07:59.876915+00:00,11.681922,success
CBSPAN-20260728-2a649d1937ecea915d59181b,rating_lane_003,live,1,2026-07-29T02:07:59.876918+00:00,12.568869,success
CBSPAN-20260728-ac87c80b500ded46e20dd772,rating_lane_003,live,1,2026-07-29T02:08:12.461540+00:00,2.988577,success
CBSPAN-20260728-65b3785b2f3c5f6c50e33f64,rating_lane_003,live,1,2026-07-29T02:08:12.461667+00:00,2.752401,success
CBSPAN-20260728-48a311ba8fa2d6d5e9133e92,rating_lane_003,live,1,2026-07-29T02:08:12.461701+00:00,2.237024,success
CBSPAN-20260728-79da8b137eaa1d95cc06cf82,rating_lane_003,live,1,2026-07-29T02:08:12.461723+00:00,3.305121,success
CBSPAN-20260728-d6d7633ac20bf326e29a677f,rating_lane_003,live,1,2026-07-29T02:08:12.461745+00:00,2.516869,success
CBSPAN-20260728-b05378f029ba77ee9f6171f2,rating_lane_003,live,1,2026-07-29T02:08:12.461765+00:00,4.973095,success
CBSPAN-20260728-f4c27c30bd7721f0bc024f13,rating_lane_003,live,1,2026-07-29T02:08:12.461786+00:00,2.318338,success
CBSPAN-20260728-815d6f04ef3f241b27daf4ee,rating_lane_003,live,1,2026-07-29T02:08:12.461932+00:00,2.324150,success
CBSPAN-20260728-9736c2d194cc400e9d46aa98,rating_lane_003,live,1,2026-07-29T02:08:12.461948+00:00,4.630984,success
CBSPAN-20260728-6549f0d9f4f79f4fb130049d,rating_lane_003,live,1,2026-07-29T02:08:12.461957+00:00,4.813899,success
CBSPAN-20260728-76854e3edeb45f4d303d262d,rating_lane_003,live,1,2026-07-29T02:08:12.461961+00:00,4.635169,success
CBSPAN-20260728-19b4390b03f6490eb7b1e9a5,rating_lane_003,live,1,2026-07-29T02:08:12.461965+00:00,5.250638,success
CBSPAN-20260728-7f952cf624b8595029f37509,rating_lane_003,live,1,2026-07-29T02:08:12.461969+00:00,4.804556,success
CBSPAN-20260728-b5a3f74578ad05c4b2c9fd3a,rating_lane_003,live,1,2026-07-29T02:08:12.461972+00:00,5.243353,success
CBSPAN-20260728-942ec020344f09f3aed52cb6,rating_lane_003,live,1,2026-07-29T02:08:12.461976+00:00,5.707750,success
CBSPAN-20260728-3502571a853123c3e007c77e,rating_lane_003,live,1,2026-07-29T02:08:12.461980+00:00,6.959394,success
CBSPAN-20260728-13bc95f37df295c024d8a1bf,rating_lane_003,live,1,2026-07-29T02:08:12.461984+00:00,6.638426,success
CBSPAN-20260728-df1cb0ae32f02b5eb93ead33,rating_lane_003,live,1,2026-07-29T02:08:12.461987+00:00,7.539201,success
CBSPAN-20260728-90bfe21400246e77a8da3b1f,rating_lane_003,live,1,2026-07-29T02:08:12.461991+00:00,7.426036,success
CBSPAN-20260728-73914fd4d0fe4ee0a145c5e0,rating_lane_003,live,1,2026-07-29T02:08:12.461994+00:00,7.464885,success
CBSPAN-20260728-14d9b5c27e5f1c18c4812e37,rating_lane_003,live,1,2026-07-29T02:08:12.461998+00:00,7.518834,success
CBSPAN-20260728-e4162089319c8eeb9c030e30,rating_lane_003,live,1,2026-07-29T02:08:12.462003+00:00,7.823100,success
CBSPAN-20260728-e6cb69eb8cbc45563a75a88f,rating_lane_003,live,1,2026-07-29T02:08:12.462007+00:00,7.701125,success
CBSPAN-20260728-95698a8039424ac1d82171e6,rating_lane_003,live,1,2026-07-29T02:08:12.462011+00:00,9.673464,success
CBSPAN-20260728-6a12d7a14886166ff9c1f229,rating_lane_003,live,1,2026-07-29T02:08:12.462014+00:00,9.748636,success
CBSPAN-20260728-23d37982a7df574d977e39a4,rating_lane_003,live,1,2026-07-29T02:08:12.462017+00:00,9.709957,success
CBSPAN-20260728-effe41b52e178b689423219e,rating_lane_003,live,1,2026-07-29T02:08:12.462021+00:00,9.860899,success
CBSPAN-20260728-1ad30f10809c07d532760604,rating_lane_003,live,1,2026-07-29T02:08:12.462024+00:00,10.436119,success
CBSPAN-20260728-4081068f66341ba4f84daa65,rating_lane_003,live,1,2026-07-29T02:08:12.462027+00:00,9.775841,success
CBSPAN-20260728-c1a2324569d2216d6bfec716,rating_lane_003,live,1,2026-07-29T02:08:12.462031+00:00,9.908744,success
CBSPAN-20260728-f3d002fc853f1e3c74acd9b0,rating_lane_003,live,1,2026-07-29T02:08:12.462034+00:00,10.121529,success
CBSPAN-20260728-b56f70fdff0a638680b86a73,rating_lane_003,live,1,2026-07-29T02:08:12.462037+00:00,11.686334,success
CBSPAN-20260728-4081068f66341ba4f84daa65,rating_lane_003,live,2,2026-07-29T02:08:24.161443+00:00,5.632496,success
CBSPAN-20260728-ef170b41a8aa0a4c0bb27085,rating_lane_003,live,1,2026-07-29T02:08:29.820000+00:00,2.420036,success
CBSPAN-20260728-7d7b12ab7d10a8390c2839fd,rating_lane_003,live,1,2026-07-29T02:08:29.820083+00:00,2.960586,success
CBSPAN-20260728-3a53bc497e752ab18a5574e0,rating_lane_003,live,1,2026-07-29T02:08:29.820102+00:00,2.630674,success
CBSPAN-20260728-9a269b7724c3ac85db1bdb67,rating_lane_003,live,1,2026-07-29T02:08:29.820253+00:00,3.105873,success
CBSPAN-20260728-315f2e53f37f89db5c6b01d0,rating_lane_003,live,1,2026-07-29T02:08:29.820267+00:00,2.172511,success
CBSPAN-20260728-c5275c8e8709c5181141523c,rating_lane_003,live,1,2026-07-29T02:08:29.820280+00:00,2.515015,success
CBSPAN-20260728-7bbd90be4b3aa0240034dbf4,rating_lane_003,live,1,2026-07-29T02:08:29.820292+00:00,2.321086,success
CBSPAN-20260728-d01b3e8a4a7358228bce18b9,rating_lane_003,live,1,2026-07-29T02:08:29.820306+00:00,2.146814,success
CBSPAN-20260728-fa9079d4c70214c483534318,rating_lane_003,live,1,2026-07-29T02:08:29.820320+00:00,4.457953,success
CBSPAN-20260728-57fca84cfa6260a6686ddb9c,rating_lane_003,live,1,2026-07-29T02:08:29.820329+00:00,4.300060,success
CBSPAN-20260728-77f857ddd1d87fed7e1a8311,rating_lane_003,live,1,2026-07-29T02:08:29.820333+00:00,4.367016,success
CBSPAN-20260728-68499cedec62d9f3aa3bb296,rating_lane_003,live,1,2026-07-29T02:08:29.820336+00:00,5.362990,success
CBSPAN-20260728-7f9697f7a609b0523d996f73,rating_lane_003,live,1,2026-07-29T02:08:29.820339+00:00,5.463622,success
CBSPAN-20260728-9190bb874796b973f60ce883,rating_lane_003,live,1,2026-07-29T02:08:29.820342+00:00,5.356165,success
CBSPAN-20260728-a23ae29bc6fb4bcc61cb8698,rating_lane_003,live,1,2026-07-29T02:08:29.820344+00:00,5.927820,success
CBSPAN-20260728-2123ff9eb246f57cdcdf600e,rating_lane_003,live,1,2026-07-29T02:08:29.820347+00:00,5.918475,success
CBSPAN-20260728-d29d099ca838e6a696c5204c,rating_lane_003,live,1,2026-07-29T02:08:29.820350+00:00,6.416110,success
CBSPAN-20260728-fd79456d3878bd927052b7f4,rating_lane_003,live,1,2026-07-29T02:08:29.820353+00:00,7.709781,success
CBSPAN-20260728-9997390e2e6b9fb5092a74d6,rating_lane_003,live,1,2026-07-29T02:08:29.820356+00:00,7.460811,success
CBSPAN-20260728-768257ad59d2b24915c1275e,rating_lane_003,live,1,2026-07-29T02:08:29.820358+00:00,7.407676,success
CBSPAN-20260728-d5d12abc94e99318ccc7d827,rating_lane_003,live,1,2026-07-29T02:08:29.820361+00:00,7.635627,success
CBSPAN-20260728-d5dbabdf2347205843a0b512,rating_lane_003,live,1,2026-07-29T02:08:29.820364+00:00,9.183110,success
CBSPAN-20260728-a3769071e79dd133f8382428,rating_lane_003,live,1,2026-07-29T02:08:29.820367+00:00,9.259273,success
CBSPAN-20260728-e6531e3234a9a9a6108d0615,rating_lane_003,live,1,2026-07-29T02:08:29.820370+00:00,8.355069,success
CBSPAN-20260728-43cd3beab5b902e41fc04417,rating_lane_003,live,1,2026-07-29T02:08:29.820372+00:00,8.582617,success
CBSPAN-20260728-1bdc034cd8e04e1c00d56e2d,rating_lane_003,live,1,2026-07-29T02:08:29.820375+00:00,9.783665,success
CBSPAN-20260728-07957adf2f9b41174d6b58e5,rating_lane_003,live,1,2026-07-29T02:08:29.820378+00:00,10.060930,success
CBSPAN-20260728-68bedb002a50d3b9840931e9,rating_lane_003,live,1,2026-07-29T02:08:29.820380+00:00,10.732672,success
CBSPAN-20260728-7cd073e90d1e1bd6b9262445,rating_lane_003,live,1,2026-07-29T02:08:29.820383+00:00,10.548395,success
CBSPAN-20260728-97906edd4b087b72c1f6b0cd,rating_lane_003,live,1,2026-07-29T02:08:29.820386+00:00,10.425549,success
CBSPAN-20260728-9565bddc0a4c5c36dbfcf32b,rating_lane_003,live,1,2026-07-29T02:08:29.820389+00:00,11.434070,success
CBSPAN-20260728-185673aba8af705a85324e74,rating_lane_003,live,1,2026-07-29T02:08:29.820392+00:00,11.501221,success
CBSPAN-20260728-6f70a0e0bafe64b82e4c3c2f,rating_lane_003,live,1,2026-07-29T02:08:41.348723+00:00,2.967624,success
CBSPAN-20260728-4770a90e21e5a692d3603a2d,rating_lane_003,live,1,2026-07-29T02:08:41.348791+00:00,2.388244,success
CBSPAN-20260728-018ab50be7087f5646a4a43c,rating_lane_003,live,1,2026-07-29T02:08:41.348808+00:00,2.715464,success
CBSPAN-20260728-59916fd4ea1b0c6d7b1e3185,rating_lane_003,live,1,2026-07-29T02:08:41.348822+00:00,2.669712,success
CBSPAN-20260728-215af670bf232dab15987711,rating_lane_003,live,1,2026-07-29T02:08:41.348834+00:00,2.261009,success
CBSPAN-20260728-ceed345d2a538bb0a5cdf942,rating_lane_003,live,1,2026-07-29T02:08:41.348845+00:00,2.740743,success
CBSPAN-20260728-d4f64ef5904c7041a5dad02c,rating_lane_003,live,1,2026-07-29T02:08:41.348856+00:00,2.273770,success
CBSPAN-20260728-76732ae30c5ab14c05a30b1b,rating_lane_003,live,1,2026-07-29T02:08:41.348953+00:00,3.288675,success
CBSPAN-20260728-5ddfc55b7edcc134e3f3b787,rating_lane_003,live,1,2026-07-29T02:08:41.348967+00:00,5.185609,success
CBSPAN-20260728-e9ea0fbb1e54315e84a7ec16,rating_lane_003,live,1,2026-07-29T02:08:41.348975+00:00,4.821633,success
CBSPAN-20260728-56cad197963adb10b01eb916,rating_lane_003,live,1,2026-07-29T02:08:41.348978+00:00,4.958491,success
CBSPAN-20260728-ff1f1076a71df6fab94f4aaa,rating_lane_003,live,1,2026-07-29T02:08:41.348980+00:00,4.878484,success
CBSPAN-20260728-91e98349c28292ab84f18e64,rating_lane_003,live,1,2026-07-29T02:08:41.348983+00:00,4.980262,success
CBSPAN-20260728-03c3a71051e90b827ae21400,rating_lane_003,live,1,2026-07-29T02:08:41.348986+00:00,5.408792,success
CBSPAN-20260728-a1079b211169f50aeca3accd,rating_lane_003,live,1,2026-07-29T02:08:41.348989+00:00,5.378319,success
CBSPAN-20260728-aa285614e12353a11f398100,rating_lane_003,live,1,2026-07-29T02:08:41.348991+00:00,5.426685,success
CBSPAN-20260728-af1451e00933d80d3a59ffb0,rating_lane_003,live,1,2026-07-29T02:08:41.348994+00:00,7.888546,success
CBSPAN-20260728-5f5a90bef9c45683f22dc302,rating_lane_003,live,1,2026-07-29T02:08:41.348996+00:00,8.233529,success
CBSPAN-20260728-643481c76f9518d495573fee,rating_lane_003,live,1,2026-07-29T02:08:41.348999+00:00,8.247875,success
CBSPAN-20260728-3c7c258d9f19a8a87d7c382c,rating_lane_003,live,1,2026-07-29T02:08:41.349001+00:00,7.174094,success
CBSPAN-20260728-54a8b049ffe20006bf98f1f4,rating_lane_003,live,1,2026-07-29T02:08:41.349004+00:00,6.993851,success
CBSPAN-20260728-3f85d72fdaf4ccd984306483,rating_lane_003,live,1,2026-07-29T02:08:41.349006+00:00,7.761207,success
CBSPAN-20260728-90c1a1b156d9eb721675a350,rating_lane_003,live,1,2026-07-29T02:08:41.349009+00:00,8.158612,success
CBSPAN-20260728-be81f21925e5261a424fa4a7,rating_lane_003,live,1,2026-07-29T02:08:41.349011+00:00,7.495757,success
CBSPAN-20260728-5c978c73dbe257bbc277923f,rating_lane_003,live,1,2026-07-29T02:08:41.349014+00:00,9.362897,success
CBSPAN-20260728-3c94c08cc718506f860eb47d,rating_lane_003,live,1,2026-07-29T02:08:41.349016+00:00,9.263094,success
CBSPAN-20260728-f16b8d11416c6469314eaf7b,rating_lane_003,live,1,2026-07-29T02:08:41.349018+00:00,10.430925,success
CBSPAN-20260728-903581b3d7a33b5c3b4f161c,rating_lane_003,live,1,2026-07-29T02:08:41.349020+00:00,10.713338,success
CBSPAN-20260728-a4d85bd165bcbff8a7ae4d3a,rating_lane_003,live,1,2026-07-29T02:08:41.349023+00:00,9.940052,success
CBSPAN-20260728-cb7af1b8563443c786763e5b,rating_lane_003,live,1,2026-07-29T02:08:41.349026+00:00,11.141579,success
CBSPAN-20260728-988339cb826d30486e927a5f,rating_lane_003,live,1,2026-07-29T02:08:41.349029+00:00,11.445653,success
CBSPAN-20260728-0cee8007e0236fec3f5926a7,rating_lane_003,live,1,2026-07-29T02:08:41.349031+00:00,10.683073,success
CBSPAN-20260728-76732ae30c5ab14c05a30b1b,rating_lane_003,live,2,2026-07-29T02:08:52.807068+00:00,2.802334,success
CBSPAN-20260728-60ee064f287c087573c1e7d0,rating_lane_003,live,1,2026-07-29T02:08:55.638173+00:00,2.773393,success
CBSPAN-20260728-538b63de890f3c9ae63f5168,rating_lane_003,live,1,2026-07-29T02:08:55.638232+00:00,2.111764,success
CBSPAN-20260728-cc44bc5a901cc93b624b6b06,rating_lane_003,live,1,2026-07-29T02:08:55.638249+00:00,2.337399,success
CBSPAN-20260728-7c2f39d4a76ae5466cff4328,rating_lane_003,live,1,2026-07-29T02:08:55.638347+00:00,2.723323,success
CBSPAN-20260728-234c6347a6ea2d5c6f7d50b3,rating_lane_003,live,1,2026-07-29T02:08:55.638359+00:00,2.723277,success
CBSPAN-20260728-f72afe4c37a18754f5a4fe1c,rating_lane_003,live,1,2026-07-29T02:08:55.638370+00:00,2.723116,success
CBSPAN-20260728-5805e1110d54c763cfb39794,rating_lane_003,live,1,2026-07-29T02:08:55.638381+00:00,2.095354,success
CBSPAN-20260728-187d0c4edfb7dbc60489aa42,rating_lane_003,live,1,2026-07-29T02:08:55.638391+00:00,3.677909,success
CBSPAN-20260728-4cd2629f31ed90ab71f34e18,rating_lane_003,live,1,2026-07-29T02:08:55.638400+00:00,4.613293,success
CBSPAN-20260728-835193ddbcbe977b88896d07,rating_lane_003,live,1,2026-07-29T02:08:55.638407+00:00,4.081652,success
CBSPAN-20260728-81dfbc6b1b9b61596cc700da,rating_lane_003,live,1,2026-07-29T02:08:55.638410+00:00,5.140492,success
CBSPAN-20260728-1d2692697ffef99c4ac6b30e,rating_lane_003,live,1,2026-07-29T02:08:55.638413+00:00,5.174754,success
CBSPAN-20260728-6917c4f3bf4285fcb244a762,rating_lane_003,live,1,2026-07-29T02:08:55.638416+00:00,5.052920,success
